,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
2194,Ionuț Radu,24,18,24,0,0,0,24,0,0,,0,,15,51,34
2195,Ștefan Radu,379,35,163,176,41,2,379,1,1,100.0,0,0.0,173,937,469
2196,Boris Radunović,108,102,108,0,0,0,108,0,0,,0,,62,369,216
2197,Sidney Raebiger,2,0,0,1,1,0,2,0,0,,0,,0,0,0
2198,Rafinha,848,14,135,481,246,20,848,36,18,50.0,18,50.0,558,2887,1523
2199,Rafinha,229,1,13,135,82,4,229,9,6,66.7,3,33.3,140,697,342
2200,Antonio Raillo,790,138,465,295,36,14,790,1,0,0.0,1,100.0,413,2664,1534
2201,Antonio Raimondo,22,1,5,7,10,5,22,4,0,0.0,4,100.0,12,55,2
2202,Predrag Rajković,1366,1141,1352,12,3,1,1366,1,1,100.0,0,0.0,789,4674,2841
2203,Jesurun Rak Sakyi,41,1,6,21,14,1,41,2,0,0.0,2,100.0,25,160,81
2204,Ivan Rakitić,1904,51,407,1067,440,26,1902,21,8,38.1,13,61.9,1000,3654,1703
2205,Diant Ramaj,47,41,47,0,0,0,47,0,0,,0,,21,87,58
2206,Jonás Ramalho,164,11,50,92,22,1,164,2,0,0.0,2,100.0,79,328,115
2207,Adil Rami,624,92,377,220,29,11,624,5,3,60.0,2,40.0,399,1851,859
2208,Sandro Ramírez,598,8,43,243,322,59,598,44,13,29.5,31,70.5,395,2181,812
2209,Guilherme Ramos,606,76,288,274,52,10,606,6,4,66.7,2,33.3,282,1475,904
2210,Sergio Ramos,900,90,354,505,46,12,900,4,4,100.0,0,0.0,703,3753,2067
2211,Aaron Ramsdale,1258,927,1245,15,0,0,1258,1,1,100.0,0,0.0,807,4165,2486
2212,Aaron Ramsey,67,1,20,39,8,2,67,0,0,,0,,35,100,41
2213,Jacob Ramsey,1361,49,243,725,406,59,1361,48,30,62.5,18,37.5,905,6506,3090
2214,Luca Ranieri,1214,94,374,575,275,22,1214,36,17,47.2,19,52.8,564,2654,1488
2215,Andrea Ranocchia,234,42,126,104,7,3,234,0,0,,0,,134,524,312
2216,Raphinha,1796,46,248,753,826,130,1792,146,62,42.5,84,57.5,991,5995,2879
2217,Tobias Raschl,332,5,62,221,56,8,332,15,9,60.0,6,40.0,201,1326,637
2218,Elba Rashani,824,32,152,363,320,63,824,35,19,54.3,16,45.7,519,2778,1214
2219,Marcus Rashford,570,6,50,219,310,69,570,53,22,41.5,31,58.5,359,2401,1184
2220,Milot Rashica,911,38,178,318,434,59,911,73,16,21.9,57,78.1,526,3977,2046
2221,Giacomo Raspadori,1359,25,180,610,585,113,1359,60,35,58.3,25,41.7,817,4044,1454
2222,Raúl,1,0,0,0,1,0,1,0,0,,0,,0,0,0
2223,David Raum,2296,72,594,888,830,71,2296,67,33,49.3,34,50.7,1192,5743,2946
2224,Nicola Ravaglia,5,4,5,0,0,0,5,0,0,,0,,2,6,1
2225,David Raya,1139,874,1106,33,0,0,1139,0,0,,0,,691,3813,2250
2226,Ante Rebić,443,6,20,141,288,75,443,38,16,42.1,22,57.9,254,1569,738
2227,Arkadiusz Reca,1101,85,433,446,229,10,1101,23,12,52.2,11,47.8,504,3188,1800
2228,Lluís Recasens,16,6,10,6,0,0,16,0,0,,0,,6,26,7
2229,Nathan Redmond,925,24,136,353,450,46,925,39,21,53.8,18,46.2,524,3452,1745
2230,Sergio Reguilón,1239,67,341,480,430,48,1239,46,19,41.3,27,58.7,647,3546,1793
2231,Manolo Reina,684,576,683,1,0,0,684,0,0,,0,,311,2020,1298
2232,Pepe Reina,554,483,552,2,0,0,554,0,0,,0,,334,1885,1248
2233,Jeff Reine-Adélaïde,192,5,32,116,44,10,192,11,5,45.5,6,54.5,160,824,398
2234,Reinier,99,0,10,67,25,3,99,5,5,100.0,0,0.0,57,252,98
2235,Karim Rekik,868,60,394,398,82,13,868,8,5,62.5,3,37.5,528,1956,1034
2236,Álex Remiro,1333,1198,1324,9,0,0,1333,0,0,,0,,711,3589,2171
2237,Panagiotis Retsos,29,3,10,12,7,1,29,0,0,,0,,15,106,58
2238,Panagiotis Retsos,15,2,7,7,1,1,15,1,1,100.0,0,0.0,10,61,30
2239,Marco Reus,1579,52,195,750,641,114,1579,66,28,42.4,38,57.6,954,4878,2065
2240,Elvis Rexhbeçaj,1087,36,217,590,293,26,1087,36,17,47.2,19,52.8,541,2465,1108
2241,Gio Reyna,309,4,45,130,140,20,309,13,6,46.2,7,53.8,186,1034,390
2242,Bryan Reynolds,4,0,2,1,1,0,4,0,0,,0,,2,3,1
2243,Nico Ribaudo,570,7,83,281,211,30,570,39,23,59.0,16,41.0,389,2630,1347
2244,Tiago Ribeiro,2,0,0,1,1,0,2,0,0,,0,,2,21,17
2245,Franck Ribéry,865,3,80,407,386,59,865,63,28,44.4,35,55.6,569,3842,1864
2246,Samuele Ricci,467,27,92,310,71,5,467,7,4,57.1,3,42.9,291,1462,625
2247,Samuele Ricci,1078,53,291,673,125,2,1078,11,9,81.8,2,18.2,668,3799,1909
2248,Declan Rice,2548,127,638,1548,400,51,2548,72,50,69.4,22,30.6,1640,11377,5857
2249,Chris Richards,1147,110,541,562,46,17,1147,4,4,100.0,0,0.0,689,3406,1503
2250,Chris Richards,4,0,3,1,0,0,4,0,0,,0,,2,4,1
2251,Omar Richards,421,12,104,187,134,9,421,15,11,73.3,4,26.7,240,1020,515
2252,Taylor Richards,32,0,0,17,15,0,32,1,0,0.0,1,100.0,26,108,48
2253,Richarlison,999,37,137,347,536,135,996,82,40,48.8,41,50.0,576,3374,1271
2254,Marco Richter,838,26,163,345,341,51,838,46,16,34.8,30,65.2,441,2290,996
2255,Diego Rico,1372,66,437,580,367,11,1372,29,12,41.4,17,58.6,686,2756,1251
2256,Sergio Rico,385,327,384,1,0,0,385,0,0,,0,,183,945,558
2257,Sergio Rico,10,9,10,0,0,0,10,0,0,,0,,6,26,5
2258,Jaïro Riedewald,65,3,19,37,12,1,65,2,1,50.0,1,50.0,39,155,74
2259,Manuel Riemann,1678,1148,1607,72,1,1,1677,0,0,,0,,1053,5688,3848
2260,Tomás Rincón,112,5,22,70,21,1,112,3,3,100.0,0,0.0,53,176,68
2261,Tomás Rincón,681,24,179,418,94,6,681,19,16,84.2,3,15.8,399,1755,861
2262,Luis Rioja,1316,18,204,447,703,90,1316,130,70,53.8,60,46.2,811,6037,3374
2263,Renaud Ripart,949,32,157,455,350,62,949,48,23,47.9,25,52.1,626,3299,1443
2264,Mihailo Ristić,1274,78,406,596,288,16,1274,41,28,68.3,13,31.7,702,4472,2362
2265,Matt Ritchie,828,43,257,341,237,7,828,6,4,66.7,2,33.3,372,1353,584
2266,Maxence Rivera,2,0,2,0,0,0,2,0,0,,0,,1,0,0
2267,Rober,1265,160,712,499,72,16,1265,6,5,83.3,1,16.7,640,3437,2128
2268,Sergi Roberto,284,9,51,155,80,8,284,3,3,100.0,0,0.0,170,824,389
2269,Connor Roberts,1045,76,297,482,274,18,1045,12,6,50.0,6,50.0,443,2347,1324
2270,Patrick Roberts,9,0,1,4,4,1,9,0,0,,0,,7,30,14
2271,Tyler Roberts,430,13,62,196,177,38,430,22,12,54.5,10,45.5,252,1552,675
2272,Andrew Robertson,2556,77,528,1172,882,88,2556,23,13,56.5,10,43.5,1436,7043,4330
2273,Marc Roca,343,6,69,199,76,5,343,6,3,50.0,3,50.0,183,844,413
2274,Rubén Rochina,490,10,69,261,171,4,490,19,14,73.7,5,26.3,284,1490,664
2275,Cimo Röcker,19,3,11,7,1,1,19,0,0,,0,,10,51,16
2276,Enzo Roco,1434,217,842,556,44,18,1434,10,5,50.0,5,50.0,667,3004,1617
2277,Stian Rode Gregersen,1159,166,675,431,61,13,1159,7,5,71.4,2,28.6,652,3149,1846
2278,Sebastian Rode,492,18,98,308,88,9,492,3,3,100.0,0,0.0,231,1000,449
2279,Joe Rodon,46,12,19,27,0,0,46,0,0,,0,,22,50,11
2280,Rodri,3171,90,585,1985,622,58,3171,22,12,54.5,10,45.5,2003,8513,4473
2281,Rodri,505,10,66,235,212,31,505,26,16,61.5,10,38.5,360,2152,950
2282,Rodrigo,1160,29,162,570,439,77,1159,42,22,52.4,20,47.6,670,3443,1551
2283,Gerson Rodrigues,368,2,27,192,155,25,368,30,8,26.7,22,73.3,237,1393,625
2284,Kévin Rodrigues,290,12,87,151,56,2,290,4,2,50.0,2,50.0,116,585,295
2285,Ángel Rodríguez,442,17,57,195,198,62,442,23,13,56.5,10,43.5,250,1361,590
2286,Óscar Rodríguez Arnaiz,537,11,87,291,168,11,537,19,10,52.6,9,47.4,285,1681,732
2287,Óscar Rodríguez Arnaiz,276,9,46,125,109,14,276,20,12,60.0,8,40.0,183,976,448
2288,Dani Rodríguez,1351,32,192,646,546,86,1351,100,60,60.0,40,40.0,800,4998,2043
2289,Guido Rodríguez,1782,107,583,1051,163,11,1782,27,18,66.7,9,33.3,897,3310,1474
2290,Jay Rodriguez,492,16,74,202,220,54,492,15,8,53.3,7,46.7,230,1132,445
2291,Ricardo Rodríguez,1672,88,586,868,228,6,1672,5,5,100.0,0,0.0,1001,5203,3169
2292,Rodrygo,898,3,88,314,507,107,898,58,27,46.6,31,53.4,632,3830,2220
2293,Mads Roerslev,493,45,187,181,127,12,493,15,4,26.7,11,73.3,244,1011,394
2294,Marko Rog,191,4,25,89,79,4,191,9,4,44.4,5,55.6,110,553,275
2295,Rogério,1312,67,413,598,318,18,1312,25,14,56.0,11,44.0,769,4452,2436
2296,Alessio Romagnoli,1142,116,498,604,44,21,1142,2,2,100.0,0,0.0,614,2780,1442
2297,Simone Romagnoli,982,183,528,424,34,13,982,1,1,100.0,0,0.0,469,2756,1844
2298,Leo Román,75,63,75,0,0,0,75,1,1,100.0,0,0.0,42,199,97
2299,Cristian Romero,1581,231,811,688,100,22,1581,14,9,64.3,5,35.7,997,5247,3167
2300,Iván Romero,57,0,1,26,30,7,57,9,3,33.3,6,66.7,40,172,39
2301,Luka Romero,46,0,2,18,28,1,46,3,2,66.7,1,33.3,35,297,120
2302,Sergio Romero,647,575,643,4,0,0,647,0,0,,0,,355,1934,1399
2303,Oriol Romeu,2016,82,431,1224,382,51,2016,40,30,75.0,10,25.0,1036,5261,2652
2304,Cristiano Ronaldo,1168,30,102,500,573,170,1165,32,20,62.5,12,37.5,631,3252,1744
2305,Cristiano Ronaldo,15,0,1,8,7,2,15,1,1,100.0,0,0.0,7,49,23
2306,Salomón Rondón,285,12,30,113,143,42,285,10,4,40.0,6,60.0,129,492,140
2307,Valentin Rongier,2187,33,456,1325,431,25,2187,47,30,63.8,17,36.2,1513,7731,3892
2308,Marten de Roon,1952,74,507,1129,327,19,1952,10,5,50.0,5,50.0,1090,4624,2313
2309,Unai Ropero,4,0,1,3,0,0,4,0,0,,0,,3,8,1
2310,Pablo Rosario,2002,70,353,1368,295,17,2002,30,19,63.3,11,36.7,1262,5301,2574
2311,Romario Rösch,3,0,0,0,3,0,3,1,0,0.0,1,100.0,2,5,0
2312,Danny Rose,409,30,138,178,98,3,409,15,9,60.0,6,40.0,176,986,414
2313,Francesco Rossi,17,17,17,0,0,0,17,0,0,,0,,8,24,12
2314,Tom Rothe,71,2,20,29,22,2,71,3,1,33.3,2,66.7,38,124,51
2315,Jérôme Roussillon,1116,57,268,582,275,22,1116,53,30,56.6,23,43.4,583,2832,1403
2316,Nicolò Rovella,1138,34,220,633,301,9,1138,28,16,57.1,12,42.9,636,3073,1458
2317,Jon Rowe,112,2,17,47,49,8,112,13,4,30.8,9,69.2,76,485,211
2318,Amir Rrahmani,2238,268,1084,1089,73,31,2238,6,5,83.3,1,16.7,1377,5822,3303
2319,Ruan,160,34,80,61,20,2,160,10,7,70.0,3,30.0,59,320,218
2320,Rubén,91,7,39,32,21,1,91,3,3,100.0,0,0.0,47,415,222
2321,John Ruddy,39,37,39,0,0,0,39,0,0,,0,,13,99,45
2322,Antonio Rüdiger,2820,211,1014,1521,298,48,2820,12,6,50.0,6,50.0,1782,8886,5212
2323,Sebastian Rudy,490,13,101,274,121,9,490,4,3,75.0,1,25.0,250,1019,443
2324,Daniele Rugani,631,94,327,290,16,5,631,0,0,,0,,390,1652,801
2325,Matteo Ruggeri,366,40,117,157,94,10,366,6,3,50.0,3,50.0,146,649,320
2326,Mário Rui,2736,102,764,1346,642,53,2736,24,14,58.3,10,41.7,1546,6455,3767
2327,Aitor Ruibal,468,9,74,198,201,25,468,26,13,50.0,13,50.0,278,1469,913
2328,Isma Ruiz,147,3,32,93,24,3,147,2,2,100.0,0,0.0,82,411,196
2329,Fabián Ruiz Peña,2455,73,463,1495,516,39,2455,22,12,54.5,10,45.5,1488,6542,3400
2330,Víctor Ruiz,1061,126,523,519,26,13,1061,2,1,50.0,1,50.0,566,2886,1588
2331,Gerónimo Rulli,1361,1014,1352,9,0,0,1361,1,1,100.0,0,0.0,796,3879,2219
2332,Lukas Rupp,488,21,99,264,132,16,488,27,18,66.7,9,33.3,309,1521,686
2333,Alessandro Russo,9,1,4,4,2,1,9,0,0,,0,,5,26,24
2334,Franco Russo,816,120,421,366,37,18,816,6,5,83.3,1,16.7,384,2048,944
2335,Georginio Rutter,614,15,47,212,362,97,614,78,37,47.4,41,52.6,368,2127,1061
2336,Mathew Ryan,117,104,116,1,0,0,117,0,0,,0,,63,363,161
2337,Julian Ryerson,825,45,247,353,240,19,825,31,19,61.3,12,38.7,403,2027,908
2338,Frederik Rønnow,264,211,262,2,0,0,264,0,0,,0,,168,955,505
2339,José Sá,1206,1106,1198,8,0,0,1206,4,4,100.0,0,0.0,642,4203,2879
2340,Roli Pereira de Sa,329,4,49,196,89,11,329,17,15,88.2,2,11.8,190,1110,533
2341,Youssouf Sabaly,600,36,185,266,151,10,600,13,6,46.2,7,53.8,318,1631,956
2342,Mathys Saban,27,0,4,6,17,2,27,2,1,50.0,1,50.0,19,133,46
2343,Stefano Sabelli,203,13,68,76,61,5,203,4,1,25.0,3,75.0,109,500,275
2344,Abdelhamid Sabiri,481,5,52,256,181,24,481,30,17,56.7,13,43.3,275,1246,525
2345,Marcel Sabitzer,55,0,9,32,14,1,55,1,1,100.0,0,0.0,32,177,58
2346,Marcel Sabitzer,810,19,155,431,227,29,810,7,4,57.1,3,42.9,455,1802,847
2347,Falaye Sacko,498,28,207,251,43,2,498,0,0,,0,,298,1579,931
2348,Alexis Saelemaekers,1129,14,111,511,530,68,1129,92,52,56.5,40,43.5,687,4482,2160
2349,Rafiki Said,89,0,9,30,52,12,89,13,6,46.2,7,53.8,58,457,187
2350,Wesley Saïd,305,0,8,167,134,39,305,13,10,76.9,3,23.1,201,1310,759
2351,Allan Saint-Maximin,1162,7,86,476,649,111,1162,241,150,62.2,91,37.8,859,8944,4517
2352,Romain Saïss,2163,281,1188,864,118,33,2163,10,7,70.0,3,30.0,1168,4917,2771
2353,Bukayo Saka,1631,29,175,496,979,214,1629,102,43,42.2,59,57.8,1033,6525,3662
2354,Mamadou Sakho,1884,309,1088,783,18,9,1884,5,4,80.0,1,20.0,1149,5144,2833
2355,Bakary Sako,67,1,4,35,30,5,67,4,3,75.0,1,25.0,39,167,71
2356,Jacopo Sala,557,19,175,311,80,6,557,12,5,41.7,7,58.3,323,1242,476
2357,Mohamed Salah,1552,7,55,455,1056,301,1546,124,53,42.7,71,57.3,1030,5898,2909
2358,Eddie Salcedo,205,7,22,85,100,28,205,9,3,33.3,6,66.7,109,541,182
2359,William Saliba,3348,221,1255,1955,154,37,3348,41,31,75.6,10,24.4,2483,13653,8058
2360,Romain Salin,33,23,30,3,0,0,33,0,0,,0,,25,122,84
2361,Mohammed Salisu,2285,277,1038,1069,194,35,2285,16,13,81.3,3,18.8,1135,6254,3429
2362,Roland Sallai,689,16,90,273,334,74,689,39,16,41.0,23,59.0,423,2248,980
2363,Yoann Salmier,1627,156,846,689,113,13,1627,17,13,76.5,4,23.5,983,5697,2948
2364,Salvi,498,20,108,180,222,29,497,16,9,56.3,7,43.8,267,2015,988
2365,Lazar Samardzic,338,5,38,148,158,13,338,26,15,57.7,11,42.3,173,942,456
2366,Diadie Samassékou,934,58,274,508,156,21,934,18,8,44.4,10,55.6,485,1804,642
2367,Mama Samba Baldé,746,16,87,337,341,78,745,78,34,43.6,44,56.4,487,2773,1332
2368,Albert Sambi Lokonga,929,33,217,534,185,4,929,4,3,75.0,1,25.0,606,3394,1921
2369,Junior Sambia,923,58,245,419,275,20,923,46,26,56.5,20,43.5,518,2980,1673
2370,Luigi Samele,4,1,2,0,2,1,4,0,0,,0,,2,2,0
2371,Fede San Emeterio,405,15,104,244,58,1,405,2,0,0.0,2,100.0,161,684,183
2372,Antonio Sanabria,707,12,33,325,354,84,707,20,13,65.0,6,30.0,414,1588,374
2373,Oihan Sancet,634,14,41,264,337,68,634,37,23,62.2,14,37.8,383,2114,873
2374,Renato Sanches,1381,17,208,816,377,25,1381,61,43,70.5,18,29.5,1039,6438,3523
2375,Alexis Sánchez,565,4,33,237,299,51,565,39,21,53.8,18,46.2,363,1743,674
2376,Antonio Sánchez,942,37,251,471,238,23,942,34,18,52.9,16,47.1,508,2805,1166
2377,Davinson Sánchez,1317,128,558,666,99,22,1317,6,4,66.7,2,33.3,853,4246,2257
2378,Germán Sánchez,1300,203,734,516,54,28,1300,2,0,0.0,2,100.0,607,2814,1389
2379,Manu Sánchez,1421,51,345,613,475,36,1421,45,24,53.3,21,46.7,686,3459,1675
2380,Robert Sánchez,1612,1185,1591,21,0,0,1612,0,0,,0,,988,5245,3617
2381,Jadon Sancho,1188,11,146,451,610,105,1188,85,47,55.3,38,44.7,770,5515,3067
2382,Philippe Sandler,40,10,29,9,2,0,40,0,0,,0,,19,127,51
2383,Alex Sandro,1288,84,411,568,321,37,1288,29,14,48.3,15,51.7,725,4206,2255
2384,Leroy Sané,1296,7,90,569,664,125,1296,116,61,52.6,55,47.4,848,5208,2510
2385,Oier Sanjurjo,388,13,58,219,112,9,388,3,2,66.7,1,33.3,169,608,266
2386,Mohamed Sankoh,1,0,0,1,1,1,1,0,0,,0,,1,32,31
2387,Morgan Sanson,223,6,45,140,47,1,223,16,13,81.3,3,18.8,146,971,489
2388,Nicola Sansone,443,3,60,167,221,26,443,34,14,41.2,20,58.8,286,1797,830
2389,Baptiste Santamaria,1848,80,464,1128,269,33,1848,39,18,46.2,21,53.8,1154,5730,2600
2390,Baptiste Santamaria,7,3,3,1,3,0,7,0,0,,0,,2,16,8
2391,Federico Santander,37,1,2,16,20,4,37,2,0,0.0,2,100.0,19,80,30
2392,Jesús Santiago,40,2,6,24,10,0,40,1,0,0.0,1,100.0,22,115,44
2393,Samir Santos,872,118,549,311,18,10,872,3,2,66.7,1,33.3,405,1676,843
2394,Samir Santos,878,95,418,410,56,9,878,5,3,60.0,2,40.0,442,1960,1044
2395,Sergio Santos,8,0,3,4,1,0,8,0,0,,0,,5,16,13
2396,Alvaro Sanz,14,0,3,6,5,0,14,1,0,0.0,1,100.0,7,38,17
2397,Riccardo Saponara,713,7,88,294,338,71,713,53,20,37.7,33,62.3,501,3872,1984
2398,Pablo Sarabia,23,0,0,9,14,1,23,1,1,100.0,0,0.0,16,39,17
2399,Marcelo Saracchi,132,10,53,43,36,2,132,2,2,100.0,0,0.0,75,401,147
2400,Josh Sargent,634,32,126,248,272,56,634,32,16,50.0,16,50.0,312,1723,663
2401,Jeremy Sarmiento,31,0,2,9,21,1,31,4,1,25.0,3,75.0,18,195,103
2402,Bouna Sarr,58,2,17,23,20,5,58,5,4,80.0,1,20.0,29,195,79
2403,Ismaila Sarr,720,18,93,251,393,71,719,71,34,47.9,37,52.1,493,3614,1811
2404,Malang Sarr,555,31,208,300,48,0,555,0,0,,0,,350,1458,744
2405,Joan Sastre Vanrell,137,14,57,54,26,1,137,5,3,60.0,2,40.0,66,340,185
2406,Giacomo Satalino,2,2,2,0,0,0,2,0,0,,0,,0,0,0
2407,Martin Satriano,14,0,2,4,9,1,14,0,0,,0,,8,78,1
2408,Martin Satriano,273,6,28,128,118,34,273,17,9,52.9,8,47.1,194,881,261
2409,Téji Savanier,1996,28,283,1057,698,56,1992,116,76,65.5,40,34.5,1237,6258,2785
2410,Esteban Saveljich,763,101,433,316,17,12,763,1,0,0.0,1,100.0,397,2076,1081
2411,Stefan Savić,1641,154,754,825,71,26,1641,9,8,88.9,1,11.1,949,4927,3264
2412,Joe Scally,1293,58,346,653,310,31,1293,44,21,47.7,23,52.3,653,3569,1366
2413,Giorgio Scalvini,599,22,223,276,104,26,599,6,4,66.7,2,33.3,322,1253,644
2414,Gianluca Scamacca,808,26,62,413,342,89,807,30,21,70.0,9,30.0,461,2146,737
2415,Dane Scarlett,1,0,0,1,0,0,1,1,1,100.0,0,0.0,1,12,4
2416,Kevin Schade,351,14,64,124,169,60,351,31,15,48.4,16,51.6,172,1421,633
2417,András Schäfer,125,3,25,65,37,5,125,5,4,80.0,1,20.0,65,328,150
2418,Fabian Schär,1234,159,644,537,74,27,1234,10,6,60.0,4,40.0,645,3685,2225
2419,Louis Schaub,428,10,69,163,201,29,428,32,19,59.4,13,40.6,248,1511,804
2420,Andrea Schiavone,305,20,63,183,59,8,305,2,1,50.0,1,50.0,135,551,256
2421,Patrik Schick,675,37,53,327,298,140,673,41,15,36.6,26,63.4,362,1440,583
2422,Kingsley Schindler,236,6,52,98,87,11,236,5,0,0.0,5,100.0,107,524,254
2423,Xaver Schlager,559,16,120,329,118,11,559,15,11,73.3,4,26.7,294,1595,908
2424,Keven Schlotterbeck,179,30,109,66,4,2,179,1,0,0.0,1,100.0,81,321,94
2425,Nico Schlotterbeck,2192,265,976,1087,155,59,2192,35,23,65.7,12,34.3,1134,5885,3666
2426,Jeffrey Schlupp,971,46,235,509,243,59,971,58,35,60.3,23,39.7,520,2680,1218
2427,Kasper Schmeichel,1386,1213,1373,13,0,0,1386,1,1,100.0,0,0.0,718,3805,2301
2428,Jonathan Schmid,390,17,109,173,111,9,390,8,5,62.5,3,37.5,143,697,382
2429,Benno Schmitz,1889,48,478,938,486,23,1889,12,2,16.7,10,83.3,846,3893,2271
2430,David Schnegg,112,8,55,41,20,0,112,6,1,16.7,5,83.3,63,406,230
2431,Morgan Schneiderlin,482,27,124,309,53,4,482,4,4,100.0,0,0.0,287,1204,549
2432,Alessandro Schöpf,1392,36,251,698,468,43,1392,54,30,55.6,24,44.4,701,3734,1690
2433,Jerdy Schouten,968,63,279,547,148,4,968,25,22,88.0,3,12.0,447,2079,843
2434,Nico Schulz,755,14,201,394,166,18,755,16,5,31.3,11,68.8,420,1945,982
2435,Marvin Schwäbe,1053,835,1044,9,1,0,1053,1,1,100.0,0,0.0,654,2771,1599
2436,Alexander Schwolow,903,796,901,2,0,0,903,0,0,,0,,458,2357,1347
2437,Valentino Scotta,2,0,1,1,0,0,2,0,0,,0,,1,2,0
2438,Demba Seck,60,0,2,25,33,10,60,6,4,66.7,2,33.3,42,346,199
2439,Aleksandar Sedlar,215,33,128,83,4,1,215,0,0,,0,,112,558,278
2440,Paul Seguin,1354,43,233,849,285,24,1354,30,14,46.7,16,53.3,733,3435,1441
2441,Alidu Seidu,837,82,420,375,56,9,837,15,9,60.0,6,40.0,553,2895,1397
2442,Davie Selke,334,12,25,154,158,45,333,8,2,25.0,6,75.0,156,773,271
2443,Matz Sels,1029,905,1024,2,3,3,1029,0,0,,0,,586,2858,1747
2444,Ken Sema,325,19,88,133,111,15,325,27,12,44.4,15,55.6,182,1221,444
2445,Nélson Semedo,1487,90,416,605,481,52,1487,64,39,60.9,25,39.1,762,4570,2599
2446,Lion Semić,0,0,0,0,0,0,0,0,0,,0,,0,0,0
2447,Adrian Šemper,39,35,39,0,0,0,39,0,0,,0,,25,139,66
2448,Stefano Sensi,488,10,78,258,160,15,488,25,13,52.0,12,48.0,305,1737,634
2449,Stefano Sensi,154,0,19,81,56,8,154,4,3,75.0,1,25.0,106,621,278
2450,Luigi Sepe,604,490,596,8,0,0,604,1,0,0.0,1,100.0,318,1697,1123
2451,Suat Serdar,919,16,196,509,240,50,919,101,61,60.4,40,39.6,529,3381,1639
2452,Laurens Serpe,37,4,15,19,3,1,37,1,0,0.0,1,100.0,23,123,68
2453,Janni Serra,430,25,45,207,180,43,430,15,5,33.3,10,66.7,215,847,239
2454,Javier Serrano,50,5,13,36,1,0,50,1,0,0.0,1,100.0,26,41,14
2455,Nicolás Serrano,181,4,27,78,81,11,181,7,4,57.1,3,42.9,108,762,341
2456,Zidan Sertdemir,12,0,2,5,5,0,12,0,0,,0,,5,23,5
2457,Ryan Sessegnon,574,38,166,188,223,39,574,19,6,31.6,13,68.4,302,1779,931
2458,Nils Seufert,32,2,12,15,5,0,32,0,0,,0,,19,69,30
2459,Salva Sevilla,1120,28,232,637,266,8,1116,7,5,71.4,2,28.6,668,3399,1793
2460,Stephan El Shaarawy,727,8,96,316,326,61,727,39,20,51.3,19,48.7,425,3015,1745
2461,Jamie Shackleton,499,26,190,225,91,14,499,17,11,64.7,6,35.3,246,1329,719
2462,Xherdan Shaqiri,392,3,40,158,198,18,392,9,6,66.7,3,33.3,280,1233,475
2463,Luke Shaw,1316,55,293,597,436,15,1316,14,7,50.0,7,50.0,682,3798,2191
2464,Jonjo Shelvey,1113,56,317,648,167,3,1113,12,9,75.0,3,25.0,559,2486,1011
2465,Aimar Sher,30,1,8,18,4,0,30,0,0,,0,,11,65,17
2466,Eldor Shomurodov,341,3,24,130,191,69,341,12,3,25.0,9,75.0,179,1367,654
2467,Shola Shoretire,6,1,2,0,4,0,6,0,0,,0,,3,17,3
2468,Mahame Siby,6,1,6,0,0,0,6,0,0,,0,,3,2,0
2469,Aboubakar Sidibé,5,0,0,3,2,0,5,0,0,,0,,5,42,36
2470,Alassane Sidibe,4,0,2,1,1,0,4,0,0,,0,,1,2,2
2471,Djibril Sidibé,851,26,197,476,184,7,851,9,4,44.4,5,55.6,444,2245,1266
2472,Kaj Sierhuis,30,1,3,12,15,5,30,1,0,0.0,1,100.0,12,66,50
2473,Francisco Sierralta,248,60,187,59,2,2,248,2,2,100.0,0,0.0,118,587,299
2474,Arnór Sigurðsson,74,0,9,32,35,5,74,6,3,50.0,3,50.0,55,294,112
2475,Kiliann Sildillia,119,16,48,47,24,1,119,3,2,66.7,1,33.3,34,185,101
2476,Adrien Silva,750,40,197,461,99,6,750,13,10,76.9,3,23.1,418,1762,898
2477,André Silva,863,19,43,386,443,142,860,53,23,43.4,30,56.6,473,2023,798
2478,Bernardo Silva,2283,36,290,1009,1002,179,2283,92,53,57.6,39,42.4,1552,9305,5010
2479,Caio Henrique Oliveira Silva,2112,74,520,943,668,50,2112,32,12,37.5,20,62.5,1258,7251,4044
2480,David Silva,1210,25,133,605,480,71,1210,44,29,65.9,15,34.1,762,4203,1797
2481,Fábio Silva,201,1,11,92,102,37,201,19,7,36.8,12,63.2,97,668,417
2482,Gabriel Silva,426,24,125,238,67,1,426,4,0,0.0,4,100.0,186,1010,422
2483,Jonathan Silva,132,5,41,48,43,2,132,1,1,100.0,0,0.0,66,291,177
2484,Rui Silva,775,655,771,4,0,0,775,0,0,,0,,374,1951,1188
2485,Thiago Silva,2902,363,1255,1571,84,24,2902,7,6,85.7,1,14.3,1846,9914,6409
2486,Marco Silvestri,1021,914,1018,3,0,0,1021,0,0,,0,,486,2632,1798
2487,Mohamed Simakan,1638,138,728,822,105,26,1638,24,16,66.7,8,33.3,949,4599,2329
2488,Giovanni Simeone,1099,28,94,458,563,142,1098,61,23,37.7,37,60.7,653,2966,949
2489,Giovanni Simeone,5,0,0,3,2,2,5,0,0,,0,,4,26,3
2490,Giuliano Simeone,3,0,0,1,2,1,3,0,0,,0,,1,2,1
