,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
1999,Christian Pulisic,4,27,10,37.0,2.61,0.97,0.15,0.40,13.8,0,0,0,4.8,4.8,0.18
2000,Jason Puncheon,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2001,Jason Puncheon,0,6,0,0.0,1.41,0.00,0.00,,21.3,0,0,0,0.3,0.3,0.05
2002,Ignacio Pussetto,4,57,18,31.6,2.36,0.74,0.07,0.22,17.5,0,0,0,5.9,5.9,0.10
2003,Fabio Quagliarella,26,131,47,35.9,3.69,1.32,0.13,0.36,19.3,10,9,10,21.9,14.7,0.11
2004,Robin Quaison,7,50,17,34.0,2.05,0.70,0.14,0.41,14.6,0,0,0,8.5,8.5,0.17
2005,Collin Quaner,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2006,Domingos Quina,1,5,1,20.0,1.33,0.27,0.20,1.00,25.7,0,0,0,0.2,0.2,0.03
2007,Xavi Quintillà,0,3,0,0.0,0.43,0.00,0.00,,16.8,0,0,0,0.1,0.1,0.04
2008,Dani Raba,0,2,0,0.0,0.94,0.00,0.00,,17.3,0,0,0,0.1,0.1,0.04
2009,Adrien Rabiot,2,7,3,42.9,0.59,0.25,0.29,0.67,15.8,0,0,0,1.5,1.5,0.22
2010,Nemanja Radonjić,0,16,2,12.5,2.11,0.26,0.00,0.00,18.6,0,0,0,1.1,1.1,0.07
2011,Ivan Radovanović,0,22,3,13.6,1.55,0.21,0.00,0.00,30.0,1,0,0,0.6,0.6,0.03
2012,Ivan Radovanović,0,30,1,3.3,1.58,0.05,0.00,0.00,30.8,2,0,0,0.7,0.7,0.02
2013,Ionuț Radu,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2014,Ștefan Radu,0,9,0,0.0,0.36,0.00,0.00,,13.8,0,0,0,0.6,0.6,0.07
2015,Rafael,0,2,1,50.0,0.18,0.09,0.00,0.00,24.2,0,0,0,0.1,0.1,0.03
2016,Raffael,2,11,3,27.3,1.82,0.50,0.18,0.67,13.6,1,0,0,2.1,2.1,0.19
2017,Rafinha,0,2,0,0.0,0.81,0.00,0.00,,17.8,0,0,0,0.4,0.4,0.20
2018,Rafinha,1,4,1,25.0,0.40,0.10,0.25,1.00,21.9,0,0,0,0.1,0.1,0.03
2019,Andrea Raggi,0,1,0,0.0,0.18,0.00,0.00,,8.2,0,0,0,0.1,0.1,0.11
2020,Baba Rahman,1,5,1,20.0,0.47,0.09,0.20,1.00,19.6,0,0,0,0.2,0.2,0.04
2021,Baba Rahman,0,2,0,0.0,1.11,0.00,0.00,,27.2,0,0,0,0.0,0.0,0.02
2022,Ivan Rakitić,3,36,11,30.6,1.23,0.37,0.08,0.27,22.8,0,0,0,2.6,2.6,0.07
2023,Joe Ralls,0,22,2,9.1,1.01,0.09,0.00,0.00,24.1,0,0,1,1.6,0.8,0.04
2024,Jonás Ramalho,1,7,2,28.6,0.39,0.11,0.14,0.50,11.1,0,0,0,0.8,0.8,0.11
2025,Benito Raman,10,55,26,47.3,2.94,1.39,0.18,0.38,16.9,0,0,0,7.4,7.4,0.14
2026,Adil Rami,1,14,2,14.3,0.89,0.13,0.07,0.50,9.2,0,0,0,1.6,1.6,0.12
2027,Gastón Ramírez,4,27,11,40.7,1.54,0.63,0.15,0.36,20.3,4,0,0,1.8,1.8,0.07
2028,Sandro Ramírez,0,42,12,28.6,3.58,1.02,0.00,0.00,19.5,4,0,0,2.5,2.5,0.06
2029,Iván Ramis,0,17,3,17.6,0.91,0.16,0.00,0.00,11.8,0,0,0,1.3,1.3,0.08
2030,Chris Ramos,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2031,Sergio Ramos,6,26,8,30.8,0.95,0.29,0.04,0.13,16.4,3,5,5,7.1,3.2,0.12
2032,Aaron Ramsey,4,33,13,39.4,2.23,0.88,0.12,0.31,17.2,0,0,0,3.4,3.4,0.10
2033,Kayne Ramsey,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2034,Andrea Ranocchia,0,2,1,50.0,2.90,1.45,0.00,0.00,13.0,0,0,0,0.1,0.1,0.06
2035,Marcus Rashford,10,84,39,46.4,3.24,1.50,0.12,0.26,19.2,12,0,0,10.7,10.7,0.13
2036,Milot Rashica,9,58,24,41.4,3.37,1.39,0.14,0.33,21.0,5,1,1,7.0,6.2,0.11
2037,Jacob Rasmussen,0,3,0,0.0,0.27,0.00,0.00,,9.0,0,0,0,0.2,0.2,0.07
2038,Giacomo Raspadori,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2039,Yoric Ravet,0,1,0,0.0,1.20,0.00,0.00,,21.4,0,0,0,0.1,0.1,0.06
2040,Tim Ream,0,1,0,0.0,0.04,0.00,0.00,,23.2,0,0,0,0.0,0.0,0.03
2041,Ante Rebić,9,61,28,45.9,2.78,1.27,0.15,0.32,16.7,2,0,0,9.2,9.2,0.16
2042,Pedro Rebocho,0,18,5,27.8,0.50,0.14,0.00,0.00,23.9,4,0,0,0.8,0.8,0.04
2043,Arkadiusz Reca,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2044,Recio,0,10,4,40.0,0.70,0.28,0.00,0.00,23.9,0,0,0,0.3,0.3,0.03
2045,Nathan Redmond,6,74,22,29.7,2.04,0.61,0.08,0.27,19.9,3,0,0,7.6,7.6,0.11
2046,Vasco Regini,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2047,Sergio Reguilón,0,6,0,0.0,0.48,0.00,0.00,,20.4,0,0,0,0.2,0.2,0.04
2048,Bobby Reid,5,26,8,30.8,1.64,0.51,0.15,0.50,15.8,1,1,1,3.8,3.0,0.12
2049,Pepe Reina,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2050,Jeff Reine-Adélaïde,3,36,14,38.9,1.27,0.49,0.08,0.21,18.7,0,0,1,5.5,4.7,0.13
2051,Karim Rekik,0,7,2,28.6,0.30,0.09,0.00,0.00,14.6,0,0,0,0.6,0.6,0.08
2052,Loïc Rémy,7,32,14,43.8,2.39,1.05,0.19,0.43,15.2,1,1,2,6.4,4.9,0.15
2053,Michael Rensing,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2054,Marco Reus,17,66,30,45.5,2.56,1.17,0.21,0.47,15.8,7,3,3,15.7,13.4,0.20
2055,Elvis Rexhbeçaj,2,10,4,40.0,0.79,0.31,0.20,0.50,23.1,0,0,0,0.7,0.7,0.07
2056,Diego Reyes,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2057,Baptiste Reynet,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2058,Simon Rhein,0,1,0,0.0,0.18,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.05
2059,Franck Ribéry,6,26,11,42.3,1.99,0.84,0.23,0.55,14.3,0,0,0,3.9,3.9,0.15
2060,Declan Rice,2,22,5,22.7,0.66,0.15,0.09,0.40,18.3,0,0,0,1.2,1.2,0.05
2061,Jazz Richards,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2062,Richarlison,13,83,28,33.7,2.80,0.95,0.16,0.46,14.6,1,0,0,9.4,9.3,0.12
2063,Marco Richter,4,55,23,41.8,3.47,1.45,0.07,0.17,20.5,0,0,0,3.5,3.5,0.06
2064,Diego Rico,0,9,0,0.0,1.32,0.00,0.00,,28.2,1,0,0,0.2,0.2,0.03
2065,Mikel Rico,0,3,1,33.3,1.12,0.37,0.00,0.00,12.6,0,0,0,0.3,0.3,0.09
2066,Sergio Rico,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2067,Asier Riesgo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2068,Sascha Riether,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2069,Emiliano Rigoni,3,16,3,18.8,2.76,0.52,0.19,1.00,16.8,0,0,0,2.0,2.0,0.12
2070,Luca Rigoni,2,16,5,31.3,0.82,0.26,0.13,0.40,12.4,0,0,0,3.0,3.0,0.18
2071,Nicola Rigoni,0,21,5,23.8,0.97,0.23,0.00,0.00,19.4,0,0,0,1.6,1.6,0.08
2072,Kévin Rimane,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2073,Tomás Rincón,3,34,10,29.4,1.09,0.32,0.09,0.30,23.9,0,0,0,1.2,1.2,0.03
2074,Renaud Ripart,8,68,23,33.8,2.04,0.69,0.12,0.35,14.0,0,0,0,6.8,6.8,0.10
2075,Mihailo Ristić,1,5,2,40.0,1.38,0.55,0.20,0.50,22.3,0,0,0,1.0,1.0,0.21
2076,Matt Ritchie,2,39,8,20.5,1.20,0.25,0.03,0.13,19.2,0,1,2,5.1,3.6,0.09
2077,Cristian Rivera,2,14,6,42.9,0.74,0.32,0.14,0.33,18.9,0,0,0,1.7,1.7,0.12
2078,Arjen Robben,4,22,12,54.5,3.49,1.90,0.18,0.33,14.7,1,0,0,3.4,3.4,0.16
2079,Rober,1,8,1,12.5,0.25,0.03,0.13,1.00,8.9,0,0,0,0.9,0.9,0.11
2080,Sergi Roberto,0,9,1,11.1,0.39,0.04,0.00,0.00,14.8,0,0,0,0.5,0.5,0.06
2081,Patrick Roberts,0,7,5,71.4,1.05,0.75,0.00,0.00,16.4,0,0,0,0.8,0.8,0.12
2082,Andrew Robertson,0,16,5,31.3,0.45,0.14,0.00,0.00,18.5,0,0,0,0.7,0.7,0.05
2083,Joel Robles,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2084,Marc Roca,1,23,9,39.1,0.67,0.26,0.04,0.11,25.9,0,0,0,1.7,1.7,0.07
2085,Christopher Rocchia,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2086,Kenny Rocha Santos,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2087,Rubén Rochina,4,46,12,26.1,2.30,0.60,0.09,0.33,26.4,4,0,0,2.4,2.4,0.05
2088,Sebastian Rode,0,4,2,50.0,0.39,0.20,0.00,0.00,20.2,0,0,0,0.5,0.5,0.12
2089,Ronny Rodelin,0,27,7,25.9,3.08,0.80,0.00,0.00,22.1,4,0,0,1.6,1.6,0.06
2090,Rodri,3,27,7,25.9,0.89,0.23,0.11,0.43,17.2,0,0,0,2.7,2.7,0.10
2091,Rodrigo,8,79,30,38.0,2.81,1.07,0.10,0.27,14.9,0,0,1,13.8,13.0,0.16
2092,Kévin Rodrigues,0,2,1,50.0,0.37,0.19,0.00,0.00,26.0,0,0,0,0.1,0.1,0.04
2093,Alejandro Rodríguez,0,1,0,0.0,3.60,0.00,0.00,,10.1,0,0,0,0.1,0.1,0.11
2094,Ángel Rodríguez,8,67,21,31.3,3.32,1.04,0.12,0.38,14.8,0,0,0,8.1,8.1,0.12
2095,Óscar Rodríguez Arnaiz,4,61,22,36.1,2.19,0.79,0.07,0.18,24.0,11,0,0,4.0,4.0,0.06
2096,James Rodríguez,7,36,19,52.8,2.85,1.50,0.19,0.37,17.3,5,0,0,5.1,5.1,0.14
2097,Ricardo Rodríguez,0,27,6,22.2,0.80,0.18,0.00,0.00,28.3,0,0,0,0.6,0.6,0.02
2098,Marko Rog,1,6,2,33.3,1.62,0.54,0.17,0.50,26.3,0,0,0,0.2,0.2,0.03
2099,Marko Rog,0,2,0,0.0,0.50,0.00,0.00,,28.7,0,0,0,0.1,0.1,0.03
2100,Rogério,1,14,5,35.7,0.47,0.17,0.07,0.20,17.6,0,0,0,2.4,2.4,0.17
2101,Marcos Rojo,0,6,3,50.0,2.55,1.27,0.00,0.00,26.3,1,0,0,0.2,0.2,0.04
2102,Diego Rolán,0,2,0,0.0,0.84,0.00,0.00,,19.2,0,0,0,0.1,0.1,0.03
2103,Diego Rolán,0,8,2,25.0,2.42,0.60,0.00,0.00,11.2,0,0,0,0.9,0.9,0.12
2104,Rolando,0,8,1,12.5,0.90,0.11,0.00,0.00,9.9,0,0,0,1.1,1.1,0.13
2105,Esteban Rolón,0,8,1,12.5,0.69,0.09,0.00,0.00,15.5,0,0,0,0.8,0.8,0.10
2106,Filippo Romagna,0,5,1,20.0,0.31,0.06,0.00,0.00,8.4,0,0,0,0.5,0.5,0.11
2107,Alessio Romagnoli,2,11,4,36.4,0.35,0.13,0.18,0.50,14.6,0,0,0,0.9,0.9,0.08
2108,Alaixys Romao,0,15,1,6.7,0.43,0.03,0.00,0.00,12.2,0,0,0,1.7,1.7,0.12
2109,Cristian Romero,2,20,7,35.0,0.77,0.27,0.10,0.29,12.7,0,0,0,1.9,1.9,0.10
2110,Oriol Romeu,1,10,4,40.0,0.42,0.17,0.10,0.25,21.7,0,0,0,0.9,0.9,0.10
2111,Rômulo,1,12,2,16.7,0.80,0.13,0.00,0.00,21.7,1,1,1,1.7,0.9,0.07
2112,Rômulo,0,4,3,75.0,0.46,0.35,0.00,0.00,14.8,0,0,0,0.4,0.4,0.09
2113,Cristiano Ronaldo,21,171,62,36.3,5.73,2.08,0.09,0.26,18.6,16,5,6,22.2,17.5,0.10
2114,Facundo Roncaglia,0,3,0,0.0,0.45,0.00,0.00,,8.9,0,0,0,0.4,0.4,0.14
2115,Facundo Roncaglia,0,1,0,0.0,0.08,0.00,0.00,,15.7,0,0,0,0.0,0.0,0.03
2116,Salomón Rondón,11,89,27,30.3,3.08,0.93,0.12,0.41,15.8,9,0,0,10.4,10.4,0.12
2117,Valentin Rongier,4,71,15,21.1,1.98,0.42,0.04,0.20,24.0,4,1,2,6.0,4.4,0.06
2118,Marten de Roon,2,27,7,25.9,0.82,0.21,0.04,0.14,24.6,0,1,1,1.8,1.0,0.04
2119,Roberto Rosales,3,19,5,26.3,0.98,0.26,0.16,0.60,23.0,2,0,0,1.1,1.1,0.06
2120,Danny Rose,0,15,2,13.3,0.75,0.10,0.00,0.00,19.0,0,0,0,0.7,0.7,0.05
2121,Valentin Rosier,0,14,3,21.4,0.86,0.18,0.00,0.00,23.4,0,0,0,0.6,0.6,0.04
2122,Luca Rossettini,0,4,3,75.0,0.20,0.15,0.00,0.00,15.2,0,0,0,0.5,0.5,0.13
2123,Francesco Rossi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2124,Jérôme Roussillon,3,20,10,50.0,0.73,0.37,0.15,0.30,20.8,0,0,0,1.7,1.7,0.09
2125,Nolan Roux,2,38,9,23.7,2.23,0.53,0.05,0.22,15.9,0,0,0,4.6,4.6,0.12
2126,Aaron Rowe,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2127,Waldo Rubio,1,12,7,58.3,2.20,1.28,0.08,0.14,20.1,0,0,0,1.0,1.0,0.08
2128,John Ruddy,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2129,Antonio Rüdiger,1,27,6,22.2,0.85,0.19,0.04,0.17,18.5,0,0,0,2.5,2.5,0.09
2130,Sebastian Rudy,0,5,1,20.0,0.33,0.07,0.00,0.00,17.5,0,0,0,0.3,0.2,0.04
2131,Stéphane Ruffier,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2132,Daniele Rugani,2,9,2,22.2,0.60,0.13,0.22,1.00,8.1,0,0,0,1.6,1.6,0.18
2133,Mário Rui,1,21,4,19.0,1.33,0.25,0.05,0.25,25.7,0,0,0,0.6,0.6,0.03
2134,Abel Ruiz,0,1,1,100.0,4.09,4.09,0.00,0.00,13.4,0,0,0,0.4,0.4,0.36
2135,Fabián Ruiz Peña,5,51,14,27.5,2.30,0.63,0.10,0.36,22.0,0,0,0,3.1,3.1,0.06
2136,Víctor Ruiz,0,8,1,12.5,0.36,0.05,0.00,0.00,10.5,0,0,0,0.5,0.5,0.07
2137,Gerónimo Rulli,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2138,Lukas Rupp,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2139,Marco Russ,0,1,0,0.0,0.24,0.00,0.00,,15.7,0,0,0,0.0,0.0,0.04
2140,Mathew Ryan,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2141,Frederik Rønnow,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2142,Idriss Saadi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2143,Youssouf Sabaly,0,12,3,25.0,0.57,0.14,0.00,0.00,19.7,0,0,0,0.6,0.6,0.05
2144,Abdelhamid Sabiri,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2145,Marcel Sabitzer,4,63,16,25.4,2.41,0.61,0.06,0.25,19.8,9,0,0,5.1,5.1,0.08
2146,Ihsan Sacko,0,6,1,16.7,1.22,0.20,0.00,0.00,13.8,0,0,0,0.8,0.7,0.11
2147,Nuri Şahin,1,12,3,25.0,0.73,0.18,0.08,0.33,22.2,2,0,0,0.6,0.6,0.05
2148,Samuel Şahin-Radlinger,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2149,Wesley Saïd,4,58,25,43.1,2.32,1.00,0.07,0.16,18.9,2,0,1,5.1,4.3,0.07
2150,Allan Saint-Maximin,6,73,16,21.9,2.27,0.50,0.07,0.31,20.5,1,1,2,7.8,6.3,0.09
2151,Théo Sainte-Luce,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2152,Romain Saïss,2,11,5,45.5,0.86,0.39,0.18,0.40,18.5,0,0,0,1.4,1.4,0.13
2153,Samuel Sáiz,1,7,4,57.1,2.07,1.18,0.14,0.25,24.5,2,0,0,0.3,0.3,0.04
2154,Bukayo Saka,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2155,Hiroki Sakai,1,6,3,50.0,0.23,0.11,0.17,0.33,18.1,0,0,0,0.4,0.4,0.06
2156,Diafra Sakho,0,1,0,0.0,0.62,0.00,0.00,,13.8,0,0,0,0.1,0.1,0.08
2157,Mamadou Sakho,0,4,0,0.0,0.15,0.00,0.00,,7.6,0,0,0,0.4,0.4,0.11
2158,Bakary Sako,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2159,Emiliano Sala,12,34,16,47.1,2.24,1.05,0.29,0.63,16.6,0,2,2,6.5,4.9,0.14
2160,Jacopo Sala,0,8,2,25.0,0.47,0.12,0.00,0.00,22.5,0,0,0,0.3,0.3,0.04
2161,Mohamed Salah,22,134,60,44.8,3.71,1.66,0.14,0.32,16.9,3,3,3,20.2,17.9,0.13
2162,Bartosz Salamon,0,11,2,18.2,0.57,0.10,0.00,0.00,13.1,0,0,0,0.8,0.8,0.08
2163,Carlos Salcedo,0,3,1,33.3,0.59,0.20,0.00,0.00,30.5,0,0,0,0.1,0.1,0.02
2164,William Saliba,0,4,0,0.0,0.28,0.00,0.00,,13.1,0,0,0,0.3,0.3,0.08
2165,Yannis Salibur,1,34,4,11.8,3.46,0.41,0.03,0.25,22.7,4,0,0,2.1,2.1,0.06
2166,Yannis Salibur,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2167,Roland Sallai,2,14,5,35.7,2.39,0.85,0.14,0.40,19.7,0,0,0,1.5,1.5,0.10
2168,Edgar Salli,0,1,1,100.0,0.78,0.78,0.00,0.00,17.0,0,0,0,0.1,0.1,0.09
2169,Brice Samba,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2170,Junior Sambia,0,23,6,26.1,2.24,0.58,0.00,0.00,21.9,6,0,0,2.1,2.1,0.09
2171,Paolo Sammarco,1,6,1,16.7,0.98,0.16,0.17,1.00,23.5,0,0,0,0.2,0.2,0.03
2172,Frédéric Sammaritano,0,10,5,50.0,1.67,0.84,0.00,0.00,17.9,0,0,0,0.6,0.6,0.06
2173,Mikel San José,0,12,3,25.0,0.62,0.16,0.00,0.00,18.3,0,0,0,1.0,1.0,0.08
2174,Antonio Sanabria,3,31,10,32.3,3.64,1.17,0.10,0.30,14.8,2,0,1,5.1,4.3,0.14
2175,Antonio Sanabria,2,16,1,6.3,1.78,0.11,0.06,1.00,12.1,1,1,1,3.3,2.5,0.16
2176,Renato Sanches,1,17,4,23.5,2.65,0.62,0.06,0.25,20.5,0,0,0,0.9,0.9,0.05
2177,Alexis Sánchez,1,17,9,52.9,1.74,0.92,0.06,0.11,16.9,1,0,0,1.5,1.5,0.09
2178,Carlos Sánchez,0,3,0,0.0,1.10,0.00,0.00,,27.5,0,0,0,0.1,0.1,0.03
2179,Davinson Sánchez,1,14,3,21.4,0.65,0.14,0.07,0.33,9.7,0,0,0,1.4,1.4,0.10
2180,Javi Sánchez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2181,Víctor Sánchez,0,12,2,16.7,0.85,0.14,0.00,0.00,22.1,0,0,0,0.5,0.5,0.04
2182,Jadon Sancho,12,40,21,52.5,1.46,0.77,0.30,0.57,14.6,0,0,0,7.0,7.0,0.18
2183,Sandro,0,8,1,12.5,1.21,0.15,0.00,0.00,25.3,0,0,0,0.3,0.3,0.03
2184,Sandro,0,5,1,20.0,0.63,0.13,0.00,0.00,24.3,0,0,0,0.2,0.2,0.04
2185,Alex Sandro,1,22,8,36.4,0.83,0.30,0.05,0.13,15.0,0,0,0,1.5,1.5,0.07
2186,Leroy Sané,10,56,24,42.9,2.70,1.16,0.18,0.42,16.9,5,0,0,6.7,6.7,0.12
2187,Salif Sané,2,19,3,15.8,0.65,0.10,0.11,0.67,15.5,0,0,0,1.6,1.6,0.09
2188,Luca Sangalli,1,11,5,45.5,0.99,0.45,0.09,0.20,19.0,0,0,0,1.5,1.5,0.14
2189,Ibrahim Sangaré,1,37,6,16.2,1.35,0.22,0.03,0.17,23.7,1,0,0,2.3,2.3,0.06
2190,Younousse Sankharé,1,17,3,17.6,1.04,0.18,0.06,0.33,17.3,0,0,0,2.0,2.0,0.12
2191,Baissama Sankoh,0,4,0,0.0,0.55,0.00,0.00,,16.8,0,0,0,0.3,0.3,0.06
2192,Yaya Sanogo,3,45,17,37.8,3.26,1.23,0.04,0.12,11.6,0,1,1,7.9,7.1,0.16
2193,Morgan Sanson,5,36,11,30.6,1.35,0.41,0.14,0.45,22.9,0,0,0,2.3,2.3,0.06
2194,Nicola Sansone,2,30,12,40.0,2.37,0.95,0.07,0.17,19.3,1,0,0,1.7,1.7,0.06
2195,Nicola Sansone,1,1,1,100.0,2.43,2.43,1.00,1.00,25.3,0,0,0,0.0,0.0,0.03
2196,Baptiste Santamaria,1,24,5,20.8,0.67,0.14,0.04,0.20,24.5,1,0,0,1.4,1.4,0.06
2197,Roberto Santamaría,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2198,Federico Santander,8,76,27,35.5,3.31,1.18,0.11,0.30,14.8,4,0,0,8.6,8.6,0.11
2199,Davide Santon,0,3,1,33.3,0.27,0.09,0.00,0.00,20.0,0,0,0,0.1,0.1,0.03
2200,Michael Santos,1,18,5,27.8,2.91,0.81,0.06,0.20,12.6,0,0,0,2.1,2.1,0.12
2201,Samir Santos,2,9,3,33.3,0.45,0.15,0.22,0.67,13.1,0,0,0,0.9,0.9,0.10
2202,Riccardo Saponara,2,24,6,25.0,2.39,0.60,0.08,0.33,19.9,0,0,0,1.5,1.5,0.06
2203,Pablo Sarabia,12,74,30,40.5,2.44,0.99,0.15,0.37,17.1,2,1,1,12.0,11.3,0.15
2204,Marcelo Saracchi,0,1,0,0.0,0.14,0.00,0.00,,19.2,0,0,0,0.0,0.0,0.03
2205,Josh Sargent,2,4,2,50.0,1.70,0.85,0.50,1.00,6.5,0,0,0,1.5,1.5,0.37
2206,Bouna Sarr,1,19,2,10.5,0.76,0.08,0.05,0.50,20.8,0,0,0,1.4,1.4,0.07
2207,Ismaila Sarr,8,53,19,35.8,1.71,0.61,0.13,0.37,17.1,0,1,1,6.0,5.2,0.10
2208,Malang Sarr,1,9,1,11.1,0.27,0.03,0.11,1.00,21.1,3,0,0,1.0,1.0,0.11
2209,Lluís Sastre,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2210,Marco Sau,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2211,Marco Sau,1,9,2,22.2,1.45,0.32,0.11,0.50,13.1,0,0,0,1.1,1.1,0.13
2212,Téji Savanier,6,63,17,27.0,1.98,0.53,0.03,0.12,29.4,17,4,4,5.6,2.4,0.04
2213,Stefan Savić,0,7,0,0.0,0.45,0.00,0.00,,9.0,0,0,0,0.7,0.7,0.10
2214,Fabian Schär,4,25,7,28.0,1.13,0.32,0.16,0.57,18.7,1,0,0,1.9,1.9,0.07
2215,Ezequiel Schelotto,0,2,1,50.0,1.26,0.63,0.00,0.00,24.8,0,0,0,0.1,0.1,0.03
2216,Nicolás Schiappacasse,0,1,0,0.0,1.11,0.00,0.00,,25.0,0,0,0,0.0,0.0,0.05
2217,Pasquale Schiattarella,0,14,4,28.6,0.68,0.20,0.00,0.00,22.4,1,0,0,0.6,0.6,0.05
2218,Patrik Schick,3,34,14,41.2,2.33,0.96,0.09,0.21,11.5,0,0,0,5.4,5.4,0.16
2219,Julian Schieber,1,4,1,25.0,1.40,0.35,0.25,1.00,14.9,1,0,0,0.7,0.7,0.17
2220,Christopher Schindler,1,13,3,23.1,0.36,0.08,0.08,0.33,11.5,0,0,0,1.1,1.1,0.09
2221,Keven Schlotterbeck,0,2,1,50.0,0.23,0.12,0.00,0.00,8.5,0,0,0,0.2,0.2,0.09
2222,Nico Schlotterbeck,0,1,0,0.0,0.40,0.00,0.00,,31.6,0,0,0,0.0,0.0,0.03
2223,Jeffrey Schlupp,4,28,8,28.6,1.51,0.43,0.14,0.50,14.8,0,0,0,3.2,3.2,0.12
2224,Kasper Schmeichel,0,1,0,0.0,0.03,0.00,0.00,,9.6,0,0,0,0.1,0.1,0.06
2225,Marcel Schmelzer,0,4,0,0.0,0.64,0.00,0.00,,18.6,0,0,0,0.2,0.2,0.04
2226,Jonathan Schmid,3,17,9,52.9,0.61,0.32,0.18,0.33,27.6,8,0,0,0.8,0.8,0.05
2227,Morgan Schneiderlin,0,3,0,0.0,0.32,0.00,0.00,,17.0,0,0,0,0.1,0.1,0.05
2228,Alessandro Schöpf,1,18,3,16.7,1.61,0.27,0.06,0.33,20.5,0,0,0,1.2,1.2,0.07
2229,Nico Schulz,1,30,8,26.7,1.06,0.28,0.03,0.13,18.4,0,0,0,2.3,2.3,0.08
2230,André Schürrle,6,55,17,30.9,3.02,0.93,0.11,0.35,22.4,4,0,0,3.6,3.6,0.07
2231,Pirmin Schwegler,0,12,1,8.3,0.52,0.04,0.00,0.00,27.3,0,0,0,0.3,0.3,0.03
2232,Alexander Schwolow,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2233,Matteo Scozzarella,0,8,1,12.5,0.49,0.06,0.00,0.00,29.7,1,0,0,0.3,0.3,0.03
2234,Simone Scuffet,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2235,Andrea Seculin,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2236,Stanley Segarel,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2237,Davie Selke,3,44,19,43.2,2.28,0.98,0.07,0.16,13.7,0,0,0,5.2,5.2,0.12
2238,Ole Selnæs,0,12,3,25.0,0.65,0.16,0.00,0.00,26.3,0,0,0,0.4,0.4,0.04
2239,Matz Sels,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2240,Ken Sema,1,12,3,25.0,1.43,0.36,0.08,0.33,17.3,0,0,0,0.8,0.8,0.07
2241,Alfa Semedo,0,2,0,0.0,4.00,0.00,0.00,,26.5,0,0,0,0.0,0.0,0.02
2242,Nélson Semedo,1,6,2,33.3,0.34,0.11,0.17,0.50,17.1,0,0,0,0.3,0.3,0.05
