,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
970,Dwight Gayle,1,0,0,1,0,0,1,0.0,1,0,0,0,1,0,0
971,Jean-Philippe Gbamin,1,1,1,0,0,0,2,0.0,2,0,0,0,1,1,0
972,David de Gea,0,0,0,0,0,0,0,,0,0,0,0,0,11,2
973,Linus Gechter,15,8,13,2,0,7,14,50.0,7,12,7,5,11,29,0
974,Dennis Geiger,34,23,9,20,5,17,30,56.7,13,15,1,14,14,7,1
975,Joe Gelhardt,4,3,1,0,3,2,10,20.0,8,9,0,9,0,3,0
976,Luca Gemello,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
977,Yannick Gerhardt,42,20,18,17,7,22,36,61.1,14,24,1,23,25,25,1
978,Valère Germain,23,14,6,11,6,8,31,25.8,23,13,1,12,9,27,0
979,Gerson,42,17,16,20,6,8,35,22.9,27,26,4,22,16,16,2
980,Willem Geubbels,8,5,4,2,2,5,12,41.7,7,5,0,5,6,5,0
981,Hamadi Al Ghaddioui,5,4,2,1,2,0,4,0.0,4,3,1,2,0,4,0
982,Ismaël Gharbi,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
983,Anwar El Ghazi,4,4,2,2,0,2,7,28.6,5,6,0,6,1,2,0
984,Anwar El Ghazi,1,1,1,0,0,1,1,100.0,0,3,0,3,0,0,0
985,Lamine Ghezali,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
986,Paolo Ghiglione,17,12,8,6,3,9,14,64.3,5,11,5,6,10,12,1
987,Saman Ghoddos,17,10,8,6,3,9,15,60.0,6,2,0,2,3,16,0
988,Faouzi Ghoulam,3,1,1,2,0,0,3,0.0,3,2,1,1,3,10,0
989,Dimitris Giannoulis,36,21,17,17,2,24,36,66.7,12,22,6,16,19,41,1
990,Morgan Gibbs-White,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
991,Ben Gibson,23,16,17,6,0,7,12,58.3,5,36,30,6,27,139,2
992,Niko Gießelmann,24,17,10,11,3,15,38,39.5,23,26,4,22,18,29,1
993,Rafał Gikiewicz,2,0,2,0,0,2,7,28.6,5,0,0,0,3,11,5
994,Bryan Gil,3,0,1,0,2,1,2,50.0,1,2,0,2,0,0,0
995,Bryan Gil,13,8,6,3,4,2,13,15.4,11,13,0,13,1,4,0
996,Óscar Gil,52,35,27,20,5,25,46,54.3,21,33,9,24,19,33,2
997,Mario Gila,1,0,1,0,0,0,1,0.0,1,0,0,0,1,1,0
998,Billy Gilmour,41,21,16,21,4,14,52,26.9,38,21,4,17,17,29,0
999,Daniel Ginczek,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1000,Matthias Ginter,36,22,20,13,3,27,40,67.5,13,21,10,11,33,76,0
1001,Nicholas Gioacchini,7,5,3,2,2,4,10,40.0,6,8,0,8,4,5,0
1002,Sebastian Giovinco,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1003,Jimmy Giraudon,14,6,10,4,0,7,22,31.8,15,24,14,10,37,68,1
1004,Andrei Girotto,85,52,49,32,4,52,103,50.5,51,67,33,34,69,143,0
1005,Olivier Giroud,15,11,4,6,5,3,17,17.6,14,13,4,9,3,19,0
1006,Serge Gnabry,47,31,16,20,11,22,57,38.6,35,26,0,26,14,3,0
1007,Ben Godfrey,47,32,29,14,4,24,39,61.5,15,41,19,22,15,100,2
1008,Diego Godín,18,7,13,3,2,10,15,66.7,5,7,5,2,13,46,0
1009,Edoardo Goldaniga,12,5,7,5,0,4,11,36.4,7,8,5,3,22,23,0
1010,Edoardo Goldaniga,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1011,Aleksandr Golovin,40,22,10,18,12,18,41,43.9,23,26,1,25,12,8,0
1012,André Gomes,16,4,6,6,4,8,32,25.0,24,8,2,6,1,7,1
1013,Angel Gomes,23,13,6,12,5,10,15,66.7,5,4,0,4,3,4,0
1014,Toti Gomes,11,7,10,1,0,7,9,77.8,2,6,3,3,8,15,0
1015,Dani Gómez,7,4,3,2,2,4,12,33.3,8,3,0,3,3,5,0
1016,Joe Gomez,10,6,5,2,3,5,9,55.6,4,4,1,3,5,6,0
1017,Maxi Gómez,5,3,1,2,2,5,8,62.5,3,5,1,4,3,22,0
1018,Moi Gómez,15,7,8,3,4,5,17,29.4,12,5,0,5,6,6,0
1019,Papu Gómez,19,11,9,5,5,9,35,25.7,26,15,2,13,7,12,2
1020,Sergi Gómez,33,24,29,3,1,18,27,66.7,9,33,23,10,40,125,2
1021,Victor Gomez,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1022,Alfred Gomis,1,0,1,0,0,1,2,50.0,1,0,0,0,1,8,2
1023,Maxime Gonalons,43,28,17,22,4,14,39,35.9,25,33,10,23,18,29,0
1024,Vagner Gonçalves,2,1,0,2,0,1,1,100.0,0,0,0,0,1,0,0
1025,Cedric Gondo,5,2,2,2,1,2,5,40.0,3,2,0,2,3,2,0
1026,Álvaro González,1,1,1,0,0,1,1,100.0,0,0,0,0,1,9,0
1027,Diego González,25,16,18,7,0,9,16,56.3,7,21,13,8,19,87,0
1028,Édgar González,25,19,15,8,2,17,24,70.8,7,17,11,6,23,82,0
1029,Giovanni González,9,3,4,4,1,3,5,60.0,2,7,2,5,4,14,0
1030,Nicolás González,21,16,6,8,7,9,28,32.1,19,26,2,24,21,4,1
1031,Nicolás González,31,20,5,23,3,11,27,40.7,16,12,0,12,6,12,0
1032,Peter González,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
1033,Roberto González,5,4,3,2,0,4,6,66.7,2,5,0,5,1,1,0
1034,Charlie Goode,7,5,5,2,0,4,4,100.0,0,4,2,2,2,8,0
1035,Anthony Gordon,54,32,20,30,4,21,59,35.6,38,49,3,46,22,17,0
1036,Kaide Gordon,1,0,0,0,1,0,0,,0,0,0,0,0,0,0
1037,Leon Goretzka,25,15,12,9,4,11,26,42.3,15,11,1,10,17,23,2
1038,Gori,0,0,0,0,0,0,0,,0,2,0,2,0,0,0
1039,Andoni Gorosabel,47,31,32,9,6,25,47,53.2,22,16,3,13,18,49,0
1040,Robin Gosens,7,3,3,4,0,4,8,50.0,4,4,0,4,9,1,0
1041,Robin Gosens,3,1,1,2,0,0,0,,0,5,2,3,3,3,0
1042,Dan Gosling,2,1,1,1,0,2,6,33.3,4,2,0,2,0,3,0
1043,Amine Gouiri,22,13,2,13,7,10,32,31.3,22,22,5,17,11,17,1
1044,Lucas Gourna-Douath,45,26,22,18,5,21,36,58.3,15,22,3,19,13,9,2
1045,Jeffrey Gouweleeuw,50,27,33,17,0,22,36,61.1,14,35,18,17,49,116,0
1046,Jonathan Gradit,60,28,24,28,8,25,45,55.6,20,39,27,12,65,106,0
1047,Jens Grahl,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
1048,Alberto Grassi,47,26,13,30,4,16,38,42.1,22,27,9,18,63,33,1
1049,Jaume Grau,1,1,1,0,0,0,1,0.0,1,0,0,0,0,0,0
1050,Andrew Gravillon,32,24,19,13,0,17,27,63.0,10,25,15,10,33,83,1
1051,Demarai Gray,30,19,13,10,7,10,22,45.5,12,30,2,28,15,21,1
1052,Adrian Grbić,2,1,0,2,0,2,6,33.3,4,3,1,2,0,7,0
1053,Ivo Grbić,0,0,0,0,0,0,0,,0,0,0,0,0,14,1
1054,Jack Grealish,18,17,4,10,4,5,13,38.5,8,11,1,10,8,7,0
1055,Etienne Green,1,1,1,0,0,0,0,,0,0,0,0,1,9,0
1056,Julian Green,9,5,0,8,1,2,8,25.0,6,10,2,8,7,10,0
1057,Mason Greenwood,15,9,9,1,5,3,9,33.3,6,5,0,5,1,6,0
1058,Sam Greenwood,8,5,0,5,3,4,7,57.1,3,3,0,3,2,1,0
1059,Michael Gregoritsch,19,8,4,10,5,2,15,13.3,13,18,2,16,6,29,0
1060,Dominik Greif,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1061,Clément Grenier,0,0,0,0,0,0,0,,0,1,1,0,0,1,0
1062,Sebastian Griesbeck,60,31,38,19,3,39,62,62.9,23,38,13,25,43,100,1
1063,Sebastian Griesbeck,1,1,0,1,0,1,1,100.0,0,0,0,0,0,0,0
1064,Antoine Griezmann,13,5,3,10,0,2,6,33.3,4,4,0,4,3,5,0
1065,Antoine Griezmann,30,14,11,15,4,12,32,37.5,20,18,1,17,7,18,0
1066,Vincenzo Grifo,27,15,9,13,5,9,26,34.6,17,12,2,10,13,28,0
1067,Lennart Grill,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1068,Florian Grillitsch,37,19,15,21,1,17,31,54.8,14,18,7,11,29,36,1
1069,Pascal Groß,28,15,15,11,2,12,33,36.4,21,34,8,26,18,23,0
1070,Carlos Gruezo,22,11,10,10,2,8,21,38.1,13,11,2,9,9,15,0
1071,Vicente Guaita,1,0,1,0,0,1,1,100.0,0,0,0,0,1,8,1
1072,Andrés Guardado,30,13,12,17,1,13,34,38.2,21,18,4,14,21,29,1
1073,Sergi Guardiola,10,9,3,5,2,1,21,4.8,20,14,2,12,4,17,0
1074,Nemanja Gudelj,16,7,10,4,2,5,8,62.5,3,14,9,5,22,37,0
1075,Gabriel Gudmundsson,43,31,24,16,3,17,35,48.6,18,15,3,12,20,13,0
1076,Noah Guede-Nadje,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1077,Gonçalo Guedes,21,14,6,7,8,2,22,9.1,20,14,0,14,9,1,0
1078,Marc Guéhi,35,17,24,10,1,15,16,93.8,1,34,26,8,30,127,0
1079,Mattéo Guendouzi,45,30,10,26,9,13,47,27.7,34,15,1,14,16,18,0
1080,Yanis Guermouche,2,1,0,1,1,1,1,100.0,0,0,0,0,0,0,0
1081,Raphaël Guerreiro,35,19,19,12,4,16,31,51.6,15,18,2,16,25,14,1
1082,Evann Guessand,9,8,2,5,2,3,8,37.5,5,4,0,4,0,1,0
1083,Ander Guevara,18,13,6,10,2,10,17,58.8,7,12,6,6,12,8,0
1084,Lamine Gueye,5,5,1,1,3,3,7,42.9,4,4,0,4,6,1,0
1085,Pape Gueye,38,19,15,22,1,16,31,51.6,15,15,3,12,24,16,0
1086,John Guidetti,2,1,0,0,2,0,1,0.0,1,1,0,1,0,0,0
1087,Josuha Guilavogui,39,16,18,17,4,14,29,48.3,15,16,8,8,36,23,0
1088,Josuha Guilavogui,23,14,13,9,1,7,18,38.9,11,11,6,5,25,42,0
1089,Frederic Guilbert,69,39,33,24,12,32,62,51.6,30,37,11,26,55,39,0
1090,Hugo Guillamón,43,27,20,16,7,18,44,40.9,26,26,10,16,30,53,1
1091,Bruno Guimarães,44,23,18,22,4,21,38,55.3,17,25,6,19,9,13,0
1092,Bruno Guimarães,50,31,20,25,5,23,59,39.0,36,21,4,17,21,11,1
1093,Serhou Guirassy,4,2,1,2,1,1,7,14.3,6,4,0,4,1,8,0
1094,Péter Gulácsi,0,0,0,0,0,0,0,,0,0,0,0,1,15,1
1095,Manuel Gulde,18,10,14,3,1,8,11,72.7,3,16,8,8,17,37,0
1096,Gerard Gumbau,46,19,22,19,5,22,51,43.1,29,18,4,14,23,25,0
1097,Robert Gumny,48,29,25,20,3,25,43,58.1,18,24,7,17,28,57,3
1098,İlkay Gündoğan,23,9,10,12,1,12,31,38.7,19,11,1,10,15,10,0
1099,Angus Gunn,0,0,0,0,0,0,0,,0,0,0,0,0,11,0
1100,Christian Günter,34,20,16,15,3,18,50,36.0,32,23,6,17,17,49,2
1101,Koray Günter,32,18,19,11,2,16,32,50.0,16,27,21,6,69,110,1
1102,Lasse Günther,8,5,4,3,1,5,9,55.6,4,0,0,0,2,2,0
1103,Jon Guridi,5,3,2,3,0,1,4,25.0,3,3,1,2,3,4,0
1104,Malo Gusto,55,35,29,21,5,24,40,60.0,16,21,6,15,33,41,1
1105,Raúl Guti,25,15,7,14,4,10,30,33.3,20,9,3,6,25,7,0
1106,Marcos Mauro López Gutiérrez,1,0,0,1,0,0,2,0.0,2,2,1,1,1,9,0
1107,Miguel Gutiérrez,7,5,5,0,2,3,5,60.0,2,0,0,0,2,2,0
1108,Albert Guðmundsson,5,3,2,1,2,3,8,37.5,5,2,0,2,5,4,0
1109,Joško Gvardiol,47,31,28,17,2,22,39,56.4,17,30,11,19,51,62,2
1110,Emmanuel Gyasi,47,30,31,9,7,21,41,51.2,20,22,4,18,16,43,1
1111,Norbert Gyömbér,53,32,40,11,2,33,50,66.0,17,38,24,14,44,126,1
1112,Erling Haaland,2,1,0,1,1,0,1,0.0,1,8,1,7,1,31,0
1113,Nicolas Haas,35,22,15,10,10,17,39,43.6,22,24,4,20,9,17,1
1114,Janik Haberer,14,8,5,6,3,7,19,36.8,12,11,4,7,16,11,0
1115,Alexander Hack,52,26,35,17,0,29,46,63.0,17,31,14,17,51,95,1
1116,Robin Hack,14,8,6,5,3,3,21,14.3,18,18,1,17,5,4,0
1117,Munir El Haddadi,8,4,1,6,1,2,8,25.0,6,7,1,6,5,2,0
1118,André Hahn,36,20,9,15,12,17,50,34.0,33,38,5,33,15,43,0
1119,Amadou Haidara,30,14,11,19,0,17,37,45.9,20,22,6,16,16,8,1
1120,Massadio Haïdara,28,21,18,7,3,15,24,62.5,9,18,4,14,22,31,0
1121,Oualid El Hajjam,22,11,12,6,4,15,23,65.2,8,12,6,6,22,28,0
1122,Achraf Hakimi,74,51,38,27,9,40,72,55.6,32,26,5,21,28,23,2
1123,Marcel Halstenberg,10,7,6,4,0,6,11,54.5,5,6,0,6,7,11,0
1124,Pierre-Yves Hamel,0,0,0,0,0,0,1,0.0,1,0,0,0,2,0,0
1125,Pierre-Yves Hamel,11,6,0,5,6,5,6,83.3,1,2,1,1,0,0,0
1126,Romain Hamouma,10,7,1,5,4,2,13,15.4,11,8,0,8,4,1,0
1127,Samir Handanović,1,0,1,0,0,1,2,50.0,1,1,0,1,0,6,3
1128,Grant Hanley,44,25,28,14,2,18,35,51.4,17,56,45,11,56,176,2
1129,Ridgeciano Haps,36,20,26,4,6,11,21,52.4,10,34,12,22,29,57,1
1130,Genki Haraguchi,37,20,12,22,3,15,48,31.3,33,25,3,22,26,15,0
1131,Amine Harit,18,11,9,9,0,9,17,52.9,8,10,0,10,4,2,0
1132,Varazdat Haroyan,31,21,20,10,1,19,29,65.5,10,22,12,10,15,62,0
1133,Jack Harrison,57,37,22,22,13,31,76,40.8,45,35,1,34,21,19,0
1134,Abdou Harroui,11,4,4,7,0,8,11,72.7,3,14,0,14,4,5,0
1135,Luis Hartwig,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1136,Makoto Hasebe,27,12,15,11,1,13,29,44.8,16,24,8,16,22,36,0
1137,Hans Hateboer,22,14,10,8,4,11,26,42.3,15,11,1,10,7,20,0
1138,Kortney Hause,3,3,2,0,1,3,4,75.0,1,8,5,3,6,13,0
1139,Kai Havertz,17,8,5,7,5,4,14,28.6,10,28,1,27,4,32,1
1140,Isaac Hayden,28,14,11,14,3,12,29,41.4,17,17,8,9,14,24,0
1141,Eden Hazard,6,3,3,2,1,3,7,42.9,4,3,0,3,2,0,0
1142,Thorgan Hazard,23,13,8,10,5,15,40,37.5,25,23,1,22,6,4,0
1143,Jonas Hector,76,39,36,26,14,29,74,39.2,45,59,8,51,50,68,1
1144,Hwang Hee-chan,27,13,9,16,2,14,44,31.8,30,10,0,10,13,7,1
1145,Hwang Hee-chan,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
1146,Silvan Hefti,50,30,23,22,5,32,58,55.2,26,20,4,16,20,34,1
1147,Dominique Heintz,8,5,5,3,0,3,6,50.0,3,7,4,3,7,14,0
1148,Dominique Heintz,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
1149,Jordan Henderson,36,20,9,25,2,17,44,38.6,27,25,1,24,23,14,0
1150,Liam Henderson,22,13,7,8,7,9,31,29.0,22,14,4,10,9,13,0
1151,Jeff Hendrick,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0
1152,Wayne Hennessey,0,0,0,0,0,0,0,,0,0,0,0,1,0,1
1153,Benjamin Henrichs,30,21,18,6,6,12,22,54.5,10,16,1,15,19,14,0
1154,Henrique,13,7,10,1,2,5,16,31.3,11,13,1,12,22,14,0
1155,Dalbert Henrique,43,23,23,16,4,11,35,31.4,24,28,5,23,24,34,0
1156,Luis Henrique,4,3,2,1,1,2,5,40.0,3,2,0,2,5,1,0
1157,Matheus Henrique,10,3,6,3,1,6,24,25.0,18,14,2,12,7,12,1
1158,Rico Henry,28,20,18,8,2,12,34,35.3,22,31,10,21,26,76,1
1159,Thomas Henry,9,4,2,3,4,5,13,38.5,8,11,5,6,2,25,0
1160,Christophe Hérelle,48,28,30,16,2,17,26,65.4,9,20,15,5,44,84,1
1161,Jérôme Hergault,3,1,1,2,0,2,5,40.0,3,4,1,3,4,7,0
1162,Kike Hermoso,2,1,2,0,0,2,2,100.0,0,2,1,1,0,5,1
1163,Mario Hermoso,30,15,23,4,3,20,38,52.6,18,18,3,15,29,49,2
1164,Aridane Hernández,12,9,10,2,0,3,13,23.1,10,11,9,2,20,71,0
1165,Lucas Hernández,50,31,20,24,6,26,42,61.9,16,22,11,11,28,54,1
1166,Luis Hernández,9,5,9,0,0,5,8,62.5,3,5,3,2,16,34,0
1167,Mario Hernández,10,4,7,3,0,5,9,55.6,4,1,0,1,4,7,0
1168,Theo Hernández,53,35,34,14,5,29,40,72.5,11,16,3,13,23,29,3
1169,Hernani,20,10,8,9,3,13,32,40.6,19,17,4,13,13,5,1
1170,Ander Herrera,29,17,7,16,6,14,39,35.9,25,22,8,14,14,8,0
1171,Héctor Herrera,16,8,11,4,1,7,20,35.0,13,13,2,11,12,16,0
1172,Sergio Herrera,3,2,3,0,0,3,6,50.0,3,1,0,1,1,18,0
1173,Yangel Herrera,41,31,19,19,3,18,39,46.2,21,27,5,22,19,33,1
1174,Patrick Herrmann,15,7,5,6,4,9,24,37.5,15,10,1,9,6,8,0
1175,Son Heung-min,15,6,5,7,3,5,23,21.7,18,27,6,21,13,8,0
1176,Daan Heymans,3,1,1,2,0,1,5,20.0,4,7,3,4,4,3,0
1177,Aaron Hickey,46,29,24,15,7,20,30,66.7,10,36,13,23,29,44,0
1178,Piero Hincapié,33,23,23,8,2,19,25,76.0,6,34,15,19,33,56,2
1179,Martin Hinteregger,45,28,28,16,1,28,43,65.1,15,36,16,20,42,78,3
1180,Marwin Hitz,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
1181,Ki-Jana Hoever,10,6,5,5,0,7,12,58.3,5,6,0,6,6,8,0
1182,Nicolas Höfler,73,42,37,29,7,28,62,45.2,34,50,21,29,46,42,0
1183,Jonas Hofmann,30,20,6,17,7,17,42,40.5,25,23,0,23,12,10,0
1184,Rob Holding,13,9,11,1,1,5,6,83.3,1,23,18,5,10,42,1
1185,Lucas Höler,41,25,10,17,14,13,28,46.4,15,25,4,21,17,39,2
1186,Mason Holgate,35,18,26,9,0,11,26,42.3,15,25,17,8,26,95,1
1187,Gerrit Holtmann,15,9,5,3,7,6,22,27.3,16,26,2,24,8,6,0
1188,Martin Hongla,14,8,5,6,3,4,8,50.0,4,6,2,4,4,16,1
1189,Franck Honorat,54,38,25,13,16,27,47,57.4,20,24,2,22,15,25,0
1190,Justin Hoogma,6,5,4,2,0,4,6,66.7,2,5,5,0,4,4,0
1191,Sydney van Hooijdonk,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0
1192,Matthew Hoppe,1,0,0,0,1,0,3,0.0,3,0,0,0,0,0,0
1193,Jannes Horn,6,4,4,2,0,4,8,50.0,4,1,1,0,3,9,0
1194,Timo Horn,0,0,0,0,0,0,1,0.0,1,0,0,0,0,5,0
1195,Fraser Hornby,3,1,1,2,0,0,2,0.0,2,3,0,3,4,5,0
1196,Cédric Hountondji,33,17,20,12,1,16,24,66.7,8,23,12,11,34,76,0
1197,Lukáš Hrádecký,1,1,1,0,0,1,1,100.0,0,0,0,0,0,10,1
1198,Branimir Hrgota,46,29,10,31,5,21,72,29.2,51,27,1,26,11,3,1
1199,Petko Hristov,17,10,11,6,0,10,16,62.5,6,29,23,6,19,47,0
1200,Ajdin Hrustic,16,11,5,7,4,11,32,34.4,21,18,1,17,10,7,0
1201,Timo Hübers,45,27,28,17,0,27,45,60.0,18,31,19,12,52,95,0
1202,Benjamin Hübner,9,5,0,7,2,3,5,60.0,2,2,2,0,9,7,0
1203,Callum Hudson-Odoi,14,10,5,6,3,8,23,34.8,15,8,0,8,2,6,1
1204,Will Hughes,29,14,10,16,3,7,16,43.8,9,13,7,6,8,10,0
1205,Mats Hummels,34,22,20,13,1,20,36,55.6,16,18,13,5,32,66,1
1206,Elseid Hysaj,46,30,25,17,4,29,45,64.4,16,18,6,12,24,34,1
1207,Suk Hyun-jun,0,0,0,0,0,0,0,,0,2,0,2,0,2,0
1208,Pierre Højbjerg,78,45,31,38,9,38,85,44.7,47,61,13,48,48,54,0
1209,Iago,49,29,25,19,5,15,34,44.1,19,28,6,22,27,62,0
1210,Robert Ibáñez,3,3,2,0,1,1,2,50.0,1,1,0,1,1,1,0
1211,Roger Ibanez,54,32,31,19,4,26,43,60.5,17,26,7,19,62,104,2
1212,Vicente Iborra,19,10,9,7,3,12,24,50.0,12,11,5,6,11,27,1
1213,Zlatan Ibrahimović,0,0,0,0,0,0,2,0.0,2,2,1,1,3,9,0
1214,Mauro Icardi,5,3,1,3,1,3,7,42.9,4,3,0,3,5,12,0
1215,Adam Idah,9,6,2,5,2,2,3,66.7,1,4,2,2,3,7,0
1216,Oussama Idrissi,1,0,0,1,0,0,1,0.0,1,1,0,1,1,1,0
1217,Oussama Idrissi,8,4,3,4,1,4,15,26.7,11,8,0,8,3,5,0
1218,Iglesias,19,10,11,8,0,7,17,41.2,10,8,2,6,10,28,0
1219,Borja Iglesias,6,4,1,2,3,0,8,0.0,8,11,1,10,4,7,0
1220,Jonathan Iglesias,18,11,6,10,2,10,18,55.6,8,8,2,6,5,2,1
1221,Juan Ignacio Ramírez,2,1,0,1,1,0,0,,0,0,0,0,0,0,0
1222,Igor,53,31,34,16,3,30,40,75.0,10,37,19,18,31,46,4
1223,Kelechi Iheanacho,10,7,2,5,3,3,14,21.4,11,19,0,19,4,10,0
1224,Danylo Ihnatenko,17,9,8,7,2,10,24,41.7,14,9,2,7,6,17,1
1225,Jonathan Ikone,7,3,2,3,2,3,10,30.0,7,10,2,8,1,2,0
1226,Jonathan Ikone,11,3,6,4,1,4,11,36.4,7,13,1,12,5,4,0
1227,Ivan Ilić,39,18,16,19,4,20,54,37.0,34,34,12,22,22,55,0
1228,Josip Iličić,7,7,3,2,2,4,17,23.5,13,6,1,5,3,1,0
1229,Asier Illarramendi,9,5,5,3,1,1,10,10.0,9,5,1,4,4,12,0
1230,Stefan Ilsanker,14,8,7,6,1,5,10,50.0,5,6,2,4,6,15,1
1231,Ciro Immobile,10,5,4,4,2,1,15,6.7,14,7,1,6,3,16,0
1232,Burak İnce,1,1,1,0,0,1,2,50.0,1,1,0,1,0,0,0
1233,Danny Ings,23,16,2,16,5,13,37,35.1,24,31,2,29,6,22,0
1234,Marcus Ingvartsen,0,0,0,0,0,0,2,0.0,2,0,0,0,2,1,0
1235,Marcus Ingvartsen,3,2,2,0,1,3,9,33.3,6,6,0,6,6,7,1
1236,Bonke Innocent,27,16,10,16,1,11,26,42.3,15,11,3,8,16,14,0
1237,Lorenzo Insigne,23,14,8,12,3,8,44,18.2,36,30,1,29,20,3,1
1238,Nikita Iosifov,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1239,Tim Iroegbunam,5,4,2,3,0,1,1,100.0,0,0,0,0,2,1,0
1240,Alexander Isak,7,4,1,3,3,2,12,16.7,10,14,2,12,3,10,0
1241,Isco,9,5,4,4,1,5,12,41.7,7,1,0,1,2,1,0
1242,Wilson Isidor,0,0,0,0,0,0,4,0.0,4,1,0,1,0,0,0
1243,Ardian Ismajli,13,9,8,4,1,5,14,35.7,9,21,11,10,24,80,0
1244,Hiroki Ito,43,31,21,19,3,25,43,58.1,18,40,19,21,53,95,0
1245,Cedric Itten,5,2,1,2,2,1,6,16.7,5,3,0,3,2,4,0
1246,Gian-Luca Itter,44,26,30,11,3,21,38,55.3,17,24,9,15,13,51,0
1247,Alex Iwobi,40,19,23,12,5,21,52,40.4,31,39,3,36,20,25,2
1248,Armando Izzo,16,9,14,2,0,9,11,81.8,2,5,4,1,17,21,0
1249,Nicolas Jackson,2,0,1,0,1,0,0,,0,0,0,0,1,1,0
1250,Lee Jae-sung,30,12,8,14,8,6,27,22.2,21,20,2,18,18,18,0
1251,Paul Jaeckel,51,29,27,24,0,29,51,56.9,22,34,10,24,57,81,0
1252,Mato Jajalo,24,14,14,7,3,11,23,47.8,12,7,0,7,11,5,0
1253,Kristijan Jakić,37,22,10,21,6,15,62,24.2,47,33,3,30,21,25,1
1254,Ismail Jakobs,32,16,14,15,3,16,35,45.7,19,16,1,15,17,31,0
1255,Marin Jakoliš,2,1,0,1,1,0,6,0.0,6,0,0,0,1,0,0
1256,Abdel Jalil Medioub,9,5,5,3,1,3,4,75.0,1,8,4,4,12,34,0
1257,Daniel James,2,1,0,2,0,0,0,,0,2,0,2,0,1,0
1258,Daniel James,24,14,8,8,8,10,23,43.5,13,18,1,17,8,12,0
1259,Reece James,33,25,14,18,1,9,22,40.9,13,20,2,18,17,22,0
1260,Vitaly Janelt,61,32,26,27,8,27,53,50.9,26,23,7,16,28,35,0
1261,Jakub Jankto,11,7,5,5,1,10,17,58.8,7,4,0,4,4,7,0
1262,Pontus Jansson,40,21,32,8,0,22,34,64.7,12,37,27,10,52,187,0
1263,Tony Jantschke,6,5,2,4,0,3,6,50.0,3,3,2,1,5,8,0
1264,Adnan Januzaj,17,11,5,8,4,9,24,37.5,15,15,3,12,12,15,0
1265,Léo Jardim,0,0,0,0,0,0,0,,0,0,0,0,1,10,0
1266,Paweł Jaroszyński,10,5,7,3,0,5,7,71.4,2,4,0,4,10,19,0
1267,Jason,11,7,6,4,1,7,20,35.0,13,7,0,7,7,5,0
1268,Jason,4,1,2,1,1,0,1,0.0,1,2,0,2,1,1,0
1269,Dennis Jastrzembski,2,1,1,1,0,2,8,25.0,6,1,0,1,5,3,0
1270,Luis Javier Suárez,26,14,9,9,8,8,27,29.6,19,25,3,22,6,23,0
1271,Corentin Jean,9,6,4,4,1,3,6,50.0,3,5,0,5,1,0,0
1272,Jemerson,37,25,30,7,0,18,26,69.2,8,23,8,15,25,33,1
1273,Fredrik Jensen,5,4,1,3,1,4,7,57.1,3,5,1,4,2,4,0
1274,Mathias Jensen,33,18,12,16,5,22,63,34.9,41,32,3,29,22,13,0
1275,Moritz Jenz,26,12,18,6,2,11,24,45.8,13,19,11,8,28,55,0
1276,Gabriel Jesus,18,12,2,4,12,6,26,23.1,20,18,0,18,15,8,0
1277,Juan Jesus,25,17,14,11,0,12,18,66.7,6,21,16,5,9,34,0
1278,Álvaro Jiménez,6,3,3,2,1,4,7,57.1,3,3,0,3,3,0,0
1279,Raúl Jiménez,29,14,6,16,7,6,30,20.0,24,31,5,26,13,26,0
1280,João Pedro,20,14,7,8,5,6,23,26.1,17,23,3,20,15,17,0
1281,Joaquín,6,2,4,2,0,3,8,37.5,5,5,2,3,3,10,0
1282,Joelinton,72,38,30,33,9,26,61,42.6,35,46,11,35,34,50,2
1283,Jofre,1,1,0,0,1,1,1,100.0,0,0,0,0,0,0,0
1284,Marco John,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0
1285,Dennis Johnsen,14,10,8,4,2,6,18,33.3,12,14,1,13,5,3,0
1286,Ben Johnson,33,16,15,15,3,21,28,75.0,7,16,8,8,22,55,0
1287,Curtis Jones,11,9,3,6,2,1,10,10.0,9,4,0,4,6,4,0
