,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
2153,Yussuf Poulsen,2,13,6,46.2,2.85,1.31,0.15,0.33,13.4,0,0,0,1.3,1.3,0.10
2154,José Pozo,0,1,0,0.0,1.02,0.00,0.00,,20.9,0,0,0,0.0,0.0,0.04
2155,Manuel Pozo,0,1,0,0.0,4.74,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.10
2156,Alejandro Pozo Pozo,0,10,2,20.0,0.48,0.10,0.00,0.00,20.4,0,0,0,0.5,0.5,0.05
2157,Dennis Praet,1,5,2,40.0,0.69,0.28,0.20,0.50,13.6,0,0,0,1.0,1.0,0.20
2158,Abdón Prats,1,6,4,66.7,1.30,0.87,0.17,0.25,13.9,0,0,0,0.7,0.7,0.12
2159,Sanjin Prcić,1,28,7,25.0,1.54,0.39,0.04,0.14,26.0,1,0,0,1.2,1.2,0.04
2160,Isaac Price,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2161,Grischa Prömel,1,24,5,20.8,1.49,0.31,0.04,0.20,16.2,0,0,0,2.5,2.5,0.11
2162,Ivan Provedel,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2163,Javi Puado,7,57,23,40.4,2.19,0.88,0.12,0.30,14.2,0,0,0,7.8,7.8,0.14
2164,Mehdi Puch Herrantz,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2165,Tymoteusz Puchacz,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2166,Arnau Puigmal,1,17,6,35.3,2.01,0.71,0.06,0.17,18.1,0,0,0,1.1,1.1,0.07
2167,Christian Pulisic,1,19,6,31.6,2.08,0.66,0.05,0.17,16.8,0,0,0,1.7,1.7,0.09
2168,Ignacio Pussetto,0,2,2,100.0,1.18,1.18,0.00,0.00,14.2,0,0,0,0.2,0.2,0.08
2169,Niklas Pyyhtiä,0,3,0,0.0,2.45,0.00,0.00,,17.7,0,0,0,0.2,0.2,0.05
2170,Fabio Quagliarella,1,36,6,16.7,4.05,0.68,0.03,0.17,16.5,0,0,0,2.8,2.8,0.08
2171,Giacomo Quagliata,0,9,1,11.1,1.16,0.13,0.00,0.00,19.9,1,0,0,0.5,0.5,0.05
2172,Eduardo Quaresma,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2173,Joshua Quarshie,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2174,Ghjuvanni Quilichini,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2175,Domingos Quina,0,6,0,0.0,1.96,0.00,0.00,,33.0,0,0,0,0.2,0.2,0.03
2176,Rubén Quintanilla,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2177,Adrien Rabiot,8,48,22,45.8,1.57,0.72,0.17,0.36,16.4,0,0,0,6.2,5.8,0.13
2178,Nemanja Radonjić,2,52,17,32.7,3.20,1.05,0.04,0.12,17.5,0,0,0,5.0,5.0,0.10
2179,Ivan Radovanović,0,7,0,0.0,0.94,0.00,0.00,,33.0,0,0,0,0.2,0.2,0.03
2180,Ionuț Radu,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2181,Ionuț Radu,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2182,Ștefan Radu,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2183,Antonio Raillo,2,13,5,38.5,0.42,0.16,0.15,0.40,13.9,0,0,0,0.6,0.6,0.05
2184,Antonio Raimondo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2185,Predrag Rajković,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2186,Ivan Rakitić,1,29,8,27.6,1.46,0.40,0.00,0.00,27.3,5,1,2,3.3,1.7,0.06
2187,Diant Ramaj,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2188,Largie Ramazani,3,40,18,45.0,2.57,1.15,0.08,0.17,19.8,1,0,1,4.2,3.4,0.08
2189,Simon Ramet,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2190,Adil Rami,0,9,3,33.3,0.51,0.17,0.00,0.00,26.0,0,0,0,0.7,0.7,0.07
2191,Chris Ramos,1,31,6,19.4,3.93,0.76,0.03,0.17,13.3,0,0,0,3.0,3.0,0.10
2192,Sergio Ramos,2,19,7,36.8,0.63,0.23,0.11,0.29,14.6,1,0,0,1.7,1.7,0.09
2193,Aaron Ramsdale,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2194,Aaron Ramsey,1,22,6,27.3,1.25,0.34,0.05,0.17,15.3,1,0,0,2.5,2.5,0.11
2195,Jacob Ramsey,6,33,13,39.4,1.13,0.44,0.18,0.46,15.9,0,0,0,5.0,5.0,0.15
2196,Luca Ranieri,0,1,0,0.0,0.18,0.00,0.00,,5.9,0,0,0,0.1,0.1,0.07
2197,Andrea Ranocchia,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2198,Filippo Ranocchia,1,19,8,42.1,3.23,1.36,0.05,0.13,25.2,5,0,0,1.2,1.2,0.07
2199,Lilian Raolisoa,1,3,2,66.7,1.56,1.04,0.33,0.50,18.7,0,0,0,0.2,0.2,0.06
2200,Raphinha,7,79,25,31.6,3.43,1.09,0.09,0.28,18.5,11,0,0,9.3,9.3,0.12
2201,Nicolai Rapp,0,1,0,0.0,1.27,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.08
2202,Elba Rashani,3,35,13,37.1,1.46,0.54,0.09,0.23,14.4,0,0,0,4.7,4.7,0.13
2203,Marcus Rashford,17,108,49,45.4,3.38,1.53,0.16,0.35,16.4,7,0,0,15.4,15.4,0.15
2204,Giacomo Raspadori,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2205,Giacomo Raspadori,2,41,16,39.0,4.05,1.58,0.05,0.13,17.1,3,0,0,3.5,3.5,0.09
2206,Rafael Ratão,5,31,11,35.5,1.51,0.53,0.16,0.45,12.4,0,0,0,5.1,5.1,0.17
2207,David Raum,0,14,5,35.7,0.75,0.27,0.00,0.00,23.1,0,0,0,0.6,0.6,0.04
2208,Nicola Ravaglia,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2209,Rayan Raveloson,2,29,5,17.2,1.07,0.19,0.07,0.40,19.5,3,0,0,2.4,2.4,0.08
2210,David Raya,0,1,0,0.0,0.03,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.11
2211,Tim Ream,1,3,2,66.7,0.09,0.06,0.33,0.50,9.8,0,0,0,0.3,0.3,0.09
2212,Ante Rebić,3,27,13,48.1,2.48,1.19,0.11,0.23,16.0,2,0,0,3.5,3.5,0.13
2213,Arkadiusz Reca,1,22,8,36.4,0.91,0.33,0.05,0.13,23.7,0,0,0,1.0,1.0,0.04
2214,Nathan Redmond,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2215,Harrison Reed,3,20,7,35.0,0.63,0.22,0.15,0.43,20.1,0,0,0,1.9,1.9,0.09
2216,Sergio Reguilón,0,3,1,33.3,0.87,0.29,0.00,0.00,17.7,0,0,0,0.2,0.2,0.08
2217,Bobby Reid,4,31,10,32.3,1.13,0.36,0.13,0.40,13.7,0,0,0,3.9,3.9,0.13
2218,Pepe Reina,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2219,Jeff Reine-Adélaïde,0,4,0,0.0,1.55,0.00,0.00,,22.3,0,0,0,0.3,0.3,0.08
2220,Jeff Reine-Adélaïde,0,10,7,70.0,2.68,1.87,0.00,0.00,20.0,0,0,0,0.8,0.8,0.08
2221,Reinier,2,10,4,40.0,1.39,0.56,0.20,0.50,11.6,0,0,0,1.5,1.5,0.15
2222,Rocco Reitz,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2223,Karim Rekik,1,8,1,12.5,0.61,0.08,0.13,1.00,15.6,0,0,0,0.8,0.8,0.10
2224,Álex Remiro,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2225,Panagiotis Retsos,0,1,0,0.0,0.74,0.00,0.00,,16.8,0,0,0,0.1,0.1,0.06
2226,Marco Reus,6,36,10,27.8,2.39,0.67,0.14,0.50,16.6,6,1,1,5.1,4.3,0.12
2227,Alejandro Revuelta Montero,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2228,Elvis Rexhbeçaj,0,16,5,31.3,0.57,0.18,0.00,0.00,27.0,0,0,0,0.3,0.3,0.02
2229,Gio Reyna,7,24,11,45.8,3.46,1.58,0.25,0.55,15.1,1,1,1,4.3,3.5,0.16
2230,Chadi Riad,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2231,Nico Ribaudo,1,33,11,33.3,2.38,0.79,0.03,0.09,20.4,3,0,0,3.7,3.7,0.11
2232,Alexsandro Ribeiro,3,17,7,41.2,0.95,0.39,0.18,0.43,9.5,0,0,0,1.8,1.8,0.11
2233,Franck Ribéry,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2234,Samuele Ricci,2,21,7,33.3,0.91,0.30,0.10,0.29,21.5,0,0,0,1.7,1.7,0.08
2235,Declan Rice,4,35,8,22.9,0.96,0.22,0.11,0.50,23.6,1,0,1,2.4,1.6,0.05
2236,Chris Richards,0,4,0,0.0,0.81,0.00,0.00,,9.1,0,0,0,0.7,0.7,0.18
2237,Richarlison,1,27,14,51.9,2.41,1.25,0.04,0.07,12.6,0,0,0,3.3,3.3,0.12
2238,Marco Richter,6,49,15,30.6,2.40,0.74,0.12,0.40,22.3,4,0,0,3.7,3.7,0.08
2239,Diego Rico,0,9,3,33.3,0.49,0.16,0.00,0.00,27.5,0,0,0,0.2,0.2,0.03
2240,Jaïro Riedewald,0,1,0,0.0,1.41,0.00,0.00,,14.7,0,0,0,0.1,0.1,0.07
2241,Manuel Riemann,0,1,0,0.0,0.03,0.00,0.00,,11.5,0,0,0,0.0,0.0,0.04
2242,Tomás Rincón,0,11,3,27.3,0.39,0.11,0.00,0.00,22.0,0,0,0,0.6,0.6,0.05
2243,Rémy Riou,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2244,Renaud Ripart,4,39,14,35.9,2.66,0.95,0.10,0.29,16.0,0,0,0,3.5,3.5,0.09
2245,Rodrigo Riquelme,4,56,22,39.3,2.31,0.91,0.07,0.18,20.0,2,0,0,4.0,4.0,0.07
2246,Matt Ritchie,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2247,Sergi Roberto,4,18,6,33.3,1.24,0.41,0.22,0.67,15.6,0,0,0,2.4,2.4,0.13
2248,Lucas Robertone,2,37,7,18.9,1.17,0.22,0.05,0.29,25.4,4,0,0,2.6,2.6,0.07
2249,Andrew Robertson,0,13,2,15.4,0.45,0.07,0.00,0.00,14.5,0,0,0,1.3,1.3,0.11
2250,Antonee Robinson,0,3,0,0.0,0.09,0.00,0.00,,25.7,0,0,0,0.1,0.1,0.03
2251,Joel Robles,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2252,Joel Roca,0,4,2,50.0,4.29,2.14,0.00,0.00,18.3,0,0,0,0.3,0.3,0.06
2253,Marc Roca,1,35,13,37.1,1.36,0.51,0.03,0.08,22.3,4,0,0,2.1,2.1,0.06
2254,Enzo Roco,0,10,3,30.0,0.54,0.16,0.00,0.00,10.3,0,0,0,0.6,0.6,0.06
2255,Marek Rodák,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2256,Sebastian Rode,4,9,4,44.4,0.57,0.25,0.44,1.00,18.7,0,0,0,0.9,0.9,0.10
2257,Joe Rodon,1,7,2,28.6,0.44,0.13,0.14,0.50,6.9,0,0,0,0.9,0.9,0.13
2258,Rodri,2,50,14,28.0,1.55,0.43,0.04,0.14,17.1,0,0,0,4.6,4.6,0.09
2259,Rodri,2,15,6,40.0,0.84,0.34,0.13,0.33,17.4,0,0,0,1.4,1.4,0.09
2260,Rodrigo,13,66,25,37.9,3.07,1.16,0.18,0.48,15.8,2,1,1,8.0,7.2,0.11
2261,Ángel Rodríguez,1,13,6,46.2,2.97,1.37,0.08,0.17,13.1,0,0,0,2.8,2.8,0.21
2262,Óscar Rodríguez Arnaiz,2,43,17,39.5,2.18,0.86,0.05,0.12,24.6,10,0,0,3.6,3.6,0.08
2263,Dani Rodríguez,3,25,10,40.0,1.07,0.43,0.12,0.30,17.9,0,0,0,2.4,2.4,0.10
2264,Guido Rodríguez,1,22,6,27.3,0.69,0.19,0.05,0.17,24.0,0,0,0,1.2,1.2,0.06
2265,Miguel Rodríguez,1,3,2,66.7,1.07,0.71,0.33,0.50,18.8,0,0,0,0.2,0.2,0.07
2266,Pablo Rodríguez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2267,Ricardo Rodríguez,0,11,4,36.4,0.37,0.13,0.00,0.00,23.9,1,0,0,0.4,0.4,0.04
2268,Rodrygo,9,97,31,32.0,3.67,1.17,0.08,0.26,16.6,8,1,1,13.7,12.9,0.13
2269,Mads Roerslev,0,3,0,0.0,0.24,0.00,0.00,,14.8,0,0,0,0.3,0.3,0.10
2270,Agustín Rogel,0,5,0,0.0,0.32,0.00,0.00,,7.6,0,0,0,0.8,0.8,0.16
2271,Rogério,0,15,5,33.3,0.45,0.15,0.00,0.00,23.4,0,0,0,0.5,0.5,0.04
2272,Merlin Röhl,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2273,Tony Rölke,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2274,Filippo Romagna,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2275,Alessio Romagnoli,2,13,5,38.5,0.40,0.15,0.15,0.40,11.9,0,0,0,1.4,1.4,0.11
2276,Simone Romagnoli,0,1,0,0.0,0.54,0.00,0.00,,11.2,0,0,0,0.0,0.0,0.01
2277,Leo Román,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2278,Cristian Romero,0,11,2,18.2,0.42,0.08,0.00,0.00,12.3,0,0,0,1.5,1.5,0.13
2279,Iván Romero,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2280,Luka Romero,1,5,1,20.0,2.98,0.60,0.20,1.00,15.7,0,0,0,0.9,0.9,0.17
2281,Oriol Romeu,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2282,Oriol Romeu,2,24,5,20.8,0.73,0.15,0.08,0.40,17.8,0,0,0,1.6,1.6,0.07
2283,Cristiano Ronaldo,1,25,6,24.0,4.29,1.03,0.04,0.17,17.7,1,0,0,1.9,1.9,0.08
2284,Connor Ronan,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2285,Salomón Rondón,0,4,1,25.0,3.30,0.83,0.00,0.00,19.3,0,0,0,0.8,0.8,0.20
2286,Valentin Rongier,1,22,4,18.2,0.65,0.12,0.05,0.25,20.0,0,0,0,1.7,1.7,0.08
2287,Marten de Roon,3,19,5,26.3,0.58,0.15,0.16,0.60,20.6,0,0,0,1.1,1.1,0.06
2288,Pablo Rosario,0,10,2,20.0,0.51,0.10,0.00,0.00,16.3,0,0,0,0.9,0.9,0.09
2289,Francesco Rossi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2290,Tom Rothe,0,1,0,0.0,3.46,0.00,0.00,,7.7,0,0,0,0.1,0.1,0.07
2291,Joe Rothwell,0,3,2,66.7,0.27,0.18,0.00,0.00,24.1,1,0,0,0.1,0.1,0.05
2292,Anthony Rouault,2,19,10,52.6,0.52,0.27,0.11,0.20,9.0,0,0,0,3.3,3.3,0.17
2293,Jérôme Roussillon,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2294,Jérôme Roussillon,0,9,2,22.2,0.85,0.19,0.00,0.00,22.1,0,0,0,0.5,0.5,0.06
2295,Nicolò Rovella,1,21,6,28.6,1.09,0.31,0.05,0.17,25.5,1,0,0,1.2,1.2,0.06
2296,Nicolò Rovella,0,2,0,0.0,6.67,0.00,0.00,,27.0,0,0,0,0.1,0.1,0.04
2297,Amir Rrahmani,2,21,3,14.3,0.77,0.11,0.10,0.67,13.4,0,0,0,1.8,1.8,0.09
2298,Ruan,0,5,1,20.0,0.26,0.05,0.00,0.00,10.4,0,0,0,0.5,0.5,0.10
2299,Rubén,0,9,0,0.0,0.91,0.00,0.00,,19.1,0,0,0,0.5,0.5,0.06
2300,Antonio Rüdiger,1,22,4,18.2,0.82,0.15,0.05,0.25,14.8,0,0,0,1.8,1.8,0.08
2301,Sebastian Rudy,0,5,2,40.0,0.57,0.23,0.00,0.00,29.1,0,0,0,0.2,0.2,0.03
2302,Daniele Rugani,0,4,1,25.0,0.64,0.16,0.00,0.00,12.1,0,0,0,0.5,0.5,0.12
2303,Matteo Ruggeri,0,10,1,10.0,1.09,0.11,0.00,0.00,16.7,0,0,0,0.6,0.6,0.06
2304,Mário Rui,0,11,4,36.4,0.57,0.21,0.00,0.00,21.9,2,0,0,0.6,0.6,0.06
2305,Aitor Ruibal,0,15,6,40.0,0.93,0.37,0.00,0.00,19.8,0,0,0,0.8,0.8,0.06
2306,Kays Ruiz,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2307,Fabián Ruiz Peña,3,26,9,34.6,1.24,0.43,0.12,0.33,18.2,0,0,0,2.8,2.8,0.11
2308,Víctor Ruiz,0,1,0,0.0,0.16,0.00,0.00,,8.6,0,0,0,0.1,0.1,0.11
2309,Gerónimo Rulli,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2310,Alessandro Russo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2311,Franco Russo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2312,Georginio Rutter,0,4,0,0.0,1.32,0.00,0.00,,14.0,0,0,0,0.4,0.4,0.10
2313,Georginio Rutter,2,27,14,51.9,2.41,1.25,0.07,0.14,15.7,0,0,0,3.0,3.0,0.11
2314,Julian Ryerson,0,16,5,31.3,1.39,0.43,0.00,0.00,24.0,0,0,0,0.7,0.7,0.04
2315,Julian Ryerson,1,10,3,30.0,0.64,0.19,0.10,0.33,22.4,0,0,0,0.5,0.5,0.05
2316,Frederik Rønnow,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2317,José Sá,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2318,Youssouf Sabaly,1,12,3,25.0,0.64,0.16,0.08,0.33,22.7,0,0,0,0.5,0.5,0.04
2319,Halid Šabanović,2,5,3,60.0,0.71,0.42,0.40,0.67,17.1,0,0,0,0.9,0.9,0.18
2320,Abdelhamid Sabiri,2,31,9,29.0,2.61,0.76,0.03,0.11,25.5,8,1,2,3.0,1.4,0.04
2321,Marcel Sabitzer,0,11,3,27.3,1.58,0.43,0.00,0.00,18.2,1,0,0,0.7,0.7,0.07
2322,Marcel Sabitzer,1,15,5,33.3,2.15,0.72,0.07,0.20,21.7,0,0,0,1.1,1.1,0.07
2323,Falaye Sacko,1,6,2,33.3,0.21,0.07,0.17,0.50,16.7,0,0,0,0.8,0.8,0.13
2324,Umar Sadiq,2,7,3,42.9,2.62,1.13,0.29,0.67,14.5,0,0,0,1.5,1.5,0.21
2325,Umar Sadiq,1,1,1,100.0,1.10,1.10,1.00,1.00,2.9,0,0,0,0.4,0.4,0.43
2326,Alexis Saelemaekers,2,35,10,28.6,2.25,0.64,0.06,0.20,20.7,0,0,0,2.5,2.5,0.07
2327,Wesley Saïd,5,27,10,37.0,3.77,1.40,0.19,0.50,14.5,0,0,0,3.3,3.3,0.12
2328,Allan Saint-Maximin,1,28,11,39.3,2.25,0.88,0.04,0.09,17.6,0,0,0,1.6,1.6,0.06
2329,Théo Sainte-Luce,1,3,2,66.7,0.51,0.34,0.33,0.50,20.5,0,0,0,0.4,0.4,0.14
2330,Samuel Sáiz,2,2,1,50.0,0.75,0.37,0.00,0.00,26.2,0,2,2,1.7,0.1,0.05
2331,Bukayo Saka,14,86,29,33.7,2.43,0.82,0.14,0.41,16.3,1,2,3,11.2,9.1,0.11
2332,Hamza Sakhi,1,30,9,30.0,1.63,0.49,0.03,0.11,24.1,2,0,0,1.7,1.7,0.06
2333,Mamadou Sakho,1,3,2,66.7,0.35,0.24,0.33,0.50,6.1,0,0,0,0.5,0.5,0.18
2334,Jacopo Sala,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2335,Ibrahim Salah,0,6,2,33.3,2.38,0.79,0.00,0.00,20.9,0,0,0,0.3,0.3,0.04
2336,Mohamed Salah,19,121,45,37.2,3.31,1.23,0.14,0.38,15.1,2,2,4,21.6,18.5,0.15
2337,Amine Salama,3,25,11,44.0,1.80,0.79,0.12,0.27,15.2,1,0,0,3.0,3.0,0.12
2338,Kike Salas,1,3,1,33.3,0.73,0.24,0.33,1.00,8.7,0,0,0,0.2,0.2,0.05
2339,William Saliba,2,6,3,50.0,0.22,0.11,0.33,0.67,13.8,0,0,0,0.9,0.9,0.15
2340,Dikeni-Rafid Salifou,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2341,Mohammed Salisu,0,19,4,21.1,0.87,0.18,0.00,0.00,12.2,0,0,0,1.5,1.5,0.08
2342,Roland Sallai,1,31,11,35.5,2.78,0.99,0.03,0.09,17.5,0,0,0,2.6,2.6,0.08
2343,Yoann Salmier,1,14,3,21.4,0.48,0.10,0.07,0.33,16.6,0,0,0,1.2,1.2,0.08
2344,Salvi,0,9,3,33.3,1.65,0.55,0.00,0.00,17.2,0,0,0,0.8,0.8,0.08
2345,Lazar Samardzic,5,50,18,36.0,2.44,0.88,0.10,0.28,25.7,7,0,0,2.4,2.4,0.05
2346,Diadie Samassékou,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2347,Mama Samba Baldé,12,73,24,32.9,2.47,0.81,0.14,0.42,17.1,0,2,2,10.6,9.1,0.12
2348,Brice Samba,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2349,Albert Sambi Lokonga,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2350,Albert Sambi Lokonga,0,2,1,50.0,0.34,0.17,0.00,0.00,17.9,0,0,0,0.2,0.2,0.08
2351,Junior Sambia,0,13,5,38.5,1.68,0.65,0.00,0.00,24.1,5,0,0,0.6,0.6,0.05
2352,Fede San Emeterio,0,6,1,16.7,0.29,0.05,0.00,0.00,18.3,0,0,0,0.3,0.3,0.05
2353,Antonio Sanabria,12,67,24,35.8,2.48,0.89,0.16,0.46,13.5,0,1,1,9.3,8.5,0.13
2354,Leandro Sanca,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2355,Oihan Sancet,10,56,19,33.9,1.99,0.68,0.14,0.42,17.6,0,2,2,7.6,6.0,0.11
2356,Renato Sanches,2,14,6,42.9,1.76,0.75,0.14,0.33,17.9,0,0,0,1.1,1.1,0.08
2357,Alexis Sánchez,14,63,29,46.0,2.12,0.97,0.19,0.41,15.2,5,2,3,12.6,10.2,0.17
2358,Antonio Sánchez,0,12,5,41.7,1.00,0.42,0.00,0.00,22.5,0,0,0,0.6,0.6,0.05
2359,Davinson Sánchez,0,6,2,33.3,0.63,0.21,0.00,0.00,12.2,0,0,0,0.6,0.6,0.10
2360,Iván Sánchez,1,17,7,41.2,1.33,0.55,0.06,0.14,22.6,0,0,0,0.8,0.8,0.05
2361,Javi Sánchez,1,9,2,22.2,0.34,0.08,0.11,0.50,17.9,1,0,0,0.7,0.7,0.08
2362,Manu Sánchez,0,10,3,30.0,0.42,0.13,0.00,0.00,20.8,0,0,0,0.8,0.8,0.08
2363,Robert Sánchez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2364,Jadon Sancho,6,21,9,42.9,1.12,0.48,0.29,0.67,14.1,0,0,0,4.2,4.2,0.20
2365,Alex Sandro,0,5,0,0.0,0.25,0.00,0.00,,22.7,0,0,0,0.2,0.2,0.04
2366,Leroy Sané,8,78,29,37.2,3.49,1.30,0.10,0.28,19.7,6,0,0,8.5,8.5,0.11
2367,Sidi Sané,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2368,Morgan Sanson,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2369,Morgan Sanson,1,32,8,25.0,2.03,0.51,0.03,0.13,19.7,1,0,0,3.1,3.1,0.10
2370,Nicola Sansone,4,22,8,36.4,2.68,0.97,0.18,0.50,18.0,2,0,0,2.8,2.8,0.13
2371,Baptiste Santamaria,2,19,8,42.1,0.94,0.40,0.11,0.25,23.2,0,0,0,1.1,1.1,0.06
2372,Riccardo Saponara,4,37,13,35.1,2.76,0.97,0.11,0.31,19.4,0,0,0,2.8,2.8,0.08
2373,Pablo Sarabia,1,20,5,25.0,2.35,0.59,0.05,0.20,14.8,1,0,0,3.1,3.1,0.15
2374,Pablo Sarabia,0,6,2,33.3,1.46,0.49,0.00,0.00,10.4,0,0,0,1.3,1.3,0.22
2375,Jeremy Sarmiento,0,5,2,40.0,2.56,1.02,0.00,0.00,20.5,0,0,0,0.3,0.3,0.07
2376,Amin Sarr,1,6,5,83.3,1.01,0.84,0.17,0.20,12.7,0,0,0,1.2,1.2,0.20
2377,Bouna Sarr,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2378,Malang Sarr,0,1,0,0.0,0.13,0.00,0.00,,12.5,0,0,0,0.0,0.0,0.02
2379,Mamadou Sarr,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2380,Mouhamadou Sarr,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2381,Martin Satriano,2,38,10,26.3,2.01,0.53,0.05,0.20,15.3,0,0,0,3.9,3.9,0.10
2382,Téji Savanier,12,58,24,41.4,2.05,0.85,0.10,0.25,27.0,19,6,6,8.6,3.8,0.07
2383,Esteban Saveljich,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2384,Stefan Savić,0,2,1,50.0,0.09,0.05,0.00,0.00,13.0,0,0,0,0.2,0.2,0.09
2385,Joe Scally,0,7,1,14.3,0.29,0.04,0.00,0.00,17.6,0,0,0,0.5,0.5,0.07
2386,Giorgio Scalvini,2,17,4,23.5,0.66,0.15,0.12,0.50,11.2,0,0,0,2.0,2.0,0.12
2387,Gianluca Scamacca,3,30,10,33.3,2.92,0.97,0.10,0.30,18.7,1,0,0,2.5,2.5,0.08
2388,Gustavo Scarpa,0,7,1,14.3,3.48,0.50,0.00,0.00,26.9,0,0,0,0.3,0.3,0.04
2389,Kevin Schade,0,12,4,33.3,1.48,0.49,0.00,0.00,11.9,0,0,0,2.1,2.1,0.18
2390,Kevin Schade,1,4,1,25.0,1.98,0.49,0.25,1.00,15.0,0,0,0,0.2,0.2,0.06
2391,András Schäfer,0,7,1,14.3,0.73,0.10,0.00,0.00,23.5,0,0,0,0.4,0.4,0.06
2392,Fabian Schär,1,56,14,25.0,1.57,0.39,0.02,0.07,14.4,3,0,0,4.9,4.9,0.09
2393,Derry Scherhant,1,4,1,25.0,1.26,0.32,0.25,1.00,15.9,0,0,0,0.2,0.2,0.05
2394,Patrik Schick,3,34,14,41.2,3.25,1.34,0.09,0.21,12.8,1,0,0,4.6,4.6,0.14
2395,Kingsley Schindler,0,11,4,36.4,0.91,0.33,0.00,0.00,12.8,0,0,0,2.2,2.2,0.20
2396,Xaver Schlager,1,5,1,20.0,0.30,0.06,0.20,1.00,23.6,0,0,0,0.3,0.3,0.06
2397,Keven Schlotterbeck,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2398,Keven Schlotterbeck,2,8,4,50.0,0.98,0.49,0.25,0.50,12.0,0,0,0,1.6,1.6,0.20
