,name,passes completed,passes attempted,passes success rate,total distance of passes (yards),progressive distance,short passes completed,short passes attempted,short passes succes rate,medium passes completed,medium passes attempted,medium passes succes rate,long passes completed,long passes attempted,long passes succes rate,assists,expected assists 2nd deegree,expected assists,key passes,passes into 1/3,passes into penalty area
2425,Kiliann Sildillia,847,1167,72.6,15116,5689,394,459,85.8,338,452,74.8,100,197,50.8,1,0.8,1.6,11,61,19
2426,André Silva,134,165,81.2,1654,172,91,99,91.9,34,40,85.0,2,2,100.0,0,0.3,0.2,5,5,1
2427,Bernardo Silva,1671,1936,86.3,25138,5246,993,1052,94.4,534,620,86.1,106,158,67.1,9,7.6,8.0,64,100,49
2428,Caio Henrique Oliveira Silva,376,464,81.0,6295,2068,175,196,89.3,168,197,85.3,28,53,52.8,5,1.3,2.3,13,26,15
2429,Fábio Silva,61,76,80.3,779,174,37,43,86.0,16,18,88.9,1,4,25.0,0,0.2,0.1,4,7,0
2430,Rui Silva,669,958,69.8,18063,12611,124,124,100.0,324,327,99.1,218,501,43.5,0,0.0,0.0,0,8,0
2431,Thiago Silva,2166,2287,94.7,38542,15513,887,918,96.6,1119,1157,96.7,143,186,76.9,1,1.0,0.6,9,125,10
2432,Marco Silvestri,324,451,71.8,8621,6421,69,71,97.2,173,178,97.2,82,201,40.8,0,0.0,0.0,0,2,0
2433,Mohamed Simakan,1347,1573,85.6,23904,8042,530,594,89.2,720,790,91.1,83,152,54.6,3,3.3,2.9,15,107,5
2434,Giovanni Simeone,132,187,70.6,1760,309,79,95,83.2,37,52,71.2,6,15,40.0,0,0.6,0.8,9,7,5
2435,Giuliano Simeone,114,169,67.5,1546,563,70,93,75.3,34,45,75.6,3,7,42.9,2,2.0,1.2,11,9,12
2436,Jan-Carlo Simic,59,64,92.2,1039,291,18,18,100.0,40,40,100.0,1,6,16.7,0,0.0,0.0,0,3,0
2437,Moses Simon,318,508,62.6,5209,1351,164,212,77.4,114,174,65.5,25,56,44.6,5,3.7,5.6,29,27,21
2438,Unai Simón,728,1227,59.3,23132,18785,109,111,98.2,338,344,98.3,281,765,36.7,0,0.0,0.1,1,25,0
2439,Xavi Simons,1137,1434,79.3,17935,4994,611,693,88.2,367,442,83.0,106,168,63.1,11,9.8,9.0,79,102,66
2440,Wilfried Singo,1282,1490,86.0,24364,8674,460,508,90.6,633,706,89.7,158,229,69.0,1,1.0,1.1,14,125,15
2441,Luis Sinisterra,226,292,77.4,3223,747,145,169,85.8,57,66,86.4,13,20,65.0,2,2.4,1.1,20,9,16
2442,Daley Sinkgraven,237,276,85.9,3245,930,157,165,95.2,62,77,80.5,8,16,50.0,0,0.0,0.1,0,19,3
2443,Jailson Siqueira,406,488,83.2,6877,2995,179,197,90.9,186,213,87.3,29,51,56.9,1,0.5,0.4,2,48,4
2444,Ayanda Sishuba,12,14,85.7,192,39,6,8,75.0,6,6,100.0,0,0,,0,0.0,0.0,1,0,0
2445,Ibrahima Sissoko,614,752,81.6,11019,3046,242,286,84.6,298,355,83.9,59,87,67.8,1,1.7,1.9,12,67,7
2446,Moussa Sissoko,547,681,80.3,8769,2582,258,312,82.7,233,274,85.0,33,49,67.3,0,1.1,0.8,14,41,9
2447,Antonio Sivera,651,1105,58.9,23568,18918,107,107,100.0,205,208,98.6,336,784,42.9,0,0.1,0.1,4,41,2
2448,Tim Skarke,622,855,72.7,10477,2900,307,364,84.3,219,294,74.5,72,127,56.7,0,2.1,3.0,31,38,33
2449,Ellyes Skhiri,1082,1287,84.1,17184,4753,541,593,91.2,432,495,87.3,71,120,59.2,2,1.0,1.9,19,76,16
2450,Oliver Skipp,351,383,91.6,5258,1454,199,210,94.8,123,131,93.9,19,24,79.2,0,0.6,0.5,7,37,3
2451,Leo Skiri Østigård,1172,1339,87.5,22293,8252,377,411,91.7,671,723,92.8,110,177,62.1,0,0.1,0.3,3,68,4
2452,Łukasz Skorupski,796,1018,78.2,19534,13495,202,204,99.0,386,391,98.7,205,419,48.9,0,0.0,0.0,0,6,0
2453,Robert Skov,542,736,73.6,9703,3351,226,260,86.9,252,315,80.0,56,116,48.3,4,1.9,1.8,23,50,19
2454,Milan Škriniar,1735,1820,95.3,32486,9850,558,588,94.9,1032,1059,97.5,126,146,86.3,0,0.1,0.3,1,89,0
2455,Naatan Skyttä,56,61,91.8,923,263,25,26,96.2,25,27,92.6,4,4,100.0,0,0.6,0.2,5,5,3
2456,Chris Smalling,197,228,86.4,3810,1394,61,69,88.4,122,132,92.4,13,20,65.0,0,0.4,0.0,1,7,0
2457,Adam Smith,782,1025,76.3,12722,5225,397,443,89.6,325,401,81.0,51,141,36.2,2,1.3,1.7,17,58,23
2458,Emile Smith Rowe,188,213,88.3,2449,496,128,143,89.5,54,57,94.7,1,4,25.0,1,0.2,0.4,4,13,11
2459,Hrvoje Smolčić,285,321,88.8,5288,1981,87,102,85.3,172,181,95.0,21,32,65.6,0,0.0,0.0,1,10,0
2460,Cédric Soares,60,69,87.0,905,157,39,41,95.1,15,17,88.2,5,8,62.5,0,0.0,0.0,0,4,0
2461,Danilo Soares,124,179,69.3,2028,942,65,75,86.7,50,79,63.3,8,20,40.0,0,0.1,0.1,3,12,3
2462,Eduard Sobol,8,13,61.5,128,55,3,3,100.0,5,7,71.4,0,2,0.0,0,0.0,0.0,0,0,0
2463,Rubén Sobrino,387,526,73.6,4945,1233,266,303,87.8,83,125,66.4,17,31,54.8,1,2.3,1.7,22,31,8
2464,Andrea Sodero,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
2465,Emran Soglo,31,39,79.5,442,90,21,24,87.5,9,11,81.8,1,2,50.0,1,0.2,0.0,2,2,1
2466,Alex Sola,269,430,62.6,4680,1722,131,154,85.1,101,155,65.2,33,82,40.2,3,2.3,2.1,27,23,19
2467,Alex Sola,12,16,75.0,196,75,5,5,100.0,7,10,70.0,0,0,,0,0.0,0.0,0,1,0
2468,Dominic Solanke,400,544,73.5,5026,1387,262,315,83.2,93,127,73.2,11,18,61.1,3,3.0,2.0,39,32,24
2469,Ola Solbakken,6,8,75.0,96,4,4,5,80.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0
2470,Carlos Soler,670,782,85.7,10803,2917,322,356,90.4,265,299,88.6,50,72,69.4,2,2.4,1.9,20,58,17
2471,Jhon Solis,191,225,84.9,2630,627,116,134,86.6,60,69,87.0,5,6,83.3,0,0.3,0.2,3,21,2
2472,Manor Solomon,78,90,86.7,1105,196,45,48,93.8,28,35,80.0,3,4,75.0,2,0.8,0.8,12,3,7
2473,Daniele Sommariva,0,3,0.0,0,0,0,0,,0,0,,0,3,0.0,0,0.0,0.0,0,0,0
2474,Yann Sommer,1078,1236,87.2,24756,15782,289,289,100.0,548,556,98.6,235,382,61.5,0,0.0,0.0,0,4,0
2475,Brandon Soppy,68,92,73.9,1009,330,38,42,90.5,22,32,68.8,5,9,55.6,0,0.1,0.1,1,3,3
2476,David Soria,687,1295,53.1,27570,24122,41,42,97.6,233,242,96.3,412,1004,41.0,0,0.0,0.1,0,44,1
2477,Alberto Soro,3,3,100.0,21,9,3,3,100.0,0,0,,0,0,,0,0.0,0.0,1,0,0
2478,Alessandro Sorrentino,148,193,76.7,3731,2467,35,35,100.0,73,75,97.3,40,83,48.2,0,0.0,0.0,0,1,0
2479,Borna Sosa,27,43,62.8,481,122,16,17,94.1,7,13,53.8,4,11,36.4,0,0.3,0.1,3,2,0
2480,Hugo Sotelo,516,589,87.6,8503,2430,282,296,95.3,172,192,89.6,51,78,65.4,1,1.6,1.1,15,53,6
2481,Florian Sotoca,1071,1445,74.1,16456,4982,544,665,81.8,380,491,77.4,74,138,53.6,6,6.5,6.3,52,102,57
2482,Riccardo Sottil,331,421,78.6,5471,827,161,184,87.5,142,167,85.0,20,35,57.1,3,2.5,2.4,13,11,16
2483,Tomáš Souček,722,962,75.1,11368,3594,364,450,80.9,272,346,78.6,54,86,62.8,2,1.7,1.2,20,80,8
2484,Matìas Soulé,1197,1535,78.0,18531,5372,654,749,87.3,411,521,78.9,89,163,54.6,3,6.6,5.3,82,107,78
2485,Boubakary Soumaré,1109,1232,90.0,18261,4933,528,578,91.3,476,508,93.7,78,95,82.1,1,0.9,0.7,8,115,3
2486,Issa Soumaré,33,62,53.2,428,98,20,32,62.5,10,19,52.6,0,2,0.0,0,0.6,0.1,3,1,0
2487,Vinicius Souza,790,994,79.5,12856,3441,382,438,87.2,333,394,84.5,50,89,56.2,0,0.2,0.5,4,60,5
2488,Djibril Sow,582,682,85.3,9552,1887,275,310,88.7,252,277,91.0,38,54,70.4,1,0.8,1.1,15,57,7
2489,Saidou Sow,301,353,85.3,5779,1946,98,108,90.7,175,186,94.1,23,50,46.0,1,0.5,0.4,2,24,3
2490,Çağlar Söyüncü,71,81,87.7,1249,407,29,31,93.5,39,43,90.7,2,5,40.0,0,0.0,0.0,0,4,1
2491,Djed Spence,272,342,79.5,4216,1253,148,166,89.2,93,127,73.2,19,29,65.5,0,0.3,0.4,6,17,9
2492,Stijn Spierings,944,1089,86.7,16872,5521,412,455,90.5,397,434,91.5,105,146,71.9,1,0.6,1.0,14,144,8
2493,Stijn Spierings,50,59,84.7,889,305,22,27,81.5,22,24,91.7,4,5,80.0,0,0.0,0.0,0,6,0
2494,Leonardo Spinazzola,663,849,78.1,11631,3209,300,333,90.1,299,373,80.2,56,102,54.9,2,3.0,3.1,27,32,48
2495,Marco Sportiello,213,247,86.2,4909,3500,56,56,100.0,116,118,98.3,41,73,56.2,0,0.0,0.0,0,5,0
2496,Anton Stach,1031,1309,78.8,16987,4924,527,603,87.4,396,476,83.2,83,164,50.6,3,3.5,2.5,19,115,22
2497,Anton Stach,43,68,63.2,639,168,26,37,70.3,12,20,60.0,3,7,42.9,0,0.1,0.1,2,7,1
2498,Jens Stage,775,1042,74.4,12813,4152,383,491,78.0,332,414,80.2,50,86,58.1,1,1.9,1.8,25,68,18
2499,Benjamin Stambouli,95,130,73.1,1740,636,32,47,68.1,51,58,87.9,8,18,44.4,1,0.1,0.3,3,10,3
2500,Josip Stanišić,961,1077,89.2,14733,4167,564,593,95.1,316,349,90.5,63,93,67.7,1,1.7,1.7,11,88,20
2501,Carl Starfelt,907,1035,87.6,16597,6106,334,368,90.8,508,551,92.2,56,93,60.2,0,0.2,0.1,2,31,1
2502,Niklas Stark,475,595,79.8,9883,4445,138,167,82.6,262,290,90.3,73,124,58.9,0,0.0,0.2,0,32,3
2503,Jason Steele,570,673,84.7,12217,8275,185,186,99.5,265,270,98.1,111,206,53.9,0,0.0,0.0,0,3,0
2504,Pascal Stenzel,715,824,86.8,13536,3889,304,330,92.1,293,327,89.6,104,134,77.6,5,3.2,2.4,15,66,25
2505,Leonidas Stergiou,308,364,84.6,4390,1434,185,203,91.1,107,123,87.0,9,21,42.9,0,0.4,0.9,5,18,7
2506,Raheem Sterling,538,728,73.9,7091,1775,363,428,84.8,135,191,70.7,18,33,54.5,4,4.5,4.3,30,31,35
2507,Trivante Stewart,18,27,66.7,266,20,12,13,92.3,5,8,62.5,1,2,50.0,0,0.1,0.0,1,0,0
2508,Angelo Stiller,36,43,83.7,683,273,17,19,89.5,13,13,100.0,5,7,71.4,0,0.0,0.1,1,7,1
2509,Angelo Stiller,2346,2637,89.0,37536,11544,1147,1231,93.2,981,1047,93.7,141,243,58.0,5,5.1,5.4,51,229,29
2510,Kevin Stöger,1363,2028,67.2,25253,10738,604,760,79.5,508,711,71.4,208,415,50.1,10,9.9,9.8,127,195,76
2511,Filip Stojilković,10,21,47.6,176,45,3,8,37.5,7,12,58.3,0,0,,0,0.0,0.0,0,2,1
2512,John Stones,781,839,93.1,12375,2872,402,426,94.4,322,335,96.1,41,54,75.9,0,0.2,0.4,6,53,1
2513,Thomas Strakosha,52,71,73.2,1509,977,6,6,100.0,27,28,96.4,19,37,51.4,0,0.0,0.0,0,1,0
2514,Jørgen Strand Larsen,423,618,68.4,5082,766,286,370,77.3,85,132,64.4,15,23,65.2,3,2.5,2.1,24,21,15
2515,Gabriel Strefezza,300,412,72.8,5197,1463,151,174,86.8,103,137,75.2,37,70,52.9,0,1.2,1.3,20,34,20
2516,Kevin Strootman,550,670,82.1,8923,2778,267,310,86.1,218,249,87.6,40,69,58.0,2,1.3,2.2,22,47,10
2517,Cristhian Stuani,84,115,73.0,1007,130,53,68,77.9,21,28,75.0,2,5,40.0,3,1.9,0.5,10,0,1
2518,Álex Suárez,1396,1613,86.5,23196,9326,680,733,92.8,580,649,89.4,96,169,56.8,0,0.2,0.6,6,102,8
2519,Damián Suárez,436,638,68.3,7921,3538,221,256,86.3,151,212,71.2,56,135,41.5,2,0.8,1.1,17,50,13
2520,Denis Suárez,79,94,84.0,1324,518,38,43,88.4,34,38,89.5,5,8,62.5,0,0.3,0.6,3,11,2
2521,Gabriel Suazo,1163,1482,78.5,18986,6659,566,644,87.9,491,614,80.0,79,149,53.0,4,3.0,4.1,43,72,45
2522,Isaac Success,130,204,63.7,1955,467,76,111,68.5,35,47,74.5,11,21,52.4,1,1.1,0.6,11,16,4
2523,Niklas Süle,1401,1505,93.1,26854,8405,497,519,95.8,741,780,95.0,149,180,82.8,0,0.2,0.6,5,77,6
2524,Ibrahim Sulemana,361,452,79.9,6464,1260,163,184,88.6,151,172,87.8,42,72,58.3,0,0.1,0.2,4,30,2
2525,Tomáš Suslov,416,573,72.6,8181,2111,155,185,83.8,176,210,83.8,70,127,55.1,5,3.6,2.5,28,40,22
2526,Suso,702,907,77.4,12150,3958,367,406,90.4,227,285,79.6,91,158,57.6,4,3.9,4.9,42,74,38
2527,Mattias Svanberg,574,807,71.1,8980,2918,306,369,82.9,204,270,75.6,38,104,36.5,3,2.3,2.5,26,59,16
2528,Max Svensson,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
2529,Mile Svilar,526,605,86.9,11527,7333,143,143,100.0,297,300,99.0,85,161,52.8,0,0.0,0.0,1,3,0
2530,Williot Swedberg,80,108,74.1,1055,244,45,56,80.4,21,28,75.0,4,6,66.7,0,0.2,0.7,3,7,3
2531,Karol Świderski,84,120,70.0,1154,281,45,55,81.8,30,41,73.2,2,5,40.0,0,0.4,0.6,8,5,4
2532,Abakar Sylla,1111,1266,87.8,19769,6698,436,473,92.2,567,618,91.7,81,139,58.3,0,0.5,0.2,5,52,4
2533,Dembo Sylla,19,22,86.4,378,24,9,9,100.0,7,8,87.5,3,4,75.0,0,0.0,0.0,0,0,1
2534,Issiaga Sylla,528,719,73.4,9051,3985,242,300,80.7,218,271,80.4,51,108,47.2,2,1.7,1.0,16,34,10
2535,Mamadou Sylla,3,7,42.9,64,6,1,4,25.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,2,0
2536,Attila Szalai,131,178,73.6,2249,1119,53,62,85.5,63,77,81.8,10,30,33.3,0,0.5,0.8,2,10,2
2537,Attila Szalai,58,72,80.6,1064,580,20,23,87.0,33,39,84.6,4,8,50.0,0,0.1,0.2,1,2,1
2538,Wojciech Szczęsny,780,1006,77.5,22098,15358,121,122,99.2,389,394,98.7,270,486,55.6,0,0.0,0.0,1,11,0
2539,Dominik Szoboszlai,1280,1550,82.6,20367,4929,694,777,89.3,441,507,87.0,98,169,58.0,2,5.8,5.1,56,98,33
2540,Przemysław Szymiński,1,2,50.0,9,10,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0
2541,Alexander Sørloth,357,476,75.0,4827,666,228,271,84.1,107,142,75.4,11,20,55.0,6,4.4,3.0,34,19,15
2542,Musa Al-Taamari,402,553,72.7,5492,1444,233,290,80.3,119,158,75.3,16,26,61.5,2,3.5,2.0,20,21,28
2543,Nicolás Tagliafico,999,1175,85.0,15340,5299,513,565,90.8,398,455,87.5,52,87,59.8,1,1.0,1.7,18,82,20
2544,Jonathan Tah,2070,2193,94.4,32998,13638,1045,1077,97.0,908,962,94.4,89,110,80.9,1,0.3,0.9,5,164,1
2545,Montassar Talbi,1008,1188,84.8,18865,7775,332,365,91.0,575,619,92.9,84,174,48.3,0,0.2,0.5,7,77,7
2546,Yassin Tallal,0,2,0.0,0,0,0,1,0.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0
2547,Adrien Tameze,1106,1276,86.7,18937,5466,462,506,91.3,549,605,90.7,68,101,67.3,2,2.2,1.2,19,81,10
2548,Renato Tapia,541,715,75.7,9909,3901,249,283,88.0,200,247,81.0,77,141,54.6,0,0.6,0.7,7,64,11
2549,Edmond Tapsoba,1795,1973,91.0,29578,12526,878,930,94.4,758,813,93.2,118,167,70.7,1,1.0,1.4,9,193,8
2550,Matt Targett,36,41,87.8,657,188,13,13,100.0,17,18,94.4,6,9,66.7,0,0.0,0.0,1,2,0
2551,Oussama Targhalline,600,704,85.2,9591,3081,301,337,89.3,229,257,89.1,45,67,67.2,0,0.4,0.5,8,67,10
2552,James Tarkowski,1195,1550,77.1,25219,10527,396,474,83.5,588,683,86.1,196,335,58.5,1,2.5,2.7,22,127,23
2553,César Tárrega,5,5,100.0,90,22,1,1,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,0,0
2554,Jimi Tauriainen,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
2555,Nuno Tavares,201,274,73.4,2954,1132,117,136,86.0,69,96,71.9,11,28,39.3,0,0.5,0.4,2,14,2
2556,Marcus Tavernier,658,920,71.5,10699,3392,358,421,85.0,222,282,78.7,60,142,42.3,4,5.2,4.2,44,46,35
2557,Elayis Tavsan,7,8,87.5,143,42,3,3,100.0,3,3,100.0,1,2,50.0,0,0.0,0.0,0,0,1
2558,Charlie Taylor,995,1312,75.8,16535,5292,520,590,88.1,380,488,77.9,76,169,45.0,1,1.2,1.7,15,69,19
2559,Marciano Tchami,14,24,58.3,162,52,12,16,75.0,2,4,50.0,0,2,0.0,0,0.0,0.0,1,0,0
2560,Loum Tchaouna,505,766,65.9,7384,2039,298,375,79.5,151,224,67.4,34,75,45.3,3,1.5,1.3,22,41,22
2561,Jackson Tchatchoua,604,799,75.6,9562,3708,324,355,91.3,222,299,74.2,42,102,41.2,2,1.3,1.7,15,48,22
2562,Enzo Tchato,478,639,74.8,8024,3281,227,267,85.0,192,244,78.7,44,101,43.6,0,0.3,0.8,7,45,15
2563,Aurélien Tchouaméni,1377,1520,90.6,22672,7487,688,729,94.4,592,639,92.6,82,113,72.6,1,0.9,1.4,11,154,13
2564,Mathys Tel,340,410,82.9,5395,862,183,204,89.7,135,156,86.5,18,25,72.0,5,2.3,3.0,12,23,19
2565,Nathan Tella,279,351,79.5,3946,979,175,195,89.7,86,107,80.4,8,23,34.8,2,3.2,2.9,14,9,18
2566,Nahuel Tenaglia,330,454,72.7,6427,3084,121,144,84.0,166,203,81.8,39,84,46.4,0,0.5,0.7,6,33,6
2567,Arnau Tenas,173,211,82.0,4055,2464,36,36,100.0,100,100,100.0,37,75,49.3,1,0.8,0.2,1,4,0
2568,Marc-André ter Stegen,927,1036,89.5,22797,16159,182,183,99.5,490,501,97.8,251,344,73.0,0,0.1,0.1,1,9,1
2569,Filippo Terracciano,507,713,71.1,9215,4188,230,270,85.2,217,294,73.8,54,117,46.2,1,1.0,1.3,18,49,14
2570,Filippo Terracciano,38,40,95.0,652,143,16,17,94.1,20,20,100.0,1,1,100.0,0,0.0,0.0,0,0,0
2571,Pietro Terracciano,979,1231,79.5,26917,18308,146,146,100.0,499,506,98.6,330,571,57.8,0,0.2,0.1,2,13,2
2572,Ramón Terrats,375,462,81.2,6134,1666,191,213,89.7,160,179,89.4,21,46,45.7,2,1.6,1.2,8,28,6
2573,Martin Terrier,395,497,79.5,5865,1309,220,277,79.4,135,160,84.4,23,24,95.8,3,2.6,2.4,16,34,18
2574,Kenny Tete,418,523,79.9,6413,2614,236,269,87.7,146,181,80.7,27,44,61.4,0,0.4,0.5,3,45,10
2575,Benjamin Tetteh,49,77,63.6,633,148,24,37,64.9,19,29,65.5,0,1,0.0,0,0.1,0.2,2,7,0
2576,Teddy Teuma,1181,1512,78.1,20531,6156,534,622,85.9,467,556,84.0,128,240,53.3,3,3.7,4.3,42,121,31
2577,Florian Thauvin,385,548,70.3,6704,2190,189,231,81.8,131,179,73.2,49,91,53.8,3,4.2,4.1,38,41,39
2578,Arthur Theate,1444,1640,88.0,28379,10833,445,479,92.9,821,880,93.3,153,237,64.6,0,0.8,1.3,6,129,7
2579,Norman Theuerkauf,462,590,78.3,9518,3473,167,196,85.2,211,253,83.4,75,112,67.0,1,0.8,1.5,13,42,7
2580,Malick Thiaw,1084,1184,91.6,20626,6291,366,389,94.1,628,664,94.6,85,115,73.9,1,0.1,0.2,4,62,2
2581,Jan Thielmann,364,551,66.1,6590,2186,150,201,74.6,172,225,76.4,38,79,48.1,0,1.1,1.2,16,25,13
2582,Denis Thomalla,143,191,74.9,2466,675,66,88,75.0,54,71,76.1,17,20,85.0,0,0.4,0.8,4,9,4
2583,Luke Thomas,234,319,73.4,3866,1408,115,133,86.5,96,121,79.3,19,44,43.2,0,0.1,0.2,2,23,5
2584,Adrien Thomasson,506,679,74.5,7672,1909,261,319,81.8,192,248,77.4,27,52,51.9,2,3.9,3.8,30,44,15
2585,Morten Thorsby,206,332,62.0,2782,810,116,173,67.1,64,99,64.6,5,14,35.7,2,1.4,0.6,9,21,6
2586,Kristian Thorstvedt,710,978,72.6,11390,3666,392,484,81.0,239,311,76.8,60,111,54.1,1,1.6,1.6,36,85,15
2587,Khéphren Thuram,978,1134,86.2,15397,3692,507,561,90.4,391,449,87.1,49,75,65.3,1,3.7,3.2,31,82,24
2588,Marcus Thuram,476,656,72.6,5687,1049,313,396,79.0,100,144,69.4,16,24,66.7,7,3.7,3.6,29,20,19
2589,Cheikh Tidiane Sabaly,290,370,78.4,4575,1070,139,175,79.4,123,150,82.0,17,21,81.0,1,1.2,0.7,9,23,4
2590,Youri Tielemans,789,949,83.1,12925,4025,397,434,91.5,315,368,85.6,58,92,63.0,6,2.6,2.2,18,101,25
2591,Kieran Tierney,690,904,76.3,12195,5053,292,326,89.6,329,390,84.4,62,150,41.3,2,0.6,1.1,8,73,12
2592,Phillip Tietz,332,534,62.2,4822,1198,191,280,68.2,101,152,66.4,22,36,61.1,4,2.6,3.4,29,32,15
2593,Steffen Tigges,118,203,58.1,1535,310,69,115,60.0,38,59,64.4,2,6,33.3,0,1.6,0.7,10,6,5
2594,Antonio Tikvić,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
2595,Jurriën Timber,66,74,89.2,982,221,35,36,97.2,30,33,90.9,1,2,50.0,0,0.0,0.0,0,11,0
2596,Jean-Clair Todibo,2228,2487,89.6,38405,14380,982,1034,95.0,1068,1136,94.0,143,265,54.0,2,1.6,1.2,9,113,7
2597,Harry Toffolo,424,590,71.9,6959,2983,207,244,84.8,159,216,73.6,41,96,42.7,3,1.5,1.2,18,40,10
2598,Umut Tohumcu,366,419,87.4,5711,1505,203,216,94.0,134,150,89.3,24,33,72.7,2,1.1,2.0,9,45,11
2599,Corentin Tolisso,1059,1257,84.2,19107,5916,452,513,88.1,447,510,87.6,124,168,73.8,1,1.8,3.6,26,126,30
2600,Jeremy Toljan,775,1007,77.0,12656,5032,396,432,91.7,300,378,79.4,58,140,41.4,5,1.6,2.0,18,52,20
2601,Rafael Tolói,442,537,82.3,7801,2968,194,211,91.9,210,238,88.2,32,73,43.8,0,0.1,0.2,2,48,4
2602,Raúl de Tomás,207,272,76.1,3281,443,110,132,83.3,61,75,81.3,21,29,72.4,2,1.3,0.4,8,14,3
2603,Tiago Tomás,181,278,65.1,2524,435,112,145,77.2,54,83,65.1,8,21,38.1,1,0.8,0.9,9,7,10
2604,Takehiro Tomiyasu,574,697,82.4,8941,2520,306,342,89.5,229,267,85.8,27,56,48.2,1,0.4,0.8,6,60,10
2605,James Tomkins,18,21,85.7,362,142,8,9,88.9,6,8,75.0,4,4,100.0,0,0.0,0.0,0,1,0
2606,Fikayo Tomori,1541,1691,91.1,27326,9784,613,655,93.6,816,862,94.7,101,147,68.7,0,0.2,0.2,4,39,1
2607,Sandro Tonali,241,280,86.1,3776,870,130,141,92.2,94,109,86.2,11,19,57.9,0,0.6,0.5,7,16,4
2608,Ivan Toney,228,426,53.5,2972,1188,135,219,61.6,56,103,54.4,15,31,48.4,2,1.5,1.4,12,20,18
2609,Pablo Torre,356,429,83.0,5756,1588,193,218,88.5,126,145,86.9,27,40,67.5,2,0.9,1.5,11,42,17
2610,Raúl Torrente,605,764,79.2,12521,4811,187,204,91.7,340,381,89.2,75,170,44.1,0,0.4,0.3,3,39,1
2611,Ferrán Torres,351,450,78.0,5339,1196,203,241,84.2,102,127,80.3,31,38,81.6,2,2.7,1.9,26,26,22
2612,Óliver Torres,714,883,80.9,10966,3224,402,439,91.6,233,284,82.0,54,108,50.0,1,2.2,2.5,22,75,18
2613,Pau Torres,1562,1788,87.4,29096,9616,524,566,92.6,887,952,93.2,126,226,55.8,0,0.4,0.7,8,141,12
2614,Lucas Torró,604,798,75.7,9666,2491,298,368,81.0,250,310,80.6,40,71,56.3,0,0.6,0.6,9,56,6
2615,Fabio Torsiello,21,27,77.8,367,173,10,10,100.0,6,8,75.0,3,7,42.9,0,0.0,0.1,0,2,2
2616,Ahmed Touba,115,137,83.9,2095,472,38,42,90.5,64,76,84.2,11,14,78.6,0,0.0,0.0,0,4,0
2617,Abdoulaye Touré,1031,1238,83.3,18110,5195,413,483,85.5,475,546,87.0,92,122,75.4,0,0.9,0.9,12,119,7
2618,Souleymane Touré,1144,1280,89.4,18783,6849,508,550,92.4,509,551,92.4,76,105,72.4,1,0.4,1.6,7,66,5
2619,Lucas Tousart,389,523,74.4,6364,1878,184,232,79.3,151,183,82.5,33,51,64.7,0,0.9,0.4,7,33,2
2620,Andros Townsend,304,432,70.4,5162,1225,148,173,85.5,111,147,75.5,32,74,43.2,3,1.3,1.8,18,23,16
2621,James Trafford,1009,1541,65.5,23601,16311,318,323,98.5,451,464,97.2,235,735,32.0,0,0.0,0.1,0,24,1
2622,Adama Traoré,97,139,69.8,1487,457,52,62,83.9,38,52,73.1,5,12,41.7,3,0.7,0.9,7,3,9
2623,Bertrand Traoré,2,3,66.7,15,0,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0
2624,Bertrand Traoré,167,213,78.4,2751,847,88,108,81.5,55,68,80.9,17,26,65.4,0,0.4,0.7,5,13,12
2625,Boubacar Traoré,383,455,84.2,5849,1360,207,234,88.5,138,158,87.3,23,34,67.6,0,0.4,0.3,6,34,7
2626,Chaka Traorè,9,11,81.8,121,19,5,5,100.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0,0,0
2627,Daouda Traoré,9,9,100.0,130,26,5,5,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,2,0
2628,Hamari Traoré,1204,1509,79.8,21398,6928,512,585,87.5,548,664,82.5,118,202,58.4,2,1.5,2.2,29,112,31
2629,Ismaël Traoré,674,777,86.7,14688,5850,138,157,87.9,423,456,92.8,108,155,69.7,0,0.2,0.1,2,22,1
2630,Omar Traoré,881,1240,71.0,15012,6810,400,465,86.0,375,501,74.9,80,183,43.7,2,1.3,1.8,19,58,28
2631,Kevin Trapp,867,1166,74.4,20302,13375,230,230,100.0,443,449,98.7,193,479,40.3,0,0.0,0.0,0,8,1
2632,Mark Travers,67,118,56.8,2248,1616,10,10,100.0,31,31,100.0,26,77,33.8,0,0.0,0.0,0,5,0
2633,Óscar Trejo,646,782,82.6,8596,2457,409,455,89.9,170,201,84.6,30,56,53.6,0,1.3,2.1,23,74,25
2634,Mike Trésor,120,180,66.7,1614,462,73,86,84.9,32,52,61.5,4,19,21.1,0,0.4,0.5,7,6,2
