,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
964,Florian Grillitsch,77,49,30,38,9,36,80,45.0,44,34,8,26,72,56,1
965,Jérémy Grimm,4,2,2,2,0,3,5,60.0,2,1,0,1,4,5,0
966,Pascal Groß,27,12,12,12,3,11,36,30.6,25,20,8,12,13,23,0
967,Sergej Grubac,2,1,1,0,1,1,1,100.0,0,1,0,1,0,1,0
968,Marko Grujić,45,33,17,20,8,13,38,34.2,25,29,6,23,29,51,1
969,Vicente Guaita,0,0,0,0,0,0,0,,0,0,0,0,0,5,2
970,Andrés Guardado,24,15,9,12,3,11,47,23.4,36,27,1,26,28,28,1
971,Sergi Guardiola,19,11,1,10,8,2,13,15.4,11,12,0,12,5,17,0
972,Sergi Guardiola,1,1,0,1,0,0,0,,0,0,0,0,0,0,0
973,Metehan Güçlü,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
974,Gonçalo Guedes,31,13,16,12,3,14,43,32.6,29,15,0,15,7,1,0
975,Mattéo Guendouzi,44,26,18,23,3,17,47,36.2,30,28,5,23,30,24,3
976,Javi Guerra,3,3,1,1,1,0,3,0.0,3,2,0,2,1,0,0
977,Raphaël Guerreiro,25,12,11,7,7,12,23,52.2,11,7,1,6,18,12,1
978,Francis Guerrero,51,28,25,16,10,23,41,56.1,18,15,1,14,21,47,4
979,Guido Guerrieri,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
980,Ander Guevara,3,1,0,3,0,2,6,33.3,4,1,0,1,1,0,0
981,Makhtar Gueye,2,1,2,0,0,2,2,100.0,0,2,0,2,0,0,0
982,John Guidetti,4,1,0,3,1,0,4,0.0,4,4,0,4,1,6,0
983,Josuha Guilavogui,31,16,18,13,0,14,25,56.0,11,17,8,9,43,56,2
984,Frederic Guilbert,98,67,59,29,10,41,83,49.4,42,49,21,28,78,121,2
985,Baptiste Guillaume,12,6,1,8,3,2,9,22.2,7,6,0,6,2,6,0
986,Serhou Guirassy,7,5,1,5,1,0,4,0.0,4,7,0,7,4,14,0
987,Péter Gulácsi,0,0,0,0,0,0,0,,0,0,0,0,0,11,0
988,Manuel Gulde,24,16,18,5,1,12,16,75.0,4,25,13,12,26,90,0
989,Gerard Gumbau,22,16,9,13,0,6,25,24.0,19,15,2,13,13,13,0
990,İlkay Gündoğan,19,12,4,12,3,6,31,19.4,25,12,3,9,28,19,1
991,Angus Gunn,0,0,0,0,0,0,0,,0,0,0,0,0,8,3
992,Aron Gunnarsson,51,29,23,25,3,23,84,27.4,61,40,12,28,38,55,1
993,Christian Günter,38,26,16,16,6,20,43,46.5,23,31,7,24,14,55,0
994,Koray Günter,18,13,13,3,2,9,16,56.3,7,9,7,2,18,34,0
995,Serdar Gürler,5,5,3,2,0,3,11,27.3,8,8,0,8,1,2,0
996,Ahmet Gürleyen,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
997,Régis Gurtner,1,1,1,0,0,0,1,0.0,1,0,0,0,1,7,3
998,Gorka Guruzeta,1,1,1,0,0,0,2,0.0,2,1,0,1,2,0,0
999,Luiz Gustavo,72,43,49,18,5,30,66,45.5,36,26,12,14,34,61,0
1000,Jonathan de Guzmán,34,24,11,20,3,13,28,46.4,15,18,2,16,11,16,0
1001,Janik Haberer,71,47,37,24,10,30,75,40.0,45,31,4,27,36,49,0
1002,Hacen,0,0,0,0,0,0,0,,0,1,0,1,1,1,0
1003,Alexander Hack,29,13,20,9,0,19,28,67.9,9,26,15,11,41,59,2
1004,Munir El Haddadi,17,10,5,7,5,2,7,28.6,5,15,0,15,6,9,0
1005,Munir El Haddadi,3,3,1,1,1,1,3,33.3,2,1,0,1,0,1,0
1006,Oussama Haddadi,51,25,38,11,2,24,43,55.8,19,33,8,25,45,93,2
1007,Florent Hadergjonaj,30,17,10,18,2,13,37,35.1,24,21,7,14,21,37,1
1008,Benjamin Hadžić,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1009,André Hahn,64,38,22,39,3,22,53,41.5,31,28,2,26,27,32,0
1010,Amadou Haidara,13,11,4,8,1,8,14,57.1,6,9,1,8,4,7,0
1011,Oualid El Hajjam,14,9,10,3,1,5,15,33.3,10,8,2,6,12,26,0
1012,Achraf Hakimi,34,19,25,8,1,17,36,47.2,19,27,4,23,29,45,2
1013,Sébastien Haller,24,11,7,10,7,8,21,38.1,13,21,1,20,15,23,0
1014,Emil Hallfreðsson,0,0,0,0,0,0,1,0.0,1,1,1,0,3,4,0
1015,Emil Hallfreðsson,10,6,5,4,1,0,9,0.0,9,4,1,3,2,3,0
1016,Marcel Halstenberg,68,44,31,24,13,42,65,64.6,23,27,4,23,38,69,0
1017,Ben Hamer,0,0,0,0,0,0,3,0.0,3,0,0,0,1,3,2
1018,Romain Hamouma,30,19,6,18,6,12,32,37.5,20,12,1,11,9,7,0
1019,Marek Hamšík,7,5,2,4,1,0,11,0.0,11,8,1,7,12,14,1
1020,Dávid Hancko,7,6,4,3,0,6,9,66.7,3,3,1,2,3,12,0
1021,Samir Handanović,1,0,1,0,0,1,1,100.0,0,0,0,0,0,12,1
1022,Genki Haraguchi,44,26,21,20,3,17,66,25.8,49,34,5,29,21,33,0
1023,Féthi Harek,4,4,2,2,0,3,4,75.0,1,1,0,1,1,6,0
1024,Amine Harit,15,8,4,9,2,8,24,33.3,16,11,1,10,9,2,0
1025,Martin Harnik,12,7,4,3,5,4,15,26.7,11,8,0,8,3,10,0
1026,Kadeem Harris,12,5,6,4,2,7,8,87.5,1,3,0,3,3,5,0
1027,Joe Hart,0,0,0,0,0,0,1,0.0,1,0,0,0,0,11,3
1028,Makoto Hasebe,52,34,35,17,0,25,42,59.5,17,43,22,21,40,101,3
1029,Hans Hateboer,43,31,19,19,5,17,34,50.0,17,29,5,24,23,47,1
1030,Kai Havertz,26,17,10,11,5,8,32,25.0,24,31,4,27,16,29,0
1031,Isaac Hayden,73,43,19,45,9,23,41,56.1,18,32,4,28,40,30,0
1032,Eden Hazard,14,9,2,1,11,5,17,29.4,12,10,0,10,13,6,1
1033,Thorgan Hazard,50,33,22,20,8,17,48,35.4,31,35,2,33,27,12,0
1034,Rhys Healey,1,0,0,1,0,0,1,0.0,1,0,0,0,0,0,0
1035,Tom Heaton,0,0,0,0,0,0,2,0.0,2,0,0,0,0,8,2
1036,Dominique Heintz,41,21,34,6,1,18,32,56.3,14,45,22,23,45,214,0
1037,Filip Helander,42,26,25,13,4,19,23,82.6,4,27,16,11,14,84,0
1038,Jordan Henderson,46,36,20,22,4,16,39,41.0,23,27,3,24,30,17,0
1039,Jeff Hendrick,24,12,13,7,4,9,32,28.1,23,20,5,15,12,31,0
1040,Wayne Hennessey,0,0,0,0,0,0,2,0.0,2,0,0,0,0,5,1
1041,Rouwen Hennings,14,10,1,8,5,2,13,15.4,11,16,1,15,4,20,0
1042,Benjamin Henrichs,58,39,32,22,4,16,38,42.1,22,18,0,18,35,45,0
1043,Benjamin Henrichs,0,0,0,0,0,0,0,,0,2,0,2,3,0,0
1044,Dalbert Henrique,33,24,18,14,1,12,21,57.1,9,9,3,6,8,20,0
1045,Uche Henry Agbo,7,4,3,4,0,5,10,50.0,5,3,1,2,6,1,0
1046,Christophe Hérelle,72,52,51,19,2,40,50,80.0,10,39,16,23,61,158,2
1047,Mario Hermoso,38,24,29,7,2,21,39,53.8,18,34,25,9,37,175,2
1048,Javier Hernández,3,0,0,3,0,0,6,0.0,6,8,1,7,1,8,0
1049,Lucas Hernández,35,25,20,14,1,17,20,85.0,3,17,9,8,14,49,0
1050,Theo Hernández,54,33,30,15,9,28,44,63.6,16,21,5,16,33,42,3
1051,Ander Herrera,54,28,24,22,8,21,61,34.4,40,38,6,32,37,25,1
1052,Yangel Herrera,48,24,18,25,5,23,43,53.5,20,13,1,12,14,32,0
1053,Iago Herrerín,0,0,0,0,0,0,2,0.0,2,0,0,0,0,11,2
1054,Patrick Herrmann,20,14,8,7,5,6,17,35.3,11,6,3,3,6,12,0
1055,Pablo Hervías,1,0,0,1,0,0,1,0.0,1,0,0,0,2,0,0
1056,Pablo Hervías,1,1,0,1,0,0,4,0.0,4,2,0,2,0,0,0
1057,Përparim Hetemaj,53,27,27,23,3,20,68,29.4,48,25,1,24,30,24,2
1058,Son Heung-min,23,12,7,12,4,10,34,29.4,24,26,2,24,8,4,1
1059,Gonzalo Higuaín,10,7,2,4,4,2,11,18.2,9,4,0,4,1,5,0
1060,Gonzalo Higuaín,8,6,1,5,2,5,13,38.5,8,3,0,3,0,11,1
1061,Oscar Hiljemark,16,9,8,7,1,5,16,31.3,11,13,3,10,13,14,0
1062,Vitorino Hilton,33,13,28,5,0,12,30,40.0,18,31,15,16,66,198,2
1063,Martin Hinteregger,48,35,31,16,1,24,35,68.6,11,24,13,11,22,68,0
1064,Martin Hinteregger,34,26,19,12,3,13,28,46.4,15,20,7,13,13,51,0
1065,Marwin Hitz,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
1066,Andrew Hjulsager,16,10,11,2,3,2,18,11.1,16,4,0,4,2,1,0
1067,Wesley Hoedt,28,12,23,5,0,17,26,65.4,9,20,13,7,23,79,2
1068,Wesley Hoedt,17,11,15,2,0,12,17,70.6,5,17,11,6,11,58,3
1069,André Hoffmann,22,14,12,10,0,9,25,36.0,16,17,12,5,21,44,0
1070,Nicolas Höfler,45,22,19,22,4,14,36,38.9,22,21,4,17,32,41,0
1071,Jonas Hofmann,37,18,11,19,7,9,37,24.3,28,33,2,31,16,14,1
1072,Jonathan Hogg,78,41,18,51,9,27,69,39.1,42,46,7,39,73,19,1
1073,Junior Hoilett,40,27,26,11,3,15,53,28.3,38,34,0,34,32,30,0
1074,Rob Holding,11,7,9,2,0,2,8,25.0,6,9,7,2,12,40,0
1075,José Holebas,68,40,44,20,4,28,53,52.8,25,27,8,19,21,97,0
1076,Lucas Höler,18,13,6,9,3,4,18,22.2,14,10,1,9,3,15,2
1077,Mason Holgate,5,4,4,1,0,1,1,100.0,0,3,2,1,3,32,0
1078,Gerrit Holtmann,2,0,1,0,1,1,2,50.0,1,3,2,1,4,1,0
1079,Justin Hoogma,4,2,2,1,1,2,2,100.0,0,3,1,2,2,1,0
1080,Lukáš Hrádecký,0,0,0,0,0,0,1,0.0,1,0,0,0,1,9,1
1081,Branimir Hrgota,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1082,Benjamin Hübner,29,18,18,9,2,14,18,77.8,4,16,7,9,21,35,0
1083,Tomáš Hubočan,3,2,3,0,0,3,4,75.0,1,0,0,0,2,5,0
1084,Callum Hudson-Odoi,8,6,8,0,0,2,4,50.0,2,1,0,1,3,0,0
1085,Will Hughes,74,43,27,35,12,25,59,42.4,34,55,6,49,25,30,0
1086,Vitor Hugo,64,42,38,25,1,17,27,63.0,10,28,13,15,74,141,2
1087,Mats Hummels,26,17,19,6,1,9,24,37.5,15,20,8,12,34,50,1
1088,Adrien Hunou,11,7,3,5,3,2,9,22.2,7,14,0,14,5,8,0
1089,Emerson Hyndman,6,2,6,0,0,2,3,66.7,1,0,0,0,1,0,0
1090,Elseid Hysaj,40,28,22,15,3,25,49,51.0,24,11,3,8,24,51,0
1091,Suk Hyun-jun,11,8,1,6,4,0,8,0.0,8,2,1,1,2,4,1
1092,Pierre Højbjerg,71,49,20,44,7,24,73,32.9,49,51,8,43,60,30,1
1093,Simone Iacoponi,62,43,50,11,1,27,47,57.4,20,40,26,14,37,178,3
1094,Robert Ibáñez,2,2,1,1,0,0,1,0.0,1,3,0,3,0,0,0
1095,Roger Ibanez,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
1096,Jordon Ibe,6,5,0,5,1,2,7,28.6,5,2,0,2,4,4,0
1097,Vedad Ibišević,12,8,2,5,5,0,10,0.0,10,10,4,6,3,20,0
1098,Vicente Iborra,4,1,1,3,0,0,7,0.0,7,1,0,1,8,4,1
1099,Vicente Iborra,31,18,22,5,4,14,37,37.8,23,25,7,18,22,41,1
1100,Didier Ibrahim Ndong,16,11,3,13,0,5,13,38.5,8,15,3,12,15,6,1
1101,Mauro Icardi,9,8,2,2,5,1,6,16.7,5,4,1,3,3,20,1
1102,Salvador Ichazo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1103,Edgar Ié,5,4,3,2,0,3,5,60.0,2,2,1,1,7,17,0
1104,Edgar Ié,20,13,12,6,2,9,16,56.3,7,10,3,7,8,23,0
1105,Borja Iglesias,23,14,7,8,8,5,24,20.8,19,14,6,8,7,41,0
1106,Kelechi Iheanacho,6,5,4,1,1,1,5,20.0,4,5,0,5,2,3,0
1107,Jordan Ikoko,37,24,22,14,1,16,28,57.1,12,18,5,13,24,30,0
1108,Jonathan Ikone,25,14,7,12,6,8,30,26.7,22,24,2,22,6,4,0
1109,Ivo Iličević,1,0,0,1,0,1,2,50.0,1,1,0,1,0,0,0
1110,Josip Iličić,15,7,2,7,6,5,20,25.0,15,20,1,19,5,2,0
1111,Asier Illarramendi,39,24,22,14,3,21,51,41.2,30,36,9,27,31,46,1
1112,Stefan Ilsanker,26,17,15,10,1,14,23,60.9,9,9,2,7,18,43,1
1113,Giannelli Imbula,14,7,6,7,1,5,12,41.7,7,12,3,9,8,6,0
1114,Ciro Immobile,12,6,4,3,5,4,9,44.4,5,18,1,17,1,8,0
1115,Emmanuel Imorou,18,13,10,7,1,11,17,64.7,6,14,4,10,28,49,1
1116,Svante Ingelsson,1,1,1,0,0,0,0,,0,2,0,2,0,4,0
1117,Roberto Inglese,20,14,7,7,6,1,13,7.7,12,26,2,24,6,27,0
1118,Danny Ings,30,14,5,19,6,11,28,39.3,17,30,2,28,5,9,0
1119,Lorenzo Insigne,14,4,5,6,3,6,18,33.3,12,7,0,7,8,3,0
1120,Emiliano Insúa,51,33,26,18,7,25,42,59.5,17,29,2,27,31,55,1
1121,Pablo Insua,23,10,14,9,0,8,15,53.3,7,2,0,2,12,40,0
1122,Takashi Inui,9,5,6,2,1,5,18,27.8,13,5,0,5,4,3,0
1123,Takashi Inui,4,3,0,4,0,3,7,42.9,4,3,0,3,1,1,0
1124,Artur Ioniță,67,38,23,31,13,16,57,28.1,41,40,5,35,27,30,0
1125,Gorka Iraizoz,1,0,1,0,0,1,1,100.0,0,0,0,0,1,7,0
1126,Carlos Isaac,0,0,0,0,0,0,2,0.0,2,2,0,2,1,2,0
1127,Isco,29,14,14,8,7,14,34,41.2,20,9,1,8,6,3,0
1128,Mikael Ishak,9,6,3,6,0,3,16,18.8,13,8,3,5,3,10,0
1129,Wilson Isidor,0,0,0,0,0,0,0,,0,1,1,0,0,1,0
1130,Abass Issah,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1131,Gian-Luca Itter,4,3,3,1,0,1,2,50.0,1,2,0,2,1,2,0
1132,Manuel Iturra,2,0,0,2,0,0,0,,0,1,0,1,2,2,0
1133,Ander Iturraspe,2,2,1,1,0,1,1,100.0,0,0,0,0,6,2,0
1134,Ivi,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1135,Alex Iwobi,28,14,10,16,2,6,25,24.0,19,21,1,20,12,13,1
1136,José Izquierdo,15,9,9,4,2,10,20,50.0,10,7,1,6,5,7,0
1137,Armando Izzo,76,50,35,35,6,33,53,62.3,20,52,24,28,88,149,2
1138,Koo Ja-cheol,36,23,10,20,6,12,30,40.0,18,28,5,23,27,21,0
1139,Lukas Jäger,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0
1140,Phil Jagielka,7,5,3,4,0,1,4,25.0,3,1,0,1,2,14,0
1141,Alireza Jahanbakhsh,32,18,17,11,4,11,30,36.7,19,16,0,16,11,4,0
1142,Christophe Jallet,29,21,12,13,4,16,27,59.3,11,21,5,16,14,32,0
1143,Jandrei,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1144,Christoph Janker,2,1,2,0,0,0,0,,0,1,0,1,0,1,0
1145,Marko Janković,3,1,2,1,0,0,2,0.0,2,0,0,0,0,0,0
1146,Jakub Jankto,7,4,5,2,0,4,15,26.7,11,18,2,16,9,16,0
1147,Daryl Janmaat,36,24,23,11,2,20,29,69.0,9,16,6,10,33,71,0
1148,Vincent Janssen,2,1,0,2,0,0,0,,0,0,0,0,0,1,0
1149,Tony Jantschke,15,10,9,5,1,6,8,75.0,2,10,7,3,27,51,1
1150,Adnan Januzaj,11,8,5,2,4,3,13,23.1,10,7,0,7,6,6,0
1151,Nicolas Janvier,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1152,Paweł Jaroszyński,29,18,17,8,4,16,32,50.0,16,15,4,11,24,41,1
1153,Rune Jarstein,0,0,0,0,0,0,0,,0,0,0,0,1,8,1
1154,Jason,44,25,22,11,11,20,71,28.2,51,25,4,21,46,27,0
1155,Dennis Jastrzembski,0,0,0,0,0,0,3,0.0,3,0,0,0,1,0,0
1156,Assil Jaziri,2,2,0,2,0,1,2,50.0,1,1,0,1,1,0,0
1157,Corentin Jean,9,6,3,6,0,2,8,25.0,6,8,0,8,2,5,0
1158,Benjamin Jeannot,17,12,5,7,5,6,19,31.6,13,15,3,12,12,14,0
1159,Tin Jedvaj,23,15,9,8,6,10,19,52.6,9,28,2,26,22,52,0
1160,Jemerson,54,38,34,19,1,29,46,63.0,17,29,17,12,25,121,1
1161,Carl Jenkinson,3,2,2,0,1,2,3,66.7,1,4,3,1,0,2,0
1162,Fredrik Jensen,5,4,3,1,1,2,4,50.0,2,6,0,6,2,3,0
1163,Mathias Jensen,4,2,2,2,0,2,9,22.2,7,2,0,2,4,1,0
1164,Jesé,7,4,3,3,1,2,8,25.0,6,8,0,8,1,1,0
1165,Gabriel Jesus,10,3,5,2,3,0,5,0.0,5,16,2,14,3,4,0
1166,Juan Jesus,37,29,30,5,2,17,30,56.7,13,20,12,8,16,41,0
1167,Raúl Jiménez,30,18,5,17,8,6,23,26.1,17,25,3,22,26,40,0
1168,Joaquín,10,4,4,2,4,3,7,42.9,4,13,2,11,14,31,1
1169,Joelinton,35,22,9,20,6,10,30,33.3,20,36,3,33,14,8,0
1170,Aron Jóhannsson,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1171,Stefan Johansen,11,3,4,7,0,5,8,62.5,3,5,0,5,3,6,0
1172,Jakob Johansson,17,9,5,12,0,10,20,50.0,10,7,3,4,3,17,1
1173,Ben Johnson,1,0,1,0,0,0,1,0.0,1,0,0,0,1,5,0
1174,Fabian Johnson,13,5,2,8,3,6,8,75.0,2,8,3,5,10,16,0
1175,Tyreke Johnson,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1176,Karl-Johan Johnsson,0,0,0,0,0,0,1,0.0,1,0,0,0,0,4,1
1177,Jonathas,7,4,3,4,0,3,10,30.0,7,9,1,8,3,4,0
1178,Phil Jones,19,13,12,7,0,8,13,61.5,5,16,11,5,23,67,3
1179,Jony,20,14,6,7,7,7,37,18.9,30,18,0,18,22,12,2
1180,Joan Jordán,63,40,16,38,9,28,80,35.0,52,38,4,34,32,18,1
1181,Bruno Jordão,4,3,2,1,1,1,3,33.3,2,1,0,1,0,2,0
1182,Jorginho,76,38,27,41,8,45,96,46.9,51,46,7,39,64,38,1
1183,Willian José,5,3,1,3,1,2,7,28.6,5,11,5,6,1,27,0
1184,Joselu,14,8,4,5,5,4,9,44.4,5,5,0,5,3,15,0
1185,Evens Joseph,5,2,1,2,2,1,3,33.3,2,3,0,3,2,1,0
1186,Diogo Jota,28,16,11,11,6,10,38,26.3,28,20,1,19,13,11,0
1187,Aleksandar Jovanović,0,0,0,0,0,0,0,,0,0,0,0,1,3,0
1188,Vukašin Jovanović,26,21,21,5,0,13,19,68.4,6,23,12,11,36,105,0
1189,Stevan Jovetić,2,1,1,1,0,1,3,33.3,2,1,0,1,1,3,0
1190,Luka Jović,10,5,1,8,1,1,12,8.3,11,8,0,8,3,30,0
1191,Jozabed,19,10,8,8,3,8,24,33.3,16,8,2,6,9,13,2
1192,Miguel Juan Llambrich,21,14,11,9,1,6,14,42.9,8,9,2,7,12,17,0
1193,Juanfran,20,12,13,5,2,9,16,56.3,7,9,4,5,19,37,0
1194,Juanfran,35,22,27,5,3,24,38,63.2,14,13,5,8,19,36,1
1195,Juanmi,21,12,7,11,3,8,22,36.4,14,12,0,12,16,13,0
1196,Juanpe,48,25,32,15,1,24,45,53.3,21,31,15,16,57,138,0
1197,Juanpi,16,6,9,5,2,4,12,33.3,8,15,0,15,6,3,0
1198,Nathaël Julan,1,0,0,0,1,0,3,0.0,3,6,1,5,0,2,0
1199,Christopher Jullien,35,24,23,10,2,12,32,37.5,20,39,27,12,41,203,4
1200,David Juncà,55,30,40,13,2,28,46,60.9,18,27,6,21,35,63,1
1201,Sebastian Jung,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0
1202,Hamed Junior Traorè,67,38,26,32,9,27,72,37.5,45,29,4,25,30,17,0
1203,Vinicius Júnior,10,6,3,6,1,3,16,18.8,13,6,1,5,7,1,0
1204,Musa Juwara,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
1205,Mathias Jørgensen,49,31,27,21,1,27,46,58.7,19,29,14,15,69,83,0
1206,Sory Kaba,1,1,1,0,0,1,3,33.3,2,2,0,2,0,1,0
1207,Ozan Kabak,33,19,22,9,2,9,19,47.4,10,15,8,7,23,58,1
1208,Christian Kabasele,25,14,20,5,0,10,23,43.5,13,21,16,5,38,111,0
1209,Elias Kachunga,22,9,8,12,2,9,25,36.0,16,16,1,15,4,10,0
1210,Pavel Kadeřábek,30,19,12,13,5,11,24,45.8,13,37,10,27,34,71,1
1211,Shinji Kagawa,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1212,Florian Kainz,6,5,5,1,0,3,6,50.0,3,4,1,3,3,5,0
1213,Gaël Kakuta,12,7,5,5,2,2,10,20.0,8,4,1,3,9,9,0
1214,Nikola Kalinić,6,4,2,4,0,1,3,33.3,2,1,0,1,2,2,0
1215,Salomon Kalou,21,12,5,11,5,6,24,25.0,18,23,1,22,6,25,0
1216,Samuel Kalu,27,18,15,7,5,4,11,36.4,7,11,3,8,8,4,1
1217,François Kamano,29,18,6,17,6,11,30,36.7,19,27,0,27,17,6,1
1218,Aboubakar Kamara,8,4,1,5,2,3,7,42.9,4,6,0,6,1,6,0
1219,Boubacar Kamara,67,39,38,24,5,32,49,65.3,17,24,13,11,45,95,2
1220,Hassane Kamara,29,21,22,5,2,16,19,84.2,3,6,1,5,14,41,0
1221,Marcin Kamiński,18,13,14,3,1,7,11,63.6,4,21,11,10,39,103,2
1222,Patrick Kammerbauer,0,0,0,0,0,0,0,,0,0,0,0,1,1,0
1223,Kevin Kampl,41,24,16,21,4,8,28,28.6,20,32,2,30,33,22,0
1224,Harry Kane,10,6,2,8,0,1,14,7.1,13,16,6,10,1,14,0
1225,Lee Kang-in,2,0,1,1,0,1,3,33.3,2,0,0,0,1,0,0
1226,Wilfried Kanga,0,0,0,0,0,0,1,0.0,1,3,0,3,0,4,0
1227,N'Golo Kanté,75,41,21,41,13,23,67,34.3,44,63,6,57,44,32,1
1228,Stefanos Kapino,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1229,Wilfrid Kaptoum,15,6,4,10,1,5,11,45.5,6,9,1,8,10,6,2
1230,Kenan Karaman,13,9,3,10,0,7,12,58.3,5,5,1,4,2,8,0
1231,Yann Karamoh,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1232,Yann Karamoh,7,3,1,4,2,1,13,7.7,12,9,0,9,6,3,0
1233,Ibrahim Karamoko,0,0,0,0,0,0,0,,0,1,0,1,0,1,0
1234,Orestis Karnezis,0,0,0,0,0,0,0,,0,0,0,0,0,3,0
1235,Rick Karsdorp,9,6,3,5,1,5,11,45.5,6,4,2,2,12,12,1
1236,Grigoris Kastanos,3,1,3,0,0,0,0,,0,3,1,2,0,0,0
1237,Eiji Kawashima,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1238,Beram Kayal,28,17,16,11,1,5,21,23.8,16,17,10,7,15,25,0
1239,Moise Kean,0,0,0,0,0,0,1,0.0,1,1,0,1,2,1,0
1240,Michael Keane,41,25,22,16,3,19,32,59.4,13,30,22,8,43,185,4
1241,Neeskens Kebano,3,1,2,1,0,1,1,100.0,0,3,0,3,0,3,0
1242,Thilo Kehrer,64,43,27,31,6,31,55,56.4,24,32,17,15,31,69,1
1243,Jules Keita,10,4,0,3,7,5,12,41.7,7,2,0,2,2,1,0
1244,Naby Keïta,37,15,13,19,5,14,42,33.3,28,29,4,25,12,16,1
1245,Keko,42,18,21,15,6,18,50,36.0,32,20,1,19,14,17,0
1246,Martin Kelly,21,13,18,2,1,14,19,73.7,5,18,12,6,11,88,1
1247,Marc-Oliver Kempf,33,18,26,7,0,12,24,50.0,12,35,21,14,46,141,1
1248,Kenedy,30,22,11,16,3,12,29,41.4,17,10,0,10,32,24,1
1249,Jonjoe Kenny,21,16,16,4,1,10,18,55.6,8,13,2,11,17,36,1
1250,Christophe Kerbrat,40,24,28,12,0,24,38,63.2,14,19,10,9,50,140,5
1251,Sebastian Kerk,16,9,8,5,3,7,23,30.4,16,14,5,9,3,22,1
1252,Franck Kessié,42,27,16,20,6,18,38,47.4,20,35,10,25,27,53,2
1253,Saîf-Eddine Khaoui,20,14,5,11,4,8,27,29.6,19,9,1,8,20,4,0
1254,Wahbi Khazri,41,26,8,14,19,17,49,34.7,32,27,2,25,11,5,0
1255,Rani Khedira,56,39,22,28,6,18,36,50.0,18,44,22,22,80,95,1
1256,Sami Khedira,10,9,6,2,2,5,9,55.6,4,8,3,5,5,6,0
1257,Isaac Kiese Thelin,2,1,0,2,0,1,2,50.0,1,1,0,1,0,4,0
1258,Kiké,7,4,1,2,4,1,5,20.0,4,18,0,18,4,6,0
1259,Max Kilman,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1260,Joshua Kimmich,46,26,17,22,7,25,54,46.3,29,35,9,26,34,41,3
1261,Presnel Kimpembe,55,34,26,25,4,24,40,60.0,16,17,10,7,30,48,5
1262,Joshua King,30,19,7,19,4,8,29,27.6,21,28,4,24,7,14,0
1263,Sofian Kiyine,28,13,11,14,3,9,18,50.0,9,10,0,10,10,4,0
1264,Simon Kjær,29,19,25,3,1,9,16,56.3,7,41,34,7,27,136,0
1265,Davy Klaassen,64,47,24,33,7,14,49,28.6,35,44,9,35,47,47,0
1266,Felix Klaus,10,7,4,5,1,2,7,28.6,5,5,0,5,4,0,0
1267,Ragnar Klavan,9,8,5,3,1,5,11,45.5,6,19,13,6,10,68,1
1268,Tim Kleindienst,4,3,1,2,1,1,3,33.3,2,3,0,3,0,7,0
1269,Lukas Klostermann,50,29,33,12,5,29,45,64.4,16,37,5,32,29,74,0
1270,Justin Kluivert,28,27,12,9,7,10,23,43.5,13,17,0,17,7,12,0
1271,Lukas Klünter,11,8,6,5,0,4,5,80.0,1,6,2,4,12,20,0
1272,Robin Knoche,26,20,19,6,1,16,29,55.2,13,46,29,17,44,138,2
1273,Anthony Knockaert,33,21,12,15,6,13,30,43.3,17,13,0,13,29,11,0
1274,Törles Knöll,3,2,1,1,1,0,4,0.0,4,5,1,4,0,2,0
1275,Gregor Kobel,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1276,Gregor Kobel,1,1,1,0,0,1,1,100.0,0,0,0,0,2,5,3
1277,Robin Koch,25,14,17,7,1,7,24,29.2,17,31,18,13,32,77,4
1278,Kenan Kodro,3,1,1,1,1,1,3,33.3,2,1,0,1,0,0,0
1279,Dominik Kohr,42,29,21,21,0,14,35,40.0,21,25,12,13,15,17,1
1280,Djégui Koita,8,6,8,0,0,3,4,75.0,1,5,3,2,0,9,0
1281,Koke,84,46,41,32,11,34,86,39.5,52,25,5,20,31,37,1
