,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
542,Racine Coly,1,6,4,66.7,0.83,0.55,0.17,0.25,10.1,0,0,0,0.9,0.9,0.17
543,Kingsley Coman,4,37,15,40.5,2.21,0.90,0.11,0.27,16.9,0,0,0,4.7,4.7,0.13
544,Daniel Congré,0,9,2,22.2,0.42,0.09,0.00,0.00,10.4,0,0,0,1.2,1.2,0.14
545,Aaron Connolly,3,38,13,34.2,2.72,0.93,0.08,0.23,16.2,0,0,0,4.0,4.0,0.11
546,Andrea Consigli,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
547,Andrea Conti,0,1,0,0.0,0.05,0.00,0.00,,33.5,0,0,0,0.0,0.0,0.02
548,Lewis Cook,0,9,2,22.2,0.60,0.13,0.00,0.00,25.3,0,0,0,0.3,0.3,0.04
549,Steve Cook,1,11,2,18.2,0.41,0.07,0.09,0.50,12.1,0,0,0,0.7,0.7,0.07
550,Francis Coquelin,0,9,1,11.1,0.43,0.05,0.00,0.00,19.9,0,0,0,0.4,0.4,0.04
551,Gabriele Corbo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
552,Sébastien Corchia,0,3,1,33.3,1.00,0.33,0.00,0.00,22.2,0,0,0,0.1,0.1,0.04
553,Iñigo Córdoba,1,28,7,25.0,1.75,0.44,0.04,0.14,19.6,0,0,0,1.8,1.8,0.06
554,Jhon Córdoba,13,61,25,41.0,2.75,1.13,0.21,0.52,14.4,0,0,0,8.9,8.9,0.15
555,Sergio Córdova,2,5,2,40.0,1.23,0.49,0.40,1.00,13.2,0,0,0,1.3,1.3,0.26
556,Benjamin Corgnet,0,4,1,25.0,1.38,0.34,0.00,0.00,13.9,0,0,0,0.5,0.5,0.13
557,Jack Cork,0,18,5,27.8,0.62,0.17,0.00,0.00,15.1,0,0,0,2.0,2.0,0.11
558,Andreas Cornelius,12,46,20,43.5,2.77,1.20,0.26,0.60,14.3,0,0,0,6.8,6.8,0.15
559,Maxwel Cornet,4,24,13,54.2,1.62,0.88,0.17,0.31,17.2,3,0,0,2.1,2.1,0.09
560,Quentin Cornette,0,2,1,50.0,0.52,0.26,0.00,0.00,22.1,0,0,0,0.1,0.1,0.04
561,Ángel Correa,5,43,16,37.2,1.88,0.70,0.12,0.31,15.7,1,0,0,6.4,6.4,0.15
562,Joaquín Correa,9,77,39,50.6,3.46,1.75,0.12,0.23,15.8,0,0,1,10.4,9.7,0.13
563,Rober Correa,0,5,1,20.0,0.48,0.10,0.00,0.00,21.0,0,0,0,0.2,0.2,0.04
564,Edmilson Correia,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
565,Thierry Correia,0,1,0,0.0,0.35,0.00,0.00,,26.1,0,0,0,0.0,0.0,0.02
566,Antonio Cortés,1,3,2,66.7,1.49,0.99,0.33,0.50,10.6,0,0,0,0.9,0.9,0.31
567,Danny da Costa,1,17,4,23.5,1.10,0.26,0.06,0.25,16.2,0,0,0,1.6,1.6,0.09
568,Diego Costa,5,32,7,21.9,2.13,0.47,0.09,0.43,12.2,0,2,3,6.7,4.3,0.13
569,Douglas Costa,1,18,8,44.4,2.02,0.90,0.06,0.13,22.3,0,0,0,0.7,0.7,0.04
570,Jaume Costa,0,3,2,66.7,0.19,0.13,0.00,0.00,22.9,0,0,0,0.1,0.1,0.04
571,Angelo da Costa Júnior,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
572,Nuno da Costa,1,18,7,38.9,3.07,1.20,0.06,0.14,16.5,0,0,0,1.3,1.3,0.07
573,David Costas,0,1,0,0.0,0.27,0.00,0.00,,5.7,0,0,0,0.1,0.1,0.08
574,Benoît Costil,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
575,Kalifa Coulibaly,4,48,19,39.6,2.67,1.06,0.08,0.21,13.1,0,0,0,6.1,6.1,0.13
576,Senou Coulibaly,0,5,0,0.0,0.68,0.00,0.00,,10.4,0,0,0,0.6,0.6,0.12
577,Yoann Court,3,34,11,32.4,2.09,0.68,0.09,0.27,22.2,2,0,0,1.8,1.8,0.05
578,Thibaut Courtois,0,1,1,100.0,0.03,0.03,0.00,0.00,11.3,0,0,0,0.1,0.1,0.06
579,Philippe Coutinho,8,57,26,45.6,3.64,1.66,0.12,0.27,19.1,2,1,1,8.6,7.8,0.14
580,Nicolas Cozza,0,1,0,0.0,0.16,0.00,0.00,,4.0,0,0,0,0.2,0.2,0.23
581,Alessio Cragno,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
582,Aaron Cresswell,3,17,5,29.4,0.56,0.17,0.18,0.60,21.7,7,0,0,1.4,1.4,0.08
583,Domenico Criscito,8,14,3,21.4,0.61,0.13,0.00,0.00,37.1,1,8,10,8.3,0.4,0.03
584,Bryan Cristante,1,29,9,31.0,1.62,0.50,0.03,0.11,21.3,0,0,0,1.6,1.6,0.06
585,Sebastián Cristóforo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
586,Sebastián Cristóforo,0,7,3,42.9,0.72,0.31,0.00,0.00,26.1,2,0,0,0.3,0.3,0.04
587,Juan Cuadrado,2,20,5,25.0,0.68,0.17,0.10,0.40,19.6,0,0,0,1.2,1.2,0.06
588,Cucho,5,45,15,33.3,2.72,0.91,0.11,0.33,16.6,0,0,0,3.8,3.8,0.09
589,Marc Cucurella,1,30,6,20.0,0.83,0.17,0.03,0.17,20.3,2,0,0,2.2,2.2,0.07
590,Iván Cuéllar,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
591,Jaume Cuéllar,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
592,Mickaël Cuisance,1,12,1,8.3,3.52,0.29,0.08,1.00,22.7,1,0,0,0.6,0.6,0.05
593,Matheus Cunha,5,35,15,42.9,4.23,1.81,0.14,0.33,21.2,1,0,0,3.3,3.3,0.10
594,Matheus Cunha,0,16,7,43.8,5.16,2.26,0.00,0.00,15.1,0,0,0,2.0,2.0,0.12
595,Felipe Curcio,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
596,Patrick Cutrone,2,11,4,36.4,3.33,1.21,0.18,0.50,13.8,0,0,0,2.2,2.2,0.20
597,Patrick Cutrone,4,21,13,61.9,2.26,1.40,0.19,0.31,14.0,0,0,0,3.9,3.9,0.19
598,Wylan Cyprien,7,53,14,26.4,2.69,0.71,0.04,0.14,27.8,20,5,5,6.5,2.6,0.05
599,Rafael Czichos,1,13,8,61.5,0.53,0.33,0.08,0.13,11.2,0,0,0,1.7,1.7,0.13
600,Lennart-Marten Czyborra,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
601,Marco D'Alessandro,2,6,3,50.0,0.69,0.35,0.33,0.67,18.0,0,0,0,0.4,0.4,0.06
602,Danilo D'Ambrosio,4,7,4,57.1,0.45,0.26,0.57,1.00,7.5,0,0,0,1.7,1.7,0.25
603,Felice D'Amico,0,1,0,0.0,30.00,0.00,0.00,,18.8,0,0,0,0.0,0.0,0.03
604,Lucas Da Cunha,0,2,0,0.0,2.50,0.00,0.00,,25.0,0,0,0,0.1,0.1,0.03
605,Jacopo Da Riva,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
606,Damien Da Silva,1,5,2,40.0,0.20,0.08,0.20,0.50,14.0,0,0,0,0.4,0.4,0.08
607,Moanes Dabbur,0,2,0,0.0,6.92,0.00,0.00,,10.7,0,0,0,0.1,0.1,0.07
608,Moanes Dabbur,4,24,11,45.8,2.82,1.29,0.17,0.36,13.9,0,0,0,3.9,3.9,0.16
609,Bryan Dabo,1,8,3,37.5,0.64,0.24,0.13,0.33,22.7,0,0,0,0.9,0.9,0.15
610,Colin Dagba,0,2,0,0.0,0.27,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.04
611,Mahmoud Dahoud,0,12,4,33.3,1.94,0.65,0.00,0.00,21.0,0,0,0,0.9,0.9,0.07
612,Leon Dajaku,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
613,Felipe dal Belo,0,6,2,33.3,0.54,0.18,0.00,0.00,11.9,0,0,0,0.7,0.7,0.11
614,Christian Dalle Mura,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
615,Diogo Dalot,0,1,0,0.0,1.34,0.00,0.00,,9.0,0,0,0,0.3,0.3,0.29
616,Charlie Daniels,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
617,Danilo,2,14,4,28.6,0.87,0.25,0.14,0.50,24.3,0,0,0,0.9,0.9,0.07
618,Arnaut Danjuma,0,13,4,30.8,1.86,0.57,0.00,0.00,19.0,1,0,0,1.2,1.2,0.09
619,Scott Dann,0,8,2,25.0,0.57,0.14,0.00,0.00,9.3,0,0,0,0.8,0.8,0.10
620,Kevin Danso,0,1,0,0.0,0.32,0.00,0.00,,10.5,0,0,0,0.1,0.1,0.06
621,Dante,1,18,6,33.3,0.86,0.29,0.06,0.17,10.4,1,0,0,1.7,1.7,0.09
622,Andrea Danzi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
623,Sergi Darder,2,52,9,17.3,1.76,0.30,0.04,0.22,24.2,0,0,0,3.4,3.4,0.07
624,Vladimír Darida,3,43,14,32.6,1.72,0.56,0.07,0.21,20.7,0,0,0,3.1,3.1,0.07
625,Matteo Darmian,1,8,2,25.0,0.27,0.07,0.13,0.50,14.7,0,0,0,0.8,0.8,0.10
626,Alphonso Davies,3,12,5,41.7,0.48,0.20,0.25,0.60,19.2,0,0,0,2.3,2.3,0.19
627,Ben Davies,0,7,1,14.3,0.44,0.06,0.00,0.00,23.1,0,0,0,0.2,0.2,0.03
628,Tom Davies,1,17,5,29.4,0.75,0.22,0.06,0.20,17.1,0,0,0,1.6,1.6,0.09
629,Keinan Davis,0,17,5,29.4,2.79,0.82,0.00,0.00,9.6,0,0,0,2.7,2.7,0.16
630,Paweł Dawidowicz,1,4,1,25.0,0.52,0.13,0.25,1.00,6.3,0,0,0,0.4,0.4,0.09
631,Craig Dawson,2,26,7,26.9,0.99,0.27,0.08,0.29,10.6,0,0,0,3.0,3.0,0.12
632,Kevin De Bruyne,13,97,29,29.9,3.13,0.94,0.11,0.38,21.8,11,2,2,7.3,5.8,0.06
633,Sebastien De Maio,0,9,3,33.3,0.54,0.18,0.00,0.00,13.4,0,0,0,1.3,1.3,0.14
634,Rodrigo De Paul,7,85,29,34.1,2.71,0.92,0.08,0.24,22.1,3,0,0,5.1,5.1,0.06
635,Mattia De Sciglio,0,1,0,0.0,0.19,0.00,0.00,,25.9,0,0,0,0.0,0.0,0.03
636,Lorenzo De Silvestri,0,22,5,22.7,0.88,0.20,0.00,0.00,12.5,0,0,0,2.3,2.3,0.11
