,Player,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,TklDribblers,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Clr,Err
970,Valère Germain,8,6,2,4,2,3,11,27.3,8,7,2,5,11,22,0
971,Gervinho,5,1,2,2,1,1,14,7.1,13,11,1,10,10,3,0
972,Willem Geubbels,12,8,5,7,0,5,13,38.5,8,9,0,9,3,5,0
973,Hamadi Al Ghaddioui,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
974,Anwar El Ghazi,16,13,6,7,3,7,23,30.4,16,11,0,11,6,11,0
975,Paolo Ghiglione,27,15,17,8,2,13,28,46.4,15,14,2,12,13,25,0
976,Faouzi Ghoulam,6,5,3,2,1,0,1,0.0,1,4,2,2,3,1,0
977,Kieran Gibbs,15,11,11,3,1,8,10,80.0,2,8,6,2,16,30,1
978,Morgan Gibbs-White,9,7,3,4,2,5,12,41.7,7,6,0,6,3,1,0
979,Niko Gießelmann,12,9,7,4,1,5,8,62.5,3,9,3,6,8,13,1
980,Rafał Gikiewicz,0,0,0,0,0,0,3,0.0,3,0,0,0,3,9,1
981,Bryan Gil,1,1,0,1,0,0,0,,0,0,0,0,0,0,0
982,Bryan Gil,28,18,12,11,5,6,23,26.1,17,20,0,20,17,6,0
983,David Gil,0,0,0,0,0,0,1,0.0,1,0,0,0,0,2,0
984,Billy Gilmour,4,2,1,2,1,2,7,28.6,5,3,2,1,3,1,0
985,Álvaro Giménez,4,2,2,2,0,0,3,0.0,3,2,0,2,2,3,0
986,Daniel Ginczek,2,2,1,1,0,2,8,25.0,6,2,0,2,1,2,0
987,Matthias Ginter,26,16,15,10,1,14,24,58.3,10,43,32,11,51,121,0
988,Andrei Girotto,65,41,50,15,0,39,70,55.7,31,34,15,19,59,103,0
989,Olivier Giroud,4,2,0,1,3,1,7,14.3,6,4,1,3,5,10,0
990,Robert Glatzel,1,0,1,0,0,0,2,0.0,2,2,0,2,0,2,0
991,Kamil Glik,44,24,33,10,1,25,53,47.2,28,37,31,6,62,153,0
992,Serge Gnabry,39,19,7,19,13,12,32,37.5,20,17,0,17,26,3,0
993,Ben Godfrey,55,33,37,15,3,27,41,65.9,14,56,37,19,33,120,0
994,Diego Godín,60,32,51,9,0,24,39,61.5,15,41,24,17,56,117,0
995,Akaki Gogia,1,0,0,1,0,0,2,0.0,2,0,0,0,1,0,0
996,Amer Gojak,1,0,1,0,0,1,7,14.3,6,5,0,5,3,1,0
997,Edoardo Goldaniga,28,18,21,7,0,14,23,60.9,9,17,7,10,38,62,1
998,Vladimir Golemić,33,16,17,13,3,14,19,73.7,5,38,26,12,40,97,2
999,Pierluigi Gollini,1,0,1,0,0,1,2,50.0,1,1,0,1,1,11,0
1000,Aleksandr Golovin,28,16,6,18,4,8,39,20.5,31,21,0,21,11,3,0
1001,Tomislav Gomelt,1,1,0,1,0,0,0,,0,0,0,0,1,0,0
1002,André Gomes,35,23,16,16,3,17,58,29.3,41,19,1,18,10,12,1
1003,Dani Gómez,4,3,2,1,1,0,11,0.0,11,3,0,3,2,4,0
1004,Ibai Gómez,6,4,2,3,1,4,7,57.1,3,3,0,3,2,4,0
1005,Joe Gomez,3,2,1,1,1,0,4,0.0,4,3,2,1,4,29,0
1006,Maxi Gómez,11,9,3,7,1,3,14,21.4,11,13,3,10,2,34,0
1007,Moi Gómez,21,12,6,8,7,14,35,40.0,21,20,3,17,11,16,0
1008,Papu Gómez,3,2,2,1,0,2,8,25.0,6,8,1,7,1,1,0
1009,Papu Gómez,9,6,2,4,3,2,12,16.7,10,13,2,11,7,6,0
1010,Sergi Gómez,4,3,2,2,0,1,1,100.0,0,5,4,1,6,34,0
1011,Sergio Gómez,29,10,17,9,3,11,22,50.0,11,15,0,15,14,9,0
1012,Alfred Gomis,1,0,1,0,0,1,2,50.0,1,0,0,0,1,7,0
1013,Alfred Gomis,1,1,1,0,0,1,1,100.0,0,0,0,0,3,10,1
1014,Maxime Gonalons,53,37,18,33,2,15,37,40.5,22,17,0,17,25,21,1
1015,Vagner Gonçalves,16,9,5,5,6,2,15,13.3,13,6,0,6,4,1,1
1016,Álvaro González,26,17,20,6,0,19,31,61.3,12,30,18,12,33,119,1
1017,Bruno González,26,17,18,8,0,17,31,54.8,14,22,14,8,37,112,1
1018,Diego González,11,7,7,3,1,5,11,45.5,6,16,9,7,20,49,1
1019,Nicolás González,5,5,1,2,2,0,6,0.0,6,10,3,7,4,6,0
1020,Sergio González,1,0,0,1,0,1,2,50.0,1,0,0,0,2,0,0
1021,Urko González,0,0,0,0,0,0,1,0.0,1,1,1,0,0,1,0
1022,Anthony Gordon,3,3,3,0,0,0,2,0.0,2,1,0,1,1,3,0
1023,Leon Goretzka,37,23,12,21,4,16,39,41.0,23,30,2,28,44,11,0
1024,Andoni Gorosabel,76,43,45,20,11,27,64,42.2,37,25,4,21,23,42,0
1025,Robin Gosens,46,35,20,15,11,17,41,41.5,24,50,7,43,41,34,0
1026,Amine Gouiri,31,18,7,16,8,10,41,24.4,31,22,6,16,17,23,0
1027,Lucas Gourna-Douath,32,22,18,11,3,15,28,53.6,13,10,0,10,24,18,0
1028,Jeffrey Gouweleeuw,36,20,24,11,1,16,33,48.5,17,37,18,19,69,149,2
1029,Jonathan Gradit,60,39,26,28,6,22,38,57.9,16,37,19,18,56,81,1
1030,Karlan Grant,5,3,3,2,0,2,4,50.0,2,7,0,7,5,17,0
1031,Alberto Grassi,30,11,14,13,3,8,29,27.6,21,22,9,13,26,32,0
1032,Andrew Gravillon,26,17,17,9,0,13,28,46.4,15,44,31,13,59,118,4
1033,Demarai Gray,1,1,1,0,0,0,0,,0,0,0,0,0,0,0
1034,Demarai Gray,3,2,1,2,0,1,1,100.0,0,3,0,3,4,3,0
1035,Adrian Grbić,6,4,2,2,2,1,7,14.3,6,6,0,6,5,7,0
1036,Jack Grealish,31,14,8,16,7,15,24,62.5,9,20,3,17,12,5,3
1037,Etienne Green,0,0,0,0,0,0,0,,0,0,0,0,0,3,0
1038,Mason Greenwood,13,10,6,4,3,5,22,22.7,17,9,0,9,5,1,0
1039,Michael Gregoritsch,13,10,6,7,0,3,10,30.0,7,2,0,2,3,17,0
1040,Clément Grenier,20,8,9,8,3,7,31,22.6,24,7,0,7,5,3,0
1041,Sebastian Griesbeck,20,9,8,11,1,8,19,42.1,11,13,3,10,5,8,0
1042,Antoine Griezmann,37,22,10,18,9,12,40,30.0,28,20,1,19,12,11,0
1043,Vincenzo Grifo,18,7,6,7,5,14,34,41.2,20,13,0,13,27,18,1
1044,Lennart Grill,0,0,0,0,0,0,0,,0,0,0,0,0,2,0
1045,Florian Grillitsch,37,21,21,13,3,19,52,36.5,33,38,7,31,51,47,1
1046,Christian Groß,44,28,17,25,2,15,37,40.5,22,12,2,10,24,37,0
1047,Pascal Groß,45,24,24,15,6,24,53,45.3,29,25,4,21,23,18,1
1048,Kamil Grosicki,2,1,2,0,0,2,8,25.0,6,1,0,1,2,1,0
1049,Ilia Gruev,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1050,Carlos Gruezo,57,32,20,32,5,20,52,38.5,32,32,5,27,35,29,1
1051,Vicente Guaita,1,1,1,0,0,1,1,100.0,0,0,0,0,1,11,1
1052,Andrés Guardado,25,12,10,11,4,10,25,40.0,15,13,3,10,18,19,0
1053,Sergi Guardiola,11,5,1,5,5,2,27,7.4,25,12,1,11,7,16,3
1054,Nemanja Gudelj,23,12,16,5,2,4,10,40.0,6,10,6,4,24,24,2
1055,Gonçalo Guedes,18,12,8,7,3,10,45,22.2,35,24,1,23,8,7,0
1056,Mattéo Guendouzi,24,13,10,12,2,9,25,36.0,16,15,4,11,21,24,1
1057,Raphaël Guerreiro,30,13,14,8,8,16,31,51.6,15,21,4,17,28,31,1
1058,Evann Guessand,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,0
1059,Kelyan Guessoum,13,7,11,1,1,11,16,68.8,5,8,6,2,24,51,0
1060,Ander Guevara,35,23,15,16,4,15,30,50.0,15,19,5,14,25,35,1
1061,Lamine Gueye,18,9,4,11,3,7,24,29.2,17,7,2,5,21,5,0
1062,Pape Gueye,49,21,25,19,5,15,45,33.3,30,25,6,19,47,34,0
1063,John Guidetti,2,2,0,2,0,0,2,0.0,2,0,0,0,1,2,0
1064,Josuha Guilavogui,17,9,9,8,0,5,12,41.7,7,12,5,7,29,25,0
1065,Frederic Guilbert,37,19,23,11,3,21,34,61.8,13,14,1,13,33,32,0
1066,Hugo Guillamón,23,13,17,6,0,8,20,40.0,12,19,14,5,27,102,3
1067,Bruno Guimarães,76,34,26,41,9,30,64,46.9,34,24,4,20,14,13,0
1068,Serhou Guirassy,4,1,1,3,0,1,3,33.3,2,10,1,9,5,17,0
1069,Péter Gulácsi,1,0,1,0,0,1,2,50.0,1,0,0,0,2,7,0
1070,Manuel Gulde,27,15,12,12,3,5,21,23.8,16,25,15,10,37,64,0
1071,Robert Gumny,24,15,12,9,3,15,23,65.2,8,12,2,10,18,31,0
1072,İlkay Gündoğan,25,15,8,12,5,10,39,25.6,29,13,4,9,20,9,0
1073,Christian Günter,34,19,18,13,3,15,43,34.9,28,38,9,29,29,40,0
1074,Koray Günter,20,10,10,9,1,4,9,44.4,5,27,21,6,70,87,0
1075,Jon Guridi,19,9,10,6,3,8,22,36.4,14,8,1,7,10,9,0
1076,Malo Gusto,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1077,Raúl Guti,48,28,21,22,5,16,52,30.8,36,25,3,22,49,25,0
1078,Marcos Mauro López Gutiérrez,23,15,15,8,0,15,24,62.5,9,18,12,6,22,78,0
1079,Miguel Gutiérrez,4,0,0,3,1,1,7,14.3,6,3,0,3,5,5,0
1080,Manu Gyabuaa,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1081,Emmanuel Gyasi,30,16,16,10,4,9,31,29.0,22,13,2,11,14,8,0
1082,Erling Haaland,7,2,1,3,3,1,4,25.0,3,19,4,15,4,16,0
1083,Janik Haberer,7,4,4,3,0,3,15,20.0,12,4,1,3,7,9,0
1084,Alexander Hack,32,21,23,8,1,18,31,58.1,13,26,17,9,41,91,2
1085,Antwoine Hackford,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1086,Munir El Haddadi,12,8,5,5,2,2,12,16.7,10,6,0,6,5,6,0
1087,André Hahn,31,17,14,13,4,9,44,20.5,35,35,3,32,14,24,0
1088,Amadou Haidara,50,28,20,21,9,11,36,30.6,25,33,1,32,30,24,0
1089,Massadio Haïdara,48,32,21,21,6,23,37,62.2,14,29,6,23,35,60,0
1090,Achraf Hakimi,53,32,23,19,11,23,48,47.9,25,31,1,30,22,23,1
1091,Sébastien Haller,14,9,1,6,7,4,20,20.0,16,7,1,6,5,7,0
1092,Marcel Halstenberg,29,18,20,8,1,19,41,46.3,22,15,3,12,16,35,0
1093,Pierre-Yves Hamel,15,8,3,9,3,1,6,16.7,5,12,1,11,10,6,0
1094,Romain Hamouma,12,7,5,6,1,4,24,16.7,20,17,1,16,7,11,0
1095,Samir Handanović,1,0,1,0,0,1,1,100.0,0,0,0,0,0,6,3
1096,Lukáš Haraslín,8,4,2,5,1,2,5,40.0,3,1,0,1,0,2,0
1097,Amine Harit,22,13,8,11,3,10,23,43.5,13,9,1,8,17,7,1
1098,Rekeem Harper,0,0,0,0,0,0,0,,0,2,0,2,1,0,0
1099,Jack Harrison,63,38,20,30,13,26,59,44.1,33,30,2,28,15,21,0
1100,Marcel Hartel,35,19,15,18,2,20,40,50.0,20,17,4,13,26,16,1
1101,Makoto Hasebe,43,29,21,20,2,25,51,49.0,26,31,12,19,31,68,2
1102,Hans Hateboer,28,17,12,14,2,13,23,56.5,10,8,1,7,17,9,0
1103,Kortney Hause,4,2,3,1,0,0,3,0.0,3,4,2,2,8,53,0
1104,Kai Havertz,18,9,6,10,2,6,27,22.2,21,25,0,25,4,22,1
1105,Isaac Hayden,52,29,23,22,7,14,35,40.0,21,32,9,23,43,47,0
1106,Eden Hazard,3,2,1,2,0,0,3,0.0,3,3,0,3,3,0,0
1107,Thorgan Hazard,8,2,6,1,1,3,13,23.1,10,4,0,4,10,1,0
1108,Jonas Hector,34,22,8,21,5,15,35,42.9,20,24,5,19,19,20,1
1109,Michael Hector,3,2,1,2,0,1,6,16.7,5,4,2,2,0,6,0
1110,Hwang Hee-chan,3,2,1,0,2,1,7,14.3,6,4,0,4,1,1,0
1111,Ahmed Hegazi,0,0,0,0,0,0,0,,0,2,0,2,1,7,0
1112,Dominique Heintz,22,11,19,3,0,10,19,52.6,9,10,8,2,35,49,0
1113,Dean Henderson,1,1,1,0,0,1,2,50.0,1,0,0,0,0,3,2
1114,Jordan Henderson,24,15,12,9,3,10,26,38.5,16,12,1,11,34,30,0
1115,Jeff Hendrick,8,3,5,3,0,1,13,7.7,12,14,9,5,19,18,0
1116,Benjamin Henrichs,12,7,4,5,3,2,9,22.2,7,9,1,8,8,8,0
1117,Dalbert Henrique,7,6,4,2,1,6,8,75.0,2,8,2,6,5,8,0
1118,Eduardo Henrique,5,2,1,4,0,3,12,25.0,9,6,1,5,7,7,1
1119,Luis Henrique,5,4,3,1,1,4,9,44.4,5,5,1,4,7,4,0
1120,Christophe Hérelle,19,13,12,6,1,10,12,83.3,2,13,9,4,31,41,2
1121,Jérôme Hergault,38,23,22,10,6,17,31,54.8,14,16,2,14,22,34,0
1122,Mario Hermoso,55,31,40,11,4,37,61,60.7,24,23,10,13,36,73,0
1123,Aridane Hernández,20,11,13,6,1,7,12,58.3,5,22,19,3,34,127,1
1124,Lucas Hernández,41,31,16,17,8,17,31,54.8,14,24,6,18,19,38,0
1125,Pablo Hernández,5,3,2,1,2,5,16,31.3,11,2,0,2,0,0,1
1126,Theo Hernández,48,29,22,21,5,19,38,50.0,19,29,6,23,34,64,5
1127,Hernani,51,25,21,27,3,29,66,43.9,37,35,4,31,31,40,1
1128,Ander Herrera,53,35,17,26,10,30,77,39.0,47,31,5,26,31,22,1
1129,Héctor Herrera,12,7,5,6,1,7,13,53.8,6,7,2,5,14,8,0
1130,Sergio Herrera,0,0,0,0,0,0,2,0.0,2,0,0,0,3,29,3
1131,Yangel Herrera,59,26,19,32,8,11,41,26.8,30,53,17,36,26,32,1
1132,Patrick Herrmann,9,6,4,3,2,2,14,14.3,12,16,0,16,10,8,0
1133,Pablo Hervías,19,12,7,9,3,9,26,34.6,17,6,0,6,11,8,0
1134,Përparim Hetemaj,44,27,21,18,5,26,61,42.6,35,41,5,36,22,24,1
1135,Son Heung-min,32,18,11,14,7,18,72,25.0,54,28,3,25,14,8,0
1136,Aaron Hickey,12,8,10,2,0,7,17,41.2,10,6,1,5,15,15,1
1137,Vitorino Hilton,15,10,10,4,1,3,14,21.4,11,34,26,8,38,104,3
1138,Martin Hinteregger,77,49,53,22,2,37,63,58.7,26,31,12,19,44,92,0
1139,Marwin Hitz,1,1,1,0,0,1,1,100.0,0,0,0,0,0,7,1
1140,Wesley Hoedt,22,16,18,4,0,10,17,58.8,7,9,5,4,17,48,1
1141,Ki-Jana Hoever,14,6,11,2,1,10,22,45.5,12,2,0,2,9,23,0
1142,Nicolas Höfler,54,28,16,31,7,23,59,39.0,36,34,10,24,66,41,2
1143,Jonas Hofmann,26,20,12,12,2,10,53,18.9,43,27,2,25,27,9,0
1144,Marco Höger,1,0,0,1,0,1,2,50.0,1,2,0,2,2,1,0
1145,Rob Holding,43,20,28,13,2,17,35,48.6,18,37,27,10,24,120,0
1146,Lucas Höler,36,24,13,19,4,12,32,37.5,20,19,2,17,16,14,0
1147,Mason Holgate,56,36,31,18,7,20,50,40.0,30,37,13,24,35,90,3
1148,Jordan Holsgrove,6,4,4,1,1,5,8,62.5,3,2,0,2,2,1,0
1149,Franck Honorat,28,13,12,10,6,14,37,37.8,23,15,3,12,11,24,0
1150,Matthew Hoppe,6,6,1,3,2,2,12,16.7,10,8,2,6,4,15,0
1151,Jannes Horn,35,19,23,11,1,23,31,74.2,8,19,2,17,10,45,0
1152,Timo Horn,1,0,1,0,0,1,4,25.0,3,1,0,1,0,11,2
1153,Fraser Hornby,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
1154,Conor Hourihane,0,0,0,0,0,0,2,0.0,2,3,0,3,0,2,0
1155,Lukáš Hrádecký,0,0,0,0,0,0,1,0.0,1,0,0,0,1,11,3
1156,Ajdin Hrustic,6,5,2,3,1,3,10,30.0,7,2,0,2,4,3,0
1157,Florian Hübner,10,5,7,3,0,7,15,46.7,8,7,3,4,13,21,0
1158,Callum Hudson-Odoi,23,15,11,7,5,8,21,38.1,13,15,1,14,6,6,0
1159,Niall Huggins,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0
1160,Mats Hummels,58,40,34,18,6,26,42,61.9,16,31,22,9,73,122,2
1161,Adrien Hunou,6,3,2,2,2,2,8,25.0,6,7,0,7,1,2,0
1162,Klaas-Jan Huntelaar,4,2,0,2,2,0,2,0.0,2,3,1,2,2,3,0
1163,Elseid Hysaj,29,17,16,11,2,17,33,51.5,16,18,4,14,30,52,0
1164,Pierre Højbjerg,98,51,45,42,11,54,129,41.9,75,51,9,42,48,66,0
1165,Simone Iacoponi,22,12,16,5,1,13,26,50.0,13,9,4,5,11,42,1
1166,Iago,37,27,21,13,3,17,29,58.6,12,17,5,12,22,55,0
1167,Roger Ibanez,59,37,28,25,6,25,45,55.6,20,38,17,21,68,78,3
1168,Vedad Ibišević,0,0,0,0,0,0,0,,0,1,0,1,1,1,0
1169,Vicente Iborra,18,8,8,7,3,8,24,33.3,16,14,7,7,14,25,1
1170,Didier Ibrahim Ndong,53,32,22,30,1,25,70,35.7,45,35,7,28,37,40,0
1171,Zlatan Ibrahimović,5,4,0,4,1,3,6,50.0,3,5,3,2,6,27,1
1172,Mauro Icardi,6,2,1,2,3,4,13,30.8,9,3,1,2,3,7,0
1173,Oussama Idrissi,1,1,0,1,0,1,2,50.0,1,2,0,2,1,0,0
1174,Blendi Idrizi,8,4,1,6,1,1,1,100.0,0,6,2,4,3,1,0
1175,Odion Ighalo,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1176,Iglesias,27,15,14,10,3,11,19,57.9,8,11,1,10,17,19,0
1177,Borja Iglesias,1,1,0,0,1,1,8,12.5,7,7,2,5,3,9,0
1178,Igor,15,9,9,6,0,7,12,58.3,5,17,9,8,23,34,0
1179,Kelechi Iheanacho,12,5,2,4,6,4,17,23.5,13,14,0,14,2,1,1
1180,Jonathan Ikone,18,12,3,8,7,9,22,40.9,13,16,1,15,7,9,0
1181,Yun Il-lok,0,0,0,0,0,0,4,0.0,4,0,0,0,5,1,0
1182,Ivan Ilić,26,14,11,11,4,7,21,33.3,14,17,5,12,27,26,0
1183,Josip Iličić,9,4,1,5,3,5,21,23.8,16,12,0,12,2,0,1
1184,Asier Illarramendi,5,2,1,4,0,1,5,20.0,4,2,0,2,5,7,0
1185,Stefan Ilsanker,33,20,17,15,1,21,42,50.0,21,30,8,22,30,51,2
1186,Ciro Immobile,14,13,4,6,4,7,22,31.8,15,13,1,12,6,9,0
1187,Riccardo Improta,39,23,25,8,6,21,45,46.7,24,23,4,19,28,47,0
1188,Roberto Inglese,5,2,1,2,2,2,11,18.2,9,10,0,10,0,3,0
1189,Danny Ings,22,13,3,16,3,12,28,42.9,16,39,2,37,3,27,1
1190,Marcus Ingvartsen,17,11,5,6,6,8,26,30.8,18,22,0,22,18,10,0
1191,Lorenzo Insigne,26,18,8,12,6,13,72,18.1,59,30,1,29,37,6,1
1192,Roberto Insigne,16,10,8,3,5,7,27,25.9,20,10,0,10,7,9,0
1193,Pablo Insua,37,18,26,9,2,14,31,45.2,17,14,8,6,24,68,0
1194,Takashi Inui,13,8,6,3,4,3,12,25.0,9,19,0,19,12,7,0
1195,Artur Ioniță,47,22,11,31,5,17,63,27.0,46,38,14,24,19,28,0
1196,Alexander Isak,9,5,0,3,6,3,8,37.5,5,17,1,16,3,7,0
1197,Isco,13,9,5,5,3,2,14,14.3,12,7,1,6,2,2,0
1198,Ardian Ismajli,19,9,10,8,1,8,13,61.5,5,10,7,3,23,52,1
1199,Abass Issah,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1200,Branislav Ivanović,14,5,11,3,0,7,13,53.8,6,11,5,6,8,25,0
1201,Alex Iwobi,27,10,10,14,3,13,25,52.0,12,20,1,19,16,14,0
1202,Jairo Izquierdo,21,13,13,8,0,12,31,38.7,19,7,1,6,14,12,0
1203,José Izquierdo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1204,Armando Izzo,30,16,13,13,4,13,33,39.4,20,22,9,13,53,62,0
1205,Phil Jagielka,5,4,4,0,1,2,7,28.6,5,11,5,6,10,26,2
1206,Alireza Jahanbakhsh,9,7,3,5,1,2,12,16.7,10,8,0,8,8,1,0
1207,Mato Jajalo,1,1,1,0,0,1,1,100.0,0,1,0,1,2,0,0
1208,Ismail Jakobs,25,10,17,4,4,11,21,52.4,10,18,1,17,16,36,0
1209,Daniel James,15,9,4,7,4,3,18,16.7,15,10,1,9,0,6,0
1210,Reece James,55,35,24,22,9,21,44,47.7,23,36,7,29,17,52,0
1211,Alexandre Jankewitz,2,1,2,0,0,1,1,100.0,0,0,0,0,0,0,0
1212,Saidy Janko,19,10,12,5,2,8,14,57.1,6,9,1,8,18,47,0
1213,Jakub Jankto,28,17,14,7,7,11,35,31.4,24,16,1,15,24,34,0
1214,Tony Jantschke,2,2,1,1,0,1,3,33.3,2,6,4,2,4,7,0
1215,Adnan Januzaj,9,8,0,6,3,3,8,37.5,5,7,2,5,3,4,0
1216,Rune Jarstein,0,0,0,0,0,0,0,,0,0,0,0,0,7,1
1217,Jason,9,3,5,2,2,4,16,25.0,12,6,1,5,10,4,0
1218,Luis Javier Suárez,19,11,5,7,7,6,17,35.3,11,10,1,9,8,11,0
1219,Corentin Jean,4,3,1,1,2,0,5,0.0,5,4,0,4,2,2,0
1220,Daniel Jebbison,6,2,1,3,2,3,7,42.9,4,6,1,5,1,0,0
1221,Tin Jedvaj,5,2,2,3,0,1,3,33.3,2,2,1,1,2,9,0
1222,Fredrik Jensen,3,2,1,2,0,3,6,50.0,3,4,1,3,2,6,0
1223,Jesé,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1224,Gabriel Jesus,17,6,5,5,7,11,28,39.3,17,16,0,16,15,5,0
1225,Juan Jesus,3,1,2,1,0,2,4,50.0,2,1,0,1,2,5,0
1226,Raúl Jiménez,3,2,1,2,0,0,7,0.0,7,2,0,2,8,12,0
1227,Joaquín,9,3,1,5,3,4,12,33.3,8,8,0,8,17,11,0
1228,John Joe,2,0,0,2,0,0,0,,0,0,0,0,0,0,0
1229,Joelinton,33,21,7,21,5,14,37,37.8,23,30,2,28,9,24,0
1230,Marco John,21,15,9,5,7,10,22,45.5,12,18,1,17,16,21,0
1231,Ben Johnson,11,5,5,3,3,7,9,77.8,2,5,1,4,11,9,0
1232,Sam Johnstone,0,0,0,0,0,0,0,,0,0,0,0,2,15,2
1233,Curtis Jones,16,6,6,7,3,12,25,48.0,13,13,0,13,19,11,1
1234,Frenkie de Jong,44,27,21,19,4,15,35,42.9,20,20,4,16,38,29,2
1235,Luuk de Jong,9,5,3,2,4,1,7,14.3,6,11,3,8,5,15,0
1236,Jony,7,3,1,2,4,5,20,25.0,15,5,0,5,14,3,0
1237,Joan Jordán,52,28,17,29,6,17,76,22.4,59,22,3,19,27,25,0
1238,Jorginho,57,30,22,31,4,31,76,40.8,45,33,5,28,40,21,3
1239,Josan,34,18,23,11,0,13,39,33.3,26,24,1,23,21,26,1
1240,Willian José,2,1,1,1,0,1,4,25.0,3,6,1,5,1,12,0
1241,Willian José,3,1,0,3,0,1,3,33.3,2,3,1,2,0,8,0
1242,Joselu,27,14,6,15,6,8,28,28.6,20,26,3,23,15,58,1
1243,Josema,43,28,33,10,0,10,18,55.6,8,17,7,10,37,92,0
1244,Jota,7,3,1,4,2,5,10,50.0,5,4,0,4,6,5,1
1245,Jota,19,14,6,7,6,3,29,10.3,26,12,0,12,9,9,0
1246,Diogo Jota,12,6,4,7,1,2,29,6.9,27,9,0,9,5,3,0
1247,Stevan Jovetić,8,4,2,3,3,3,13,23.1,10,1,0,1,3,3,0
1248,Luka Jović,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1249,Luka Jović,2,0,0,2,0,0,4,0.0,4,3,0,3,1,7,0
1250,Juanmi,13,9,3,5,5,4,18,22.2,14,4,0,4,2,4,0
1251,Hamed Junior Traorè,29,17,10,10,9,14,35,40.0,21,27,3,24,18,9,0
1252,Vinicius Júnior,32,22,14,10,8,11,43,25.6,32,28,0,28,7,4,0
1253,James Justin,61,37,38,18,5,20,41,48.8,21,36,10,26,30,58,1
1254,Musa Juwara,2,2,2,0,0,1,3,33.3,2,1,0,1,0,0,0
1255,Jens Jønsson,55,29,25,25,5,22,52,42.3,30,39,7,32,51,45,0
1256,Ozan Kabak,19,10,11,4,4,6,9,66.7,3,2,2,0,12,28,1
1257,Ozan Kabak,17,9,11,5,1,6,13,46.2,7,20,11,9,13,57,0
1258,Abdoul Kader Bamba,18,3,7,8,3,11,18,61.1,7,10,0,10,7,4,1
1259,Pavel Kadeřábek,15,12,7,6,2,6,15,40.0,9,12,3,9,18,31,0
1260,Tino Kadewere,35,22,12,16,7,17,49,34.7,32,16,3,13,21,31,0
1261,Damian Kądzior,1,0,0,1,0,1,5,20.0,4,1,0,1,0,0,0
1262,Florian Kainz,4,2,0,4,0,2,8,25.0,6,7,0,7,3,3,0
1263,Gaël Kakuta,38,23,10,18,10,8,44,18.2,36,24,3,21,17,4,0
1264,Sasa Kalajdzic,16,12,4,5,7,2,17,11.8,15,10,1,9,9,21,0
1265,Arnaud Kalimuendo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1266,Arnaud Kalimuendo,8,2,2,2,4,1,7,14.3,6,11,0,11,2,2,0
1267,Nikola Kalinić,5,1,2,2,1,0,3,0.0,3,6,0,6,1,7,0
1268,Yayah Kallon,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1269,Samuel Kalu,21,12,11,8,2,4,13,30.8,9,14,0,14,9,2,0
1270,Pierre Kalulu,18,14,11,6,1,10,14,71.4,4,9,3,6,19,20,0
1271,Daichi Kamada,48,28,21,16,11,16,49,32.7,33,18,1,17,14,22,0
1272,Aboubakar Kamara,2,2,1,1,0,0,5,0.0,5,6,0,6,1,0,0
1273,Aboubakar Kamara,3,1,0,2,1,1,7,14.3,6,1,0,1,0,2,0
1274,Bingourou Kamara,1,1,1,0,0,1,3,33.3,2,0,0,0,1,2,1
1275,Boubacar Kamara,88,51,31,49,8,40,74,54.1,34,36,13,23,34,51,0
1276,Hassane Kamara,65,39,40,16,9,27,49,55.1,22,39,12,27,55,61,1
1277,Marcin Kamiński,1,1,0,0,1,0,0,,0,2,1,1,1,10,0
1278,Kevin Kampl,38,26,9,24,5,18,35,51.4,17,20,2,18,29,14,0
1279,Harry Kane,22,12,1,17,4,8,26,30.8,18,28,11,17,11,40,0
1280,Lee Kang-in,15,11,8,4,3,3,31,9.7,28,12,0,12,2,0,0
1281,Wilfried Kanga,0,0,0,0,0,0,1,0.0,1,1,0,1,0,2,0
1282,N'Golo Kanté,79,42,39,35,5,27,56,48.2,29,42,4,38,59,34,0
1283,Jimmy Kaparos,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
1284,Yann Karamoh,27,17,8,12,7,11,31,35.5,20,6,0,6,4,11,0
1285,Isaac Karamoko,1,0,0,0,1,1,1,100.0,0,0,0,0,0,0,0
1286,Atakan Karazor,20,12,12,7,1,13,22,59.1,9,18,8,10,21,50,2
1287,Augustus Kargbo,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
