,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
2128,Grischa Prömel,938,29,206,586,160,30,938,32,17,53.1,15,46.9,425,2144,877
2129,Davy Pröpper,114,2,13,74,29,3,114,3,2,66.7,1,33.3,83,445,166
2130,Ivan Provedel,1491,1185,1482,9,0,0,1491,1,1,100.0,0,0.0,944,4169,2180
2131,Antonio Puertas,929,31,156,356,426,63,929,66,43,65.2,23,34.8,492,2956,1342
2132,Riqui Puig,374,1,41,221,115,7,374,7,6,85.7,1,14.3,265,1535,641
2133,Erick Pulgar,1366,86,288,861,234,1,1366,15,11,73.3,4,26.7,656,2506,979
2134,Jorge Pulido,1908,227,1003,762,155,27,1908,10,6,60.0,4,40.0,1093,5903,3626
2135,Christian Pulisic,994,10,97,399,518,112,994,108,49,45.4,59,54.6,654,4487,2350
2136,Ignacio Pussetto,295,6,28,110,169,43,295,26,15,57.7,10,38.5,172,1263,624
2137,Fabio Quagliarella,762,13,69,345,356,104,759,28,17,60.7,11,39.3,404,1701,639
2138,Robin Quaison,485,9,50,233,209,41,484,36,18,50.0,18,50.0,257,1470,513
2139,Domingos Quina,138,2,12,67,61,7,138,7,6,85.7,1,14.3,90,436,136
2140,Quini,666,46,255,252,165,10,666,22,13,59.1,9,40.9,272,1340,582
2141,Quique,63,0,2,28,34,6,63,3,1,33.3,2,66.7,29,125,27
2142,Dani Raba,107,0,7,51,50,5,107,5,4,80.0,1,20.0,65,448,182
2143,Simone Rabbi,17,0,2,7,9,2,17,1,0,0.0,1,100.0,12,58,9
2144,Adrien Rabiot,1765,93,425,968,399,41,1765,48,36,75.0,12,25.0,1072,6777,3289
2145,Uroš Račić,1303,83,315,795,205,19,1303,35,24,68.6,11,31.4,725,3589,1436
2146,Anthony Racioppi,705,646,705,0,0,0,705,1,1,100.0,0,0.0,319,1483,883
2147,Nemanja Radoja,768,17,171,493,108,5,768,14,11,78.6,3,21.4,477,2432,1138
2148,Nemanja Radonjić,202,1,23,82,100,19,202,20,10,50.0,10,50.0,128,907,551
2149,Nemanja Radonjić,335,4,29,139,173,34,335,37,21,56.8,16,43.2,228,1720,985
2150,Aleksandar Radovanović,53,3,29,24,0,0,53,0,0,,0,,29,104,43
2151,Ivan Radovanović,1391,217,755,612,37,4,1391,10,8,80.0,2,20.0,806,3968,2002
2152,Ionuț Radu,59,50,59,0,0,0,59,0,0,,0,,36,156,84
2153,Ștefan Radu,1891,118,670,954,277,10,1891,15,13,86.7,2,13.3,1087,5724,3181
2154,Rafael,114,87,114,0,0,0,114,0,0,,0,,62,312,226
2155,Rafinha,1384,16,171,823,404,31,1384,43,29,67.4,14,32.6,928,4961,2579
2156,Antonio Raimondo,1,0,0,1,0,0,1,0,0,,0,,0,0,0
2157,Predrag Rajković,1552,1185,1533,20,0,0,1552,2,2,100.0,0,0.0,830,4480,2630
2158,Ivan Rakitić,1958,59,389,1157,426,37,1956,28,11,39.3,17,60.7,1192,5401,2607
2159,Jonás Ramalho,158,10,55,77,27,1,158,4,3,75.0,1,25.0,67,287,133
2160,Benito Raman,466,9,73,209,194,40,466,29,13,44.8,16,55.2,248,1298,481
2161,Gastón Ramírez,639,22,88,295,269,20,639,27,17,63.0,10,37.0,333,1729,682
2162,Sandro Ramírez,482,3,59,214,221,45,482,44,20,45.5,24,54.5,312,1976,787
2163,Sergio Ramos,1224,123,536,617,75,18,1222,7,5,71.4,2,28.6,794,4106,2502
2164,Aaron Ramsdale,1274,1085,1261,12,2,2,1274,2,2,100.0,0,0.0,650,4462,2614
2165,Aaron Ramsey,858,18,115,423,323,62,858,13,10,76.9,3,23.1,492,2681,1181
2166,Jacob Ramsey,315,18,63,143,112,18,315,12,7,58.3,5,41.7,180,1192,405
2167,Kayne Ramsey,35,10,28,7,0,0,35,0,0,,0,,14,31,10
2168,Darren Randolph,70,62,69,1,0,0,70,0,0,,0,,27,163,113
2169,Andrea Ranocchia,562,56,249,299,17,12,562,0,0,,0,,337,2232,1423
2170,Raphinha,1445,39,195,603,664,122,1445,110,56,50.9,54,49.1,829,5308,2909
2171,Raphinha,200,4,26,84,92,14,200,25,10,40.0,14,56.0,106,782,422
2172,Marcus Rashford,1614,18,105,548,988,165,1614,163,82,50.3,79,48.5,1008,6984,3560
2173,Milot Rashica,640,7,80,300,282,54,639,69,35,50.7,34,49.3,425,2946,1293
2174,Giacomo Raspadori,481,18,44,177,265,54,481,29,15,51.7,14,48.3,277,1551,545
2175,Federico Ravaglia,147,123,147,0,0,0,147,0,0,,0,,91,451,344
2176,Tim Ream,525,74,295,227,6,1,525,2,1,50.0,1,50.0,338,1790,1136
2177,Ante Rebić,720,20,54,191,481,112,720,41,20,48.8,21,51.2,376,2108,1064
2178,Arkadiusz Reca,1338,102,423,514,423,68,1338,63,37,58.7,26,41.3,696,4890,2631
2179,Recio,522,4,43,261,227,17,521,13,9,69.2,4,30.8,325,1803,704
2180,Daishawn Redan,38,0,4,17,19,5,38,4,2,50.0,2,50.0,22,148,110
2181,Nathan Redmond,1009,8,123,455,447,68,1009,68,39,57.4,29,42.6,581,3591,1692
2182,Harrison Reed,1756,66,475,986,311,10,1756,24,15,62.5,9,37.5,896,3892,1689
2183,Vasco Regini,52,5,21,19,12,0,52,0,0,,0,,18,60,28
2184,Sergio Reguilón,1731,88,515,760,476,48,1731,49,22,44.9,27,55.1,916,4829,2641
2185,Bobby Reid,1095,49,212,466,429,81,1095,52,27,51.9,25,48.1,585,2918,1384
2186,Pepe Reina,1182,974,1174,9,0,0,1182,1,1,100.0,0,0.0,740,4476,2861
2187,Jeff Reine-Adélaïde,731,11,88,439,221,27,731,67,42,62.7,25,37.3,509,3086,1334
2188,Jeff Reine-Adélaïde,25,0,0,5,20,1,25,5,3,60.0,2,40.0,20,176,70
2189,Reinier,153,3,24,70,60,11,153,4,2,50.0,2,50.0,74,351,154
2190,Francisco Reis Ferreira,87,8,48,39,0,0,87,0,0,,0,,56,132,47
2191,Rocco Reitz,58,2,20,29,9,0,58,2,2,100.0,0,0.0,19,40,16
2192,Karim Rekik,556,31,187,276,95,10,556,6,4,66.7,2,33.3,324,1493,851
2193,Álex Remiro,1273,1119,1262,11,0,0,1273,1,1,100.0,0,0.0,679,3731,2011
2194,Panagiotis Retsos,214,19,109,101,8,3,214,4,4,100.0,0,0.0,123,822,578
2195,Marco Reus,1389,20,117,575,709,147,1387,65,42,64.6,23,35.4,812,4637,1947
2196,Elvis Rexhbeçaj,910,25,199,442,278,25,910,26,13,50.0,13,50.0,470,2225,941
2197,Oriol Rey,14,1,3,9,2,0,14,0,0,,0,,10,56,14
2198,Gio Reyna,1193,13,103,532,568,96,1193,74,44,59.5,30,40.5,725,4684,2298
2199,Baptiste Reynet,1702,1348,1686,14,4,2,1702,1,1,100.0,0,0.0,926,4632,3024
2200,Bryan Reynolds,175,2,37,93,45,1,175,4,2,50.0,2,50.0,99,534,295
2201,Franck Ribéry,1138,5,72,559,522,81,1138,109,64,58.7,45,41.3,809,5367,2508
2202,Federico Ricci,5,0,0,3,2,0,5,1,1,100.0,0,0.0,3,17,6
2203,Giacomo Ricci,42,5,11,19,12,1,42,2,0,0.0,2,100.0,22,126,60
2204,Matteo Ricci,1841,45,379,1175,309,12,1841,18,11,61.1,7,38.9,1048,4197,1918
2205,Declan Rice,1850,82,465,1110,305,41,1848,34,29,85.3,5,14.7,1066,7330,3950
2206,Chris Richards,808,91,417,373,24,6,808,3,2,66.7,1,33.3,492,2501,1150
2207,Chris Richards,91,1,27,50,14,0,91,0,0,,0,,66,239,98
2208,Lewis Richardson,2,0,0,0,2,0,2,1,0,0.0,1,100.0,2,18,2
2209,Richarlison,1179,54,187,457,562,145,1178,102,61,59.8,41,40.2,752,5540,2840
2210,Marco Richter,724,13,82,345,309,55,724,60,34,56.7,26,43.3,428,2541,1068
2211,Mikel Rico,1109,39,289,578,264,34,1109,39,22,56.4,17,43.6,640,3077,1350
2212,Sergio Rico,230,203,227,3,0,0,230,0,0,,0,,118,513,338
2213,Jaïro Riedewald,818,39,211,471,148,15,818,19,13,68.4,6,31.6,438,2276,1074
2214,Emiliano Rigoni,542,9,86,243,223,20,542,31,14,45.2,17,54.8,310,1879,844
2215,Tomás Rincón,1666,75,415,989,281,26,1666,50,36,72.0,14,28.0,876,3840,1779
2216,Luis Rioja,904,30,172,362,387,57,904,72,40,55.6,32,44.4,490,3526,1989
2217,Renaud Ripart,1664,66,329,821,540,79,1657,72,28,38.9,44,61.1,868,3975,1704
2218,Andrea Rispoli,393,29,119,140,139,10,393,7,2,28.6,5,71.4,179,1121,627
2219,Mihailo Ristić,1554,96,445,705,420,13,1554,45,22,48.9,23,51.1,801,4718,2403
2220,Matt Ritchie,751,55,222,296,241,10,751,15,8,53.3,7,46.7,341,1687,933
2221,Maxence Rivera,162,3,28,82,57,2,162,14,5,35.7,9,64.3,103,531,287
2222,Emmanuel Rivière,211,1,15,116,84,24,211,9,5,55.6,4,44.4,116,428,167
2223,Rober,1046,119,519,491,43,13,1046,8,7,87.5,1,12.5,615,3339,2053
2224,Roberto,445,363,445,1,0,0,445,0,0,,0,,178,833,516
2225,Sergi Roberto,965,35,211,445,311,23,965,9,8,88.9,1,11.1,545,2234,1141
2226,Tyler Roberts,625,16,74,310,249,36,625,25,17,68.0,8,32.0,368,2360,1061
2227,Andrew Robertson,3588,103,756,1647,1226,97,3588,53,28,52.8,25,47.2,2146,10868,6389
2228,Antonee Robinson,1670,83,465,689,541,32,1670,73,51,69.9,22,30.1,827,5886,3401
2229,Callum Robinson,592,16,78,202,318,46,592,29,15,51.7,14,48.3,323,1789,866
2230,Jack Robinson,568,51,217,273,82,6,568,4,3,75.0,1,25.0,246,1158,494
2231,Joel Robles,597,488,592,5,0,0,597,0,0,,0,,277,1539,914
2232,Hal Robson-Kanu,178,7,15,65,101,17,178,14,6,42.9,8,57.1,111,546,225
2233,Marc Roca,143,4,31,78,34,4,143,3,2,66.7,1,33.3,96,338,168
2234,Christopher Rocchia,21,1,3,8,11,0,21,1,0,0.0,1,100.0,13,114,77
2235,Rubén Rochina,1055,20,213,533,327,16,1055,39,30,76.9,9,23.1,652,3288,1355
2236,Marek Rodák,50,45,50,0,0,0,50,0,0,,0,,29,120,69
2237,Sebastian Rode,1234,42,242,749,253,11,1234,9,5,55.6,4,44.4,604,3456,1928
2238,Joe Rodon,517,85,294,219,5,2,517,0,0,,0,,269,1097,408
2239,Rodri,3082,95,564,2022,522,43,3081,33,28,84.8,5,15.2,1955,8270,4309
2240,Rodri,305,1,29,160,125,18,305,16,9,56.3,7,43.8,202,1110,438
2241,Rodrigo,738,18,115,313,317,68,738,25,16,64.0,9,36.0,470,2212,970
2242,Kévin Rodrigues,683,20,134,313,239,13,683,21,11,52.4,10,47.6,354,1676,686
2243,Ángel Rodríguez,478,8,21,200,260,57,476,26,11,42.3,15,57.7,278,1389,433
2244,Óscar Rodríguez Arnaiz,399,3,45,192,168,23,399,22,12,54.5,10,45.5,251,1371,606
2245,Guido Rodríguez,2017,104,527,1302,201,25,2017,43,35,81.4,8,18.6,1064,4061,1848
2246,James Rodríguez,1313,7,172,757,396,32,1313,48,34,70.8,14,29.2,827,4149,1573
2247,Jay Rodriguez,459,10,39,195,230,55,459,28,12,42.9,16,57.1,249,1186,449
2248,Miguel Rodríguez,19,0,2,11,6,1,19,1,1,100.0,0,0.0,16,89,52
2249,Ricardo Rodríguez,855,49,264,451,150,4,855,7,4,57.1,3,42.9,486,2269,1281
2250,Víctor Rodríguez,360,8,92,222,48,2,360,2,1,50.0,1,50.0,249,1321,672
2251,Rodrygo,566,3,67,220,286,60,566,40,18,45.0,22,55.0,393,2508,1490
2252,Marko Rog,760,29,177,461,138,8,760,31,20,64.5,11,35.5,410,2396,1409
2253,Rogério,1514,79,426,644,455,35,1514,48,24,50.0,24,50.0,902,4858,2363
2254,Luis Rojas,68,1,6,45,19,1,68,8,6,75.0,2,25.0,34,217,45
2255,Alessio Romagnoli,1221,153,602,595,33,20,1221,0,0,,0,,688,3246,1770
2256,Cristian Romero,1662,153,764,817,100,29,1662,14,7,50.0,7,50.0,863,4722,1995
2257,Oriol Romeu,1492,44,311,993,198,8,1492,17,14,82.4,3,17.6,773,3642,1884
2258,Cristiano Ronaldo,1442,20,61,589,805,197,1434,95,58,61.1,37,38.9,831,6215,3604
2259,Facundo Roncaglia,681,45,275,314,102,8,681,8,6,75.0,2,25.0,280,1432,656
2260,Valentin Rongier,1643,40,341,1086,240,15,1643,38,26,68.4,12,31.6,955,4092,2012
2261,Marten de Roon,2491,74,540,1527,439,13,2491,16,12,75.0,4,25.0,1412,5755,3080
2262,Jérôme Roussillon,827,43,220,396,218,23,827,28,18,64.3,10,35.7,407,2007,1103
2263,Nolan Roux,219,3,17,115,90,13,219,4,2,50.0,2,50.0,112,488,137
2264,Nicolò Rovella,974,37,288,557,141,3,974,14,12,85.7,2,14.3,640,3035,1427
2265,Amir Rrahmani,691,101,383,299,12,7,691,2,2,100.0,0,0.0,381,1390,559
2266,Rubén,62,47,62,0,0,0,62,0,0,,0,,27,125,73
2267,Waldo Rubio,170,10,46,52,74,8,169,11,5,45.5,6,54.5,99,614,319
2268,John Ruddy,24,20,24,0,0,0,24,0,0,,0,,13,98,65
2269,Antonio Rüdiger,1690,159,738,871,92,17,1690,6,3,50.0,3,50.0,1074,5196,3005
2270,Sebastian Rudy,1122,39,181,565,388,24,1122,24,9,37.5,15,62.5,508,2254,896
2271,Sebastian Rudy,155,10,59,55,42,0,155,1,1,100.0,0,0.0,70,216,86
2272,Kevin Rüegg,88,3,27,23,38,1,88,2,2,100.0,0,0.0,39,185,73
2273,Daniele Rugani,635,66,287,313,39,11,635,1,1,100.0,0,0.0,297,1297,654
2274,Daniele Rugani,70,4,34,35,1,1,70,1,1,100.0,0,0.0,48,215,114
2275,Matteo Ruggeri,138,4,36,51,52,3,138,1,1,100.0,0,0.0,70,365,204
2276,Mário Rui,1556,49,432,724,410,20,1556,20,13,65.0,7,35.0,900,3620,2042
2277,Aitor Ruibal,776,5,105,320,370,64,776,60,37,61.7,23,38.3,462,2663,1365
2278,Isma Ruiz,25,2,6,17,3,1,25,0,0,,0,,11,34,1
2279,Kays Ruiz,206,3,36,105,65,4,206,7,5,71.4,2,28.6,145,912,494
2280,Fabián Ruiz Peña,2380,73,457,1378,569,39,2380,34,28,82.4,6,17.6,1520,7477,3871
2281,Víctor Ruiz,1487,152,731,735,32,9,1487,7,6,85.7,1,14.3,850,4245,2372
2282,Gerónimo Rulli,100,76,100,0,0,0,100,0,0,,0,,57,263,143
2283,Georginio Rutter,32,0,2,18,12,2,32,2,0,0.0,1,50.0,17,131,43
2284,Georginio Rutter,105,1,6,41,58,15,105,12,5,41.7,7,58.3,64,301,108
2285,Mathew Ryan,75,53,70,4,1,1,75,0,0,,0,,44,231,144
2286,Mathew Ryan,428,336,424,4,0,0,428,0,0,,0,,254,1121,591
2287,Julian Ryerson,685,25,205,337,148,5,685,19,11,57.9,8,42.1,322,1565,571
2288,Frederik Rønnow,425,382,424,1,0,0,425,0,0,,0,,208,877,527
2289,João Victor Santos Sá,262,3,33,100,136,32,262,15,11,73.3,4,26.7,158,939,371
2290,Roli Pereira de Sa,58,0,8,37,14,2,58,5,4,80.0,1,20.0,29,184,119
2291,Idriss Saadi,39,0,2,9,28,12,39,2,1,50.0,1,50.0,25,108,46
2292,Youssouf Sabaly,2286,98,632,1151,525,22,2286,71,41,57.7,30,42.3,1204,5801,3270
2293,Mathys Saban,3,0,0,3,0,0,3,0,0,,0,,4,19,0
2294,Marcel Sabitzer,1579,37,255,907,427,36,1575,24,15,62.5,9,37.5,817,3635,1561
2295,Alexis Saelemaekers,1126,13,151,457,531,58,1126,61,37,60.7,24,39.3,619,3436,1596
2296,Modibo Sagnan,461,55,218,229,18,8,461,6,4,66.7,2,33.3,293,1599,875
2297,Allan Saint-Maximin,666,3,66,326,299,54,666,145,96,66.2,49,33.8,498,4492,2479
2298,Borja Sainz,187,0,31,77,87,14,187,26,10,38.5,17,65.4,125,1002,343
2299,Romain Saïss,1786,187,881,773,140,35,1786,15,9,60.0,6,40.0,1003,4495,2550
2300,Bukayo Saka,1503,39,213,520,783,142,1503,87,46,52.9,41,47.1,905,5219,2850
2301,Hiroki Sakai,1776,73,504,940,343,30,1776,23,9,39.1,14,60.9,846,3835,2146
2302,Moïse Sakava,9,0,0,4,5,0,9,0,0,,0,,9,45,31
2303,Mamadou Sakho,121,24,58,58,5,2,121,0,0,,0,,62,255,143
2304,Jacopo Sala,319,19,106,151,65,3,319,6,3,50.0,3,50.0,165,817,453
2305,Mohamed Salah,1695,11,65,569,1073,275,1689,84,36,42.9,48,57.1,1185,6086,3034
2306,Eddie Salcedo,371,7,39,159,178,32,371,15,10,66.7,5,33.3,183,877,420
2307,William Saliba,1632,245,815,813,20,8,1632,11,10,90.9,1,9.1,1145,7438,4885
2308,Romain Salin,569,426,563,7,0,0,569,1,1,100.0,0,0.0,317,1509,923
2309,Mohammed Salisu,521,55,207,274,41,7,521,12,9,75.0,3,25.0,265,1346,536
2310,Roland Sallai,690,9,84,318,300,55,689,44,16,36.4,28,63.6,410,2937,1300
2311,Salvi,785,29,184,251,364,24,785,33,12,36.4,21,63.6,404,2739,1156
2312,Lazar Samardzic,94,1,19,49,32,4,94,8,4,50.0,4,50.0,54,296,119
2313,Diadie Samassékou,1720,65,415,1048,273,7,1720,30,21,70.0,9,30.0,853,3525,1315
2314,Mama Samba Baldé,791,28,71,361,367,104,791,50,19,38.0,31,62.0,472,2131,708
2315,Junior Sambia,1634,70,432,762,460,25,1634,74,37,50.0,37,50.0,855,4835,2668
2316,Frédéric Sammaritano,601,10,77,288,242,19,601,26,15,57.7,11,42.3,336,1750,817
2317,Fede San Emeterio,690,53,224,401,67,3,690,3,3,100.0,0,0.0,263,852,245
2318,Antonio Sanabria,364,8,26,184,160,35,364,21,11,52.4,10,47.6,224,1164,321
2319,Antonio Sanabria,326,11,23,176,133,42,326,19,11,57.9,8,42.1,180,971,442
2320,Oihan Sancet,460,14,45,227,196,28,460,25,18,72.0,7,28.0,286,1750,782
2321,Renato Sanches,1155,24,158,723,288,19,1155,58,40,69.0,18,31.0,793,3912,2177
2322,Ricard Sánchez,26,0,4,9,13,1,26,0,0,,0,,15,54,18
2323,Alexis Sánchez,664,1,56,267,350,67,663,36,24,66.7,12,33.3,405,2215,781
2324,Davinson Sánchez,1210,171,683,517,12,8,1210,1,1,100.0,0,0.0,729,3356,1680
2325,Germán Sánchez,1237,209,696,521,29,17,1237,1,1,100.0,0,0.0,532,2300,1102
2326,Javi Sánchez,466,66,283,171,15,4,466,3,3,100.0,0,0.0,224,1232,663
2327,Manu Sánchez,645,20,124,323,203,17,645,15,7,46.7,8,53.3,303,1551,803
2328,Manu Sánchez,35,3,10,15,10,1,35,0,0,,0,,19,99,54
2329,Juan Sánchez Miño,333,17,103,183,48,0,333,8,5,62.5,3,37.5,197,859,430
2330,Pepe Sánchez,104,10,55,43,6,0,104,0,0,,0,,29,128,66
2331,Robert Sánchez,1162,893,1148,12,2,2,1162,0,0,,0,,711,3591,2228
2332,Jadon Sancho,1757,15,132,641,1006,114,1756,138,77,55.8,61,44.2,1111,7145,3649
2333,Alex Sandro,1645,108,490,831,335,43,1645,28,22,78.6,6,21.4,938,5241,3243
2334,Leroy Sané,1120,12,104,396,639,113,1120,106,61,57.5,45,42.5,733,5248,2273
2335,Salif Sané,845,122,452,371,27,13,845,5,4,80.0,1,20.0,449,1837,932
2336,Oier Sanjurjo,1082,62,235,656,204,30,1082,8,5,62.5,3,37.5,404,1465,636
2337,Mohamed Sankoh,3,0,1,2,0,0,3,0,0,,0,,2,13,0
2338,Siriki Sanogo,8,0,1,6,1,0,8,0,0,,0,,3,13,0
2339,Morgan Sanson,201,2,26,102,79,3,201,7,4,57.1,3,42.9,127,745,321
2340,Morgan Sanson,445,9,72,245,137,16,445,19,9,47.4,10,52.6,253,1462,686
2341,Nicola Sansone,717,12,92,308,322,54,717,60,34,56.7,26,43.3,470,2755,1292
2342,Baptiste Santamaria,197,4,37,127,34,4,197,5,2,40.0,3,60.0,84,437,222
2343,Baptiste Santamaria,1350,58,305,783,276,36,1350,29,19,65.5,10,34.5,631,3003,1256
2344,Federico Santander,25,0,0,7,18,11,25,0,0,,0,,15,42,10
2345,Davide Santon,338,13,87,152,101,10,338,10,7,70.0,3,30.0,182,1204,537
2346,Samir Santos,1562,116,642,791,139,22,1562,8,6,75.0,2,25.0,896,3762,2064
2347,Riccardo Saponara,47,0,5,25,19,1,47,1,1,100.0,0,0.0,27,125,50
2348,Riccardo Saponara,183,6,32,66,89,20,183,14,9,64.3,5,35.7,135,944,532
2349,Ivan Šaponjić,126,4,8,70,50,18,125,7,5,71.4,2,28.6,63,275,106
2350,Pablo Sarabia,757,12,65,328,367,83,757,22,8,36.4,14,63.6,476,2441,1360
2351,Josh Sargent,930,41,136,477,330,82,930,40,25,62.5,15,37.5,440,2218,863
2352,Bouna Sarr,73,3,17,30,27,0,73,3,1,33.3,2,66.7,32,186,88
2353,Bouna Sarr,446,8,108,230,110,4,446,20,12,60.0,8,40.0,254,1494,740
2354,Sidy Sarr,264,8,71,151,45,9,264,4,3,75.0,1,25.0,131,600,284
2355,Marco Sau,357,4,43,160,158,39,356,18,11,61.1,7,38.9,209,1171,396
2356,Téji Savanier,1571,27,251,826,529,38,1567,82,51,62.2,31,37.8,821,4411,2155
2357,Stefan Savić,2015,201,844,1121,61,14,2015,6,6,100.0,0,0.0,1205,5834,3943
2358,Romaine Sawyers,867,29,243,545,91,1,867,21,8,38.1,13,61.9,406,1967,846
2359,Gianluca Scamacca,526,16,64,228,246,61,524,22,16,72.7,6,27.3,298,1346,555
2360,Dane Scarlett,0,0,0,0,0,0,0,0,0,,0,,0,0,0
2361,Fabian Schär,759,105,399,317,62,11,758,14,7,50.0,7,50.0,413,2280,1410
2362,Aurélien Scheidler,110,7,10,58,43,12,110,7,0,0.0,7,100.0,56,288,54
2363,Nicolás Schiappacasse,2,0,0,0,2,0,2,0,0,,0,,0,0,0
2364,Pasquale Schiattarella,1535,65,401,967,182,9,1535,17,15,88.2,2,11.8,851,3855,2095
2365,Patrik Schick,631,26,38,290,307,112,631,29,20,69.0,9,31.0,297,1409,516
2366,Sven Schipplock,292,10,41,136,119,25,292,17,11,64.7,6,35.3,143,897,484
2367,Xaver Schlager,1647,54,314,1005,368,36,1647,52,41,78.8,11,21.2,879,4800,2601
2368,Keven Schlotterbeck,1037,132,564,445,35,15,1037,5,4,80.0,1,20.0,532,2553,1280
2369,Nico Schlotterbeck,985,79,397,529,70,23,985,17,11,64.7,6,35.3,596,3413,2226
2370,Jeffrey Schlupp,664,24,132,316,224,46,664,64,31,48.4,33,51.6,356,2548,886
2371,Kasper Schmeichel,1314,1104,1307,7,0,0,1314,2,1,50.0,1,50.0,684,3668,2288
2372,Jonathan Schmid,1563,63,416,691,469,41,1563,39,19,48.7,20,51.3,719,3429,1986
2373,Romano Schmid,634,6,122,320,204,12,634,23,10,43.5,13,56.5,340,1673,901
2374,Benno Schmitz,295,13,83,141,73,6,295,0,0,,0,,135,519,285
2375,Morgan Schneiderlin,1834,86,488,1191,166,17,1834,18,14,77.8,4,22.2,1089,4312,2007
2376,Alessandro Schöpf,472,11,79,245,154,16,472,30,12,40.0,18,60.0,282,1558,608
2377,Jerdy Schouten,1698,98,457,984,273,3,1698,60,37,61.7,23,38.3,900,3974,1558
2378,Nico Schulz,531,32,159,249,128,12,531,3,0,0.0,3,100.0,253,1457,799
2379,Alexander Schwolow,976,828,973,3,0,0,976,1,1,100.0,0,0.0,525,2546,1487
2380,Christopher Scott,14,1,3,5,6,0,14,1,1,100.0,0,0.0,10,92,63
2381,Matteo Scozzarella,124,5,25,73,28,0,124,1,0,0.0,1,100.0,70,287,130
2382,Simone Scuffet,29,27,29,0,0,0,29,0,0,,0,,15,85,50
2383,Jacopo Segre,127,1,19,91,18,5,127,5,4,80.0,1,20.0,90,470,224
2384,Davie Selke,316,10,32,139,151,52,315,11,2,18.2,9,81.8,151,819,331
2385,Malik Sellouki,53,0,2,20,31,3,53,6,2,33.3,4,66.7,37,184,82
2386,Matz Sels,188,165,188,0,0,0,188,0,0,,0,,87,496,237
2387,Nélson Semedo,2372,130,606,1120,673,46,2372,103,62,60.2,41,39.8,1288,7892,4424
2388,Léo Sena,722,12,114,486,140,2,722,43,36,83.7,7,16.3,512,3957,2322
2389,Stefano Sensi,504,6,78,226,207,13,504,14,7,50.0,7,50.0,298,1530,741
2390,Jaime Seoane,1087,31,240,605,258,36,1087,35,20,57.1,15,42.9,639,3793,1882
2391,Luigi Sepe,1508,1291,1497,12,0,0,1508,2,2,100.0,0,0.0,845,3959,2900
2392,Suat Serdar,899,44,187,526,203,44,899,63,39,61.9,24,38.1,505,3232,1622
2393,Jean Seri,597,17,134,391,79,5,597,22,16,72.7,6,27.3,365,1481,682
2394,Femi Seriki,0,0,0,0,0,0,0,0,0,,0,,0,0,0
2395,Ryan Sessegnon,1157,61,323,506,336,26,1157,36,12,33.3,24,66.7,588,3018,1601
2396,Nils Seufert,214,6,38,114,64,5,214,5,4,80.0,1,20.0,118,466,169
2397,Edgar Sevikyan,6,0,3,3,1,0,6,1,1,100.0,0,0.0,5,19,16
2398,Stephan El Shaarawy,306,3,34,112,165,35,306,20,9,45.0,11,55.0,201,1346,661
2399,Jamie Shackleton,254,11,65,122,69,9,254,3,3,100.0,0,0.0,121,614,265
2400,Xherdan Shaqiri,477,2,44,204,236,12,477,9,6,66.7,3,33.3,307,1086,437
2401,Billy Sharp,187,1,6,62,119,31,185,12,5,41.7,7,58.3,99,513,128
2402,Luke Shaw,2310,84,541,926,877,62,2310,56,36,64.3,20,35.7,1249,7878,4699
2403,Jonjo Shelvey,1728,78,469,995,284,22,1728,26,20,76.9,6,23.1,932,4464,1918
2404,Eldor Shomurodov,718,15,69,329,334,81,718,34,15,44.1,19,55.9,408,2234,1037
2405,Shola Shoretire,10,0,1,6,4,0,10,0,0,,0,,6,26,10
2406,Mahame Siby,13,0,4,8,1,0,13,1,1,100.0,0,0.0,9,21,14
2407,Abdoulaye Sidibé,3,0,2,0,1,0,3,0,0,,0,,1,0,0
2408,Djibril Sidibé,2045,67,522,1184,361,3,2045,15,8,53.3,7,46.7,1090,5482,3427
2409,Sidnei,599,54,325,262,13,5,599,2,1,50.0,1,50.0,365,1741,726
2410,Kaj Sierhuis,241,5,18,103,121,29,241,15,10,66.7,5,33.3,123,461,181
2411,Tim Siersleben,29,1,13,15,1,1,29,0,0,,0,,13,46,11
2412,Gylfi Sigurðsson,1217,37,218,578,428,47,1213,26,14,53.8,12,46.2,575,2594,900
2413,Luca Siligardi,30,0,0,13,19,2,30,2,2,100.0,0,0.0,17,68,29
2414,Luca Siligardi,22,0,0,5,17,3,22,0,0,,0,,11,59,8
2415,Adrien Silva,1122,36,246,724,167,5,1122,25,17,68.0,8,32.0,578,2348,1083
2416,André Silva,1114,20,49,452,622,191,1107,57,26,45.6,31,54.4,571,2991,1179
2417,Bernardo Silva,1621,13,175,734,733,83,1621,65,41,63.1,24,36.9,1116,7262,4002
2418,Caio Henrique Oliveira Silva,1676,37,389,764,545,40,1676,27,17,63.0,10,37.0,926,5210,3177
2419,David Silva,1009,10,77,546,401,53,1009,47,31,66.0,16,34.0,614,3802,1780
2420,Fábio Silva,507,9,43,232,233,78,506,21,7,33.3,14,66.7,266,1199,522
2421,Florent da Silva,1,0,0,0,1,0,1,0,0,,0,,1,6,4
2422,Gabriel Silva,262,9,73,149,40,1,262,5,2,40.0,3,60.0,148,529,233
