,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
1359,Alban Lafont,1363,1034,1339,24,1,1,1363,1,1,100.0,0,0.0,595,3449,2430
1360,Víctor Laguardia,753,125,440,296,25,13,753,1,1,100.0,0,0.0,319,1820,1001
1361,Konrad Laimer,936,29,190,551,201,19,936,27,9,33.3,18,66.7,371,1813,1015
1362,Kenny Lala,2110,116,652,1059,440,12,2107,107,62,57.9,45,42.1,1174,8534,4983
1363,Adam Lallana,261,1,20,121,123,19,261,7,6,85.7,1,14.3,180,906,393
1364,Eugenio Lamanna,27,25,27,0,0,0,27,0,0,,0,,9,76,37
1365,Érik Lamela,598,4,43,270,297,42,598,36,23,63.9,13,36.1,345,2395,1010
1366,Ádám Lang,145,14,82,63,3,1,145,1,1,100.0,0,0.0,86,409,166
1367,Sebastian Langkamp,680,68,323,343,15,11,680,1,1,100.0,0,0.0,328,1400,731
1368,Sebastian Langkamp,255,21,131,119,7,1,255,0,0,,0,,95,631,413
1369,Manuel Lanzini,1515,13,156,868,524,53,1514,102,65,63.7,37,36.3,919,6089,2849
1370,Gianluca Lapadula,445,10,28,170,252,100,441,16,12,75.0,4,25.0,249,1124,333
1371,Aymeric Laporte,877,29,270,566,44,1,877,3,3,100.0,0,0.0,549,2801,1930
1372,Aymeric Laporte,1189,108,583,570,45,16,1189,6,4,66.7,2,33.3,663,3208,1886
1373,Danilo Larangeira,1724,222,908,788,41,22,1724,5,4,80.0,1,20.0,900,3819,1790
1374,Kevin Lasagna,679,18,52,276,363,121,679,16,3,18.8,13,81.3,388,2354,1032
1375,Jamaal Lascelles,1561,238,912,597,60,32,1561,6,5,83.3,1,16.7,753,3840,2275
1376,Paul Lasne,2126,19,282,1439,422,26,2126,38,27,71.1,11,28.9,1201,6902,3028
1377,Borja Lasso,44,0,4,36,4,0,44,2,1,50.0,1,50.0,22,78,15
1378,Toni Lato,498,29,178,230,94,12,498,9,8,88.9,1,11.1,244,1029,486
1379,Danny Latza,1559,56,303,988,283,26,1559,36,20,55.6,16,44.4,830,3469,1702
1380,Vincent Laurini,1258,54,377,655,237,1,1258,14,13,92.9,1,7.1,562,2602,1451
1381,Wesley Lautoa,358,33,141,207,18,3,358,4,4,100.0,0,0.0,183,980,498
1382,Diego Laxalt,1666,50,404,679,620,57,1666,78,41,52.6,36,46.2,933,7001,3808
1383,Miguel Layún,826,46,242,325,265,16,826,11,8,72.7,3,27.3,392,1937,950
1384,Achraf Lazaar,240,11,59,98,89,8,240,17,9,52.9,8,47.1,140,830,312
1385,Valentino Lazaro,899,33,124,396,393,34,899,62,22,35.5,40,64.5,471,2701,1064
1386,Darko Lazović,780,18,145,323,320,34,780,34,22,64.7,12,35.3,431,3018,1812
1387,Manuel Lazzari,1914,92,475,779,695,42,1914,158,89,56.3,69,43.7,1085,10904,6338
1388,Mickaël Le Bihan,61,0,1,39,21,5,61,5,3,60.0,2,40.0,39,191,103
1389,Maxime Le Marchand,2255,162,888,1177,203,13,2255,24,17,70.8,7,29.2,1066,5174,3510
1390,James Lea Siliki,980,14,111,605,284,24,980,51,29,56.9,22,43.1,534,3340,1757
1391,Mathew Leckie,1028,31,158,506,378,53,1028,68,27,39.7,40,58.8,563,3374,1244
1392,Benjamin Lecomte,1234,1047,1221,13,0,0,1234,1,1,100.0,0,0.0,604,4186,2696
1393,Pierre Lees-Melou,1970,61,337,1038,619,86,1969,45,33,73.3,12,26.7,997,6162,2916
1394,Matthias Lehmann,961,42,243,654,69,0,961,0,0,,0,,404,2051,1104
1395,Lucas Leiva,2466,86,548,1621,316,37,2466,26,23,88.5,3,11.5,1412,6103,3008
1396,Florian Lejeune,1368,162,747,584,52,19,1368,13,12,92.3,1,7.7,649,3566,2168
1397,Iñigo Lekue,1498,64,338,738,449,30,1498,75,43,57.3,32,42.7,784,5350,2691
1398,Thomas Lemar,1582,16,116,859,638,36,1582,89,46,51.7,44,49.4,1041,6715,3470
1399,Mario Lemina,1205,52,248,773,203,13,1205,62,55,88.7,7,11.3,826,5309,2902
1400,Mauricio Lemos,348,41,181,148,22,7,348,2,2,100.0,0,0.0,135,631,333
1401,Mauricio Lemos,960,99,534,407,29,6,960,7,6,85.7,1,14.3,604,2716,1577
1402,Dylan Lempereur,72,11,30,30,12,0,72,1,1,100.0,0,0.0,21,77,33
1403,Clément Lenglet,2049,216,1184,839,42,29,2049,14,12,85.7,2,14.3,1198,5669,3367
1404,Aaron Lennon,410,15,69,159,186,28,410,19,10,52.6,9,47.4,231,1324,719
1405,Aaron Lennon,309,6,57,127,128,15,309,18,5,27.8,13,72.2,146,852,489
1406,Bernd Leno,1305,1079,1298,7,0,0,1305,0,0,,0,,768,4409,2547
1407,Pedro León,542,8,51,145,355,27,542,32,18,56.3,14,43.8,270,1516,760
1408,Sergio León,584,5,37,277,281,95,583,44,20,45.5,23,52.3,380,2299,960
1409,Lukas Lerager,1991,58,382,1215,412,72,1991,14,8,57.1,6,42.9,1083,4273,1994
1410,Mehdi Léris,21,0,5,6,10,2,21,3,0,0.0,3,100.0,13,66,3
1411,Jefferson Lerma,1326,74,354,815,170,17,1326,22,19,86.4,3,13.6,660,3051,1472
1412,Maxime Lestienne,301,7,59,113,133,24,301,18,10,55.6,8,44.4,192,1144,528
1413,Alexandre Letellier,355,317,353,2,0,0,355,0,0,,0,,167,1033,727
1414,Gaetano Letizia,1526,74,490,684,380,16,1526,63,38,60.3,25,39.7,790,5944,3948
1415,Timo Letschert,281,31,140,131,11,1,281,2,2,100.0,0,0.0,123,691,471
1416,Robert Lewandowski,882,10,22,306,566,191,875,64,19,29.7,45,70.3,554,2775,1097
1417,Igor Lewczuk,225,15,80,108,37,2,225,4,2,50.0,2,50.0,104,487,245
1418,Stephan Lichtsteiner,1379,32,388,723,284,14,1378,21,16,76.2,5,23.8,889,4541,2577
1419,Dimitri Liénard,2004,43,366,1025,649,24,2003,52,34,65.4,18,34.6,1135,6443,3196
1420,Philipp Lienhart,516,73,328,182,6,3,516,3,2,66.7,1,33.3,257,1347,644
1421,Lucas Lima,1953,84,502,801,671,20,1953,51,24,47.1,27,52.9,846,4046,2265
1422,Victor Lindelöf,906,65,428,431,51,0,906,5,4,80.0,1,20.0,521,2891,1702
1423,Karol Linetty,1310,22,212,708,410,44,1310,52,31,59.6,21,40.4,662,3525,1992
1424,Jesse Lingard,1223,15,101,591,544,78,1223,52,28,53.8,24,46.2,705,4754,2486
1425,Pol Lirola,1164,84,378,490,317,19,1164,54,33,61.1,21,38.9,562,4302,2655
1426,Jake Livermore,1385,51,276,859,263,34,1385,27,19,70.4,8,29.6,798,3614,1524
1427,Raúl Lizoain,404,372,404,0,0,0,404,0,0,,0,,190,915,568
1428,Adem Ljajić,1479,11,96,650,750,58,1479,71,42,59.2,29,40.8,928,6542,3159
1429,Diego Llorente,1788,140,840,913,47,23,1788,18,16,88.9,2,11.1,1066,6575,4100
1430,Fernando Llorente,123,5,9,42,72,15,123,1,0,0.0,1,100.0,51,222,49
1431,Marcos Llorente,476,14,127,287,64,0,476,9,7,77.8,2,22.2,351,1868,720
1432,Hugo Lloris,1250,1102,1248,2,0,0,1250,1,1,100.0,0,0.0,608,2867,1674
1433,Giovani Lo Celso,1830,37,290,1155,403,30,1830,67,47,70.1,20,29.9,1279,8608,4509
1434,Simone Lo Faso,40,0,2,18,20,0,40,2,1,50.0,1,50.0,37,188,70
1435,Stanislav Lobotka,2296,57,604,1485,239,5,2296,48,44,91.7,4,8.3,1476,7785,3402
1436,Jürgen Locadia,75,1,8,39,29,11,75,2,0,0.0,2,100.0,46,217,110
1437,Manuel Locatelli,630,22,113,398,123,4,630,10,8,80.0,2,20.0,330,1482,842
1438,Ruben Loftus-Cheek,1017,30,160,470,410,75,1017,110,72,65.5,38,34.5,741,5140,3062
1439,Enzo Loiodice,122,0,13,94,16,1,122,2,2,100.0,0,0.0,69,381,212
1440,Joe Lolley,103,0,11,58,37,5,103,9,3,33.3,6,66.7,68,559,336
1441,David Lombán,579,50,253,319,9,5,579,0,0,,0,,254,1165,412
1442,Cristiano Lombardi,505,20,133,203,177,31,505,22,8,36.4,14,63.6,263,1916,947
1443,Kevin Long,781,116,443,306,35,24,781,0,0,,0,,274,1111,483
1444,Shane Long,605,30,51,235,325,82,605,14,9,64.3,5,35.7,334,1548,475
1445,Ademola Lookman,78,1,15,31,35,4,78,13,8,61.5,5,38.5,50,461,196
1446,Ademola Lookman,298,5,32,151,127,21,298,28,12,42.9,16,57.1,193,1472,843
1447,Anthony Lopes,1132,974,1123,10,0,0,1132,0,0,,0,,579,3194,2279
1448,Rony Lopes,1189,12,124,458,628,113,1189,85,46,54.1,39,45.9,802,5299,2932
1449,Adrián López,1196,48,161,508,538,124,1196,69,38,55.1,31,44.9,728,4857,2477
1450,Alberto López,28,0,7,17,4,0,28,0,0,,0,,10,17,6
1451,Andoni López,58,1,21,16,21,2,58,1,1,100.0,0,0.0,31,136,55
1452,David López,2295,222,1192,1052,73,27,2295,12,7,58.3,5,41.7,1311,6946,3778
1453,Diego López,286,264,286,0,0,0,286,0,0,,0,,129,1016,789
1454,Iván López,115,6,37,45,37,0,115,4,4,100.0,0,0.0,55,338,238
1455,Javi López,755,53,265,348,149,7,755,14,7,50.0,7,50.0,359,1574,834
1456,Lisandro López,35,4,18,17,0,0,35,1,1,100.0,0,0.0,18,96,37
1457,Maxi López,535,20,36,247,259,62,534,26,12,46.2,14,53.8,357,1545,436
1458,Maxime Lopez,1541,11,207,1046,301,20,1541,23,16,69.6,7,30.4,1192,5787,3063
1459,Pedro López Muñoz,990,56,311,424,262,6,990,22,7,31.8,15,68.2,423,1809,911
1460,Pau López,883,791,881,2,0,0,883,0,0,,0,,397,2516,1892
1461,Pedro López,187,172,187,0,0,0,187,0,0,,0,,110,546,366
1462,Víctor López,28,1,5,8,17,3,28,2,0,0.0,2,100.0,15,146,79
1463,Jonas Lössl,1472,1188,1460,12,0,0,1472,3,3,100.0,0,0.0,639,4568,3050
1464,Dejan Lovren,2073,120,922,1107,51,23,2073,1,0,0.0,1,100.0,1168,5589,3411
1465,Chris Löwe,1066,56,352,485,235,2,1066,8,5,62.5,3,37.5,455,2794,1328
1466,Matthew Lowton,1464,140,468,696,308,11,1464,17,11,64.7,6,35.3,505,2287,1206
1467,Anthony Lozano,195,2,16,95,88,24,195,19,11,57.9,8,42.1,111,887,501
1468,Fabio Lucioni,390,76,253,134,9,7,390,2,2,100.0,0,0.0,184,954,575
1469,Filipe Luís,1408,57,385,673,364,22,1408,44,26,59.1,18,40.9,793,4390,2558
1470,José Luis Gayà,2015,116,633,894,509,67,2015,63,38,60.3,25,39.7,1166,5736,3265
1471,José Luis Morales,1382,28,192,521,703,147,1379,184,91,49.5,93,50.5,971,8283,4350
1472,José Luis Palomino,1415,137,674,689,66,15,1415,14,12,85.7,2,14.3,709,4372,2386
1473,Luisinho,1942,96,685,858,418,20,1942,61,43,70.5,18,29.5,945,4987,2421
1474,David Luiz,605,56,300,287,29,3,605,5,3,60.0,2,40.0,399,2540,1505
1475,Douglas Luiz,182,2,21,105,60,8,182,4,4,100.0,0,0.0,110,762,371
1476,Everton Luiz,311,7,71,208,39,1,311,10,6,60.0,4,40.0,171,980,474
1477,Jordan Lukaku,949,23,194,375,397,35,949,63,34,54.0,29,46.0,614,3581,2017
1478,Romelu Lukaku,1032,26,45,424,571,151,1031,57,35,61.4,22,38.6,532,2998,1225
1479,Lars Lukas Mai,125,11,78,47,0,0,125,1,1,100.0,0,0.0,61,244,146
1480,Dodi Lukebakio,12,1,1,5,6,2,12,0,0,,0,,8,32,15
1481,Saša Lukić,434,28,131,244,68,4,434,21,15,71.4,6,28.6,221,1598,737
1482,Senad Lulić,1783,53,417,848,558,61,1782,90,63,70.0,27,30.0,1103,7269,3849
1483,Levi Lumeka,15,0,2,7,6,1,15,3,1,33.3,2,66.7,14,87,24
1484,Antonio Luna,1194,94,443,506,261,19,1194,15,10,66.7,5,33.3,567,3006,1463
1485,Arnaud Lusamba,126,3,25,72,32,0,126,9,7,77.8,2,22.2,73,380,177
1486,Fabian Lustenberger,1048,89,394,612,47,4,1048,6,4,66.7,2,33.3,430,1438,572
1487,Andreas Luthe,86,74,86,0,0,0,86,0,0,,0,,48,251,124
1488,Lyanco,203,34,112,91,3,2,203,7,6,85.7,1,14.3,128,871,573
1489,Charalambos Lykogiannis,391,28,141,157,95,3,391,11,6,54.5,5,45.5,131,646,254
1490,Cheikh M'Bengue,283,27,117,125,41,1,283,2,1,50.0,1,50.0,79,223,116
1491,Raïs M'Bolhi,28,22,28,0,0,0,28,0,0,,0,,11,73,59
1492,Yann M'Vila,1455,67,370,1015,75,2,1455,6,5,83.3,1,16.7,784,3381,1607
1493,Zinédine Machach,79,1,17,31,32,3,79,10,5,50.0,5,50.0,58,376,158
1494,Pablo Maffeo,1596,68,384,715,507,42,1596,61,33,54.1,28,45.9,737,4054,1698
1495,Gabriel Magalhães,51,6,27,24,0,0,51,0,0,,0,,31,222,156
1496,Christian Maggio,558,20,135,301,124,5,558,7,1,14.3,6,85.7,248,872,465
1497,Francesco Magnanelli,1954,118,424,1229,324,6,1954,16,11,68.8,5,31.3,904,4264,1795
1498,Harry Maguire,2183,243,951,1067,201,80,2183,60,51,85.0,9,15.0,1082,8307,4619
1499,Hicham Mahou,35,0,3,15,18,4,35,1,1,100.0,0,0.0,26,264,161
1500,Riyad Mahrez,1880,18,181,921,820,109,1880,158,81,51.3,77,48.7,1157,8726,4009
1501,Thiago Maia,2013,74,506,1284,257,16,2013,52,41,78.8,11,21.2,1122,6100,2999
1502,Arne Maier,768,22,182,456,140,8,768,12,6,50.0,6,50.0,394,1863,881
1503,Sebastian Maier,178,2,23,103,58,4,178,7,3,42.9,4,57.1,71,420,261
1504,Domenico Maietta,288,22,133,150,8,1,288,4,4,100.0,0,0.0,190,874,517
1505,Habib Maïga,450,11,136,240,83,4,450,22,19,86.4,3,13.6,240,1343,694
1506,Mike Maignan,1233,1053,1226,7,0,0,1233,10,9,90.0,1,10.0,541,3338,2377
1507,Linton Maina,28,0,1,9,18,5,28,5,3,60.0,2,40.0,21,185,156
1508,Ainsley Maitland-Niles,762,36,245,313,210,19,762,25,20,80.0,5,20.0,425,1881,937
1509,Jean-Victor Makengo,145,2,17,86,47,4,145,20,10,50.0,10,50.0,101,802,406
1510,Nemanja Maksimović,342,19,80,188,82,10,342,10,6,60.0,4,40.0,178,975,529
1511,Nikola Maksimović,67,4,22,45,0,0,67,0,0,,0,,39,323,213
1512,Malcom,1868,3,104,832,980,91,1865,141,93,66.0,48,34.0,1300,10156,5115
1513,Kévin Malcuit,1462,52,415,706,371,30,1462,96,57,59.4,39,40.6,866,6079,3721
1514,Yunus Mallı,1104,10,142,560,428,66,1104,81,39,48.1,42,51.9,673,4834,2562
1515,Hugo Mallo,2554,137,794,1234,548,34,2554,34,19,55.9,15,44.1,1243,5942,3190
1516,Scott Malone,886,42,291,321,290,19,886,30,15,50.0,15,50.0,320,2303,1342
1517,Vincent Manceau,2079,87,642,983,475,22,2079,24,16,66.7,8,33.3,977,4756,2895
1518,Gianluca Mancini,425,29,182,209,36,7,425,3,3,100.0,0,0.0,220,1306,675
1519,Steve Mandanda,960,863,957,3,0,0,960,0,0,,0,,537,2877,1772
1520,Aïssa Mandi,2475,218,1054,1315,117,21,2475,16,13,81.3,3,18.8,1667,7026,4403
1521,Georges Mandjeck,537,19,123,376,47,8,537,16,10,62.5,6,37.5,256,1287,642
1522,Rolando Mandragora,1753,86,432,1079,265,18,1753,17,11,64.7,6,35.3,783,3214,1558
1523,Mario Mandžukić,1237,46,217,530,497,102,1237,19,12,63.2,7,36.8,600,3170,1086
1524,Sadio Mané,1274,10,76,514,702,133,1274,86,55,64.0,31,36.0,911,6119,2959
1525,Eliaquim Mangala,85,5,39,39,8,3,85,2,2,100.0,0,0.0,56,350,232
1526,Eliaquim Mangala,392,25,176,211,6,4,392,2,2,100.0,0,0.0,264,1558,999
1527,Orel Mangala,459,18,66,330,68,2,459,26,14,53.8,12,46.2,207,811,387
1528,Kader Mangane,905,117,532,339,46,29,905,8,8,100.0,0,0.0,458,2698,1577
1529,Thomas Mangani,2481,56,415,1473,616,36,2480,36,20,55.6,16,44.4,1466,6144,2781
1530,Kostas Manolas,1631,158,698,896,45,15,1631,6,4,66.7,2,33.3,898,5729,3435
1531,Javier Manquillo,954,65,293,451,218,10,954,24,12,50.0,12,50.0,369,2133,1171
1532,Martín Mantovani,504,71,315,185,11,8,504,2,2,100.0,0,0.0,204,909,421
1533,José Manuel Jurado,779,8,104,442,246,22,779,59,35,59.3,23,39.0,535,3439,1596
1534,Harrison Manzala,916,18,155,479,302,54,915,65,40,61.5,25,38.5,557,3799,1940
1535,Myziane Maolida,186,0,10,87,93,20,186,26,14,53.8,12,46.2,149,1007,479
1536,Faitout Maouassa,381,5,33,174,179,12,381,31,9,29.0,22,71.0,228,1931,899
1537,Fernando Marçal,1185,55,329,664,200,12,1185,10,2,20.0,8,80.0,679,3462,2048
1538,Vincent Marcel,27,0,2,18,8,1,27,0,0,,0,,21,119,64
1539,Marcelo,2198,54,404,944,873,90,2198,62,33,53.2,29,46.8,1449,6706,4032
1540,Marcelo,2632,250,1168,1427,49,33,2632,5,5,100.0,0,0.0,1670,8947,5520
1541,Solly March,1029,44,252,385,410,36,1029,82,48,58.5,34,41.5,619,4348,1736
1542,Gabriele Marchegiani,0,0,0,0,0,0,0,0,0,,0,,0,0,0
1543,Claudio Marchisio,737,10,126,479,139,3,737,9,9,100.0,0,0.0,496,2083,832
1544,Gian Marco Ferrari,1959,212,776,1151,41,23,1959,7,6,85.7,1,14.3,1143,6363,4617
1545,Óscar de Marcos,1083,46,211,494,384,39,1083,19,11,57.9,8,42.1,531,2700,1533
1546,José María Giménez,999,139,544,401,59,25,999,8,6,75.0,2,25.0,473,1956,912
1547,Mariano,751,25,37,320,405,111,750,54,29,53.7,25,46.3,455,2785,1294
1548,Adrian Mariappa,1309,140,636,610,69,18,1309,6,2,33.3,4,66.7,631,2491,1348
1549,Jordan Marié,1161,34,239,756,175,16,1161,15,8,53.3,7,46.7,569,2019,997
1550,Adrián Marín,128,8,49,63,17,1,128,5,2,40.0,3,60.0,60,297,172
1551,João Mário,595,4,58,269,276,33,595,26,17,65.4,8,30.8,371,2408,957
1552,João Mário,450,5,40,200,224,21,450,14,10,71.4,4,28.6,312,2198,1120
1553,Guillermo Maripán,656,127,420,231,16,12,656,11,10,90.9,1,9.1,304,1560,795
1554,Marlon,1565,158,814,717,41,10,1565,11,9,81.8,2,18.2,815,4108,2898
1555,Dominic Maroh,615,85,386,222,10,6,615,1,0,0.0,1,100.0,273,1065,494
1556,Marquinhos,1893,182,852,1004,41,28,1893,2,2,100.0,0,0.0,1192,6000,3518
1557,Bruno Martella,1713,154,589,720,424,17,1713,50,33,66.0,17,34.0,771,4475,2490
1558,Roger Martí,302,5,27,128,151,53,301,18,13,72.2,5,27.8,197,954,383
1559,Anthony Martial,1006,11,75,366,579,120,1005,83,43,51.8,40,48.2,740,5334,3146
1560,Aarón Martín,1695,72,490,768,454,15,1695,52,35,67.3,17,32.7,816,4527,2590
1561,Jonas Martin,2048,58,343,1299,422,38,2045,41,27,65.9,14,34.1,1287,5939,2615
1562,Cuco Martina,1308,92,468,565,281,8,1308,4,2,50.0,2,50.0,505,2163,1191
1563,Carlos Martínez,6,0,1,2,3,0,6,1,0,0.0,1,100.0,2,6,0
1564,Emiliano Martínez,164,138,164,0,0,0,164,0,0,,0,,77,636,512
1565,Iñigo Martínez,952,89,432,475,56,21,952,7,7,100.0,0,0.0,513,3324,2073
1566,Iñigo Martínez,893,58,362,467,75,15,893,6,4,66.7,2,33.3,487,3167,2133
1567,Javi Martínez,1357,54,278,931,152,26,1357,11,3,27.3,8,72.7,610,2418,1208
1568,Pablo Martinez,1261,115,582,602,84,23,1261,10,5,50.0,5,50.0,663,3227,1908
1569,Roger Martínez,91,1,5,29,58,16,91,10,6,60.0,4,40.0,67,347,112
1570,Christopher Martins,47,0,8,35,4,0,47,0,0,,0,,28,100,32
1571,Bruno Martins Indi,507,75,240,252,19,5,507,0,0,,0,,215,887,446
1572,Jonathan Martins Pereira,849,45,252,393,210,11,849,13,9,69.2,4,30.8,382,1598,911
1573,Adam Marušić,1442,36,362,504,593,100,1442,63,29,46.0,34,54.0,785,4521,2648
1574,Omar Mascarell,558,11,92,430,42,2,558,12,10,83.3,2,16.7,295,1425,575
1575,Javier Mascherano,501,49,216,279,6,1,501,0,0,,0,,347,2144,1532
1576,Andrea Masiello,2284,178,969,1164,173,27,2284,11,7,63.6,4,36.4,1218,6173,3363
1577,Adam Masina,2047,128,615,1037,415,40,2047,36,20,55.6,16,44.4,1035,5229,2852
1578,Eden Massouema,87,4,20,49,19,1,87,2,2,100.0,0,0.0,45,251,106
1579,Arthur Masuaku,1217,76,311,502,441,24,1217,129,83,64.3,46,35.7,702,5923,3124
1580,Juan Mata,1469,15,117,651,715,90,1469,24,17,70.8,7,29.2,854,4361,2024
1581,Christian Mathenia,763,633,759,5,0,0,763,0,0,,0,,336,1970,1391
1582,Nemanja Matić,2970,115,683,1858,457,27,2970,65,54,83.1,11,16.9,1701,9838,5479
1583,Joël Matip,1883,118,761,1065,62,21,1883,4,3,75.0,1,25.0,1077,5554,4057
1584,Ryder Matos,75,1,17,30,28,4,75,3,0,0.0,3,100.0,58,451,211
1585,Ryder Matos,396,10,53,170,190,21,396,35,25,71.4,10,28.6,304,2547,1201
1586,Alessandro Matri,304,6,24,115,167,48,301,16,8,50.0,8,50.0,186,827,256
1587,Ville Matti Steinmann,483,18,117,325,45,6,483,11,8,72.7,3,27.3,272,1181,561
1588,Federico Mattiello,1166,89,356,519,317,27,1166,40,24,60.0,16,40.0,525,4453,2635
1589,Blaise Matuidi,1636,18,236,1047,368,44,1636,33,23,69.7,10,30.3,1123,4630,1943
1590,Blaise Matuidi,22,0,5,12,5,1,22,0,0,,0,,12,66,12
1591,José Mauri,14,0,1,10,3,1,14,0,0,,0,,9,29,16
1592,Maurício,1,0,1,0,0,0,1,0,0,,0,,0,0,0
1593,Mërgim Mavraj,927,98,489,425,26,14,927,4,4,100.0,0,0.0,423,2096,1212
1594,Konstantinos Mavropanos,126,12,69,57,1,1,126,1,1,100.0,0,0.0,72,375,226
1595,Alfie Mawson,2131,282,1182,894,72,37,2131,26,23,88.5,3,11.5,1026,6082,3551
1596,Philipp Max,1924,73,482,781,678,21,1924,13,5,38.5,8,61.5,761,3925,2169
1597,Alexandru Maxim,603,10,76,291,243,23,603,24,10,41.7,14,58.3,369,2400,1134
1598,Eric Maxim Choupo-Moting,1049,37,159,449,476,99,1049,107,61,57.0,46,43.0,692,4496,2110
1599,Florian Mayer,10,1,3,6,1,0,10,0,0,,0,,7,42,15
1600,Borja Mayoral,159,1,8,72,83,22,159,9,7,77.8,2,22.2,112,546,224
1601,Róbert Mazáň,90,0,19,47,24,1,90,2,1,50.0,1,50.0,44,157,55
1602,Luca Mazzitelli,578,18,118,327,139,17,578,7,4,57.1,3,42.9,233,1282,524
1603,Kylian Mbappé,39,0,1,17,22,11,39,6,4,66.7,2,33.3,27,182,125
1604,Kylian Mbappé,981,1,33,369,599,190,981,136,78,57.4,58,42.6,744,4995,2584
1605,Ibrahima Mbaye,1280,100,457,609,222,15,1280,22,17,77.3,5,22.7,674,3629,1948
1606,Chancel Mbemba,368,35,163,167,43,2,368,11,8,72.7,3,27.3,148,784,430
1607,Adama Mbengue,1099,50,341,457,322,10,1099,47,29,61.7,18,38.3,437,3587,2139
1608,Isaac Mbenza,844,2,57,352,446,64,844,35,22,62.9,13,37.1,466,3650,1956
1609,Bryan Mbeumo,36,2,4,17,16,3,36,2,1,50.0,1,50.0,25,186,126
1610,Jordi Mboula,20,1,3,6,12,3,20,3,2,66.7,1,33.3,14,186,127
1611,James McArthur,1401,61,281,756,376,68,1401,38,27,71.1,11,28.9,856,3821,1413
1612,Gareth McAuley,169,30,99,72,2,1,169,1,1,100.0,0,0.0,74,299,182
1613,Oliver McBurnie,133,3,6,73,54,11,133,1,1,100.0,0,0.0,65,234,58
1614,Alex McCarthy,495,417,493,2,0,0,495,0,0,,0,,207,1574,1128
1615,James McCarthy,130,3,18,81,33,1,130,3,3,100.0,0,0.0,56,197,55
1616,James McClean,662,21,160,234,282,31,662,40,22,55.0,17,42.5,400,2940,1385
1617,Weston McKennie,656,24,113,422,128,9,656,24,8,33.3,16,66.7,267,1349,479
1618,Sam McQueen,97,6,28,48,23,3,97,2,2,100.0,0,0.0,50,338,177
1619,Scott McTominay,401,9,65,263,77,5,401,8,5,62.5,3,37.5,247,1429,593
1620,Iuri Medeiros,355,1,22,141,197,17,355,22,14,63.6,8,36.4,252,1770,783
1621,Slobodan Medojević,15,0,4,9,2,0,15,0,0,,0,,4,10,4
1622,Álvaro Medrán,577,15,92,384,108,7,577,30,18,60.0,12,40.0,386,2167,934
1623,Álvaro Medrán,56,1,10,36,11,1,56,0,0,,0,,33,196,112
1624,Ben Mee,1476,213,776,642,64,41,1476,3,3,100.0,0,0.0,639,2680,1505
1625,Riccardo Meggiorini,299,10,33,136,136,30,299,10,3,30.0,7,70.0,152,741,280
1626,Admir Mehmedi,159,2,24,79,57,2,159,4,0,0.0,4,100.0,75,501,177
1627,Admir Mehmedi,519,6,76,246,201,26,519,12,2,16.7,10,83.3,279,1419,572
1628,Alexander Meier,4,0,1,1,2,1,4,0,0,,0,,2,6,4
1629,Soualiho Meïté,862,18,159,545,177,24,862,49,34,69.4,15,30.6,609,3199,1541
1630,Soualiho Meïté,55,3,12,41,4,0,55,1,1,100.0,0,0.0,24,180,88
1631,Óscar Melendo,311,2,42,174,101,6,311,15,8,53.3,7,46.7,219,1202,564
1632,Memphis,1644,1,91,736,844,111,1642,108,58,53.7,50,46.3,1121,6250,3317
1633,Ledian Memushaj,828,19,167,463,212,17,828,40,23,57.5,17,42.5,505,3379,1711
1634,Pedro Mendes,1763,149,882,811,92,21,1763,17,13,76.5,4,23.5,840,4220,2194
1635,Thiago Mendes,1629,28,203,946,501,36,1629,48,39,81.3,9,18.8,1012,5623,2686
1636,Brais Méndez,581,11,74,288,227,28,581,16,8,50.0,8,50.0,344,1499,684
1637,Stiven Mendoza,496,6,84,233,197,26,496,38,26,68.4,12,31.6,300,1681,759
1638,Alexandre Mendy,254,2,13,113,130,52,254,9,6,66.7,3,33.3,157,547,157
1639,Benjamin Mendy,312,6,42,127,144,7,312,8,3,37.5,5,62.5,173,814,554
1640,Ferland Mendy,1831,56,410,989,454,34,1831,70,48,68.6,22,31.4,1137,6942,4003
1641,Nampalys Mendy,805,16,158,597,54,0,805,4,3,75.0,1,25.0,495,2233,1100
1642,Hamza Mendyl,520,18,162,235,133,6,520,24,12,50.0,12,50.0,261,1698,848
1643,Gabriel Mercado,1328,109,492,666,180,31,1328,7,4,57.1,3,42.9,680,2674,1496
1644,Jorge Meré,1196,151,543,639,27,2,1196,12,9,75.0,3,25.0,557,2860,1696
1645,Alex Meret,441,391,441,0,0,0,441,0,0,,0,,159,1046,653
1646,Mikel Merino,1066,26,194,714,177,14,1066,40,28,70.0,12,30.0,570,2937,1494
1647,Sabin Merino,143,11,25,57,62,15,143,3,2,66.7,1,33.3,85,327,132
1648,Dries Mertens,1366,11,30,462,885,183,1361,88,42,47.7,46,52.3,944,3877,1951
1649,Per Mertesacker,288,28,141,140,9,4,288,0,0,,0,,158,484,257
1650,Roque Mesa,551,16,144,362,59,0,551,8,5,62.5,3,37.5,297,1771,884
1651,Roque Mesa,249,5,54,156,45,2,249,3,3,100.0,0,0.0,166,885,369
