,Player,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh
2056,Àngel Rangel,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2057,Andrea Ranocchia,2,7,3,42.9,1.00,0.43,0.29,0.67,8.6,0,0,0,0.8,0.8,0.11
2058,Marcus Rashford,7,61,20,32.8,3.03,0.99,0.11,0.35,19.4,6,0,0,5.2,5.2,0.09
2059,Milot Rashica,1,15,5,33.3,3.52,1.17,0.07,0.20,22.1,1,0,0,1.2,1.2,0.08
2060,Konstantin Rausch,0,12,1,8.3,1.17,0.10,0.00,0.00,25.4,2,0,0,0.5,0.5,0.04
2061,Yoric Ravet,0,16,4,25.0,2.89,0.72,0.00,0.00,25.7,2,0,0,0.7,0.7,0.04
2062,Ante Rebić,6,46,23,50.0,2.36,1.18,0.13,0.26,18.4,3,0,0,4.7,4.7,0.10
2063,Pedro Rebocho,0,3,1,33.3,0.16,0.05,0.00,0.00,23.7,0,0,0,0.1,0.1,0.04
2064,Recio,1,25,3,12.0,1.22,0.15,0.00,0.00,25.2,5,1,1,1.8,1.0,0.04
2065,Nathan Redmond,1,44,15,34.1,2.04,0.69,0.02,0.07,21.3,0,0,0,2.2,2.2,0.05
2066,Alberto Redondo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2067,Fabian Reese,0,4,0,0.0,4.80,0.00,0.00,,21.4,0,0,0,0.3,0.3,0.07
2068,Vasco Regini,0,2,0,0.0,0.17,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.07
2069,Xesc Regis,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2070,Winston Reid,0,5,0,0.0,0.31,0.00,0.00,,13.2,0,0,0,0.3,0.3,0.05
2071,Pepe Reina,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2072,Jeff Reine-Adélaïde,0,4,2,50.0,0.82,0.41,0.00,0.00,20.6,0,0,0,0.2,0.2,0.05
2073,Karim Rekik,2,8,2,25.0,0.31,0.08,0.25,1.00,13.8,0,0,0,0.5,0.5,0.07
2074,Loïc Rémy,5,32,16,50.0,3.76,1.88,0.16,0.31,15.9,1,0,0,3.9,3.9,0.12
2075,Loïc Rémy,3,10,5,50.0,1.97,0.98,0.20,0.40,21.5,0,1,1,1.7,0.9,0.09
2076,Jan Repas,0,17,4,23.5,1.70,0.40,0.00,0.00,24.8,0,0,0,0.6,0.6,0.03
2077,Panagiotis Retsos,1,11,2,18.2,0.58,0.10,0.09,0.50,13.9,0,0,0,0.7,0.7,0.06
2078,Marco Reus,7,30,14,46.7,2.91,1.36,0.23,0.50,16.3,1,0,1,5.5,4.7,0.16
2079,Elvis Rexhbeçaj,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2080,Baptiste Reynet,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2081,Franck Ribéry,5,20,10,50.0,1.50,0.75,0.25,0.50,15.5,0,0,0,3.3,3.3,0.16
2082,Federico Ricca,0,5,3,60.0,0.41,0.24,0.00,0.00,12.5,0,0,0,0.3,0.3,0.05
2083,Federico Ricci,1,25,8,32.0,2.44,0.78,0.04,0.13,19.8,0,0,0,1.8,1.8,0.07
2084,Federico Ricci,0,3,1,33.3,1.24,0.41,0.00,0.00,30.2,0,0,0,0.4,0.4,0.13
2085,Declan Rice,0,5,0,0.0,0.31,0.00,0.00,,21.1,0,0,0,0.2,0.2,0.04
2086,Richarlison,5,95,22,23.2,3.03,0.70,0.05,0.23,15.1,2,0,0,10.3,10.3,0.11
2087,Marco Richter,1,12,3,25.0,1.68,0.42,0.08,0.33,18.9,0,0,0,0.9,0.9,0.07
2088,Diego Rico,2,25,8,32.0,1.01,0.32,0.08,0.25,21.6,3,0,0,1.4,1.4,0.05
2089,Mikel Rico,0,13,1,7.7,1.00,0.08,0.00,0.00,19.8,0,0,0,0.7,0.7,0.05
2090,Sergio Rico,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2091,Jaïro Riedewald,0,1,0,0.0,0.20,0.00,0.00,,17.2,0,0,0,0.0,0.0,0.04
2092,Asier Riesgo,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2093,Luca Rigoni,2,19,11,57.9,1.09,0.63,0.11,0.18,13.0,0,0,0,5.5,5.5,0.29
2094,Nicola Rigoni,0,12,1,8.3,1.16,0.10,0.00,0.00,22.5,0,0,0,0.5,0.5,0.04
2095,Kévin Rimane,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2096,Tomás Rincón,1,17,5,29.4,0.51,0.15,0.06,0.20,23.8,0,0,0,0.7,0.7,0.04
2097,Birk Risa,0,2,0,0.0,2.22,0.00,0.00,,7.7,0,0,0,0.3,0.3,0.13
2098,Marcel Risse,1,18,5,27.8,1.39,0.38,0.06,0.20,26.8,6,0,0,0.8,0.8,0.05
2099,Matt Ritchie,3,59,16,27.1,1.89,0.51,0.05,0.19,22.9,6,0,0,3.1,3.1,0.05
2100,Cristian Rivera,0,1,0,0.0,0.37,0.00,0.00,,35.8,0,0,0,0.0,0.0,0.02
2101,Emmanuel Rivière,5,67,21,31.3,3.00,0.94,0.04,0.14,15.8,0,2,2,10.9,9.4,0.14
2102,Jonathan Rivierez,0,8,3,37.5,0.35,0.13,0.00,0.00,26.6,0,0,0,0.2,0.2,0.03
2103,Luca Rizzo,2,10,7,70.0,1.84,1.29,0.20,0.29,17.4,0,0,0,0.5,0.5,0.05
2104,Arjen Robben,5,50,20,40.0,2.99,1.19,0.10,0.25,18.8,4,0,1,5.1,4.3,0.09
2105,Rober,0,8,1,12.5,0.38,0.05,0.00,0.00,16.5,0,0,0,0.4,0.4,0.05
2106,Roberto,0,1,0,0.0,0.03,0.00,0.00,,8.9,0,0,0,0.1,0.1,0.14
2107,Sergi Roberto,1,8,4,50.0,0.32,0.16,0.13,0.25,18.7,0,0,0,0.8,0.8,0.10
2108,Connor Roberts,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2109,Andrew Robertson,1,12,2,16.7,0.56,0.09,0.08,0.50,19.3,0,0,0,0.5,0.5,0.05
2110,Álex Robles,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2111,Hal Robson-Kanu,2,19,8,42.1,2.07,0.87,0.11,0.25,13.5,0,0,0,2.4,2.4,0.13
2112,Marc Roca,0,4,0,0.0,1.36,0.00,0.00,,28.3,0,0,0,0.1,0.1,0.03
2113,Rubén Rochina,1,7,1,14.3,4.17,0.60,0.14,1.00,20.6,0,0,0,0.7,0.7,0.10
2114,Ronny Rodelin,5,107,29,27.1,3.05,0.83,0.05,0.17,21.3,9,0,1,8.0,7.3,0.07
2115,Rodri,1,32,10,31.3,0.89,0.28,0.03,0.10,20.1,0,0,0,1.5,1.5,0.05
2116,Rodrigo,16,91,37,40.7,3.05,1.24,0.16,0.41,16.5,2,1,1,13.5,12.8,0.14
2117,Kévin Rodrigues,1,14,3,21.4,0.77,0.17,0.07,0.33,24.9,0,0,0,0.4,0.4,0.03
2118,Ángel Rodríguez,13,67,30,44.8,2.63,1.18,0.19,0.43,17.7,0,0,1,11.0,10.3,0.15
2119,Iván Rodríguez,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2120,James Rodríguez,7,40,15,37.5,2.22,0.83,0.18,0.47,18.8,3,0,0,4.8,4.8,0.12
2121,Jay Rodriguez,7,68,23,33.8,2.18,0.74,0.09,0.26,17.6,0,1,1,8.4,7.6,0.11
2122,Ricardo Rodríguez,1,28,6,21.4,0.84,0.18,0.00,0.00,27.1,1,1,2,2.3,0.8,0.03
2123,Marko Rog,1,5,4,80.0,1.56,1.25,0.20,0.25,19.0,0,0,0,0.7,0.7,0.14
2124,Rogério,0,3,1,33.3,0.30,0.10,0.00,0.00,21.7,0,0,0,0.1,0.1,0.04
2125,Marcus Rohdén,2,21,7,33.3,1.16,0.39,0.10,0.29,22.8,0,0,0,1.6,1.6,0.08
2126,Marcos Rojo,0,5,1,20.0,0.70,0.14,0.00,0.00,27.9,0,0,0,0.2,0.2,0.03
2127,Diego Rolán,5,36,17,47.2,1.66,0.79,0.14,0.29,13.0,0,0,0,5.6,5.6,0.16
2128,Rolando,1,17,3,17.6,0.61,0.11,0.06,0.33,9.3,0,0,0,2.5,2.5,0.15
2129,Esteban Rolón,0,3,0,0.0,0.65,0.00,0.00,,31.5,0,0,0,0.1,0.1,0.02
2130,Filippo Romagna,0,4,1,25.0,0.19,0.05,0.00,0.00,28.5,0,0,0,0.1,0.1,0.03
2131,Alessio Romagnoli,2,10,5,50.0,0.38,0.19,0.20,0.40,14.5,0,0,0,1.1,1.1,0.12
2132,Simone Romagnoli,0,1,0,0.0,0.16,0.00,0.00,,11.6,0,0,0,0.1,0.1,0.09
2133,Aristóteles Romero,0,1,0,0.0,1.05,0.00,0.00,,9.8,0,0,0,0.1,0.1,0.07
2134,Óscar Romero,0,8,3,37.5,2.87,1.08,0.00,0.00,27.8,2,0,0,0.2,0.2,0.03
2135,Sergio Romero,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2136,Oriol Romeu,1,27,3,11.1,0.84,0.09,0.04,0.33,18.8,0,0,0,2.6,2.6,0.10
2137,Rômulo,3,27,6,22.2,0.77,0.17,0.04,0.17,22.5,5,2,2,3.9,2.3,0.09
2138,Cristiano Ronaldo,26,174,72,41.4,6.85,2.84,0.13,0.32,15.7,15,3,4,25.2,22.0,0.13
2139,Facundo Roncaglia,0,5,1,20.0,0.30,0.06,0.00,0.00,18.9,0,0,0,0.3,0.3,0.06
2140,Salomón Rondón,7,79,29,36.7,2.57,0.94,0.09,0.24,16.6,1,0,0,7.0,7.0,0.09
2141,Valentin Rongier,1,28,6,21.4,1.07,0.23,0.04,0.17,24.6,3,0,0,1.9,1.9,0.07
2142,Marten de Roon,3,24,8,33.3,0.84,0.28,0.08,0.25,22.3,0,1,2,3.4,1.8,0.07
2143,Wayne Rooney,10,39,11,28.2,1.55,0.44,0.18,0.64,25.0,3,3,6,8.6,3.8,0.10
2144,Roberto Rosales,1,18,6,33.3,0.52,0.17,0.06,0.17,25.7,3,0,0,0.6,0.6,0.03
2145,Danny Rose,0,7,1,14.3,0.79,0.11,0.00,0.00,18.7,0,0,0,0.6,0.6,0.09
2146,Liam Rosenior,0,2,0,0.0,1.10,0.00,0.00,,22.4,0,0,0,0.1,0.1,0.03
2147,Aleandro Rosi,0,14,3,21.4,0.74,0.16,0.00,0.00,17.7,0,0,0,1.1,1.1,0.08
2148,Valentin Rosier,0,16,3,18.8,0.52,0.10,0.00,0.00,22.8,0,0,0,1.0,1.0,0.07
2149,Luca Rossettini,0,11,5,45.5,0.49,0.22,0.00,0.00,10.3,0,0,0,1.0,1.0,0.09
2150,Francesco Rossi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2151,Giuseppe Rossi,1,12,2,16.7,4.15,0.69,0.08,0.50,14.6,0,0,0,2.1,2.1,0.17
2152,Jérôme Roussillon,3,20,7,35.0,0.96,0.34,0.15,0.43,18.8,0,0,0,1.7,1.7,0.08
2153,Wayne Routledge,0,5,2,40.0,1.05,0.42,0.00,0.00,14.6,0,0,0,0.4,0.4,0.08
2154,Nolan Roux,15,81,42,51.9,2.57,1.33,0.19,0.36,17.2,0,0,1,9.0,8.2,0.10
2155,Rubén,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2156,Antonio Rüdiger,2,15,4,26.7,0.58,0.15,0.13,0.50,16.5,0,0,0,1.7,1.7,0.12
2157,Sebastian Rudy,1,19,6,31.6,1.13,0.36,0.05,0.17,23.6,1,0,0,0.9,0.9,0.05
2158,Stéphane Ruffier,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2159,Vincent Rüfli,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2160,Daniele Rugani,2,9,3,33.3,0.42,0.14,0.22,0.67,11.7,0,0,0,1.0,1.0,0.11
2161,Mário Rui,2,7,2,28.6,0.30,0.09,0.29,1.00,30.9,2,0,0,0.3,0.3,0.04
2162,Aitor Ruibal,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2163,Fabián Ruiz Peña,3,40,17,42.5,1.35,0.58,0.08,0.18,25.3,1,0,0,1.6,1.6,0.04
2164,Víctor Ruiz,2,5,2,40.0,0.19,0.07,0.40,1.00,9.5,0,0,0,0.8,0.8,0.17
2165,Antonio Rukavina,0,2,0,0.0,0.14,0.00,0.00,,13.5,0,0,0,0.1,0.1,0.05
2166,Gerónimo Rulli,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2167,Lukas Rupp,3,16,7,43.8,1.24,0.54,0.19,0.43,16.7,0,0,0,2.4,2.4,0.15
2168,Marco Russ,1,7,5,71.4,0.55,0.39,0.14,0.20,10.3,0,0,0,0.5,0.5,0.08
2169,Mathew Ryan,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2170,Idriss Saadi,4,33,9,27.3,3.16,0.86,0.12,0.44,17.3,1,0,0,3.7,3.7,0.11
2171,Youssouf Sabaly,0,10,2,20.0,0.29,0.06,0.00,0.00,23.8,0,0,0,0.6,0.6,0.06
2172,Abdelhamid Sabiri,0,5,0,0.0,2.05,0.00,0.00,,15.9,0,0,0,0.3,0.3,0.05
2173,Marcel Sabitzer,3,62,23,37.1,3.12,1.16,0.05,0.13,21.5,2,0,0,3.8,3.8,0.06
2174,Enric Saborit,0,6,2,33.3,0.38,0.13,0.00,0.00,25.2,0,0,0,0.2,0.2,0.03
2175,Ihsan Sacko,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2176,Ihsan Sacko,0,13,1,7.7,1.65,0.13,0.00,0.00,20.7,0,0,0,0.6,0.6,0.05
2177,Mujaid Sadick,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2178,Armando Sadiku,0,5,2,40.0,1.69,0.67,0.00,0.00,18.6,0,0,0,0.2,0.2,0.04
2179,Umar Sadiq,0,3,0,0.0,1.20,0.00,0.00,,14.9,0,0,0,0.9,0.9,0.32
2180,Bacary Sagna,1,4,1,25.0,0.38,0.09,0.25,1.00,12.1,0,0,0,0.3,0.3,0.06
2181,Adrián Sahibeddine,0,2,0,0.0,5.63,0.00,0.00,,16.0,0,0,0,0.1,0.1,0.07
2182,Nuri Şahin,2,25,7,28.0,1.84,0.51,0.08,0.29,21.5,1,0,0,2.1,2.1,0.08
2183,Wesley Saïd,9,49,23,46.9,2.40,1.13,0.18,0.39,17.7,2,0,0,4.3,4.3,0.09
2184,Allan Saint-Maximin,3,39,16,41.0,1.56,0.64,0.08,0.19,17.4,0,0,0,3.9,3.9,0.10
2185,Allan Saint-Maximin,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2186,Henri Saivet,1,1,1,100.0,1.08,1.08,1.00,1.00,29.5,1,0,0,0.1,0.1,0.05
2187,Gōtoku Sakai,0,18,5,27.8,0.71,0.20,0.00,0.00,24.2,0,0,0,0.7,0.7,0.04
2188,Hiroki Sakai,0,3,1,33.3,0.11,0.04,0.00,0.00,19.0,0,0,0,0.1,0.1,0.04
2189,Diafra Sakho,2,9,3,33.3,2.65,0.88,0.22,0.67,10.1,0,0,0,1.4,1.4,0.16
2190,Diafra Sakho,2,20,6,30.0,2.31,0.69,0.10,0.33,11.1,0,0,0,4.1,4.1,0.21
2191,Mamadou Sakho,1,3,1,33.3,0.17,0.06,0.33,1.00,5.4,0,0,0,1.2,1.2,0.39
2192,Bakary Sako,3,17,6,35.3,3.20,1.13,0.18,0.50,15.5,0,0,0,1.9,1.9,0.12
2193,Emiliano Sala,12,90,22,24.4,2.67,0.65,0.09,0.36,14.2,0,4,5,16.2,12.3,0.14
2194,Jacopo Sala,0,3,0,0.0,0.27,0.00,0.00,,25.1,0,0,0,0.1,0.1,0.03
2195,Mohamed Salah,32,142,64,45.1,4.40,1.98,0.22,0.48,15.3,4,1,2,24.1,22.6,0.16
2196,Bartosz Salamon,0,11,1,9.1,0.57,0.05,0.00,0.00,13.8,0,0,0,1.0,1.0,0.09
2197,Carlos Salcedo,0,5,2,40.0,0.28,0.11,0.00,0.00,24.0,0,0,0,0.2,0.2,0.03
2198,Eddie Salcedo,0,2,2,100.0,5.29,5.29,0.00,0.00,17.3,0,0,0,0.1,0.1,0.04
2199,Yannis Salibur,3,54,15,27.8,3.20,0.89,0.06,0.20,22.1,6,0,0,3.7,3.7,0.07
2200,Sejad Salihović,1,8,2,25.0,1.95,0.49,0.00,0.00,32.0,0,1,1,1.0,0.2,0.03
2201,Yoann Salmier,0,4,0,0.0,0.33,0.00,0.00,,9.3,0,0,0,0.4,0.4,0.11
2202,Mamadou Samassa,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2203,Brice Samba,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2204,Junior Sambia,1,38,16,42.1,2.22,0.93,0.03,0.06,27.3,14,0,0,1.9,1.9,0.05
2205,Frédéric Sammaritano,0,31,13,41.9,1.95,0.82,0.00,0.00,18.4,0,0,0,1.7,1.7,0.06
2206,Sergi Samper,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2207,Jairo Samperio,0,9,1,11.1,1.46,0.16,0.00,0.00,18.4,0,0,0,0.7,0.7,0.08
2208,Jairo Samperio,0,1,1,100.0,2.50,2.50,0.00,0.00,8.5,0,0,0,0.1,0.1,0.09
2209,Mario Sampirisi,0,3,0,0.0,0.12,0.00,0.00,,22.6,0,0,0,0.3,0.3,0.10
2210,Mikel San José,1,20,5,25.0,0.84,0.21,0.05,0.20,19.2,1,0,0,1.6,1.6,0.08
2211,Antonio Sanabria,8,24,12,50.0,2.53,1.27,0.33,0.67,10.8,0,0,0,5.1,5.1,0.21
2212,Renato Sanches,0,12,0,0.0,1.54,0.00,0.00,,28.5,4,0,0,0.5,0.5,0.04
2213,Alexis Sánchez,7,68,24,35.3,4.07,1.44,0.09,0.25,19.9,14,1,1,8.1,7.3,0.11
2214,Alexis Sánchez,2,18,6,33.3,1.55,0.52,0.11,0.33,16.8,0,0,1,2.7,1.8,0.10
2215,Carlos Sánchez,1,5,2,40.0,1.22,0.49,0.20,0.50,19.2,0,0,0,0.8,0.8,0.17
2216,Carlos Sánchez,0,4,0,0.0,0.32,0.00,0.00,,28.5,0,0,0,0.1,0.1,0.03
2217,Davinson Sánchez,0,9,1,11.1,0.32,0.04,0.00,0.00,13.3,0,0,0,0.5,0.5,0.06
2218,Sergio Sánchez,0,1,0,0.0,0.89,0.00,0.00,,8.6,0,0,0,0.1,0.1,0.11
2219,Víctor Sánchez,0,13,1,7.7,0.48,0.04,0.00,0.00,22.8,1,0,0,0.5,0.5,0.04
2220,Jadon Sancho,1,10,4,40.0,1.30,0.52,0.10,0.25,12.6,0,0,0,1.9,1.9,0.19
2221,Sandro,1,15,4,26.7,1.17,0.31,0.07,0.25,23.2,0,0,0,0.7,0.7,0.05
2222,Alex Sandro,4,18,7,38.9,0.77,0.30,0.22,0.57,15.9,0,0,0,1.6,1.6,0.09
2223,Arona Sané,0,1,1,100.0,1.38,1.38,0.00,0.00,26.9,0,0,0,0.0,0.0,0.02
2224,Lamine Sané,1,4,1,25.0,0.46,0.11,0.25,1.00,11.0,0,0,0,0.3,0.3,0.07
2225,Leroy Sané,10,57,19,33.3,2.12,0.71,0.18,0.53,17.0,6,0,0,5.8,5.8,0.10
2226,Salif Sané,4,28,10,35.7,0.88,0.31,0.14,0.40,18.1,2,0,0,1.9,1.9,0.07
2227,Ibrahim Sangaré,1,20,5,25.0,1.13,0.28,0.05,0.20,25.1,0,0,0,1.0,1.0,0.05
2228,Younousse Sankharé,7,39,14,35.9,1.87,0.67,0.18,0.50,15.5,0,0,0,5.5,5.5,0.14
2229,Baissama Sankoh,0,3,1,33.3,0.18,0.06,0.00,0.00,24.7,0,0,0,0.1,0.1,0.03
2230,Siriki Sanogo,0,1,0,0.0,2.31,0.00,0.00,,21.6,0,0,0,0.0,0.0,0.04
2231,Yaya Sanogo,6,49,22,44.9,2.91,1.31,0.12,0.27,11.6,0,0,0,7.7,7.7,0.16
2232,Morgan Sanson,9,53,24,45.3,2.20,1.00,0.17,0.38,18.8,0,0,0,5.7,5.7,0.11
2233,Nicola Sansone,5,14,6,42.9,1.98,0.85,0.29,0.67,24.1,2,1,1,2.9,2.1,0.15
2234,Baptiste Santamaria,0,18,1,5.6,0.63,0.03,0.00,0.00,27.2,0,0,0,0.6,0.6,0.03
2235,Ivan Santini,11,82,30,36.6,2.66,0.97,0.07,0.20,16.8,0,5,6,15.0,10.3,0.13
2236,Davide Santon,0,7,2,28.6,0.75,0.22,0.00,0.00,26.9,0,0,0,0.2,0.2,0.02
2237,Christian Santos,2,7,5,71.4,1.44,1.03,0.29,0.40,13.7,0,0,0,0.9,0.9,0.13
2238,Douglas Santos,1,22,7,31.8,0.83,0.26,0.05,0.14,27.5,1,0,0,1.0,1.0,0.05
2239,Samir Santos,2,7,2,28.6,0.25,0.07,0.29,1.00,17.6,0,0,0,0.6,0.6,0.09
2240,Antonio Santurro,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2241,Riccardo Saponara,0,21,6,28.6,2.10,0.60,0.00,0.00,20.9,0,0,0,1.0,1.0,0.05
2242,Pablo Sarabia,6,56,25,44.6,2.10,0.94,0.09,0.20,19.3,2,1,1,7.3,6.5,0.12
2243,Yusuf Sari,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2244,Bouna Sarr,0,18,2,11.1,0.91,0.10,0.00,0.00,21.1,1,0,0,1.1,1.1,0.06
2245,Ismaila Sarr,5,41,14,34.1,1.99,0.68,0.12,0.36,16.5,0,0,0,4.8,4.8,0.12
2246,Malang Sarr,0,8,1,12.5,0.54,0.07,0.00,0.00,17.4,1,0,0,0.8,0.8,0.10
2247,Imanol Sarriegi,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2248,Marco Sau,2,24,9,37.5,1.65,0.62,0.08,0.22,15.8,1,0,1,3.5,2.7,0.11
2249,Stefan Savić,0,3,1,33.3,0.12,0.04,0.00,0.00,11.8,0,0,0,0.2,0.2,0.07
2250,Gianluca Scamacca,0,3,0,0.0,11.74,0.00,0.00,,29.8,0,0,0,0.1,0.1,0.02
2251,Fabian Schär,2,18,6,33.3,0.73,0.24,0.11,0.33,20.2,3,0,0,3.0,3.0,0.17
2252,Ezequiel Schelotto,0,6,2,33.3,0.41,0.14,0.00,0.00,21.5,0,0,0,0.2,0.2,0.04
2253,Pasquale Schiattarella,1,20,3,15.0,0.90,0.14,0.05,0.33,26.0,0,0,0,0.7,0.7,0.03
2254,Eros Schiavon,0,1,0,0.0,0.23,0.00,0.00,,31.2,0,0,0,0.0,0.0,0.02
2255,Patrik Schick,2,27,11,40.7,2.45,1.00,0.07,0.18,12.2,0,0,0,3.1,3.1,0.12
2256,Julian Schieber,0,1,0,0.0,1.61,0.00,0.00,,12.3,0,0,0,0.3,0.3,0.32
2257,Christopher Schindler,0,10,0,0.0,0.28,0.00,0.00,,8.7,0,0,0,1.1,1.1,0.11
2258,Sven Schipplock,0,5,2,40.0,1.33,0.53,0.00,0.00,13.3,0,0,0,0.8,0.8,0.17
2259,Jeffrey Schlupp,0,15,2,13.3,0.77,0.10,0.00,0.00,18.1,0,0,0,1.2,1.2,0.08
2260,Kasper Schmeichel,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2261,Marcel Schmelzer,0,5,1,20.0,0.30,0.06,0.00,0.00,21.3,0,0,0,0.2,0.2,0.05
2262,Jonathan Schmid,0,23,6,26.1,1.41,0.37,0.00,0.00,20.3,3,0,0,1.7,1.7,0.08
2263,Manuel Schmiedebach,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2264,Benno Schmitz,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2265,Morgan Schneiderlin,0,5,0,0.0,0.21,0.00,0.00,,14.9,0,0,0,0.4,0.4,0.08
2266,Alessandro Schöpf,0,9,3,33.3,1.00,0.33,0.00,0.00,24.4,0,0,0,0.4,0.4,0.04
2267,Nico Schulz,1,17,7,41.2,0.86,0.35,0.06,0.14,19.6,0,0,0,1.4,1.4,0.08
2268,André Schürrle,1,35,11,31.4,2.55,0.80,0.03,0.09,17.4,0,0,1,4.1,3.4,0.10
2269,Julian Schuster,0,12,1,8.3,0.83,0.07,0.00,0.00,31.2,8,0,0,0.6,0.6,0.05
2270,Pirmin Schwegler,0,12,1,8.3,0.47,0.04,0.00,0.00,23.9,3,0,0,0.8,0.8,0.06
2271,Alexander Schwolow,0,1,0,0.0,0.03,0.00,0.00,,14.8,0,0,0,0.1,0.1,0.08
2272,Simone Scuffet,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2273,Sergio Segura García,0,0,0,,0.00,0.00,,,,,0,0,,,
2274,Ernest Seka,1,15,3,20.0,0.62,0.12,0.07,0.33,18.1,0,0,0,0.8,0.8,0.06
2275,Vahid Selimović,0,2,0,0.0,0.17,0.00,0.00,,25.8,0,0,0,0.1,0.1,0.04
2276,Davie Selke,10,46,21,45.7,2.20,1.00,0.20,0.43,13.9,0,1,1,7.7,6.9,0.16
2277,Ole Selnæs,0,14,4,28.6,0.61,0.17,0.00,0.00,25.4,0,0,0,0.5,0.5,0.04
2278,Nélson Semedo,0,3,2,66.7,0.18,0.12,0.00,0.00,22.0,0,0,0,0.3,0.3,0.10
2279,Rúben Semedo,0,1,0,0.0,0.39,0.00,0.00,,14.8,0,0,0,0.0,0.0,0.04
2280,Stefano Sensi,2,21,5,23.8,1.82,0.43,0.10,0.40,24.8,3,0,0,1.6,1.6,0.08
2281,Luigi Sepe,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2282,Suat Serdar,2,39,13,33.3,2.06,0.69,0.05,0.15,23.4,0,0,0,1.7,1.7,0.04
2283,Jean Seri,2,35,11,31.4,1.20,0.38,0.06,0.18,26.1,4,0,0,1.9,1.9,0.05
2284,Julien Serrano,0,1,0,0.0,0.32,0.00,0.00,,29.9,0,0,0,0.0,0.0,0.02
2285,Grégory Sertic,0,6,1,16.7,1.54,0.26,0.00,0.00,11.8,0,0,0,0.6,0.6,0.10
2286,Stéphane Sessègnon,1,20,4,20.0,1.83,0.37,0.05,0.25,22.5,2,0,0,1.1,1.1,0.06
2287,Lee Seung-woo,1,11,3,27.3,2.77,0.75,0.09,0.33,20.8,0,0,0,0.4,0.4,0.04
2288,Stephan El Shaarawy,7,73,23,31.5,3.05,0.96,0.10,0.30,16.3,0,0,0,8.9,8.9,0.12
2289,Meritan Shabani,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
2290,Xherdan Shaqiri,8,68,30,44.1,2.01,0.89,0.12,0.27,22.3,8,0,1,5.0,4.2,0.06
2291,Luke Shaw,0,12,5,41.7,1.37,0.57,0.00,0.00,21.4,0,0,0,0.4,0.4,0.03
2292,Ryan Shawcross,1,24,8,33.3,0.91,0.30,0.04,0.13,10.0,0,0,0,2.5,2.5,0.10
2293,Jonjo Shelvey,1,42,9,21.4,1.67,0.36,0.02,0.11,26.7,6,0,0,2.4,2.4,0.06
2294,Gaku Shibasaki,1,10,3,30.0,0.90,0.27,0.10,0.33,20.1,0,0,0,0.9,0.9,0.09
2295,Djibril Sidibé,2,20,8,40.0,0.84,0.33,0.10,0.25,19.2,0,0,0,0.9,0.9,0.05
2296,Sidnei,1,8,2,25.0,0.40,0.10,0.13,0.50,10.0,0,0,0,1.0,1.0,0.13
2297,Jaime Sierra Mateos,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,
