,name,passes completed,passes attempted,passes success rate,total distance of passes (yards),progressive distance,short passes completed,short passes attempted,short passes succes rate,medium passes completed,medium passes attempted,medium passes succes rate,long passes completed,long passes attempted,long passes succes rate,assists,expected assists 2nd deegree,expected assists,key passes,passes into 1/3,passes into penalty area
2259,Facundo Roncaglia,385,561,68.6,7451,3179,160,192,83.3,161,224,71.9,60,120,50.0,1,0.5,0.3,5,34,5
2260,Valentin Rongier,1186,1376,86.2,17785,4388,651,721,90.3,416,463,89.8,65,97,67.0,2,1.0,1.6,12,105,8
2261,Marten de Roon,1865,2205,84.6,34012,11402,783,873,89.7,872,964,90.5,191,286,66.8,1,0.9,1.8,19,264,21
2262,Jérôme Roussillon,498,670,74.3,8293,3196,228,262,87.0,222,291,76.3,37,82,45.1,2,1.7,1.4,15,31,11
2263,Nolan Roux,105,148,70.9,1392,217,66,86,76.7,31,40,77.5,4,11,36.4,0,0.5,0.4,3,8,3
2264,Nicolò Rovella,710,844,84.1,12704,3236,323,349,92.6,279,315,88.6,92,142,64.8,2,1.6,0.8,16,53,11
2265,Amir Rrahmani,545,600,90.8,9969,3563,222,236,94.1,255,269,94.8,56,75,74.7,0,0.0,0.0,0,16,0
2266,Rubén,40,59,67.8,1966,1881,3,3,100.0,3,3,100.0,34,53,64.2,0,0.0,0.0,0,3,0
2267,Waldo Rubio,78,122,63.9,1435,500,38,48,79.2,27,37,73.0,11,19,57.9,0,0.1,0.3,1,12,3
2268,John Ruddy,19,24,79.2,498,342,2,2,100.0,10,10,100.0,7,12,58.3,0,0.0,0.0,0,0,0
2269,Antonio Rüdiger,1365,1534,89.0,24963,7656,515,546,94.3,735,774,95.0,101,179,56.4,0,0.4,0.4,3,98,4
2270,Sebastian Rudy,689,961,71.7,11010,3938,370,442,83.7,242,304,79.6,61,142,43.0,3,2.3,3.1,29,83,21
2271,Sebastian Rudy,87,131,66.4,1405,712,47,61,77.0,26,37,70.3,12,21,57.1,0,0.1,0.2,3,3,5
2272,Kevin Rüegg,49,72,68.1,774,172,26,28,92.9,18,24,75.0,5,14,35.7,0,0.0,0.0,0,2,1
2273,Daniele Rugani,402,508,79.1,7043,2474,171,198,86.4,189,220,85.9,33,70,47.1,1,0.5,0.5,3,23,2
2274,Daniele Rugani,57,65,87.7,1093,450,14,15,93.3,41,43,95.3,1,5,20.0,0,0.0,0.0,0,1,0
2275,Matteo Ruggeri,94,119,79.0,1368,489,58,61,95.1,29,45,64.4,6,9,66.7,0,0.0,0.3,1,4,1
2276,Mário Rui,1133,1386,81.7,17609,5940,631,679,92.9,384,461,83.3,87,171,50.9,2,2.2,2.6,31,59,21
2277,Aitor Ruibal,411,556,73.9,5304,1786,271,305,88.9,91,131,69.5,21,38,55.3,2,2.1,1.7,24,31,20
2278,Isma Ruiz,14,20,70.0,262,36,6,8,75.0,6,8,75.0,1,1,100.0,0,0.0,0.0,0,0,0
2279,Kays Ruiz,162,183,88.5,2047,522,103,113,91.2,38,44,86.4,6,6,100.0,0,0.0,0.2,0,9,3
2280,Fabián Ruiz Peña,1884,2110,89.3,32946,8928,924,989,93.4,656,706,92.9,244,298,81.9,1,2.0,3.3,40,206,39
2281,Víctor Ruiz,1121,1301,86.2,21084,8706,404,447,90.4,594,642,92.5,106,178,59.6,0,0.1,0.2,2,42,5
2282,Gerónimo Rulli,79,97,81.4,1888,1134,18,18,100.0,42,43,97.7,19,35,54.3,0,0.0,0.0,0,0,0
2283,Georginio Rutter,9,14,64.3,125,1,5,8,62.5,3,3,100.0,1,1,100.0,0,0.0,0.1,0,1,0
2284,Georginio Rutter,45,61,73.8,674,157,28,32,87.5,13,17,76.5,3,4,75.0,0,0.1,0.2,2,2,2
2285,Mathew Ryan,63,68,92.6,1313,828,14,14,100.0,41,41,100.0,7,12,58.3,0,0.1,0.0,1,0,0
2286,Mathew Ryan,329,411,80.0,7967,4561,67,68,98.5,176,178,98.9,84,163,51.5,0,0.0,0.0,0,1,0
2287,Julian Ryerson,417,563,74.1,6692,2154,223,265,84.2,147,194,75.8,32,60,53.3,2,0.9,0.8,8,19,5
2288,Frederik Rønnow,287,380,75.5,7393,4984,64,64,100.0,145,147,98.6,75,161,46.6,0,0.0,0.0,0,1,0
2289,João Victor Santos Sá,143,186,76.9,1952,373,83,99,83.8,43,51,84.3,6,8,75.0,1,1.1,0.9,11,7,4
2290,Roli Pereira de Sa,43,47,91.5,667,157,22,23,95.7,16,17,94.1,3,3,100.0,0,0.0,0.0,1,4,0
2291,Idriss Saadi,17,26,65.4,223,14,9,11,81.8,7,11,63.6,0,2,0.0,0,0.3,0.3,2,0,0
2292,Youssouf Sabaly,1636,1957,83.6,23576,8988,974,1065,91.5,536,637,84.1,74,129,57.4,2,1.5,1.5,25,105,24
2293,Mathys Saban,3,3,100.0,36,4,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0
2294,Marcel Sabitzer,1051,1344,78.2,16586,5308,563,642,87.7,365,431,84.7,76,159,47.8,3,2.7,3.6,29,117,43
2295,Alexis Saelemaekers,679,860,79.0,8861,2127,417,482,86.5,190,233,81.5,21,51,41.2,4,3.1,2.4,30,50,23
2296,Modibo Sagnan,339,387,87.6,7187,1786,89,100,89.0,191,208,91.8,55,68,80.9,0,0.3,0.1,3,16,1
2297,Allan Saint-Maximin,355,444,80.0,5503,1314,189,220,85.9,122,152,80.3,28,37,75.7,4,3.7,2.0,30,28,11
2298,Borja Sainz,81,105,77.1,1256,259,47,54,87.0,25,32,78.1,8,11,72.7,0,0.8,0.2,3,6,3
2299,Romain Saïss,1199,1495,80.2,23216,10367,430,477,90.1,622,711,87.5,140,262,53.4,0,0.2,0.5,5,113,5
2300,Bukayo Saka,858,1161,73.9,11752,2855,525,606,86.6,242,326,74.2,40,116,34.5,3,4.4,5.0,38,55,31
2301,Hiroki Sakai,1217,1483,82.1,18042,6723,716,791,90.5,396,491,80.7,69,110,62.7,1,1.4,1.6,18,75,13
2302,Moïse Sakava,8,8,100.0,146,39,3,3,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,1,0
2303,Mamadou Sakho,83,94,88.3,1495,730,32,37,86.5,41,41,100.0,6,11,54.5,0,0.0,0.0,0,3,0
2304,Jacopo Sala,237,280,84.6,3953,1509,122,132,92.4,92,111,82.9,18,27,66.7,0,0.7,0.6,2,11,5
2305,Mohamed Salah,1067,1302,82.0,13390,3013,718,796,90.2,246,316,77.8,36,54,66.7,5,6.2,7.0,55,59,72
2306,Eddie Salcedo,181,270,67.0,2357,756,117,149,78.5,50,71,70.4,5,16,31.3,0,0.3,0.5,5,14,10
2307,William Saliba,1339,1471,91.0,26312,9162,467,493,94.7,702,743,94.5,158,202,78.2,0,0.0,0.3,2,87,2
2308,Romain Salin,405,547,74.0,11081,8528,69,69,100.0,210,212,99.1,124,264,47.0,0,0.0,0.0,0,6,0
2309,Mohammed Salisu,304,383,79.4,4301,1511,181,203,89.2,96,122,78.7,11,25,44.0,0,0.4,0.0,2,21,0
2310,Roland Sallai,336,485,69.3,5384,1821,175,217,80.6,115,149,77.2,34,64,53.1,3,1.4,1.3,15,44,16
2311,Salvi,323,594,54.4,4685,1935,175,234,74.8,94,171,55.0,26,98,26.5,0,1.5,1.7,18,13,20
2312,Lazar Samardzic,45,62,72.6,685,183,27,32,84.4,12,16,75.0,5,9,55.6,1,0.6,0.2,3,7,1
2313,Diadie Samassékou,1132,1376,82.3,19458,4461,506,577,87.7,486,573,84.8,101,138,73.2,2,1.8,1.4,10,106,6
2314,Mama Samba Baldé,326,476,68.5,4346,785,198,259,76.4,87,118,73.7,16,27,59.3,0,0.6,0.8,10,12,6
2315,Junior Sambia,1021,1322,77.2,17044,7036,540,609,88.7,362,473,76.5,99,173,57.2,6,2.8,2.8,26,95,39
2316,Frédéric Sammaritano,375,496,75.6,5866,1742,201,225,89.3,106,137,77.4,43,81,53.1,2,2.6,2.1,26,26,9
2317,Fede San Emeterio,426,544,78.3,6696,1863,217,259,83.8,147,173,85.0,37,69,53.6,0,0.1,0.2,4,38,2
2318,Antonio Sanabria,195,260,75.0,2738,388,112,144,77.8,53,66,80.3,14,18,77.8,1,0.6,0.5,7,8,8
2319,Antonio Sanabria,159,224,71.0,1934,335,108,135,80.0,31,47,66.0,5,10,50.0,0,0.1,0.2,3,13,2
2320,Oihan Sancet,254,350,72.6,3617,740,147,195,75.4,80,104,76.9,14,18,77.8,2,1.2,0.5,12,21,10
2321,Renato Sanches,818,994,82.3,15287,4204,361,406,88.9,308,360,85.6,125,171,73.1,3,2.0,1.6,17,114,11
2322,Ricard Sánchez,14,19,73.7,255,111,5,5,100.0,7,10,70.0,1,2,50.0,0,0.0,0.0,0,0,2
2323,Alexis Sánchez,398,515,77.3,6577,1699,194,231,84.0,118,154,76.6,56,75,74.7,5,5.3,4.0,33,38,30
2324,Davinson Sánchez,868,1027,84.5,16505,5026,292,327,89.3,497,543,91.5,65,123,52.8,0,0.0,0.1,1,18,1
2325,Germán Sánchez,717,977,73.4,14908,5745,210,249,84.3,396,468,84.6,100,232,43.1,1,0.1,0.3,1,36,2
2326,Javi Sánchez,294,370,79.5,6520,2194,75,91,82.4,172,189,91.0,45,86,52.3,0,0.1,0.1,4,15,3
2327,Manu Sánchez,394,543,72.6,5794,2532,223,259,86.1,137,188,72.9,21,59,35.6,4,1.2,1.9,14,43,15
2328,Manu Sánchez,24,31,77.4,343,96,14,15,93.3,8,10,80.0,1,2,50.0,1,0.4,0.1,1,1,0
2329,Juan Sánchez Miño,240,289,83.0,3533,846,133,148,89.9,76,92,82.6,19,30,63.3,0,0.1,0.1,1,9,2
2330,Pepe Sánchez,43,79,54.4,732,327,17,25,68.0,21,34,61.8,4,17,23.5,0,0.1,0.0,2,1,0
2331,Robert Sánchez,812,1106,73.4,21987,13945,154,156,98.7,413,420,98.3,243,523,46.5,0,0.0,0.0,1,21,0
2332,Jadon Sancho,1139,1460,78.0,16184,4547,674,788,85.5,344,421,81.7,67,127,52.8,11,7.7,8.0,67,64,82
2333,Alex Sandro,1208,1421,85.0,21302,6647,512,549,93.3,550,608,90.5,117,195,60.0,1,1.6,1.9,17,100,20
2334,Leroy Sané,594,814,73.0,9141,2073,333,385,86.5,186,248,75.0,47,97,48.5,9,6.8,7.2,33,42,34
2335,Salif Sané,556,689,80.7,10733,3738,189,217,87.1,306,357,85.7,55,93,59.1,0,1.1,0.4,4,22,4
2336,Oier Sanjurjo,569,859,66.2,9047,3444,281,370,75.9,219,305,71.8,41,105,39.0,2,2.2,2.7,15,74,15
2337,Mohamed Sankoh,2,2,100.0,33,1,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
2338,Siriki Sanogo,8,8,100.0,105,4,4,4,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0
2339,Morgan Sanson,118,154,76.6,1742,504,70,75,93.3,35,45,77.8,9,17,52.9,0,0.1,0.5,1,12,3
2340,Morgan Sanson,256,342,74.9,3746,1096,146,175,83.4,80,97,82.5,17,34,50.0,3,2.9,1.8,13,25,5
2341,Nicola Sansone,412,533,77.3,6110,1942,246,285,86.3,121,154,78.6,26,51,51.0,2,2.9,1.9,31,29,19
2342,Baptiste Santamaria,132,153,86.3,2300,622,59,66,89.4,55,60,91.7,12,16,75.0,0,0.2,0.1,4,16,1
2343,Baptiste Santamaria,777,1043,74.5,13595,3702,358,444,80.6,321,394,81.5,74,131,56.5,2,1.4,1.5,15,65,12
2344,Federico Santander,13,19,68.4,162,40,8,11,72.7,4,5,80.0,0,0,,1,0.4,0.3,1,2,0
2345,Davide Santon,246,281,87.5,4060,1001,116,122,95.1,110,120,91.7,14,29,48.3,1,0.6,0.4,5,9,7
2346,Samir Santos,1132,1317,86.0,18965,7117,527,558,94.4,519,583,89.0,69,131,52.7,0,0.6,0.6,9,75,5
2347,Riccardo Saponara,37,41,90.2,450,88,18,19,94.7,11,12,91.7,1,2,50.0,0,0.0,0.0,1,4,0
2348,Riccardo Saponara,108,139,77.7,1721,537,57,65,87.7,41,49,83.7,7,12,58.3,0,0.7,0.8,4,4,6
2349,Ivan Šaponjić,59,82,72.0,778,96,38,50,76.0,16,23,69.6,2,2,100.0,0,0.0,0.1,0,4,2
2350,Pablo Sarabia,470,630,74.6,6671,2008,278,324,85.8,131,177,74.0,29,57,50.9,4,6.1,4.4,25,38,27
2351,Josh Sargent,411,592,69.4,5358,1199,253,328,77.1,114,160,71.3,17,29,58.6,2,3.8,2.6,33,33,10
2352,Bouna Sarr,54,62,87.1,758,276,32,34,94.1,19,23,82.6,1,1,100.0,0,0.0,0.0,0,3,0
2353,Bouna Sarr,330,382,86.4,5148,1480,174,198,87.9,134,147,91.2,20,27,74.1,1,0.1,0.4,3,21,4
2354,Sidy Sarr,175,220,79.5,3574,1005,71,78,91.0,65,80,81.3,34,54,63.0,0,0.5,0.5,3,17,3
2355,Marco Sau,182,268,67.9,2719,611,94,121,77.7,65,90,72.2,14,36,38.9,2,1.8,1.3,19,9,6
2356,Téji Savanier,864,1256,68.8,17873,6250,329,411,80.0,296,397,74.6,201,367,54.8,5,6.8,6.1,63,123,25
2357,Stefan Savić,1487,1752,84.9,27597,8583,573,631,90.8,724,795,91.1,155,256,60.5,0,0.1,0.4,2,100,5
2358,Romaine Sawyers,616,729,84.5,10470,3057,279,310,90.0,261,293,89.1,53,78,67.9,0,0.6,0.4,6,58,4
2359,Gianluca Scamacca,226,349,64.8,3532,535,150,202,74.3,45,74,60.8,26,35,74.3,2,2.7,1.6,16,11,6
2360,Dane Scarlett,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
2361,Fabian Schär,468,614,76.2,9712,4248,173,188,92.0,207,244,84.8,82,161,50.9,0,0.0,0.3,0,39,10
2362,Aurélien Scheidler,48,71,67.6,759,79,29,39,74.4,13,22,59.1,4,5,80.0,0,0.8,0.1,5,4,2
2363,Nicolás Schiappacasse,1,1,100.0,6,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0
2364,Pasquale Schiattarella,1091,1353,80.6,19050,6549,471,524,89.9,461,544,84.7,108,186,58.1,1,2.2,1.4,25,131,24
2365,Patrik Schick,296,428,69.2,3718,537,177,235,75.3,81,114,71.1,8,15,53.3,1,2.5,1.3,27,14,2
2366,Sven Schipplock,96,182,52.7,1321,308,53,88,60.2,33,54,61.1,4,14,28.6,0,0.6,0.3,8,8,0
2367,Xaver Schlager,961,1273,75.5,16260,4704,456,569,80.1,393,468,84.0,84,147,57.1,4,3.9,2.7,24,112,24
2368,Keven Schlotterbeck,665,826,80.5,13902,5141,184,216,85.2,374,425,88.0,100,166,60.2,0,0.1,0.2,1,40,2
2369,Nico Schlotterbeck,657,820,80.1,12790,4572,245,267,91.8,328,370,88.6,77,157,49.0,0,0.6,0.3,3,59,3
2370,Jeffrey Schlupp,304,436,69.7,4320,1251,180,228,78.9,89,128,69.5,15,28,53.6,3,2.0,1.0,18,29,11
2371,Kasper Schmeichel,927,1251,74.1,25302,16109,139,141,98.6,468,477,98.1,318,628,50.6,0,0.0,0.0,0,9,0
2372,Jonathan Schmid,995,1333,74.6,18132,7591,432,510,84.7,436,556,78.4,110,198,55.6,2,2.4,3.0,24,82,36
2373,Romano Schmid,328,477,68.8,4475,1578,205,250,82.0,90,134,67.2,16,36,44.4,3,1.3,1.4,15,33,15
2374,Benno Schmitz,172,247,69.6,3041,1487,73,84,86.9,80,106,75.5,18,46,39.1,1,0.3,0.3,5,17,2
2375,Morgan Schneiderlin,1426,1615,88.3,24115,7341,723,771,93.8,545,595,91.6,126,186,67.7,1,0.7,1.0,13,131,10
2376,Alessandro Schöpf,279,350,79.7,3671,898,169,198,85.4,79,91,86.8,8,13,61.5,0,0.2,0.4,4,18,4
2377,Jerdy Schouten,1206,1395,86.5,20951,6375,528,592,89.2,515,577,89.3,121,148,81.8,1,1.9,1.6,23,154,11
2378,Nico Schulz,375,467,80.3,5633,1742,197,218,90.4,142,165,86.1,19,40,47.5,0,0.4,0.5,6,25,4
2379,Alexander Schwolow,729,923,79.0,20632,13974,89,89,100.0,389,393,99.0,249,432,57.6,0,0.0,0.0,0,3,0
2380,Christopher Scott,7,9,77.8,70,19,5,5,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,1,0
2381,Matteo Scozzarella,84,106,79.2,1719,476,27,30,90.0,41,45,91.1,16,31,51.6,0,0.5,0.4,6,8,0
2382,Simone Scuffet,19,28,67.9,707,592,2,2,100.0,6,6,100.0,11,20,55.0,0,0.0,0.0,0,0,0
2383,Jacopo Segre,94,106,88.7,1700,429,40,42,95.2,35,41,85.4,16,17,94.1,0,0.0,0.0,1,9,0
2384,Davie Selke,112,217,51.6,1389,351,69,118,58.5,32,56,57.1,2,7,28.6,1,0.4,0.6,8,8,5
2385,Malik Sellouki,18,30,60.0,209,60,15,18,83.3,3,5,60.0,0,4,0.0,0,0.0,0.0,0,3,0
2386,Matz Sels,108,174,62.1,3738,3078,15,15,100.0,38,38,100.0,55,121,45.5,0,0.0,0.0,0,1,1
2387,Nélson Semedo,1586,1976,80.3,22838,6783,985,1082,91.0,459,581,79.0,92,167,55.1,1,1.3,2.8,21,117,20
2388,Léo Sena,543,624,87.0,11724,3219,174,193,90.2,236,261,90.4,121,144,84.0,0,0.1,0.5,2,113,5
2389,Stefano Sensi,354,432,81.9,5867,1586,174,190,91.6,134,160,83.8,33,57,57.9,0,0.9,1.1,11,40,11
2390,Jaime Seoane,663,877,75.6,11828,2704,292,342,85.4,243,288,84.4,90,153,58.8,1,1.1,1.3,11,66,9
2391,Luigi Sepe,1147,1445,79.4,34233,26869,214,218,98.2,468,474,98.7,457,739,61.8,0,0.0,0.1,0,33,0
2392,Suat Serdar,455,609,74.7,8383,2163,186,237,78.5,196,233,84.1,59,80,73.8,3,1.3,0.9,14,49,11
2393,Jean Seri,440,516,85.3,8114,2026,179,201,89.1,200,215,93.0,49,76,64.5,0,0.2,0.3,5,24,4
2394,Femi Seriki,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
2395,Ryan Sessegnon,716,934,76.7,11844,4169,343,393,87.3,316,397,79.6,45,93,48.4,3,1.7,2.1,16,43,25
2396,Nils Seufert,146,178,82.0,2112,548,75,84,89.3,53,65,81.5,7,11,63.6,1,0.3,0.4,5,15,1
2397,Edgar Sevikyan,3,5,60.0,29,0,3,4,75.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0
2398,Stephan El Shaarawy,186,240,77.5,3004,543,96,119,80.7,71,83,85.5,13,17,76.5,1,1.1,1.0,17,9,11
2399,Jamie Shackleton,191,214,89.3,2655,586,115,124,92.7,66,69,95.7,5,8,62.5,0,0.1,0.3,2,10,0
2400,Xherdan Shaqiri,361,428,84.3,5174,1362,201,221,91.0,114,134,85.1,23,35,65.7,2,2.5,1.8,19,24,26
2401,Billy Sharp,85,123,69.1,1003,155,53,69,76.8,24,33,72.7,0,1,0.0,0,0.5,0.6,4,1,3
2402,Luke Shaw,1650,2068,79.8,23339,9202,989,1082,91.4,483,588,82.1,99,212,46.7,5,6.4,6.0,72,103,42
2403,Jonjo Shelvey,1092,1499,72.8,23397,7464,389,457,85.1,450,552,81.5,227,416,54.6,3,3.0,2.3,37,143,21
2404,Eldor Shomurodov,329,483,68.1,4089,754,202,258,78.3,78,117,66.7,12,20,60.0,1,1.9,1.2,20,17,9
2405,Shola Shoretire,5,6,83.3,57,6,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0
2406,Mahame Siby,9,11,81.8,159,85,4,4,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0,1,0
2407,Abdoulaye Sidibé,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0,0,0
2408,Djibril Sidibé,1525,1853,82.3,26531,9216,665,712,93.4,708,835,84.8,130,247,52.6,2,2.4,2.9,25,116,24
2409,Sidnei,472,522,90.4,8718,2818,169,176,96.0,239,257,93.0,49,67,73.1,0,0.0,0.0,0,9,1
2410,Kaj Sierhuis,101,165,61.2,1700,406,52,79,65.8,37,53,69.8,9,15,60.0,1,0.5,0.6,9,16,7
2411,Tim Siersleben,21,25,84.0,409,107,5,7,71.4,14,15,93.3,2,3,66.7,0,0.0,0.0,0,1,0
2412,Gylfi Sigurðsson,758,963,78.7,12289,3249,378,429,88.1,268,307,87.3,69,141,48.9,5,3.8,3.5,44,55,22
2413,Luca Siligardi,15,20,75.0,261,68,6,8,75.0,7,8,87.5,1,2,50.0,0,0.1,0.0,2,3,1
2414,Luca Siligardi,11,19,57.9,153,38,8,9,88.9,3,3,100.0,0,2,0.0,0,0.2,0.2,2,0,1
2415,Adrien Silva,822,948,86.7,15307,4370,350,400,87.5,318,352,90.3,130,152,85.5,1,0.8,0.7,11,92,7
2416,André Silva,561,774,72.5,7354,1308,338,437,77.3,171,214,79.9,17,28,60.7,7,4.7,4.9,31,36,19
2417,Bernardo Silva,1287,1434,89.7,18862,3005,718,758,94.7,419,461,90.9,78,98,79.6,6,3.8,2.8,26,71,31
2418,Caio Henrique Oliveira Silva,1177,1489,79.0,18880,5275,583,654,89.1,508,640,79.4,61,128,47.7,4,3.5,3.8,26,71,40
2419,David Silva,720,866,83.1,11406,2961,385,433,88.9,234,276,84.8,72,87,82.8,5,3.3,3.5,28,79,46
2420,Fábio Silva,237,330,71.8,2728,325,153,190,80.5,52,77,67.5,5,14,35.7,3,1.0,0.4,11,7,5
2421,Florent da Silva,1,1,100.0,8,1,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0
2422,Gabriel Silva,185,227,81.5,3146,960,91,99,91.9,75,91,82.4,14,24,58.3,0,0.2,0.3,3,16,5
2423,Gastón Silva,290,347,83.6,5574,2235,101,111,91.0,151,173,87.3,29,49,59.2,0,0.0,0.1,1,27,1
2424,Rui Silva,596,1079,55.2,22063,18534,78,79,98.7,201,206,97.6,313,781,40.1,0,0.0,0.1,1,41,0
2425,Thiago Silva,1809,1952,92.7,34651,13251,615,647,95.1,997,1035,96.3,176,233,75.5,0,0.3,0.5,5,107,8
2426,Marco Silvestri,440,963,45.7,16170,14614,60,60,100.0,141,144,97.9,239,753,31.7,0,0.0,0.1,0,19,0
2427,Mohamed Simakan,699,851,82.1,14910,5172,223,254,87.8,343,385,89.1,127,190,66.8,1,0.9,0.9,4,66,10
2428,Giovanni Simeone,255,346,73.7,3452,361,153,194,78.9,79,99,79.8,5,12,41.7,2,1.3,0.7,12,7,3
2429,Moses Simon,464,722,64.3,6829,2050,284,353,80.5,128,201,63.7,31,93,33.3,5,3.0,3.9,32,27,23
2430,Unai Simón,743,1062,70.0,23605,18692,114,115,99.1,326,333,97.9,303,614,49.3,0,0.0,0.0,1,21,1
2431,Xavi Simons,7,9,77.8,89,15,5,6,83.3,0,1,0.0,1,1,100.0,0,0.0,0.0,0,1,0
2432,Jóan Símun Edmundsson,8,13,61.5,177,26,4,6,66.7,2,4,50.0,2,3,66.7,0,0.0,0.0,0,0,0
2433,Wilfried Singo,723,963,75.1,10923,3562,406,452,89.8,254,349,72.8,44,104,42.3,2,2.8,1.9,24,35,20
2434,Daley Sinkgraven,1037,1282,80.9,17748,4850,476,539,88.3,432,505,85.5,98,163,60.1,0,0.6,1.1,13,67,18
2435,Dimitris Siovas,1508,1873,80.5,30207,10101,459,533,86.1,868,966,89.9,162,330,49.1,0,0.7,0.3,6,72,0
2436,Tobias Sippel,92,147,62.6,2839,2292,11,11,100.0,46,46,100.0,35,87,40.2,0,0.0,0.0,0,1,0
2437,Salvatore Sirigu,711,1006,70.7,19538,14210,174,175,99.4,273,283,96.5,256,537,47.7,0,0.0,0.0,0,17,0
2438,Issouf Sissokho,40,44,90.9,625,184,20,21,95.2,19,20,95.0,1,1,100.0,0,0.0,0.0,0,4,0
2439,Ibrahima Sissoko,885,1111,79.7,16727,5069,361,421,85.7,389,442,88.0,116,186,62.4,0,0.3,0.9,6,108,13
2440,Moussa Sissoko,679,811,83.7,10344,2252,336,383,87.7,247,282,87.6,44,69,63.8,0,0.1,0.3,4,42,6
2441,Nelson Sissoko,201,282,71.3,3647,1322,93,110,84.5,79,105,75.2,27,51,52.9,0,0.1,0.1,2,18,0
2442,Antonio Sivera,11,22,50.0,352,300,3,3,100.0,3,3,100.0,5,16,31.3,0,0.0,0.0,0,0,0
2443,Jacques Siwe,21,38,55.3,271,41,13,24,54.2,7,10,70.0,0,0,,0,0.1,0.0,2,2,0
2444,Ellyes Skhiri,1316,1523,86.4,23420,7721,552,625,88.3,578,622,92.9,142,195,72.8,2,1.0,1.5,17,66,16
2445,Łukasz Skorupski,747,959,77.9,16949,11831,198,200,99.0,329,337,97.6,172,367,46.9,0,0.0,0.0,0,3,0
2446,Andreas Skov Olsen,407,546,74.5,5984,1534,231,263,87.8,127,172,73.8,25,61,41.0,3,2.0,1.9,20,12,10
2447,Robert Skov,348,508,68.5,6222,1559,163,188,86.7,138,187,73.8,39,91,42.9,0,2.5,2.9,19,20,18
2448,Milan Škriniar,2009,2182,92.1,35415,10388,844,881,95.8,983,1039,94.6,158,214,73.8,0,0.5,0.7,9,133,10
2449,Steven Skrzybski,74,124,59.7,1328,419,30,43,69.8,29,43,67.4,11,19,57.9,0,0.1,0.2,2,8,2
2450,Petar Škuletić,41,75,54.7,502,77,29,46,63.0,9,21,42.9,1,3,33.3,0,0.7,0.4,5,4,0
2451,Islam Slimani,6,9,66.7,73,12,5,6,83.3,1,2,50.0,0,0,,0,0.1,0.0,1,1,0
2452,Islam Slimani,178,242,73.6,2077,538,122,147,83.0,35,51,68.6,5,8,62.5,1,1.8,1.0,11,14,8
2453,William Smallbone,61,78,78.2,920,189,35,35,100.0,21,28,75.0,4,10,40.0,0,0.0,0.0,0,5,1
2454,Chris Smalling,620,684,90.6,12325,4078,163,175,93.1,377,393,95.9,68,96,70.8,1,0.7,0.6,2,16,0
2455,Emile Smith Rowe,648,746,86.9,8625,1644,408,446,91.5,186,203,91.6,21,31,67.7,4,3.4,2.6,27,45,14
2456,Robert Snodgrass,107,141,75.9,1632,503,56,66,84.8,39,57,68.4,7,9,77.8,0,0.4,0.5,3,11,3
2457,Robert Snodgrass,4,4,100.0,43,15,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
2458,Cédric Soares,349,469,74.4,5184,1901,208,237,87.8,108,152,71.1,21,50,42.0,1,0.9,0.6,6,33,6
2459,Rafa Soares,487,706,69.0,9141,4296,213,247,86.2,190,265,71.7,75,149,50.3,1,1.8,2.6,15,50,16
2460,Rubén Sobrino,14,21,66.7,191,33,11,13,84.6,1,3,33.3,2,2,100.0,0,0.0,0.0,0,2,0
2461,Rubén Sobrino,185,257,72.0,2573,622,117,149,78.5,46,69,66.7,12,16,75.0,0,1.0,0.4,10,12,4
2462,Simon Sohm,354,424,83.5,5966,1323,150,173,86.7,165,185,89.2,26,42,61.9,0,0.2,0.3,4,31,2
2463,Augusto Solari,148,201,73.6,2269,732,83,105,79.0,42,57,73.7,14,23,60.9,2,1.8,1.0,10,9,7
2464,Roberto Soldado,206,349,59.0,2798,429,119,169,70.4,53,92,57.6,14,22,63.6,0,0.6,0.7,9,12,6
2465,Carlos Soler,1272,1579,80.6,22712,6828,555,594,93.4,495,565,87.6,165,309,53.4,8,4.7,4.1,45,140,21
2466,Yann Sommer,1017,1243,81.8,24546,15043,238,240,99.2,515,523,98.5,259,469,55.2,0,0.0,0.0,0,3,0
2467,Son,480,641,74.9,8206,2893,250,295,84.7,173,211,82.0,47,91,51.6,0,1.2,1.8,18,38,26
2468,Brandon Soppy,321,407,78.9,5010,1775,177,198,89.4,126,160,78.8,17,37,45.9,0,0.2,0.8,2,20,6
