,name,passes completed,passes attempted,passes success rate,total distance of passes (yards),progressive distance,short passes completed,short passes attempted,short passes succes rate,medium passes completed,medium passes attempted,medium passes succes rate,long passes completed,long passes attempted,long passes succes rate,assists,expected assists 2nd deegree,expected assists,key passes,passes into 1/3,passes into penalty area
944,Przemysław Frankowski,1364,1828,74.6,23200,8259,652,748,87.2,553,727,76.1,124,271,45.8,3,6.8,6.9,67,92,52
945,Ryan Fraser,85,122,69.7,1228,289,50,59,84.7,28,41,68.3,3,8,37.5,0,0.4,0.3,5,4,4
946,Davide Frattesi,812,1024,79.3,13717,3762,400,479,83.5,301,363,82.9,80,116,69.0,0,1.9,2.0,27,80,22
947,Oscar Fraulo,10,16,62.5,153,25,6,6,100.0,4,6,66.7,0,4,0.0,0,0.0,0.0,0,0,0
948,Fred,618,781,79.1,9392,2767,344,398,86.4,197,234,84.2,48,77,62.3,2,2.9,1.8,30,65,11
949,Ryan Fredericks,149,220,67.7,2139,735,85,96,88.5,55,88,62.5,4,15,26.7,0,0.1,0.3,1,5,6
950,Iván Fresneda,710,922,77.0,11295,3707,366,413,88.6,264,336,78.6,56,108,51.9,0,1.5,1.2,18,55,16
951,Remo Freuler,664,836,79.4,9828,3216,371,429,86.5,238,285,83.5,30,66,45.5,0,0.8,0.7,12,47,6
952,Michael Frey,127,222,57.2,1706,507,81,129,62.8,33,49,67.3,4,12,33.3,3,1.8,1.3,10,14,5
953,Marco Friedl,1407,1731,81.3,30355,10867,436,468,93.2,692,784,88.3,260,424,61.3,0,0.4,1.6,8,114,18
954,Marvin Friedrich,830,965,86.0,15811,5285,281,301,93.4,481,517,93.0,64,125,51.2,0,0.5,0.6,5,21,1
955,Jeremie Frimpong,982,1232,79.7,12784,3814,684,768,89.1,230,302,76.2,30,69,43.5,7,6.2,6.3,45,39,27
956,Chris Führich,552,704,78.4,8781,2032,300,342,87.7,195,236,82.6,43,78,55.1,2,4.8,3.5,24,43,21
957,Angelo Fulgini,380,501,75.8,5810,1938,194,221,87.8,127,165,77.0,32,76,42.1,1,2.7,3.4,27,31,10
958,Angelo Fulgini,188,238,79.0,2496,683,123,139,88.5,48,69,69.6,6,15,40.0,1,0.8,0.4,8,13,10
959,Niclas Füllkrug,581,929,62.5,9105,1989,323,457,70.7,167,271,61.6,59,91,64.8,5,3.6,3.4,34,48,27
960,Matteo Gabbia,289,359,80.5,6382,2047,78,92,84.8,147,163,90.2,59,91,64.8,0,0.0,0.0,0,14,0
961,Manolo Gabbiadini,428,625,68.5,5770,1470,263,332,79.2,116,167,69.5,19,45,42.2,2,4.5,4.1,27,33,28
962,Gianluca Gaetano,48,62,77.4,655,152,28,29,96.6,14,20,70.0,3,4,75.0,1,0.2,0.1,1,3,0
963,Roberto Gagliardini,297,355,83.7,4333,1269,177,200,88.5,94,108,87.0,15,25,60.0,0,0.3,0.7,5,32,12
964,Adolfo Gaich,94,165,57.0,1055,200,61,100,61.0,22,39,56.4,0,2,0.0,0,0.4,0.2,6,8,0
965,Cody Gakpo,293,392,74.7,3928,1110,168,208,80.8,91,119,76.5,11,20,55.0,2,2.7,1.9,23,33,11
966,Javi Galán,1577,2039,77.3,26915,8515,750,845,88.8,655,791,82.8,143,293,48.8,3,4.1,4.2,52,76,56
967,Iñigo Ruiz de Galarreta,1016,1243,81.7,17935,4838,468,529,88.5,408,464,87.9,106,173,61.3,1,1.4,1.8,20,104,14
968,Pablo Galdames Millán,211,302,69.9,3959,1174,109,129,84.5,67,91,73.6,32,62,51.6,2,1.1,0.6,10,27,3
969,Conor Gallagher,706,871,81.1,10444,2483,399,447,89.3,243,290,83.8,32,58,55.2,1,2.3,1.7,21,67,20
970,Antonino Gallo,843,1254,67.2,15118,6837,373,438,85.2,365,511,71.4,89,245,36.3,1,1.9,2.1,38,121,34
971,Gauthier Gallon,633,951,66.6,16827,12352,134,135,99.3,301,306,98.4,184,492,37.4,0,0.0,0.0,1,10,0
972,Cristian Gamboa,458,684,67.0,9419,3894,171,206,83.0,190,271,70.1,92,178,51.7,0,0.5,0.7,9,57,14
973,Kévin Gameiro,591,747,79.1,7909,1399,354,413,85.7,177,224,79.0,18,24,75.0,0,3.3,3.4,25,35,23
974,Idrissa Gana Gueye,1025,1226,83.6,16238,4278,525,583,90.1,419,476,88.0,57,105,54.3,1,1.1,0.8,12,111,5
975,Ignatius Ganago,212,349,60.7,2964,597,127,180,70.6,55,94,58.5,13,30,43.3,3,1.7,1.6,10,16,4
976,Ignatius Ganago,10,11,90.9,204,74,3,3,100.0,6,7,85.7,1,1,100.0,0,0.0,0.0,0,1,0
977,Silvère Ganvoula M'Boussy,49,87,56.3,669,184,32,48,66.7,15,27,55.6,1,6,16.7,0,0.5,0.2,5,8,5
978,Aleix García,1370,1657,82.7,24515,7738,661,710,93.1,471,536,87.9,182,303,60.1,5,6.2,6.0,64,154,23
979,Álvaro García,664,1036,64.1,10196,3009,383,473,81.0,214,337,63.5,46,128,35.9,5,5.7,4.9,48,28,41
980,Borja García,217,281,77.2,3113,857,126,140,90.0,72,91,79.1,10,28,35.7,0,0.6,0.3,5,25,7
981,Carlos García,20,24,83.3,497,122,2,5,40.0,14,15,93.3,4,4,100.0,1,0.1,0.0,1,0,0
982,Dani García,571,720,79.3,9716,2877,274,319,85.9,232,275,84.4,54,99,54.5,2,0.7,0.7,10,71,7
983,David García,1152,1424,80.9,23635,9514,380,429,88.6,586,669,87.6,175,302,57.9,0,0.4,0.6,5,117,6
984,Eric García,1142,1257,90.9,21550,7275,429,460,93.3,578,612,94.4,122,158,77.2,0,0.2,0.6,1,130,2
985,Fran Garcia,1626,2071,78.5,26531,8312,800,879,91.0,684,830,82.4,107,244,43.9,3,1.6,2.0,29,139,31
986,Joan García,26,30,86.7,521,425,9,9,100.0,12,12,100.0,5,9,55.6,0,0.0,0.0,0,0,0
987,Raúl García,199,318,62.6,3061,743,118,151,78.1,57,107,53.3,17,33,51.5,3,1.1,0.8,8,24,7
988,Rubén García,411,567,72.5,6895,1810,223,254,87.8,116,158,73.4,53,111,47.7,2,2.0,2.2,25,23,13
989,Unai García,638,803,79.5,13808,4944,169,190,88.9,365,418,87.3,96,177,54.2,1,0.1,0.2,3,44,3
990,Alejandro Garnacho,150,187,80.2,1802,233,113,131,86.3,27,30,90.0,4,5,80.0,2,1.0,0.9,3,2,2
991,James Garner,256,353,72.5,4066,1400,131,152,86.2,99,124,79.8,16,50,32.0,1,0.5,0.5,7,22,6
992,Felix Garreta,34,40,85.0,709,206,11,13,84.6,16,18,88.9,7,8,87.5,0,0.0,0.0,0,2,0
993,Aleix Garrido,2,3,66.7,21,8,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0
994,Sékou Gassama,7,9,77.8,87,0,5,7,71.4,2,2,100.0,0,0,,0,0.0,0.0,1,0,0
995,Johan Gastien,1743,2103,82.9,34446,11716,623,716,87.0,805,909,88.6,264,392,67.3,3,2.1,3.2,28,193,30
996,Federico Gatti,808,957,84.4,16192,5297,287,307,93.5,404,443,91.2,111,181,61.3,0,1.5,1.1,6,47,3
997,Gavi,1026,1206,85.1,14584,2930,652,711,91.7,289,340,85.0,55,79,69.6,4,3.7,3.8,38,98,40
998,Paulo Gazzaniga,783,1070,73.2,21240,15708,201,201,100.0,349,359,97.2,231,501,46.1,0,0.2,0.0,1,21,0
999,David de Gea,866,1218,71.1,22585,16134,199,199,100.0,402,410,98.0,260,596,43.6,0,0.1,0.2,1,7,1
1000,Dario Gebuhr,10,13,76.9,163,31,4,4,100.0,5,6,83.3,1,1,100.0,0,0.0,0.0,0,2,0
1001,Dennis Geiger,697,852,81.8,12742,4292,293,325,90.2,306,351,87.2,79,127,62.2,3,2.7,3.4,35,74,15
1002,Joe Gelhardt,43,67,64.2,518,118,23,30,76.7,11,17,64.7,2,2,100.0,2,0.5,0.4,2,3,1
1003,Valentin Gendrey,1031,1448,71.2,16693,8217,539,637,84.6,399,551,72.4,70,188,37.2,2,2.9,1.8,27,72,21
1004,Denis Genreau,243,323,75.2,3403,1177,132,155,85.2,73,101,72.3,12,19,63.2,1,0.7,0.6,6,24,6
1005,Yannick Gerhardt,503,674,74.6,8116,2535,269,313,85.9,193,246,78.5,30,63,47.6,4,2.2,2.0,20,63,13
1006,Valère Germain,147,214,68.7,1794,407,96,133,72.2,34,46,73.9,3,6,50.0,0,0.6,0.5,6,13,6
1007,Gerson,150,185,81.1,2156,576,87,97,89.7,47,59,79.7,7,12,58.3,0,0.3,0.5,4,15,4
1008,Ismaël Gharbi,32,36,88.9,320,45,23,26,88.5,5,5,100.0,0,1,0.0,0,0.0,0.1,0,1,0
1009,Paolo Ghiglione,159,285,55.8,3153,1607,61,86,70.9,73,122,59.8,25,63,39.7,1,0.6,0.6,13,17,18
1010,Saman Ghoddos,59,79,74.7,953,286,32,36,88.9,21,25,84.0,6,17,35.3,0,0.4,0.3,4,5,1
1011,Faouzi Ghoulam,233,329,70.8,4360,1945,101,114,88.6,97,128,75.8,31,71,43.7,0,0.8,0.5,10,11,2
1012,Morgan Gibbs-White,75,95,78.9,1122,345,47,58,81.0,17,21,81.0,7,9,77.8,0,0.1,0.2,1,10,1
1013,Morgan Gibbs-White,659,1078,61.1,10717,3931,351,466,75.3,195,279,69.9,84,229,36.7,8,8.2,6.2,66,70,40
1014,Niko Gießelmann,496,744,66.7,9352,3543,219,265,82.6,192,288,66.7,77,146,52.7,2,1.7,1.9,22,36,22
1015,Samuel Gigot,985,1130,87.2,17488,5168,353,394,89.6,535,582,91.9,66,110,60.0,2,0.4,0.4,4,57,2
1016,Rafał Gikiewicz,846,1152,73.4,24931,17753,134,137,97.8,410,417,98.3,300,593,50.6,0,0.0,0.1,0,23,1
1017,Bryan Gil,47,60,78.3,638,92,26,32,81.3,14,16,87.5,2,4,50.0,1,0.2,0.1,2,3,2
1018,Bryan Gil,284,374,75.9,3630,945,182,201,90.5,88,114,77.2,3,22,13.6,2,0.7,0.7,8,10,10
1019,David Gil,66,129,51.2,2769,2382,9,9,100.0,14,15,93.3,43,105,41.0,0,0.0,0.0,0,9,0
1020,Óscar Gil,757,991,76.4,12559,3678,358,416,86.1,323,397,81.4,54,109,49.5,1,2.9,1.9,15,29,11
1021,Mario Gila,56,61,91.8,953,330,25,27,92.6,24,26,92.3,6,7,85.7,0,0.0,0.0,0,1,0
1022,Billy Gilmour,364,408,89.2,5781,1399,188,205,91.7,144,152,94.7,26,37,70.3,1,0.2,0.8,2,30,6
1023,Álvaro Giménez,2,2,100.0,21,6,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0
1024,Gvidas Gineitis,75,90,83.3,1268,262,36,43,83.7,31,35,88.6,6,7,85.7,0,0.0,0.0,0,6,0
1025,Matthias Ginter,1566,1903,82.3,32228,12401,436,506,86.2,903,1006,89.8,216,350,61.7,1,0.9,1.5,13,122,12
1026,Andrei Girotto,1445,1750,82.6,29344,9608,475,538,88.3,700,795,88.1,231,351,65.8,1,1.9,1.1,13,129,6
1027,Olivier Giroud,351,560,62.7,4172,765,223,333,67.0,81,123,65.9,8,15,53.3,5,4.0,2.0,24,13,7
1028,Serge Gnabry,693,873,79.4,9720,2515,443,516,85.9,193,229,84.3,37,68,54.4,5,5.3,4.8,36,49,33
1029,Wilfried Gnonto,370,512,72.3,4823,1234,230,270,85.2,104,137,75.9,12,24,50.0,4,2.2,2.2,22,12,19
1030,Ben Godfrey,182,281,64.8,3067,1252,90,111,81.1,73,111,65.8,16,41,39.0,1,0.2,0.1,3,24,1
1031,Pierluigi Gollini,96,126,76.2,2622,1774,18,18,100.0,42,42,100.0,36,66,54.5,0,0.0,0.0,0,1,0
1032,Pierluigi Gollini,136,159,85.5,3405,2362,31,31,100.0,62,63,98.4,43,65,66.2,0,0.0,0.0,0,1,0
1033,Aleksandr Golovin,769,1099,70.0,12831,4245,384,484,79.3,256,346,74.0,92,181,50.8,7,5.8,5.6,59,74,55
1034,André Gomes,1179,1334,88.4,20280,5925,546,595,91.8,487,515,94.6,110,158,69.6,2,1.2,1.6,14,145,18
1035,Angel Gomes,1517,1767,85.9,26307,6952,683,752,90.8,616,681,90.5,159,248,64.1,6,3.1,3.4,34,159,38
1036,João Gomes,250,322,77.6,3832,878,138,159,86.8,91,121,75.2,14,24,58.3,0,0.2,0.1,5,18,0
1037,Toti Gomes,460,555,82.9,7615,2848,221,256,86.3,202,229,88.2,28,53,52.8,0,0.3,0.3,4,27,8
1038,Dani Gómez,13,17,76.5,196,28,9,9,100.0,4,6,66.7,0,0,,0,0.0,0.0,1,1,1
1039,Joe Gomez,1166,1361,85.7,23380,7637,336,379,88.7,686,745,92.1,127,197,64.5,0,0.2,0.7,1,121,4
1040,Maxi Gómez,9,14,64.3,131,3,5,5,100.0,2,4,50.0,1,3,33.3,0,0.2,0.2,2,0,0
1041,Moi Gómez,1314,1559,84.3,24801,6445,579,619,93.5,522,584,89.4,186,286,65.0,2,4.5,4.8,53,170,34
1042,Papu Gómez,450,535,84.1,7565,2319,242,260,93.1,157,187,84.0,43,64,67.2,1,1.7,2.0,14,46,25
1043,Sergi Gómez,968,1132,85.5,20365,7288,277,302,91.7,561,600,93.5,127,214,59.3,0,0.4,0.7,5,38,1
1044,Sergio Gómez,279,317,88.0,4074,977,154,165,93.3,105,114,92.1,11,17,64.7,1,1.2,1.1,5,24,3
1045,Antonio Gomis,0,3,0.0,0,0,0,0,,0,0,,0,3,0.0,0,0.0,0.0,0,0,0
1046,Maxime Gonalons,736,835,88.1,13744,4112,275,313,87.9,350,374,93.6,82,104,78.8,0,0.5,0.6,9,80,6
1047,Diego González,299,382,78.3,6351,2599,80,92,87.0,164,183,89.6,47,90,52.2,0,0.0,0.0,0,16,1
1048,Édgar González,792,892,88.8,14260,4998,333,362,92.0,384,415,92.5,68,97,70.1,0,0.8,0.7,2,14,0
1049,Giovanni González,336,428,78.5,5449,2264,188,213,88.3,123,156,78.8,21,46,45.7,2,1.2,0.6,5,19,7
1050,Joan Gonzàlez,598,782,76.5,9263,2561,311,380,81.8,218,255,85.5,42,83,50.6,3,1.3,1.6,15,72,9
1051,Nicolás González,381,571,66.7,6819,1579,154,225,68.4,178,218,81.7,37,72,51.4,1,1.3,1.1,19,41,21
1052,Nicolás González,676,778,86.9,10855,3185,339,372,91.1,293,328,89.3,31,52,59.6,1,1.3,1.4,12,92,9
1053,Oumar Gonzalez,899,1102,81.6,17387,4963,271,332,81.6,513,565,90.8,94,172,54.7,0,0.0,0.2,1,29,1
1054,Roberto González,25,29,86.2,374,121,12,14,85.7,8,8,100.0,3,5,60.0,0,0.3,0.2,3,2,0
1055,Jacek Góralski,31,39,79.5,488,138,14,17,82.4,12,12,100.0,3,6,50.0,0,0.1,0.0,2,0,0
1056,Anthony Gordon,162,198,81.8,2222,547,105,115,91.3,44,54,81.5,7,12,58.3,0,0.9,0.9,6,11,5
1057,Anthony Gordon,193,280,68.9,2905,625,110,135,81.5,66,89,74.2,11,27,40.7,0,0.6,0.5,8,8,11
1058,Leon Goretzka,826,1012,81.6,12312,3833,455,515,88.3,290,354,81.9,45,72,62.5,2,2.3,2.5,21,80,19
1059,Andoni Gorosabel,888,1049,84.7,13271,4844,512,561,91.3,297,344,86.3,50,83,60.2,0,1.0,1.7,13,42,22
1060,Robin Gosens,506,660,76.7,8158,2994,267,293,91.1,202,263,76.8,30,75,40.0,0,2.4,2.9,16,34,15
1061,Mario Götze,1130,1527,74.0,16936,4802,621,724,85.8,376,496,75.8,72,161,44.7,1,5.3,6.7,42,90,44
1062,Amine Gouiri,53,74,71.6,736,116,30,35,85.7,17,22,77.3,2,5,40.0,0,0.3,0.2,3,2,1
1063,Amine Gouiri,588,742,79.2,8451,1576,307,376,81.6,209,252,82.9,31,41,75.6,3,4.3,4.9,37,32,31
1064,Jeffrey Gouweleeuw,1036,1481,70.0,22964,9746,301,381,79.0,549,647,84.9,176,392,44.9,1,2.1,1.5,12,102,14
1065,Jonathan Gradit,1875,2093,89.6,34040,12990,727,789,92.1,942,1011,93.2,159,218,72.9,3,1.1,1.6,13,221,17
1066,José Gragera,178,208,85.6,3239,1070,66,81,81.5,89,99,89.9,18,22,81.8,0,0.0,0.1,0,11,0
1067,Alberto Grassi,453,559,81.0,6919,2055,255,289,88.2,146,181,80.7,31,53,58.5,0,0.4,0.3,6,27,5
1068,Ryan Gravenberch,326,373,87.4,4941,1234,182,202,90.1,119,130,91.5,16,20,80.0,0,0.5,0.8,8,34,9
1069,Andrew Gravillon,131,163,80.4,2543,762,46,51,90.2,75,85,88.2,10,21,47.6,0,0.0,0.0,0,5,0
1070,Andrew Gravillon,330,445,74.2,6298,2474,127,157,80.9,159,191,83.2,38,75,50.7,0,0.4,0.6,3,31,4
1071,Demarai Gray,579,838,69.1,9843,2215,289,328,88.1,191,252,75.8,72,179,40.2,1,3.8,3.8,37,30,18
1072,Adrian Grbić,1,2,50.0,10,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0
1073,Ivo Grbić,219,330,66.4,6085,4302,57,58,98.3,81,81,100.0,80,189,42.3,0,0.0,0.0,0,0,0
1074,Jack Grealish,902,1072,84.1,13270,2584,539,588,91.7,295,337,87.5,41,66,62.1,7,7.1,6.7,50,28,48
1075,Sam Greenwood,107,186,57.5,1951,888,55,64,85.9,28,58,48.3,21,57,36.8,2,1.1,1.1,13,14,1
1076,Michael Gregoritsch,297,541,54.9,3845,1141,178,290,61.4,80,145,55.2,14,28,50.0,4,3.0,2.6,24,28,16
1077,Dominik Greif,23,38,60.5,1222,1170,0,0,,4,4,100.0,19,34,55.9,0,0.0,0.0,0,1,0
1078,Leo Greiml,160,197,81.2,3284,1149,41,46,89.1,101,111,91.0,17,37,45.9,0,0.1,0.1,1,10,1
1079,Clément Grenier,256,356,71.9,4406,1363,132,151,87.4,79,107,73.8,35,76,46.1,0,1.1,1.5,12,31,6
1080,Antoine Griezmann,1236,1597,77.4,18976,5448,685,774,88.5,384,487,78.9,104,207,50.2,16,13.8,9.8,84,117,58
1081,Vincenzo Grifo,977,1336,73.1,17577,5272,459,538,85.3,370,474,78.1,123,256,48.0,5,5.5,6.2,55,82,46
1082,Lennart Grill,147,214,68.7,4637,3732,24,24,100.0,68,69,98.6,55,120,45.8,0,0.0,0.0,0,10,0
1083,Christian Groß,695,860,80.8,10815,3306,367,426,86.2,262,317,82.6,41,59,69.5,1,0.5,0.7,5,63,10
1084,Pascal Groß,1879,2347,80.1,30182,8776,988,1079,91.6,681,809,84.2,147,316,46.5,8,10.9,8.8,80,157,69
1085,Brajan Gruda,2,4,50.0,49,17,1,3,33.3,0,0,,1,1,100.0,0,0.1,0.0,1,0,1
1086,Ilia Gruev,673,780,86.3,11340,3111,305,338,90.2,300,328,91.5,54,81,66.7,0,0.8,1.0,8,53,9
1087,Carlos Gruezo,199,276,72.1,4090,1319,63,80,78.8,88,110,80.0,40,70,57.1,0,0.3,0.4,6,25,6
1088,Vicente Guaita,610,845,72.2,15748,10443,159,161,98.8,258,263,98.1,182,405,44.9,0,0.0,0.0,0,3,0
1089,Andrés Guardado,739,870,84.9,13792,3995,341,363,93.9,292,333,87.7,95,137,69.3,1,1.1,1.0,12,70,5
1090,Sergi Guardiola,74,117,63.2,948,149,47,65,72.3,18,26,69.2,3,5,60.0,0,0.1,0.2,2,1,1
1091,Sergi Guardiola,203,294,69.0,2803,548,121,152,79.6,60,88,68.2,10,15,66.7,0,0.5,0.3,9,11,3
1092,Nemanja Gudelj,1445,1602,90.2,25141,8231,593,639,92.8,737,781,94.4,88,134,65.7,1,0.4,0.6,5,113,6
1093,Gabriel Gudmundsson,369,455,81.1,6058,1643,170,200,85.0,161,188,85.6,24,46,52.2,0,0.9,1.5,11,22,8
1094,Gonçalo Guedes,138,201,68.7,2297,526,82,97,84.5,40,56,71.4,13,26,50.0,1,0.5,0.5,9,11,8
1095,Axel Gueguin,7,11,63.6,106,35,4,6,66.7,3,3,100.0,0,1,0.0,0,0.0,0.0,0,0,0
1096,Marc Guéhi,1883,2208,85.3,38404,14329,584,642,91.0,1074,1152,93.2,216,384,56.3,0,0.5,0.8,10,148,5
1097,Mattéo Guendouzi,1094,1267,86.3,18942,5287,493,554,89.0,451,501,90.0,111,140,79.3,4,2.1,2.4,20,143,33
1098,Javier Guerra,188,239,78.7,2919,763,91,107,85.0,76,86,88.4,10,23,43.5,0,1.1,1.7,5,15,10
1099,Raphaël Guerreiro,1495,1811,82.6,21673,8387,874,956,91.4,466,550,84.7,78,171,45.6,12,7.6,7.8,58,135,54
1100,Axel Guessand,17,22,77.3,291,107,8,9,88.9,7,8,87.5,2,4,50.0,0,0.0,0.0,0,0,0
1101,Evann Guessand,196,308,63.6,2835,906,111,155,71.6,64,102,62.7,11,28,39.3,2,1.3,1.0,13,18,13
1102,Ander Guevara,161,179,89.9,2454,585,85,88,96.6,66,71,93.0,5,8,62.5,0,0.7,0.3,4,23,1
1103,Pape Gueye,447,553,80.8,8299,2200,205,223,91.9,177,209,84.7,61,94,64.9,3,1.2,0.9,10,52,2
1104,Pape Gueye,271,320,84.7,4966,1291,100,106,94.3,142,165,86.1,25,39,64.1,1,0.9,0.4,4,22,6
1105,Josuha Guilavogui,678,805,84.2,13280,5021,217,253,85.8,380,423,89.8,75,109,68.8,0,0.4,1.0,4,63,6
1106,Frederic Guilbert,617,864,71.4,10774,4127,280,338,82.8,261,346,75.4,56,134,41.8,1,1.0,1.3,16,35,13
1107,Hugo Guillamón,852,1028,82.9,15768,4177,367,407,90.2,335,389,86.1,122,169,72.2,4,1.6,1.5,25,96,11
1108,Bruno Guimarães,1387,1668,83.2,24038,6632,659,741,88.9,539,614,87.8,149,216,69.0,5,4.0,3.9,42,147,54
1109,Serhou Guirassy,8,8,100.0,67,7,6,6,100.0,0,0,,0,0,,0,0.1,0.0,2,1,0
1110,Serhou Guirassy,329,448,73.4,4462,708,204,243,84.0,92,125,73.6,14,27,51.9,0,1.4,1.0,19,20,6
1111,Rafik Guitane,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0
1112,Péter Gulácsi,189,215,87.9,4257,2285,44,44,100.0,112,112,100.0,33,59,55.9,0,0.0,0.0,0,3,0
1113,Manuel Gulde,343,412,83.3,6393,1826,128,144,88.9,172,190,90.5,38,65,58.5,0,0.2,0.3,2,24,2
1114,Gerard Gumbau,1112,1446,76.9,22189,7192,458,523,87.6,414,484,85.5,204,337,60.5,6,6.2,6.1,73,124,24
1115,Robert Gumny,533,823,64.8,9185,3817,249,317,78.5,215,327,65.7,55,129,42.6,2,0.7,0.9,9,30,10
1116,İlkay Gündoğan,1374,1578,87.1,21396,4941,746,819,91.1,492,543,90.6,99,130,76.2,4,3.3,4.4,37,143,35
1117,Christian Günter,996,1400,71.1,17192,6168,456,534,85.4,385,517,74.5,101,231,43.7,4,5.1,5.3,59,55,36
1118,Koray Günter,323,422,76.5,6871,3172,102,126,81.0,160,183,87.4,58,101,57.4,0,0.9,0.3,8,31,1
1119,Koray Günter,344,420,81.9,6493,2308,138,157,87.9,172,198,86.9,32,55,58.2,0,0.2,0.3,2,21,2
1120,Gorka Guruzeta,286,394,72.6,4358,762,150,189,79.4,86,113,76.1,25,30,83.3,1,1.0,1.2,14,23,10
1121,Malo Gusto,1171,1437,81.5,18951,6105,599,671,89.3,460,549,83.8,83,139,59.7,1,3.1,4.1,24,85,40
1122,Raúl Guti,327,409,80.0,4925,1368,194,217,89.4,87,103,84.5,30,52,57.7,0,0.1,0.3,2,26,6
1123,Miguel Gutiérrez,1130,1386,81.5,17750,5265,631,689,91.6,405,494,82.0,70,129,54.3,3,3.3,3.1,22,92,29
1124,Joško Gvardiol,1914,2149,89.1,38395,13386,588,632,93.0,1096,1159,94.6,217,314,69.1,0,0.6,1.0,12,137,10
1125,Darko Gyabi,4,4,100.0,72,17,1,1,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0
1126,Emmanuel Gyasi,646,802,80.5,8305,1651,417,475,87.8,181,226,80.1,14,26,53.8,0,1.9,1.7,22,16,18
1127,Norbert Gyömbér,621,744,83.5,11217,4343,231,258,89.5,322,362,89.0,56,103,54.4,1,0.6,0.1,3,32,2
1128,Christian Gytkjær,69,102,67.6,895,155,41,57,71.9,18,26,69.2,3,3,100.0,0,0.3,0.1,3,3,2
1129,Erling Haaland,360,500,72.0,4403,947,218,276,79.0,100,132,75.8,7,9,77.8,8,5.3,3.1,29,14,23
1130,Nicolas Haas,304,409,74.3,5096,1341,149,179,83.2,122,158,77.2,26,41,63.4,1,0.9,0.3,9,29,6
1131,Janik Haberer,489,677,72.2,7369,2013,279,339,82.3,146,202,72.3,34,55,61.8,1,2.1,1.4,23,58,14
1132,Alexander Hack,430,586,73.4,9125,4776,144,171,84.2,191,236,80.9,87,149,58.4,0,0.1,0.8,4,35,4
1133,Munir El Haddadi,270,433,62.4,4236,1343,142,185,76.8,85,131,64.9,26,60,43.3,1,1.2,1.7,14,20,11
1134,Jaouen Hadjam,378,477,79.2,6006,1961,190,213,89.2,153,194,78.9,23,44,52.3,1,0.3,0.4,7,30,11
1135,Dennis Hadzikadunic,142,189,75.1,2712,1065,53,62,85.5,66,81,81.5,20,40,50.0,0,0.0,0.0,0,9,0
1136,André Hahn,33,83,39.8,542,216,15,25,60.0,13,26,50.0,2,17,11.8,0,0.0,0.0,1,7,1
1137,Amadou Haidara,684,824,83.0,11151,3521,345,406,85.0,272,310,87.7,51,72,70.8,1,1.5,1.3,12,93,14
1138,Massadio Haïdara,843,996,84.6,13642,4334,416,461,90.2,349,407,85.7,49,78,62.8,1,1.1,1.5,8,62,14
1139,Achraf Hakimi,1373,1538,89.3,17560,4800,875,952,91.9,378,416,90.9,28,40,70.0,3,3.0,5.3,33,49,46
1140,Lewis Hall,343,427,80.3,5932,1759,182,202,90.1,121,150,80.7,38,58,65.5,0,2.2,1.4,14,25,9
1141,Sébastien Haller,216,309,69.9,2676,504,130,174,74.7,60,82,73.2,6,9,66.7,3,2.3,1.5,16,13,4
1142,Marcel Halstenberg,918,1171,78.4,15582,5277,432,490,88.2,414,498,83.1,62,127,48.8,1,2.1,1.8,19,49,16
1143,Mathis Hamdi,26,38,68.4,347,111,14,18,77.8,11,15,73.3,0,2,0.0,0,0.0,0.0,0,1,0
1144,Ben Hamed Touré,28,36,77.8,362,55,16,20,80.0,11,13,84.6,0,1,0.0,0,0.0,0.0,0,1,0
1145,Romain Hamouma,263,364,72.3,3933,1204,118,144,81.9,98,134,73.1,15,33,45.5,2,2.3,1.5,13,29,8
1146,Saïd Hamulic,6,10,60.0,111,56,2,2,100.0,3,5,60.0,1,2,50.0,0,0.0,0.1,1,3,0
1147,Andreas Hanche-Olsen,536,754,71.1,10059,4036,218,260,83.8,251,319,78.7,62,149,41.6,3,1.2,0.5,5,45,4
1148,Samir Handanović,527,582,90.5,11641,7781,173,174,99.4,247,250,98.8,104,152,68.4,0,0.0,0.0,1,10,0
1149,Genki Haraguchi,243,301,80.7,3710,864,134,153,87.6,79,93,84.9,16,25,64.0,2,0.7,0.3,8,30,2
1150,Genki Haraguchi,119,159,74.8,1900,486,51,65,78.5,47,58,81.0,10,14,71.4,0,0.3,0.4,7,15,3
1151,Amine Harit,221,271,81.5,3186,969,133,154,86.4,61,70,87.1,13,22,59.1,0,1.5,1.6,15,21,16
1152,Luke Harris,13,14,92.9,172,25,9,9,100.0,4,5,80.0,0,0,,0,0.0,0.0,0,1,0
1153,Jack Harrison,732,1150,63.7,10776,4115,443,544,81.4,189,316,59.8,60,165,36.4,7,5.1,5.1,53,57,51
1154,Abdou Harroui,254,308,82.5,3861,992,133,147,90.5,98,116,84.5,14,21,66.7,0,0.3,0.5,6,35,7
