,Player,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist
2049,Rafinha,1682,42,325,912,469,45,1682,86,60,69.8,26,30.2,1087,5957,3083
2050,Daniele Ragatzu,210,6,23,84,108,14,210,15,8,53.3,7,46.7,150,911,425
2051,Baba Rahman,72,5,18,30,25,1,72,1,0,0.0,1,100.0,25,170,101
2052,Antonio Raillo,1415,223,848,528,51,27,1415,7,7,100.0,0,0.0,829,4354,2391
2053,Predrag Rajković,1064,793,1041,26,0,0,1064,0,0,,0,,557,3711,2713
2054,Ivan Rakitić,1646,44,277,931,446,31,1646,17,10,58.8,7,41.2,1012,4215,2020
2055,Benito Raman,516,5,61,209,257,63,516,40,24,60.0,16,40.0,278,1827,752
2056,Gastón Ramírez,878,11,99,385,415,49,875,65,47,72.3,18,27.7,465,2961,1536
2057,Sandro Ramírez,531,3,40,251,249,51,530,34,16,47.1,18,52.9,361,1739,698
2058,Iván Ramis,268,24,94,170,8,5,268,3,3,100.0,0,0.0,133,702,238
2059,Adrián Ramos,112,1,3,44,66,15,112,1,0,0.0,1,100.0,61,278,99
2060,Sergio Ramos,2448,263,1186,1156,124,51,2442,13,11,84.6,2,15.4,1471,7037,3895
2061,Aaron Ramsdale,1246,1088,1232,13,1,0,1246,0,0,,0,,662,4021,2641
2062,Aaron Ramsey,885,15,98,420,372,53,885,23,15,65.2,8,34.8,567,2211,969
2063,Darren Randolph,48,42,48,0,0,0,48,0,0,,0,,13,145,122
2064,Luca Ranieri,185,9,64,98,23,4,185,5,4,80.0,1,20.0,109,571,413
2065,Andrea Ranocchia,414,41,233,176,8,6,414,2,2,100.0,0,0.0,233,1384,899
2066,Raphinha,949,14,104,422,446,77,948,112,49,43.8,63,56.3,609,3994,2027
2067,Tobias Raschl,19,1,4,8,7,0,19,0,0,,0,,9,46,9
2068,Marcus Rashford,1344,21,75,463,823,152,1336,122,60,49.2,62,50.8,802,5659,3008
2069,Milot Rashica,1032,12,125,413,522,77,1029,100,55,55.0,45,45.0,725,4952,2276
2070,Giacomo Raspadori,158,0,18,63,78,18,158,10,6,60.0,4,40.0,102,515,219
2071,Raúl,9,0,2,4,3,0,9,0,0,,0,,5,25,3
2072,Ante Rebić,615,16,52,201,384,100,615,46,24,52.2,22,47.8,390,2516,1207
2073,Ante Rebić,31,1,1,9,21,6,31,2,1,50.0,1,50.0,19,91,62
2074,Arkadiusz Reca,1165,64,351,477,349,44,1165,47,28,59.6,19,40.4,584,4407,2620
2075,Recio,1027,20,164,633,240,12,1027,19,14,73.7,5,26.3,606,3080,1111
2076,Daishawn Redan,9,0,2,7,1,1,9,0,0,,0,,7,88,73
2077,Nathan Redmond,1442,30,178,636,677,110,1442,123,79,64.2,44,35.8,908,6983,3500
2078,Fabian Reese,36,2,8,8,20,4,36,6,0,0.0,6,100.0,23,155,61
2079,Vasco Regini,77,9,38,36,3,1,77,0,0,,0,,28,199,153
2080,Vasco Regini,27,3,17,9,1,0,27,0,0,,0,,17,56,40
2081,Sergio Reguilón,2126,68,555,898,698,78,2126,69,49,71.0,20,29.0,1153,7217,4205
2082,Ken Reichel,320,14,116,136,70,7,320,4,2,50.0,2,50.0,131,666,367
2083,Manolo Reina,1284,1119,1278,6,0,0,1284,0,0,,0,,680,4465,3116
2084,Pepe Reina,433,370,426,7,0,0,433,0,0,,0,,195,1258,757
2085,Pepe Reina,41,34,40,1,0,0,41,0,0,,0,,20,112,71
2086,Jeff Reine-Adélaïde,51,0,5,31,17,5,51,11,9,81.8,2,18.2,33,313,180
2087,Jeff Reine-Adélaïde,514,8,64,295,164,14,514,48,35,72.9,13,27.1,379,2694,1343
2088,Karim Rekik,848,83,390,433,30,10,848,5,4,80.0,1,20.0,469,2383,1359
2089,Álex Remiro,980,851,975,5,1,1,980,0,0,,0,,540,2699,1501
2090,Loïc Rémy,302,8,17,125,166,39,302,19,11,57.9,8,42.1,170,960,436
2091,Panagiotis Retsos,111,5,28,74,9,0,111,1,1,100.0,0,0.0,50,291,180
2092,Marco Reus,872,16,76,371,439,96,871,46,26,56.5,20,43.5,521,2427,1093
2093,Elvis Rexhbeçaj,304,7,62,164,85,12,304,12,10,83.3,2,16.7,183,960,457
2094,Gio Reyna,261,3,28,153,85,14,261,21,14,66.7,7,33.3,163,884,451
2095,Baptiste Reynet,916,716,891,25,2,1,916,0,0,,0,,460,2464,1721
2096,Nico Ribaudo,90,0,8,43,44,6,90,10,7,70.0,3,30.0,74,484,279
2097,Lucas Ribeiro,34,2,13,19,2,1,34,5,3,60.0,2,40.0,16,77,42
2098,Franck Ribéry,932,8,70,432,444,76,932,84,52,61.9,32,38.1,712,5310,2790
2099,Davide Riccardi,4,0,3,1,0,0,4,0,0,,0,,1,4,0
2100,Declan Rice,2144,105,581,1336,269,24,2144,65,49,75.4,16,24.6,1230,7483,3343
2101,Chris Richards,5,0,1,4,0,0,5,0,0,,0,,3,29,1
2102,Richarlison,1344,49,170,522,685,173,1344,111,61,55.0,50,45.0,855,5801,2545
2103,Marco Richter,954,16,153,411,412,56,954,107,44,41.1,63,58.9,628,3265,1406
2104,Diego Rico,1866,101,646,761,470,10,1866,24,13,54.2,11,45.8,830,3586,1953
2105,Sergio Rico,54,46,53,1,0,0,54,1,1,100.0,0,0.0,22,128,98
2106,Jaïro Riedewald,478,29,135,251,95,5,478,11,8,72.7,3,27.3,188,847,400
2107,Emiliano Rigoni,261,2,33,100,133,13,261,21,10,47.6,11,52.4,138,1002,510
2108,Tomás Rincón,1601,77,370,937,317,19,1601,43,30,69.8,13,30.2,802,4434,2475
2109,Luis Rioja,594,8,89,251,265,19,594,52,25,48.1,27,51.9,386,2496,1232
2110,Renaud Ripart,940,44,155,444,347,71,938,56,20,35.7,36,64.3,482,2478,1042
2111,Rodrigo Riquelme,7,0,0,2,5,1,7,0,0,,0,,6,23,0
2112,Andrea Rispoli,1318,99,452,555,325,20,1318,11,5,45.5,6,54.5,686,4196,2344
2113,Marcel Risse,85,2,18,34,34,5,85,3,1,33.3,2,66.7,38,191,76
2114,Mihailo Ristić,471,21,103,230,140,12,471,10,4,40.0,6,60.0,246,1527,675
2115,Matt Ritchie,855,41,210,364,290,14,854,14,8,57.1,6,42.9,425,2073,1072
2116,Marlon Ritter,259,7,64,120,80,7,259,4,2,50.0,2,50.0,134,752,352
2117,Cristian Rivera,156,12,59,82,16,1,156,3,2,66.7,1,33.3,99,416,142
2118,Maxence Rivera,13,0,0,5,9,1,13,4,3,75.0,1,25.0,10,37,15
2119,Rober,102,14,56,45,2,0,102,1,1,100.0,0,0.0,75,430,242
2120,Roberto,258,229,257,1,0,0,258,0,0,,0,,117,768,619
2121,Roberto,266,235,265,0,1,1,266,0,0,,0,,106,631,422
2122,Sergi Roberto,2340,65,398,1262,696,58,2340,26,17,65.4,9,34.6,1516,7424,4399
2123,Patrick Roberts,11,0,2,7,4,0,11,4,4,100.0,0,0.0,9,84,52
2124,Andrew Robertson,3296,89,622,1575,1129,83,3296,44,22,50.0,22,50.0,2152,10659,6603
2125,Callum Robinson,222,0,19,97,109,23,222,13,5,38.5,8,61.5,131,688,301
2126,Jack Robinson,343,35,136,186,24,1,343,2,2,100.0,0,0.0,179,829,517
2127,Joel Robles,1227,1027,1216,12,0,0,1227,0,0,,0,,629,2987,1842
2128,Marc Roca,2022,82,422,1320,299,18,2020,26,15,57.7,11,42.3,1124,5385,2797
2129,Rubén Rochina,1248,30,244,621,400,22,1248,77,50,64.9,27,35.1,714,3815,1550
2130,Sebastian Rode,1412,39,299,864,259,15,1412,14,13,92.9,1,7.1,704,3999,2206
2131,Rodri,2809,82,518,1848,471,28,2809,33,30,90.9,3,9.1,2085,9707,5115
2132,Rodrigo,826,19,76,383,373,75,826,36,22,61.1,13,36.1,581,3496,1652
2133,Kévin Rodrigues,1060,43,250,413,407,28,1060,51,36,70.6,15,29.4,487,2308,1043
2134,Kévin Rodrigues,9,0,3,3,3,1,9,0,0,,0,,4,14,10
2135,Ángel Rodríguez,524,9,27,197,309,83,523,33,20,60.6,13,39.4,345,1952,625
2136,Óscar Rodríguez Arnaiz,1114,11,119,524,494,53,1112,84,43,51.2,41,48.8,617,4151,1872
2137,Dani Rodríguez,1557,49,258,850,479,59,1556,89,47,52.8,42,47.2,1015,6157,3193
2138,Guido Rodríguez,615,27,181,369,72,7,615,15,13,86.7,2,13.3,357,1317,510
2139,James Rodríguez,348,0,38,175,139,8,348,1,1,100.0,0,0.0,236,1052,389
2140,Jay Rodriguez,779,20,68,323,398,82,778,39,18,46.2,21,53.8,444,2110,746
2141,Mario Rodriguez,1,0,0,1,0,0,1,0,0,,0,,2,11,4
2142,Ricardo Rodríguez,312,14,95,167,50,0,312,2,0,0.0,2,100.0,198,932,518
2143,Rodrygo,640,1,54,259,338,62,640,55,27,49.1,28,50.9,475,2903,1676
2144,Jack Rodwell,3,1,3,0,0,0,3,0,0,,0,,0,0,0
2145,Marko Rog,1486,36,302,810,399,30,1486,82,53,64.6,29,35.4,823,5296,3117
2146,Agustín Rogel,436,58,238,188,12,9,436,0,0,,0,,257,1249,640
2147,Rogério,822,40,205,403,219,14,822,19,12,63.2,7,36.8,483,2956,1706
2148,Marcos Rojo,74,8,25,37,12,2,74,1,0,0.0,1,100.0,33,137,70
2149,Filippo Romagna,1188,151,529,639,23,9,1188,1,1,100.0,0,0.0,717,3789,2276
2150,Alessio Romagnoli,2331,272,1090,1170,83,21,2331,4,2,50.0,2,50.0,1468,7099,4046
2151,Alaixys Romao,1184,56,341,740,119,15,1184,20,15,75.0,5,25.0,599,3222,1520
2152,Cristian Romero,1913,302,1091,735,106,30,1913,24,17,70.8,7,29.2,1113,5847,3219
2153,Luka Romero,1,0,0,1,0,0,1,0,0,,0,,2,36,4
2154,Oriol Romeu,1291,66,268,869,165,4,1291,16,13,81.3,3,18.8,584,2523,1221
2155,Rômulo,720,21,148,303,282,31,720,37,24,64.9,13,35.1,425,2851,1422
2156,Rômulo,11,1,4,5,2,0,11,0,0,,0,,4,43,23
2157,Cristiano Ronaldo,1699,26,74,638,1002,217,1686,87,53,60.9,34,39.1,1220,7615,4216
2158,Facundo Roncaglia,738,71,301,394,60,3,738,21,18,85.7,3,14.3,316,2146,1044
2159,Valentin Rongier,1535,24,232,965,347,30,1534,31,27,87.1,4,12.9,948,4749,2283
2160,Valentin Rongier,204,2,18,109,78,6,204,3,3,100.0,0,0.0,124,524,212
2161,Marten de Roon,2332,81,485,1406,452,17,2332,16,9,56.3,7,43.8,1434,5909,2885
2162,Roberto Rosales,1141,61,292,460,396,18,1141,21,11,52.4,10,47.6,490,2108,1016
2163,Antonio Rosati,40,40,40,0,0,0,40,0,0,,0,,19,96,41
2164,Danny Rose,680,45,182,322,184,13,680,20,10,50.0,10,50.0,384,1884,1155
2165,Danny Rose,497,22,152,281,69,4,497,9,5,55.6,4,44.4,301,1381,772
2166,Luca Rossettini,1307,285,824,474,18,6,1307,2,2,100.0,0,0.0,624,2779,1419
2167,Francesco Rossi,3,3,3,0,0,0,3,0,0,,0,,3,5,0
2168,Jérôme Roussillon,1416,74,402,622,420,44,1416,88,47,53.4,41,46.6,703,4296,2385
2169,Nolan Roux,216,7,17,89,111,34,216,7,2,28.6,5,71.4,107,472,166
2170,Nicolò Rovella,76,0,14,53,11,0,76,1,1,100.0,0,0.0,55,271,83
2171,Amir Rrahmani,1942,240,847,925,184,58,1942,19,11,57.9,8,42.1,952,4632,2716
2172,Rubén,554,465,552,2,0,0,554,2,2,100.0,0,0.0,253,1711,1111
2173,Waldo Rubio,427,16,94,171,173,20,427,38,18,47.4,20,52.6,282,2094,1174
2174,Antonio Rüdiger,1667,152,738,872,68,16,1667,4,3,75.0,1,25.0,1145,6329,3816
2175,Sebastian Rudy,1800,58,401,996,416,19,1800,26,18,69.2,8,30.8,903,3729,1929
2176,Stéphane Ruffier,671,584,670,1,0,0,671,0,0,,0,,272,1673,1170
2177,Dion Ruffo Luci,1,0,0,1,0,0,1,0,0,,0,,1,3,0
2178,Daniele Rugani,509,36,210,286,14,6,509,0,0,,0,,314,1405,681
2179,Mário Rui,2204,57,479,1120,620,26,2204,35,24,68.6,11,31.4,1403,6149,3855
2180,Aitor Ruibal,564,12,97,241,241,36,564,60,33,55.0,27,45.0,348,2106,1145
2181,Fabián Ruiz Peña,2638,56,371,1587,698,42,2638,45,33,73.3,12,26.7,1842,8341,4538
2182,Gerónimo Rulli,949,779,945,6,0,0,949,0,0,,0,,480,2729,2000
2183,Lukas Rupp,352,22,88,182,85,13,352,6,4,66.7,2,33.3,196,793,233
2184,Lukas Rupp,213,8,37,119,60,10,213,9,2,22.2,7,77.8,110,602,213
2185,Mathew Ryan,1563,1258,1557,6,0,0,1563,0,0,,0,,907,4733,2872
2186,Julian Ryerson,219,16,68,95,60,5,219,12,7,58.3,5,41.7,126,580,256
2187,Frederik Rønnow,372,310,369,3,0,0,372,0,0,,0,,201,894,602
2188,João Victor Santos Sá,669,8,80,292,312,54,669,48,30,62.5,18,37.5,394,2448,1274
2189,Roli Pereira de Sa,14,0,1,8,5,0,14,0,0,,0,,12,78,23
2190,Youssouf Sabaly,718,35,167,390,166,14,718,19,10,52.6,9,47.4,408,1789,933
2191,Stefano Sabelli,2394,137,834,1062,528,20,2394,41,26,63.4,15,36.6,1110,6651,4647
2192,Abdelhamid Sabiri,598,39,137,337,131,16,597,40,25,62.5,15,37.5,361,1716,737
2193,Marcel Sabitzer,1818,34,238,952,649,68,1818,31,16,51.6,15,48.4,911,4435,2347
2194,Ihsan Sacko,61,0,4,24,33,9,61,6,2,33.3,4,66.7,46,256,117
2195,Alexis Saelemaekers,408,5,46,173,194,20,408,18,8,44.4,10,55.6,242,1107,609
2196,Jorge Sáenz,206,23,114,86,7,0,206,0,0,,0,,118,530,201
2197,Nuri Şahin,928,57,222,546,169,4,928,16,10,62.5,6,37.5,487,1858,1006
2198,Wesley Saïd,560,15,88,284,197,41,560,41,28,68.3,13,31.7,335,2400,1368
2199,Allan Saint-Maximin,766,12,115,310,388,78,766,180,121,67.2,59,32.8,616,6374,3852
2200,Théo Sainte-Luce,1,0,0,1,0,0,1,0,0,,0,,2,12,1
2201,Borja Sainz,231,2,51,79,107,23,231,30,12,40.0,18,60.0,152,1080,501
2202,Romain Saïss,1996,162,859,1056,88,28,1996,10,7,70.0,3,30.0,926,3842,2349
2203,Bukayo Saka,1048,35,250,409,395,59,1048,55,32,58.2,23,41.8,602,3892,2172
2204,Hiroki Sakai,1321,38,321,709,297,16,1321,24,13,54.2,11,45.8,703,2931,1747
2205,Mamadou Sakho,641,92,368,271,9,3,641,5,4,80.0,1,20.0,357,1518,730
2206,Jacopo Sala,561,32,166,229,174,11,561,11,5,45.5,6,54.5,283,1367,690
2207,Mohamed Salah,1368,4,59,385,935,291,1365,83,50,60.2,33,39.8,1037,5484,2722
2208,Bartosz Salamon,184,25,96,85,3,2,184,0,0,,0,,98,569,378
2209,Eddie Salcedo,302,4,20,111,174,39,302,16,7,43.8,9,56.3,199,1057,423
2210,William Saliba,674,77,344,315,22,4,674,7,6,85.7,1,14.3,390,2731,1623
2211,Yannis Salibur,48,1,4,21,24,6,48,4,3,75.0,1,25.0,31,188,129
2212,Romain Salin,142,128,141,1,0,0,142,0,0,,0,,70,428,307
2213,Mohammed Salisu,1422,232,805,604,25,16,1422,10,10,100.0,0,0.0,709,4033,1557
2214,Roland Sallai,506,7,58,202,255,44,506,49,26,53.1,23,46.9,336,2358,1093
2215,Lazar Samardzic,15,1,5,7,3,0,15,2,1,50.0,1,50.0,5,66,28
2216,Diadie Samassékou,763,48,212,441,118,8,763,23,16,69.6,7,30.4,399,1615,723
2217,Mbwana Samatta,270,7,13,124,137,33,270,15,9,60.0,6,40.0,137,657,154
2218,Mama Samba Baldé,642,22,100,274,284,79,642,52,26,50.0,26,50.0,392,2357,1053
2219,Junior Sambia,330,13,76,150,108,7,330,15,6,40.0,9,60.0,169,1101,605
2220,Frédéric Sammaritano,321,0,32,148,148,7,321,14,10,71.4,4,28.6,183,1067,524
2221,Fede San Emeterio,814,37,244,495,80,3,814,2,2,100.0,0,0.0,360,1242,406
2222,Mikel San José,191,17,65,98,30,5,191,4,1,25.0,3,75.0,74,205,72
2223,Antonio Sanabria,553,13,47,280,235,55,553,36,21,58.3,15,41.7,362,2316,826
2224,Oihan Sancet,298,3,33,142,126,19,298,27,16,59.3,11,40.7,185,1187,435
2225,Renato Sanches,1210,17,113,741,378,28,1210,72,50,69.4,22,30.6,692,4013,2384
2226,Renato Sanches,10,0,1,4,5,1,10,0,0,,0,,9,38,25
2227,Alexis Sánchez,504,2,28,201,281,52,503,28,22,78.6,6,21.4,331,1761,581
2228,Carlos Sánchez,64,3,10,48,6,0,64,1,1,100.0,0,0.0,29,97,14
2229,Davinson Sánchez,1857,256,928,895,46,15,1857,10,8,80.0,2,20.0,1188,4972,2501
2230,Germán Sánchez,1172,169,712,430,35,21,1172,1,1,100.0,0,0.0,611,2950,1196
2231,Javi Sánchez,239,33,137,100,6,4,239,3,2,66.7,1,33.3,140,743,390
2232,Manu Sánchez,205,3,47,103,58,5,205,6,2,33.3,4,66.7,112,642,380
2233,Víctor Sánchez,1171,46,262,645,277,9,1171,16,12,75.0,4,25.0,580,2995,1280
2234,Jadon Sancho,1889,8,144,791,984,122,1889,138,77,55.8,61,44.2,1286,8217,4153
2235,Alex Sandro,2244,86,541,1119,602,30,2244,56,37,66.1,19,33.9,1462,7224,3972
2236,Leroy Sané,9,0,0,2,7,1,9,0,0,,0,,7,39,19
2237,Salif Sané,831,70,365,437,35,17,831,11,8,72.7,3,27.3,456,2413,1289
2238,Luca Sangalli,228,0,27,125,78,7,228,9,6,66.7,3,33.3,139,835,426
2239,Ibrahim Sangaré,1609,94,396,984,252,28,1609,39,30,76.9,9,23.1,933,4534,2363
2240,Oier Sanjurjo,1270,54,261,811,217,26,1270,13,8,61.5,5,38.5,495,2063,872
2241,Yaya Sanogo,294,14,29,138,130,44,293,3,1,33.3,2,66.7,152,479,146
2242,Morgan Sanson,1228,15,137,677,449,57,1228,64,40,62.5,24,37.5,853,5639,2622
2243,Nicola Sansone,1322,11,140,559,649,90,1318,86,42,48.8,44,51.2,909,5638,2641
2244,Baptiste Santamaria,1668,64,412,1057,220,23,1668,42,31,73.8,11,26.2,703,3647,1979
2245,Federico Santander,381,13,24,174,188,49,380,5,4,80.0,1,20.0,203,914,288
2246,Davide Santon,469,14,122,255,99,6,469,16,11,68.8,5,31.3,273,1757,925
2247,Samir Santos,931,96,420,453,65,10,931,6,4,66.7,2,33.3,510,2617,1634
2248,Riccardo Saponara,104,4,18,43,44,8,104,6,2,33.3,4,66.7,64,365,251
2249,Riccardo Saponara,617,11,81,286,259,44,617,36,20,55.6,16,44.4,435,2869,1582
2250,Ivan Šaponjić,3,0,0,0,3,2,3,0,0,,0,,0,0,0
2251,Pablo Sarabia,822,7,62,377,387,66,822,9,5,55.6,4,44.4,509,2412,1374
2252,Marcelo Saracchi,162,7,45,84,38,3,162,3,3,100.0,0,0.0,70,486,290
2253,Josh Sargent,544,25,77,262,210,53,544,30,18,60.0,12,40.0,358,1646,524
2254,Bouna Sarr,1677,42,339,810,558,37,1677,86,49,57.0,37,43.0,1057,6562,3342
2255,Ismaila Sarr,868,11,92,308,490,102,868,96,47,49.0,49,51.0,680,5012,2630
2256,Malang Sarr,1313,101,550,705,65,4,1313,3,3,100.0,0,0.0,726,3819,2399
2257,Sidy Sarr,672,28,159,407,116,30,672,14,9,64.3,5,35.7,269,1259,649
2258,Joan Sastre Vanrell,812,50,263,284,274,16,812,13,3,23.1,10,76.9,402,2545,1377
2259,Téji Savanier,1186,29,209,718,278,7,1184,54,33,61.1,21,38.9,635,3591,1860
2260,Stefan Savić,1245,121,574,651,23,7,1245,3,2,66.7,1,33.3,715,3173,1902
2261,Fabian Schär,1053,123,516,459,96,19,1053,24,16,66.7,8,33.3,530,2962,1818
2262,Louis Schaub,374,3,41,183,154,17,374,32,20,62.5,12,37.5,214,1416,658
2263,Ezequiel Schelotto,232,16,73,75,86,8,232,8,5,62.5,3,37.5,114,840,433
2264,Patrik Schick,521,16,38,231,256,107,521,41,18,43.9,23,56.1,252,1042,347
2265,Julian Schieber,17,0,0,11,6,2,17,0,0,,0,,9,45,34
2266,Kingsley Schindler,368,25,72,141,162,33,368,18,10,55.6,8,44.4,182,1007,500
2267,Xaver Schlager,894,21,153,539,224,31,894,27,21,77.8,6,22.2,549,3086,1629
2268,Keven Schlotterbeck,1138,151,679,444,28,12,1138,11,10,90.9,1,9.1,539,2984,1490
2269,Nico Schlotterbeck,255,32,129,106,21,7,255,3,3,100.0,0,0.0,121,772,432
2270,Jeffrey Schlupp,486,14,104,230,159,30,486,24,13,54.2,11,45.8,245,1519,636
2271,Kasper Schmeichel,1264,1054,1246,18,0,0,1264,1,0,0.0,1,100.0,693,3306,2092
2272,Marcel Schmelzer,60,2,10,35,16,2,60,0,0,,0,,36,142,56
2273,Jonathan Schmid,1892,92,538,799,568,41,1892,33,14,42.4,19,57.6,873,4193,2176
2274,Manuel Schmiedebach,69,3,25,38,7,0,69,1,0,0.0,1,100.0,26,77,24
2275,Benno Schmitz,883,32,242,444,201,4,883,5,1,20.0,4,80.0,368,1672,990
2276,Morgan Schneiderlin,685,26,155,443,91,4,685,3,3,100.0,0,0.0,396,1575,631
2277,Lasse Schöne,1875,66,386,1012,494,28,1874,48,30,62.5,18,37.5,1146,5649,2496
2278,Sebastian Schonlau,1785,254,1073,694,37,14,1785,10,9,90.0,1,10.0,1107,7028,4056
2279,Alessandro Schöpf,872,16,173,406,306,33,872,39,23,59.0,16,41.0,505,2720,1204
2280,Jerdy Schouten,678,36,155,423,104,2,678,22,17,77.3,5,22.7,350,1581,581
2281,Markus Schubert,345,299,343,2,0,0,345,0,0,,0,,186,1073,733
2282,Nico Schulz,518,16,121,249,152,14,518,14,9,64.3,5,35.7,295,1401,749
2283,Alexander Schwolow,1056,897,1052,4,0,0,1056,0,0,,0,,576,3057,1655
2284,Matteo Scozzarella,612,56,181,319,117,2,612,9,6,66.7,3,33.3,307,1459,720
2285,Aleksandar Sedlar,487,62,261,212,15,1,487,4,3,75.0,1,25.0,265,1374,656
2286,Davie Selke,352,13,26,196,134,43,352,12,5,41.7,7,58.3,151,931,439
2287,Davie Selke,194,2,15,104,80,23,194,8,2,25.0,6,75.0,118,500,142
2288,Matz Sels,906,803,903,3,0,0,906,0,0,,0,,465,2520,1708
2289,Ken Sema,1353,62,383,482,506,44,1353,84,51,60.7,32,38.1,749,4637,2428
2290,Nélson Semedo,1878,48,416,901,570,45,1878,68,48,70.6,20,29.4,1216,6451,3650
2291,Alessandro Semprini,411,32,141,176,98,3,411,9,6,66.7,3,33.3,208,1099,640
2292,Josep Señé,103,4,14,70,19,2,103,5,3,60.0,2,40.0,70,399,174
2293,Stefano Sensi,630,4,61,307,267,21,630,15,12,80.0,3,20.0,332,1572,799
2294,Luigi Sepe,1213,1091,1208,5,0,0,1213,0,0,,0,,585,3033,2318
2295,Suat Serdar,761,22,144,467,184,31,761,82,53,64.6,29,35.4,462,3028,1552
2296,Ryan Sessegnon,233,7,50,104,82,9,233,6,4,66.7,2,33.3,151,636,418
2297,Salva Sevilla,1909,56,321,1142,465,21,1906,22,9,40.9,13,59.1,1066,5209,2967
2298,Yevhen Shakhov,531,18,101,293,144,27,531,16,12,75.0,4,25.0,292,1479,579
2299,Xherdan Shaqiri,125,0,14,68,43,2,125,4,2,50.0,2,50.0,93,331,114
2300,Billy Sharp,320,2,25,103,198,55,320,22,16,72.7,6,27.3,219,1166,470
2301,Luke Shaw,1508,75,417,674,428,34,1508,31,22,71.0,9,29.0,788,4361,2649
2302,Khiry Shelton,9,0,2,3,4,2,9,1,1,100.0,0,0.0,8,39,8
2303,Jonjo Shelvey,1353,58,341,767,261,22,1353,20,15,75.0,5,25.0,714,3412,1579
2304,Gen Shoji,44,4,13,31,0,0,44,0,0,,0,,28,247,206
2305,Djibril Sidibé,1469,54,417,673,394,20,1469,25,14,56.0,11,44.0,778,3682,2009
2306,Kalidou Sidibé,50,1,11,33,6,0,50,0,0,,0,,29,117,55
2307,Sidnei,1011,129,507,478,35,10,1011,8,5,62.5,3,37.5,594,2841,1149
2308,Kaj Sierhuis,4,0,0,1,3,1,4,0,0,,0,,3,10,7
2309,Gylfi Sigurðsson,1431,37,218,730,491,50,1430,30,16,53.3,14,46.7,720,2908,969
2310,Luca Siligardi,208,3,38,91,79,15,208,12,8,66.7,4,33.3,120,741,253
2311,Adrien Silva,985,27,174,637,182,4,985,31,21,67.7,10,32.3,511,2060,1065
2312,André Silva,21,0,0,8,14,5,21,1,1,100.0,0,0.0,16,66,53
2313,André Silva,677,5,27,292,369,93,676,35,17,48.6,18,51.4,384,1935,958
2314,Bernardo Silva,1711,19,171,698,859,142,1711,55,40,72.7,15,27.3,1256,7043,3846
2315,David Silva,1709,20,130,754,837,172,1709,44,33,75.0,11,25.0,1225,5827,2952
2316,Gabriel Silva,130,10,50,57,24,3,130,0,0,,0,,60,370,218
2317,Jonathan Silva,1623,63,449,728,464,40,1623,28,15,53.6,13,46.4,734,3540,2109
2318,Matheus Pereira da Silva,295,6,40,150,113,11,295,5,3,60.0,2,40.0,148,769,320
2319,Rui Silva,1360,1102,1354,6,2,1,1360,1,1,100.0,0,0.0,719,4660,2912
2320,Thiago Silva,1654,144,552,1053,53,9,1654,3,2,66.7,1,33.3,979,4541,3063
2321,Marco Silvestri,1091,1002,1091,1,0,0,1091,1,1,100.0,0,0.0,420,2622,1966
2322,Mohamed Simakan,1060,50,362,544,167,14,1060,23,16,69.6,7,30.4,632,3332,1956
2323,Giovanni Simeone,887,21,73,390,437,126,887,65,32,49.2,33,50.8,543,3183,981
2324,Moses Simon,930,6,73,319,557,112,930,81,36,44.4,45,55.6,654,5292,3116
2325,Unai Simón,1176,961,1172,4,0,0,1176,1,0,0.0,1,100.0,549,3362,2301
2326,Jack Simpson,133,19,66,61,7,1,133,5,4,80.0,1,20.0,66,273,76
2327,Sarpreet Singh,33,0,2,16,15,4,33,0,0,,0,,25,117,29
2328,Wilfried Singo,82,5,22,29,33,7,82,3,3,100.0,0,0.0,49,303,179
2329,Daley Sinkgraven,838,36,218,505,120,4,838,19,13,68.4,6,31.6,449,2139,1026
2330,Dimitris Siovas,1082,71,494,520,78,33,1082,8,7,87.5,1,12.5,438,2393,1310
2331,Salvatore Sirigu,1271,1076,1266,5,0,0,1271,1,1,100.0,0,0.0,557,2865,1927
2332,Ibrahima Sissoko,858,35,178,483,213,21,858,23,10,43.5,13,56.5,517,2904,1480
2333,Moussa Sissoko,1585,69,371,888,355,30,1585,67,40,59.7,27,40.3,1014,5460,2846
2334,Sambou Sissoko,10,1,5,4,1,0,10,0,0,,0,,4,15,7
2335,Pione Sisto,603,12,109,266,234,26,603,32,24,75.0,8,25.0,423,2708,1092
2336,Antonio Sivera,87,72,87,0,0,0,87,0,0,,0,,38,237,167
2337,Ellyes Skhiri,1744,69,451,1045,265,31,1744,32,22,68.8,10,31.3,909,4718,2189
2338,Oliver Skipp,46,2,14,29,3,0,46,0,0,,0,,27,72,39
2339,Łukasz Skorupski,1259,1163,1257,2,0,0,1259,0,0,,0,,629,3527,2401
2340,Andreas Skov Olsen,511,3,67,176,272,29,511,33,12,36.4,21,63.6,313,2313,1041
2341,Robert Skov,1653,66,399,694,581,70,1653,74,40,54.1,34,45.9,870,5226,2978
2342,Simon Skrabb,124,4,12,53,59,9,124,5,3,60.0,2,40.0,76,350,115
2343,Milan Škriniar,2238,214,997,1138,119,14,2238,9,7,77.8,2,22.2,1322,5721,3054
